EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_5a_nivel_86306000,inp05_input_5b_nivel_D-12H_86306000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_8a_nivel_86125130,inp10_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,131,-2,387,-27,-16,88,-2,-40,629,589,589.3590329557022,-40,-39.64096704429778,0.3590329557022187,0.3590329557022187,0.1289046632802713,629,1600,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,132,-3,358,-56,-21,88,-3,-26,627,601,586.4045459064309,-26,-40.59545409356906,-14.59545409356906,14.59545409356906,213.0272801974818,627,676,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,131,-6,341,-46,-12,88,-2,-24,626,602,592.0376725288335,-24,-33.96232747116653,-9.962327471166532,9.962327471166532,99.24796864275935,626,576,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,132,-5,332,-26,-6,87,-3,-28,626,598,597.5961254949879,-28,-28.40387450501214,-0.4038745050121406,0.4038745050121406,0.1631146157988016,626,784,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,132,-2,328,-13,-2,88,-2,-31,625,594,598.5961503258345,-31,-26.40384967416549,4.596150325834515,4.596150325834515,21.12459781766871,625,961,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,131,-3,325,-7,-2,87,-3,-35,625,590,600.5879722570861,-35,-24.41202774291389,10.58797225708611,10.58797225708611,112.1051565168251,625,1225,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,131,-2,324,-4,-36,87,-2,-9,610,601,556.1666173889766,-9,-53.83338261102335,-44.83338261102335,44.83338261102335,2010.032196346411,610,81,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,131,-2,326,1,-56,87,-1,26,590,616,527.2218177475723,26,-62.77818225242765,-88.77818225242765,88.77818225242765,7881.56564404526,590,676,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,131,-1,335,11,-22,86,-2,29,589,618,565.4369845615105,29,-23.56301543848951,-52.56301543848951,52.56301543848951,2762.870591986887,589,841,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,131,-1,346,20,1,86,-2,13,601,614,601.7318240855689,13,0.73182408556886,-12.26817591443114,12.26817591443114,150.5081402674283,601,169,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,131,-1,351,16,2,86,-2,7,602,609,580.8566921309856,7,-21.14330786901439,-28.14330786901439,28.14330786901439,792.0457778101274,602,49,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,131,-1,332,-14,-19,86,-2,5,598,603,565.76563339042,5,-32.23436660957998,-37.23436660957998,37.23436660957998,1386.398056816604,598,25,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,131,0,313,-38,-19,86,-2,4,594,598,562.8480216210837,4,-31.15197837891628,-35.15197837891628,35.15197837891628,1235.661583951798,594,16,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,131,-1,303,-29,-10,86,-2,1,590,591,562.5361843899256,1,-27.46381561007445,-28.46381561007445,28.46381561007445,810.1887990843178,590,1,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,131,0,325,12,49,86,-1,-19,601,582,607.3704310455475,-19,6.370431045547548,25.37043104554755,25.37043104554755,643.6587714368828,601,361,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,131,-1,352,49,56,86,-2,-44,616,572,628.2633100863233,-44,12.26331008632326,56.26331008632326,56.26331008632326,3165.560061869764,616,1936,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,131,-1,366,41,31,86,-1,-55,618,563,600.611340459854,-55,-17.38865954014602,37.61134045985398,37.61134045985398,1414.612931187049,618,3025,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,131,0,371,19,14,86,-1,-60,614,554,580.6509701650217,-60,-33.3490298349783,26.6509701650217,26.6509701650217,710.274210736877,614,3600,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,132,1,373,7,6,86,-1,-63,609,546,572.1170430308172,-63,-36.88295696918283,26.11704303081717,26.11704303081717,682.0999366735558,609,3969,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,131,0,373,2,3,86,0,-64,603,539,564.2579502311136,-64,-38.74204976888643,25.25795023111357,25.25795023111357,637.9640498774099,603,4096,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,132,1,373,0,1,86,0,-67,598,531,561.6025929008822,-67,-36.3974070991178,30.6025929008822,30.6025929008822,936.5186922571256,598,4489,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,131,0,373,0,-2,85,-1,-67,591,524,550.1217367269848,-67,-40.87826327301525,26.12173672698475,26.12173672698475,682.345129633904,591,4489,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,131,0,373,0,-9,85,-1,-79,582,503,537.5644461881301,-79,-44.43555381186991,34.56444618813009,34.56444618813009,1194.700940292141,582,6241,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,131,0,372,-1,-12,85,-1,-102,572,470,526.477733762475,-102,-45.52226623752495,56.47773376247505,56.47773376247505,3189.734410945015,572,10404,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,131,0,370,-3,-7,85,-1,-113,563,450,520.9090659820226,-113,-42.09093401797736,70.90906598202264,70.90906598202264,5028.09563844284,563,12769,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,131,0,369,-3,18,85,-1,-110,554,444,515.1240803883085,-110,-38.87591961169153,71.12408038830847,71.12408038830847,5058.634811082566,554,12100,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,131,0,367,-3,17,85,-1,-101,546,445,510.1590262151625,-101,-35.8409737848375,65.1590262151625,65.1590262151625,4245.698697308234,546,10201,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,131,0,367,-2,10,85,-1,-94,539,445,505.358685405258,-94,-33.64131459474197,60.35868540525803,60.35868540525803,3643.170903850908,539,8836,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,132,1,367,0,-22,85,-1,-87,531,444,494.017194067112,-87,-36.98280593288803,50.01719406711197,50.01719406711197,2501.719702347141,531,7569,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,132,1,367,0,-27,85,-1,-83,524,441,489.3104101452261,-83,-34.68958985477389,48.31041014522611,48.31041014522611,2333.895728399966,524,6889,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,132,0,368,1,-13,85,-1,-51,503,452,444.5909094650782,-51,-58.4090905349218,-7.409090534921802,7.409090534921802,54.89462255466783,503,2601,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,130,-1,266,0,21,73,-10,102,303,405,385.0354361327429,102,82.03543613274292,-19.96456386725708,19.96456386725708,398.5838104097871,303,10404,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,130,0,277,11,21,73,-9,58,351,409,429.8141962178552,58,78.81419621785517,20.81419621785517,20.81419621785517,433.2307641953764,351,3364,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,130,0,299,33,27,73,-9,53,365,418,392.3241121914323,53,27.32411219143228,-25.67588780856772,25.67588780856772,659.2512147581566,365,2809,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,130,0,315,38,19,80,-3,63,373,436,393.3102303171645,63,20.3102303171645,-42.6897696828355,42.6897696828355,1822.416435573541,373,3969,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,130,0,325,26,7,82,0,72,384,456,406.9452511975612,72,22.94525119756122,-49.05474880243878,49.05474880243878,2406.368380070369,384,5184,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,130,0,339,14,3,83,0,132,400,532,407.3263352347343,132,7.326335234734302,-124.6736647652657,124.6736647652657,15543.52268600185,400,17424,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,130,0,344,12,23,82,1,162,402,564,404.7549544583871,162,2.754954458387147,-159.2450455416129,159.2450455416129,25358.98452955035,402,26244,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,130,0,346,7,26,83,5,197,405,602,411.3917383239311,197,6.391738323931122,-190.6082616760689,190.6082616760689,36331.50941917275,405,38809,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,130,0,347,3,20,83,8,227,409,636,417.4968833316318,227,8.496883331631807,-218.5031166683682,218.5031166683682,47743.61199379052,409,51529,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,130,0,347,1,13,83,10,250,418,668,435.0245394756022,250,17.02453947560218,-232.9754605243978,232.9754605243978,54277.56520655525,418,62500,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,130,0,346,-1,8,83,10,258,436,694,466.6385556750257,258,30.63855567502571,-227.3614443249743,227.3614443249743,51693.22636553838,436,66564,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,130,0,346,-1,2,83,10,273,456,729,487.965291082349,273,31.96529108234904,-241.034708917651,241.034708917651,58097.73090301673,456,74529,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,130,0,347,1,1,83,10,269,488,757,537.82256244982,269,49.82256244982,-219.17743755018,219.17743755018,48038.74913106306,488,72361,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,130,0,351,5,4,83,3,240,532,772,593.4125826140237,240,61.41258261402368,-178.5874173859763,178.5874173859763,31893.46564859292,532,57600,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,130,0,352,5,-10,83,1,220,564,784,601.2766449402792,220,37.2766449402792,-182.7233550597208,182.7233550597208,33387.8244842808,564,48400,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,130,0,350,-1,-24,83,1,191,602,793,644.8558074321759,191,42.85580743217588,-148.1441925678241,148.1441925678241,21946.70179157256,602,36481,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,130,0,328,-24,-38,83,0,163,636,799,668.083426720629,163,32.08342672062895,-130.9165732793711,130.9165732793711,17139.14915921293,636,26569,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,130,0,304,-46,-34,83,1,133,668,801,696.0570884633214,133,28.05708846332141,-104.9429115366786,104.9429115366786,11013.01468179515,668,17689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,130,0,287,-41,-24,83,0,107,694,801,713.1740968391683,107,19.17409683916833,-87.82590316083167,87.82590316083167,7713.389266015783,694,11449,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,130,0,274,-30,-20,82,-1,68,729,797,763.7467417885555,68,34.74674178855548,-33.25325821144452,33.25325821144452,1105.779181677002,729,4624,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,130,0,266,-21,-13,83,0,34,757,791,781.4098713631059,34,24.40987136310594,-9.590128636894065,9.590128636894065,91.97056727217561,757,1156,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,130,0,266,-8,-2,83,0,13,772,785,773.7473214072244,13,1.747321407224376,-11.25267859277562,11.25267859277562,126.6227755123108,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,130,0,266,0,-1,83,0,-4,784,780,779.9376253478031,-4,-4.062374652196922,-0.0623746521969224,0.0623746521969224,0.003890597236687036,784,16,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,130,0,266,0,0,83,0,-15,793,778,782.2889916833822,-15,-10.71100831661784,4.288991683382164,4.288991683382164,18.39544966012137,793,225,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,130,0,271,5,6,83,0,-15,799,784,782.0165547136289,-15,-16.98344528637108,-1.983445286371079,1.983445286371079,3.934055204027653,799,225,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,130,0,292,26,21,83,0,-16,801,785,775.8953805561465,-16,-25.10461944385349,-9.104619443853494,9.104619443853494,82.8940952173951,801,256,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,130,0,304,33,11,83,0,-18,801,783,769.5943474296066,-18,-31.40565257039339,-13.40565257039339,13.40565257039339,179.7115208380948,801,324,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,129,-1,321,29,13,80,-3,-18,797,779,751.5587878238902,-18,-45.44121217610984,-27.44121217610984,27.44121217610984,753.0201256942792,797,324,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,129,-1,329,25,7,76,-7,-17,791,774,736.3531609047701,-17,-54.64683909522989,-37.64683909522989,37.64683909522989,1417.28449386213,791,289,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,129,-1,332,11,5,75,-8,-14,785,771,728.0711692962983,-14,-56.92883070370169,-42.92883070370169,42.92883070370169,1842.884505587081,785,196,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,129,-1,334,5,24,73,-9,-15,780,765,725.0429403957971,-15,-54.95705960420287,-39.95705960420287,39.95705960420287,1596.566612213821,780,225,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,129,-1,333,1,23,73,-10,-21,778,757,728.3818944991456,-21,-49.61810550085443,-28.61810550085443,28.61810550085443,818.9959624580343,778,441,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,129,-1,321,-13,5,73,-10,-37,784,747,748.3558315022362,-37,-35.64416849776376,1.355831502236242,1.355831502236242,1.838279062456185,784,1369,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,129,-1,306,-27,-2,73,-10,-49,785,736,739.9691711077594,-49,-45.03082889224061,3.969171107759394,3.969171107759394,15.75431928267193,785,2401,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,129,-1,295,-26,-3,80,-3,-57,783,726,740.0934600648483,-57,-42.90653993515173,14.09346006484827,14.09346006484827,198.6256165994731,783,3249,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,129,-1,288,-18,-7,83,0,-60,779,719,736.9593212629351,-60,-42.04067873706492,17.95932126293508,17.95932126293508,322.537220225312,779,3600,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,129,-1,283,-12,-5,83,0,-56,774,718,732.2058302825277,-56,-41.7941697174723,14.2058302825277,14.2058302825277,201.805614015981,774,3136,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,129,-1,279,-9,-4,83,0,-50,771,721,735.0560492289732,-50,-35.94395077102683,14.05604922897317,14.05604922897317,197.5725199273171,771,2500,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,129,-1,276,-7,-8,83,3,-44,765,721,726.7789274422231,-44,-38.22107255777689,5.778927442223107,5.778927442223107,33.39600238247931,765,1936,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,131,2,274,-5,-23,83,7,-41,757,716,719.6131578980052,-41,-37.38684210199483,3.61315789800517,3.61315789800517,13.05490999591714,757,1681,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,131,2,272,-4,-14,82,7,-48,747,699,708.1089823351912,-48,-38.89101766480883,9.108982335191172,9.108982335191172,82.97355918282481,747,2304,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,133,4,271,-3,-18,82,9,-57,736,679,698.6645317663426,-57,-37.33546823365737,19.66453176634263,19.66453176634263,386.6938095894985,736,3249,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,134,5,271,-1,-8,82,9,-62,726,664,694.624766512608,-62,-31.37523348739205,30.62476651260795,30.62476651260795,937.8763239517532,726,3844,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,134,5,272,1,-2,82,9,-67,719,652,696.608251593413,-67,-22.391748406587,44.608251593413,44.608251593413,1989.896110221234,719,4489,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,134,5,277,6,3,83,10,-74,718,644,710.316076134246,-74,-7.683923865753968,66.31607613424603,66.31607613424603,4397.821953843116,718,5476,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,134,5,308,36,32,83,3,-84,721,637,718.3887165026753,-84,-2.611283497324735,81.38871650267527,81.38871650267527,6624.123173952845,721,7056,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,134,5,342,65,46,84,1,-92,721,629,710.0997016067582,-92,-10.90029839324177,81.09970160675823,81.09970160675823,6577.161600705223,721,8464,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,134,5,368,60,41,84,1,-98,716,618,689.2650781242846,-98,-26.73492187571537,71.26507812428463,71.26507812428463,5078.711360060392,716,9604,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,134,5,407,65,50,84,1,-88,699,611,641.5877229758805,-88,-57.41227702411948,30.58772297588052,30.58772297588052,935.6087968492093,699,7744,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,134,5,441,73,41,84,1,-74,679,605,610.70530547237,-74,-68.29469452762999,5.705305472370014,5.705305472370014,32.55051053305523,679,5476,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,134,5,459,52,23,84,1,-68,664,596,601.3428933696283,-68,-62.65710663037169,5.342893369628314,5.342893369628314,28.5465095592182,664,4624,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,134,3,464,23,9,84,2,-65,652,587,592.4987587940698,-65,-59.50124120593023,5.498758794069772,5.498758794069772,30.23634827535966,652,4225,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,134,3,467,8,6,85,3,-72,644,572,592.7752548014472,-72,-51.2247451985528,20.7752548014472,20.7752548014472,431.6112120650551,644,5184,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,134,1,469,5,4,86,4,-99,637,538,588.6497820652514,-99,-48.35021793474857,50.64978206525143,50.64978206525143,2565.400423257465,637,9801,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,134,0,471,4,4,86,4,-112,629,517,578.7870796231449,-112,-50.2129203768551,61.7870796231449,61.7870796231449,3817.643208356848,629,12544,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,134,0,473,4,3,86,3,-112,618,506,561.4982198820045,-112,-56.50178011799551,55.49821988200449,55.49821988200449,3080.052410071319,618,12544,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,134,0,474,3,1,87,4,-108,611,503,564.4942685545215,-108,-46.50573144547855,61.49426855452145,61.49426855452145,3781.545065055606,611,11664,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,133,-1,475,2,0,88,4,-99,605,506,561.0993951337884,-99,-43.90060486621155,55.09939513378845,55.09939513378845,3035.94334410935,605,9801,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,133,-1,476,2,-4,88,4,-75,596,521,546.1270040193534,-75,-49.87299598064658,25.12700401935342,25.12700401935342,631.366330988603,596,5625,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,133,-1,476,1,-31,88,4,-37,587,550,535.5173960719372,-37,-51.48260392806276,-14.48260392806276,14.48260392806276,209.7458165371388,587,1369,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,133,-1,476,0,-34,89,5,-6,572,566,509.6106504345014,-6,-62.38934956549861,-56.38934956549861,56.38934956549861,3179.758744419998,572,36,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,132,-2,476,0,-26,89,5,33,538,571,438.0235807631836,33,-99.97641923681635,-132.9764192368164,132.9764192368164,17682.72807304554,538,1089,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,133,-1,476,0,-39,90,6,52,517,569,448.2183585002238,52,-68.78164149977624,-120.7816414997762,120.7816414997762,14588.20492338047,517,2704,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,133,-1,456,-20,-54,90,5,57,506,563,459.8233593602315,57,-46.17664063976849,-103.1766406397685,103.1766406397685,10645.41917370793,506,3249,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,133,-1,423,-53,-51,91,5,44,503,547,476.9502864993472,44,-26.04971350065284,-70.04971350065284,70.04971350065284,4906.962361523545,503,1936,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,133,-1,407,-49,-21,94,8,28,506,534,501.2306436174993,28,-4.769356382500746,-32.76935638250075,32.76935638250075,1073.830717723342,506,784,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,134,0,402,-21,-8,95,9,0,521,521,546.4375417598883,0,25.43754175988829,25.43754175988829,25.43754175988829,647.0685307860607,521,0,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,134,0,404,-3,0,95,8,-39,550,511,602.552565082367,-39,52.55256508236698,91.55256508236698,91.55256508236698,8381.872173161042,550,1521,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,135,1,439,37,33,100,12,-63,566,503,598.9093541102118,-63,32.90935411021178,95.90935411021178,95.90935411021178,9198.604205837997,566,3969,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,148,15,469,65,28,103,15,-75,571,496,584.7181722016713,-75,13.71817220167134,88.71817220167134,88.71817220167134,7870.914078805408,571,5625,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,172,39,480,41,10,103,15,-79,569,490,567.1507460980476,-79,-1.849253901952352,77.15074609804765,77.15074609804765,5952.237623485415,569,6241,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,195,62,484,15,3,103,14,-79,563,484,553.9444396269546,-79,-9.05556037304541,69.94443962695459,69.94443962695459,4892.224634728695,563,6241,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,209,76,486,6,1,97,8,-68,547,479,513.4731998150899,-68,-33.52680018491014,34.47319981508986,34.47319981508986,1188.401505491111,547,4624,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,217,85,487,3,1,97,7,-60,534,474,509.5800913587046,-60,-24.41990864129536,35.58009135870464,35.58009135870464,1265.942901093768,534,3600,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,220,87,487,1,0,96,6,-54,521,467,496.0594192374807,-54,-24.94058076251929,29.05941923748071,29.05941923748071,844.449846419664,521,2916,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,220,87,487,0,0,97,6,-50,511,461,491.5905221358536,-50,-19.40947786414642,30.59052213585358,30.59052213585358,935.7800445441476,511,2500,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,220,87,486,-1,-1,96,2,-45,503,458,485.0407982087747,-45,-17.95920179122527,27.04079820877473,27.04079820877473,731.2047677676748,503,2025,1,Treino
