EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,14700,-30,-38,352,1,5,6,-15,76,128,-12,0,237,564,801,564,delta_alt,801,565.0578585250666,237,1.057858525066649,-235.9421414749334,235.9421414749334,55668.69412377747,564,56169,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,14701,-25,-33,350,-2,-1,4,-12,70,146,6,-6,195,602,797,602,delta_alt,797,633.4079504137065,195,31.40795041370654,-163.5920495862935,163.5920495862935,26762.3586878443,602,38025,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,14708,-16,-22,328,-22,-24,-19,-29,72,148,-4,2,155,636,791,636,delta_alt,791,629.7326868687264,155,-6.267313131273568,-161.2673131312736,161.2673131312736,26007.14628458024,636,24025,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,14709,-13,-17,304,-24,-46,-47,-31,66,136,-2,-6,117,668,785,668,delta_alt,785,664.614809790148,117,-3.385190209851999,-120.385190209852,120.385190209852,14492.59402186225,668,13689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,14713,-7,-11,287,-17,-41,-65,-22,58,130,-6,-8,86,694,780,694,delta_alt,780,688.3385230860656,86,-5.661476913934393,-91.6614769139344,91.6614769139344,8401.826350043728,694,7396,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,14715,-3,-7,274,-13,-30,-76,-15,61,127,9,3,49,729,778,729,delta_alt,778,762.615183790909,49,33.61518379090899,-15.38481620909101,15.38481620909101,236.6925697875096,729,2401,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,14720,5,0,266,-8,-21,-62,-9,63,121,-7,2,27,757,784,757,delta_alt,784,759.7884708610547,27,2.788470861054748,-24.21152913894525,24.21152913894525,586.1981432459951,757,729,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,14725,14,7,266,0,-8,-38,0,43,104,-13,-20,13,772,785,772,delta_alt,785,751.7940603442382,13,-20.20593965576177,-33.20593965576177,33.20593965576177,1102.634428422092,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,14724,16,9,266,0,0,-21,1,27,90,-3,-16,-1,784,783,784,delta_alt,783,766.6036033797861,-1,-17.39639662021386,-16.39639662021386,16.39639662021386,268.8418221273606,784,1,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,14719,14,8,266,0,0,-8,0,21,64,-3,-6,-14,793,779,793,delta_alt,779,762.0516749153655,-14,-30.94832508463446,-16.94832508463446,16.94832508463446,287.2457231744497,793,196,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,14713,13,5,271,5,5,5,4,15,42,-3,-6,-25,799,774,799,delta_alt,774,763.6606293321652,-25,-35.33937066783483,-10.33937066783483,10.33937066783483,106.9025858068832,799,625,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,14707,7,2,292,21,26,26,17,8,29,-4,-7,-30,801,771,801,delta_alt,771,768.715540804318,-30,-32.28445919568196,-2.284459195681961,2.284459195681961,5.218753816735874,801,900,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,14706,6,6,304,12,33,38,11,2,17,-2,-6,-36,801,765,801,delta_alt,765,754.3158338294343,-36,-46.68416617056573,-10.68416617056573,10.68416617056573,114.1514067602612,801,1296,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,14707,6,7,321,17,29,55,19,-4,4,-4,-6,-40,797,757,797,delta_alt,757,737.2472633439546,-40,-59.75273665604539,-19.75273665604539,19.75273665604539,390.170605403079,797,1600,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,14710,2,10,329,8,25,58,30,-10,-8,-2,-6,-44,791,747,791,delta_alt,747,707.8721767869879,-44,-83.1278232130121,-39.12782321301211,39.12782321301211,1530.986549388729,791,1936,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,14713,4,12,332,3,11,40,27,-12,-16,0,-2,-49,785,736,785,delta_alt,736,706.5126085727779,-49,-78.48739142722206,-29.48739142722206,29.48739142722206,869.5062531822093,785,2401,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,14713,0,5,334,2,5,30,19,-11,-21,1,1,-54,780,726,780,delta_alt,726,707.3968019014812,-54,-72.60319809851876,-18.60319809851876,18.60319809851876,346.078979492732,780,2916,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,14710,-5,1,333,-1,1,12,12,-7,-19,3,4,-59,778,719,778,delta_alt,719,716.7512326928031,-59,-61.24876730719689,-2.248767307196886,2.248767307196886,5.056954401917532,778,3481,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,14716,-4,3,321,-12,-13,-8,-4,4,-7,8,11,-66,784,718,784,delta_alt,718,739.2434362851445,-66,-44.75656371485547,21.24343628514453,21.24343628514453,451.283585200995,784,4356,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,14727,2,12,306,-15,-27,-26,-15,7,0,-5,3,-64,785,721,785,delta_alt,721,717.0530650895973,-64,-67.94693491040266,-3.946934910402661,3.946934910402661,15.57829518695526,785,4096,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,14732,8,12,295,-11,-26,-39,-11,-1,3,-3,-8,-62,783,721,783,delta_alt,721,724.7956333229765,-62,-58.20436667702347,3.795633322976528,3.795633322976528,14.40683232248984,783,3844,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,14739,20,14,288,-7,-18,-45,-7,-6,1,-2,-5,-63,779,716,779,delta_alt,716,735.649047228195,-63,-43.35095277180505,19.64904722819495,19.64904722819495,386.0850569758355,779,3969,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,14742,29,18,283,-5,-12,-38,-10,-9,-10,-1,-3,-75,774,699,774,delta_alt,699,739.6301795617619,-75,-34.36982043823809,40.63017956176191,40.63017956176191,1650.811491221015,774,5625,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,14747,40,28,279,-4,-9,-27,-25,-8,-14,2,1,-92,771,679,771,delta_alt,679,759.1907642961096,-92,-11.80923570389041,80.19076429610959,80.19076429610959,6430.558678394204,771,8464,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,14751,45,38,276,-3,-7,-19,-15,-9,-18,-3,-1,-101,765,664,765,delta_alt,664,745.2525629943831,-101,-19.74743700561692,81.25256299438308,81.25256299438308,6601.978993156191,765,10201,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,14758,51,51,274,-2,-5,-14,-19,-14,-22,-2,-5,-105,757,652,757,delta_alt,652,752.501014190958,-105,-4.498985809041983,100.501014190958,100.501014190958,10100.45385341115,757,11025,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,14762,52,56,272,-2,-4,-11,-10,-18,-27,-2,-4,-103,747,644,747,delta_alt,644,739.4292613389413,-103,-7.570738661058726,95.42926133894127,95.42926133894127,9106.743919695951,747,10609,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,14767,54,60,271,-1,-3,-8,-4,-21,-35,-1,-3,-99,736,637,736,delta_alt,637,733.6495452357718,-99,-2.350454764228175,96.64954523577182,96.64954523577182,9341.134594281504,736,9801,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,14774,61,64,271,0,-1,-5,-2,-21,-39,1,0,-97,726,629,726,delta_alt,629,741.3700032781429,-97,15.37000327814292,112.3700032781429,112.3700032781429,12627.01763672985,726,9409,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,14786,76,73,272,1,1,-2,2,-17,-38,3,4,-101,719,618,719,delta_alt,618,759.6190615489738,-101,40.61906154897383,141.6190615489738,141.6190615489738,20055.95859401204,719,10201,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,14787,71,74,277,5,6,5,17,-8,-29,6,9,-107,718,611,718,delta_alt,611,772.220215818622,-107,54.22021581862202,161.220215818622,161.220215818622,25991.95798860306,718,11449,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,14786,59,76,308,31,36,37,46,2,-15,4,10,-116,721,605,721,delta_alt,605,795.1385228786787,-116,74.13852287867871,190.1385228786787,190.1385228786787,36152.65788248583,721,13456,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,14778,46,62,342,34,65,71,45,3,-5,-3,1,-125,721,596,721,delta_alt,596,773.7551174697517,-125,52.75511746975167,177.7551174697517,177.7551174697517,31596.88178668522,721,15625,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,14789,50,62,368,26,60,96,33,-5,-3,-5,-8,-129,716,587,716,delta_alt,587,743.1930281972001,-129,27.19302819720008,156.1930281972001,156.1930281972001,24396.26205741134,716,16641,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,14787,45,55,407,39,65,130,44,-22,-19,-12,-17,-127,699,572,699,delta_alt,572,690.4204343230633,-127,-8.579565676936681,118.4204343230633,118.4204343230633,14023.39926526295,699,16129,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,14775,28,36,441,34,73,133,38,-37,-42,-3,-15,-141,679,538,679,delta_alt,538,665.7094193041415,-141,-13.29058069585847,127.7094193041415,127.7094193041415,16309.69577900104,679,19881,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,14765,14,23,459,18,52,117,21,-35,-57,5,2,-147,664,517,664,delta_alt,517,656.6883508874686,-147,-7.311649112531427,139.6883508874686,139.6883508874686,19512.83537366054,664,21609,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,14757,-1,10,464,5,23,96,7,-27,-64,3,8,-146,652,506,652,delta_alt,506,629.9325619079582,-146,-22.06743809204181,123.9325619079582,123.9325619079582,15359.27990106989,652,21316,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,14745,-17,-6,467,3,8,60,5,-20,-55,4,7,-141,644,503,644,delta_alt,503,635.2422214622242,-141,-8.757778537775835,132.2422214622242,132.2422214622242,17488.00513726394,644,19881,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,14730,-37,-28,469,2,5,28,3,-15,-42,1,5,-131,637,506,637,delta_alt,506,626.6395958194587,-131,-10.36040418054131,120.6395958194587,120.6395958194587,14553.91207948236,637,17161,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,14725,-49,-37,471,2,4,12,2,-15,-35,-1,0,-108,629,521,629,delta_alt,521,612.0004017305432,-108,-16.99959826945678,91.00040173054322,91.00040173054322,8281.073115120253,629,11664,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,14720,-66,-47,473,2,4,9,1,-19,-34,-3,-4,-68,618,550,618,delta_alt,550,579.4442181975619,-68,-38.5557818024381,29.4442181975619,29.4442181975619,866.961985265635,618,4624,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,14718,-69,-56,474,1,3,7,-4,-18,-33,4,1,-45,611,566,611,delta_alt,566,593.9958824317126,-45,-17.00411756828737,27.99588243171263,27.99588243171263,783.7694331302758,611,2025,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,14721,-65,-65,475,1,2,6,-30,-13,-32,1,5,-34,605,571,605,delta_alt,571,596.8780231285784,-34,-8.121976871421566,25.87802312857843,25.87802312857843,669.6720810432404,605,1156,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,14718,-60,-69,476,1,2,5,-33,-15,-33,-3,-2,-27,596,569,596,delta_alt,569,579.0761164843166,-27,-16.92388351568343,10.07611648431657,10.07611648431657,101.5281234055161,596,729,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,14712,-77,-74,476,0,1,3,-26,-18,-31,0,-3,-24,587,563,587,delta_alt,563,560.9831816977106,-24,-26.01681830228938,-2.01681830228938,2.01681830228938,4.067556064449417,587,576,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,14706,-81,-72,476,0,0,2,-39,-24,-39,-6,-6,-25,572,547,572,delta_alt,547,522.6656675283039,-25,-49.33433247169614,-24.33433247169614,24.33433247169614,592.1597368430454,572,625,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,14701,-74,-88,476,0,0,1,-34,-49,-67,-19,-25,-4,538,534,538,delta_alt,534,412.6779139792206,-4,-125.3220860207794,-121.3220860207794,121.3220860207794,14719.04855643338,538,16,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,14707,-58,-80,476,0,0,0,-18,-55,-79,13,-6,4,517,521,517,delta_alt,521,505.4898056936037,4,-11.51019430639633,-15.51019430639633,15.51019430639633,240.5661274221691,517,16,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,14724,-33,-51,456,-20,-20,-20,-25,-32,-81,10,23,5,506,511,506,delta_alt,511,515.0427109492374,5,9.042710949237403,4.042710949237403,4.042710949237403,16.34351181908398,506,25,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,14739,-6,-26,423,-33,-53,-53,-36,-14,-69,8,18,0,503,503,503,delta_alt,503,534.5465714056037,0,31.54657140560369,31.54657140560369,31.54657140560369,995.1861674488521,503,0,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,14753,23,-4,407,-16,-49,-69,-18,0,-32,6,14,-10,506,496,506,delta_alt,496,593.8348906586251,-10,87.83489065862511,97.83489065862511,97.83489065862511,9571.665830185131,506,100,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,14765,40,20,402,-5,-21,-74,-7,18,4,12,18,-31,521,490,521,delta_alt,490,667.742026163228,-31,146.742026163228,177.742026163228,177.742026163228,31592.22786460964,521,961,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,14758,38,28,404,2,-3,-52,0,44,44,14,26,-66,550,484,550,delta_alt,484,717.0823879456525,-66,167.0823879456525,233.0823879456525,233.0823879456525,54327.39957044765,550,4356,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,14749,31,24,439,35,37,16,34,45,63,-13,1,-87,566,479,566,delta_alt,479,691.1748122724135,-87,125.1748122724135,212.1748122724135,212.1748122724135,45018.15096283393,566,7569,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,14734,13,14,469,30,65,62,29,21,65,-11,-24,-97,571,474,571,delta_alt,474,650.3461326971425,-97,79.34613269714248,176.3461326971425,176.3461326971425,31097.95851723818,571,9409,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,14722,4,4,480,11,41,78,10,3,48,-7,-18,-102,569,467,569,delta_alt,467,599.0016301813395,-102,30.00163018133946,132.0016301813395,132.0016301813395,17424.43037053111,569,10404,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,14711,-1,-10,484,4,15,80,4,-8,13,-4,-11,-102,563,461,563,delta_alt,461,571.1908673156179,-102,8.19086731561788,110.1908673156179,110.1908673156179,12142.0272397681,563,10404,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,14700,-6,-18,486,2,6,47,2,-22,-19,-10,-14,-89,547,458,547,delta_alt,458,530.9039420345047,-89,-16.09605796549533,72.90394203450467,72.90394203450467,5314.984764170416,547,7921,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,14700,-1,-12,487,1,3,18,1,-29,-37,3,-7,-89,534,445,534,delta_alt,445,564.6200835063314,-89,30.62008350633141,119.6200835063314,119.6200835063314,14308.9643780617,534,7921,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,14700,-7,-6,487,0,1,7,0,-26,-48,0,3,-106,521,415,521,delta_alt,415,543.8840737022422,-106,22.88407370224218,128.8840737022422,128.8840737022422,16611.10445408499,521,11236,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,14707,-17,6,487,0,0,3,20,-23,-52,3,3,-120,511,391,511,delta_alt,391,522.0365158966584,-120,11.03651589665844,131.0365158966584,131.0365158966584,17170.56849833522,511,14400,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,14718,-21,11,486,-1,-1,0,32,-18,-44,2,5,-129,503,374,503,delta_alt,374,503.937451170713,-129,0.9374511707129614,129.937451170713,129.937451170713,16883.74121674141,503,16641,1,Treino
