EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,14700,-34,-43,351,4,5,4,-18,76,114,12,24,801,532,801,532,nivel_conv,801,489.5511070416345,269,-42.44889295836555,-311.4488929583655,311.4488929583655,97000.41292499144,532,72361,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,14700,-30,-38,352,1,5,6,-15,76,128,-12,0,801,564,801,564,nivel_conv,801,485.8168580043965,237,-78.18314199560353,-315.1831419956035,315.1831419956035,99340.41299822078,564,56169,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,14701,-25,-33,350,-2,-1,4,-12,70,146,6,-6,797,602,797,602,nivel_conv,797,534.5124757662263,195,-67.48752423377368,-262.4875242337737,262.4875242337737,68899.70037837593,602,38025,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,14708,-16,-22,328,-22,-24,-19,-29,72,148,-4,2,791,636,791,636,nivel_conv,791,540.7592986759444,155,-95.24070132405564,-250.2407013240556,250.2407013240556,62620.40859915522,636,24025,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,14709,-13,-17,304,-24,-46,-47,-31,66,136,-2,-6,785,668,785,668,nivel_conv,785,572.0651198469245,117,-95.93488015307548,-212.9348801530755,212.9348801530755,45341.26318580462,668,13689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,14713,-7,-11,287,-17,-41,-65,-22,58,130,-6,-8,780,694,780,694,nivel_conv,780,611.2888229763785,86,-82.71117702362153,-168.7111770236215,168.7111770236215,28463.46125269576,694,7396,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,14715,-3,-7,274,-13,-30,-76,-15,61,127,9,3,778,729,778,729,nivel_conv,778,688.7981706503556,49,-40.20182934964441,-89.20182934964441,89.20182934964441,7956.966359323083,729,2401,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,14720,5,0,266,-8,-21,-62,-9,63,121,-7,2,784,757,784,757,nivel_conv,784,709.4002707842005,27,-47.59972921579947,-74.59972921579947,74.59972921579947,5565.119599070606,757,729,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,14725,14,7,266,0,-8,-38,0,43,104,-13,-20,785,772,785,772,nivel_conv,785,710.3686257388349,13,-61.63137426116509,-74.63137426116509,74.63137426116509,5569.842024110096,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,14724,16,9,266,0,0,-21,1,27,90,-3,-16,783,784,783,784,nivel_conv,783,723.4597689975644,-1,-60.54023100243558,-59.54023100243558,59.54023100243558,3545.039107823391,784,1,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,14719,14,8,266,0,0,-8,0,21,64,-3,-6,779,793,779,793,nivel_conv,779,724.380350323893,-14,-68.61964967610697,-54.61964967610697,54.61964967610697,2983.306130740653,793,196,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,14713,13,5,271,5,5,5,4,15,42,-3,-6,774,799,774,799,nivel_conv,774,729.4417666580596,-25,-69.55823334194042,-44.55823334194042,44.55823334194042,1985.436158554811,799,625,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,14707,7,2,292,21,26,26,17,8,29,-4,-7,771,801,771,801,nivel_conv,771,746.2216953529289,-30,-54.77830464707108,-24.77830464707108,24.77830464707108,613.9643811830643,801,900,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,14706,6,6,304,12,33,38,11,2,17,-2,-6,765,801,765,801,nivel_conv,765,727.1319556674275,-36,-73.86804433257248,-37.86804433257248,37.86804433257248,1433.988781573675,801,1296,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,14707,6,7,321,17,29,55,19,-4,4,-4,-6,757,797,757,797,nivel_conv,757,717.6054635344885,-40,-79.39453646551146,-39.39453646551146,39.39453646551146,1551.929503332512,797,1600,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,14710,2,10,329,8,25,58,30,-10,-8,-2,-6,747,791,747,791,nivel_conv,747,688.4084625796518,-44,-102.5915374203482,-58.59153742034823,58.59153742034823,3432.968257280067,791,1936,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,14713,4,12,332,3,11,40,27,-12,-16,0,-2,736,785,736,785,nivel_conv,736,685.2336829688961,-49,-99.76631703110388,-50.76631703110388,50.76631703110388,2577.218944902548,785,2401,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,14713,0,5,334,2,5,30,19,-11,-21,1,1,726,780,726,780,nivel_conv,726,678.577560070969,-54,-101.422439929031,-47.42243992903104,47.42243992903104,2248.887808822558,780,2916,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,14710,-5,1,333,-1,1,12,12,-7,-19,3,4,719,778,719,778,nivel_conv,719,680.6771594652771,-59,-97.3228405347229,-38.3228405347229,38.3228405347229,1468.640106649801,778,3481,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,14716,-4,3,321,-12,-13,-8,-4,4,-7,8,11,718,784,718,784,nivel_conv,718,689.923544085276,-66,-94.07645591472397,-28.07645591472397,28.07645591472397,788.2873767314384,784,4356,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,14727,2,12,306,-15,-27,-26,-15,7,0,-5,3,721,785,721,785,nivel_conv,721,678.4748140813429,-64,-106.5251859186571,-42.52518591865714,42.52518591865714,1808.391437416356,785,4096,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,14732,8,12,295,-11,-26,-39,-11,-1,3,-3,-8,721,783,721,783,nivel_conv,721,685.9462173893935,-62,-97.0537826106065,-35.0537826106065,35.0537826106065,1228.767675311659,783,3844,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,14739,20,14,288,-7,-18,-45,-7,-6,1,-2,-5,716,779,716,779,nivel_conv,716,702.1807044806415,-63,-76.81929551935855,-13.81929551935855,13.81929551935855,190.9729286513632,779,3969,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,14742,29,18,283,-5,-12,-38,-10,-9,-10,-1,-3,699,774,699,774,nivel_conv,699,706.5077035399452,-75,-67.49229646005483,7.507703539945169,7.507703539945169,56.36561244370522,774,5625,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,14747,40,28,279,-4,-9,-27,-25,-8,-14,2,1,679,771,679,771,nivel_conv,679,721.884552292749,-92,-49.11544770725095,42.88455229274905,42.88455229274905,1839.084825349528,771,8464,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,14751,45,38,276,-3,-7,-19,-15,-9,-18,-3,-1,664,765,664,765,nivel_conv,664,719.913007946361,-101,-45.08699205363905,55.91300794636095,55.91300794636095,3126.264457609823,765,10201,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,14758,51,51,274,-2,-5,-14,-19,-14,-22,-2,-5,652,757,652,757,nivel_conv,652,730.2287998648851,-105,-26.7712001351149,78.2287998648851,78.2287998648851,6119.745128300247,757,11025,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,14762,52,56,272,-2,-4,-11,-10,-18,-27,-2,-4,644,747,644,747,nivel_conv,644,721.5449241243241,-103,-25.4550758756759,77.5449241243241,77.5449241243241,6013.215257447181,747,10609,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,14767,54,60,271,-1,-3,-8,-4,-21,-35,-1,-3,637,736,637,736,nivel_conv,637,717.0106914683645,-99,-18.98930853163552,80.01069146836448,80.01069146836448,6401.710749245814,736,9801,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,14774,61,64,271,0,-1,-5,-2,-21,-39,1,0,629,726,629,726,nivel_conv,629,723.6567004864658,-97,-2.343299513534248,94.65670048646575,94.65670048646575,8959.890946984486,726,9409,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,14786,76,73,272,1,1,-2,2,-17,-38,3,4,618,719,618,719,nivel_conv,618,743.9034460586342,-101,24.90344605863424,125.9034460586342,125.9034460586342,15851.67772943942,719,10201,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,14787,71,74,277,5,6,5,17,-8,-29,6,9,611,718,611,718,nivel_conv,611,757.3577697715723,-107,39.35776977157229,146.3577697715723,146.3577697715723,21420.59677250856,718,11449,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,14786,59,76,308,31,36,37,46,2,-15,4,10,605,721,605,721,nivel_conv,605,802.0897480019755,-116,81.08974800197552,197.0897480019755,197.0897480019755,38844.36876748221,721,13456,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,14778,46,62,342,34,65,71,45,3,-5,-3,1,596,721,596,721,nivel_conv,596,774.5269261429162,-125,53.52692614291618,178.5269261429162,178.5269261429162,31871.86335803825,721,15625,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,14789,50,62,368,26,60,96,33,-5,-3,-5,-8,587,716,587,716,nivel_conv,587,737.2787967492993,-129,21.27879674929932,150.2787967492993,150.2787967492993,22583.71675241721,716,16641,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,14787,45,55,407,39,65,130,44,-22,-19,-12,-17,572,699,572,699,nivel_conv,572,701.8006630866862,-127,2.8006630866862,129.8006630866862,129.8006630866862,16848.21213774342,699,16129,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,14775,28,36,441,34,73,133,38,-37,-42,-3,-15,538,679,538,679,nivel_conv,538,659.7961853685754,-141,-19.20381463142462,121.7961853685754,121.7961853685754,14834.31077033637,679,19881,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,14765,14,23,459,18,52,117,21,-35,-57,5,2,517,664,517,664,nivel_conv,517,626.5838887202681,-147,-37.41611127973192,109.5838887202681,109.5838887202681,12008.6286670561,664,21609,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,14757,-1,10,464,5,23,96,7,-27,-64,3,8,506,652,506,652,nivel_conv,506,589.1637161280553,-146,-62.83628387194472,83.16371612805528,83.16371612805528,6916.203680227763,652,21316,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,14745,-17,-6,467,3,8,60,5,-20,-55,4,7,503,644,503,644,nivel_conv,503,582.2260564507146,-141,-61.77394354928538,79.22605645071462,79.22605645071462,6276.76802073182,644,19881,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,14730,-37,-28,469,2,5,28,3,-15,-42,1,5,506,637,506,637,nivel_conv,506,567.3573044828022,-131,-69.64269551719781,61.35730448280219,61.35730448280219,3764.718813395298,637,17161,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,14725,-49,-37,471,2,4,12,2,-15,-35,-1,0,521,629,521,629,nivel_conv,521,552.4213051460638,-108,-76.57869485393621,31.42130514606379,31.42130514606379,987.2984170820546,629,11664,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,14720,-66,-47,473,2,4,9,1,-19,-34,-3,-4,550,618,550,618,nivel_conv,550,523.5895319747762,-68,-94.41046802522385,-26.41046802522385,26.41046802522385,697.5128213113713,618,4624,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,14718,-69,-56,474,1,3,7,-4,-18,-33,4,1,566,611,566,611,nivel_conv,566,521.4403968944819,-45,-89.55960310551814,-44.55960310551814,44.55960310551814,1985.558228921301,611,2025,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,14721,-65,-65,475,1,2,6,-30,-13,-32,1,5,571,605,571,605,nivel_conv,571,517.4658347848749,-34,-87.53416521512509,-53.53416521512509,53.53416521512509,2865.906845280309,605,1156,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,14718,-60,-69,476,1,2,5,-33,-15,-33,-3,-2,569,596,569,596,nivel_conv,569,506.0973783620905,-27,-89.90262163790948,-62.90262163790948,62.90262163790948,3956.739808921997,596,729,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,14712,-77,-74,476,0,1,3,-26,-18,-31,0,-3,563,587,563,587,nivel_conv,563,486.8800671656127,-24,-100.1199328343873,-76.11993283438727,76.11993283438727,5794.244174711629,587,576,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,14706,-81,-72,476,0,0,2,-39,-24,-39,-6,-6,547,572,547,572,nivel_conv,547,465.3007149322497,-25,-106.6992850677503,-81.69928506775028,81.69928506775028,6674.773180581524,572,625,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,14701,-74,-88,476,0,0,1,-34,-49,-67,-19,-25,534,538,534,538,nivel_conv,534,410.5542281636997,-4,-127.4457718363003,-123.4457718363003,123.4457718363003,15238.8585842599,538,16,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,14707,-58,-80,476,0,0,0,-18,-55,-79,13,-6,521,517,521,517,nivel_conv,521,436.2528102821361,4,-80.74718971786388,-84.74718971786388,84.74718971786388,7182.086165075612,517,16,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,14724,-33,-51,456,-20,-20,-20,-25,-32,-81,10,23,511,506,511,506,nivel_conv,511,442.8239623141998,5,-63.17603768580022,-68.17603768580022,68.17603768580022,4647.972114535653,506,25,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,14739,-6,-26,423,-33,-53,-53,-36,-14,-69,8,18,503,503,503,503,nivel_conv,503,455.7762380081851,0,-47.22376199181491,-47.22376199181491,47.22376199181491,2230.083696659583,503,0,1,Treino
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,14753,23,-4,407,-16,-49,-69,-18,0,-32,6,14,496,506,496,506,nivel_conv,496,514.9879813877428,-10,8.98798138774282,18.98798138774282,18.98798138774282,360.5434371812678,506,100,1,Treino
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,14765,40,20,402,-5,-21,-74,-7,18,4,12,18,490,521,490,521,nivel_conv,490,591.1031032551864,-31,70.1031032551864,101.1031032551864,101.1031032551864,10221.83748782888,521,961,1,Treino
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,14758,38,28,404,2,-3,-52,0,44,44,14,26,484,550,484,550,nivel_conv,484,649.7750908588985,-66,99.77509085889847,165.7750908588985,165.7750908588985,27481.38074927604,550,4356,1,Treino
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,14749,31,24,439,35,37,16,34,45,63,-13,1,479,566,479,566,nivel_conv,479,654.1660231569936,-87,88.16602315699356,175.1660231569936,175.1660231569936,30683.13566863641,566,7569,1,Treino
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,14734,13,14,469,30,65,62,29,21,65,-11,-24,474,571,474,571,nivel_conv,474,602.4540381510697,-97,31.45403815106965,128.4540381510697,128.4540381510697,16500.43991731646,571,9409,1,Treino
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,14722,4,4,480,11,41,78,10,3,48,-7,-18,467,569,467,569,nivel_conv,467,548.251385927302,-102,-20.74861407269805,81.25138592730195,81.25138592730195,6601.787715107362,569,10404,1,Treino
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,14711,-1,-10,484,4,15,80,4,-8,13,-4,-11,461,563,461,563,nivel_conv,461,518.4284022753611,-102,-44.57159772463888,57.42840227536112,57.42840227536112,3298.021387900702,563,10404,1,Treino
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,14700,-6,-18,486,2,6,47,2,-22,-19,-10,-14,458,547,458,547,nivel_conv,458,494.9490410581899,-89,-52.05095894181011,36.94904105818989,36.94904105818989,1365.231635119802,547,7921,1,Treino
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,14700,-1,-12,487,1,3,18,1,-29,-37,3,-7,445,534,445,534,nivel_conv,445,510.2776266602439,-89,-23.72237333975613,65.27762666024387,65.27762666024387,4261.168542394181,534,7921,1,Treino
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,14700,-7,-6,487,0,1,7,0,-26,-48,0,3,415,521,415,521,nivel_conv,415,495.5931557843443,-106,-25.40684421565572,80.59315578434428,80.59315578434428,6495.256759279585,521,11236,1,Treino
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,14707,-17,6,487,0,0,3,20,-23,-52,3,3,391,511,391,511,nivel_conv,391,478.6907272895303,-120,-32.30927271046966,87.69072728953034,87.69072728953034,7689.663652566782,511,14400,1,Treino
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,14718,-21,11,486,-1,-1,0,32,-18,-44,2,5,374,503,374,503,nivel_conv,374,467.2792221210001,-129,-35.72077787899985,93.27922212100015,93.27922212100015,8701.013279498882,503,16641,1,Treino
