EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_8_nivel_86125130,inp08_input_8_nivel_D_10h_86125130,inp09_input_8_nivel_D_11h_86125130,inp10_input_8_nivel_D_12h_86125130,inp11_input_12_nivel_D_2h_86472600,inp12_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
2,3,Teste,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,14991,4,9,120,-8,-9,-10,-10,-24,521,564,521,564,nivel_conv,521,446.9540323158924,-43,-117.0459676841076,-74.04596768410755,74.04596768410755,5482.8053302759,564,1849,3,Teste
2,3,Teste,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,14989,5,2,119,-7,-9,-10,-9,-22,530,559,530,559,nivel_conv,530,444.3434405217072,-29,-114.6565594782928,-85.65655947829276,85.65655947829276,7337.046181658306,559,841,3,Teste
2,3,Teste,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,14987,7,0,119,-6,-7,-9,-15,-25,526,549,526,549,nivel_conv,526,439.2268016119957,-23,-109.7731983880043,-86.77319838800435,86.77319838800435,7529.58795848396,549,529,3,Teste
3,2,Validacao,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,14860,-21,-27,109,0,-1,-1,-5,-11,408,433,408,433,nivel_conv,408,393.6448658403554,-25,-39.35513415964465,-14.35513415964465,14.35513415964465,206.0698767413967,433,625,2,Validacao
3,2,Validacao,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,14858,-21,-26,109,0,0,-1,-5,-10,406,431,406,431,nivel_conv,406,396.1925606143309,-25,-34.80743938566906,-9.807439385669056,9.807439385669056,96.18586730357264,431,625,2,Validacao
3,2,Validacao,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,14857,-21,-24,109,0,0,0,-5,-10,405,428,405,428,nivel_conv,405,396.3246500470599,-23,-31.67534995294011,-8.67534995294011,8.67534995294011,75.26169680597796,428,529,2,Validacao
3,2,Validacao,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,14848,-17,-20,109,0,0,0,-4,-8,425,413,425,413,nivel_conv,425,394.469725347492,12,-18.53027465250796,-30.53027465250796,30.53027465250796,932.0976703575698,413,144,2,Validacao
3,2,Validacao,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,14848,-15,-19,109,0,0,0,-4,-8,436,411,436,411,nivel_conv,436,394.5435571079868,25,-16.45644289201323,-41.45644289201323,41.45644289201323,1718.636657258754,411,625,2,Validacao
3,2,Validacao,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,14848,-14,-17,109,0,0,0,-4,-8,449,409,449,409,nivel_conv,449,394.6331353967167,40,-14.36686460328332,-54.36686460328332,54.36686460328332,2955.755966791741,409,1600,2,Validacao
3,2,Validacao,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,14847,-13,-16,109,0,0,0,-3,-7,464,408,464,408,nivel_conv,464,395.4129217768768,56,-12.58707822312317,-68.58707822312317,68.58707822312317,4704.187299184817,408,3136,2,Validacao
3,2,Validacao,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,14846,-12,-16,110,1,1,1,-3,-7,484,406,484,406,nivel_conv,484,399.1833930689084,78,-6.816606931091599,-84.8166069310916,84.8166069310916,7193.856811303295,406,6084,2,Validacao
3,2,Validacao,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,14848,-9,-12,111,2,2,2,-3,-6,519,405,519,405,nivel_conv,519,409.1958085767575,114,4.195808576757543,-109.8041914232425,109.8041914232425,12056.96045411207,405,12996,2,Validacao
3,2,Validacao,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,14849,-6,-9,112,3,3,3,-1,-4,550,405,550,405,nivel_conv,550,415.0801096262631,145,10.08010962626309,-134.9198903737369,134.9198903737369,18203.37681846118,405,21025,2,Validacao
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,113,4,4,4,0,-3,600,405,600,405,nivel_conv,600,421.6228322760338,195,16.62283227603382,-178.3771677239662,178.3771677239662,31818.41396522396,405,38025,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,116,7,7,7,0,-1,652,405,652,405,nivel_conv,652,436.0312061910792,247,31.03120619107921,-215.9687938089208,215.9687938089208,46642.51989928015,405,61009,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,129,20,20,20,13,20,1057,425,1057,425,nivel_conv,1057,535.0008664606055,632,110.0008664606055,-521.9991335393945,521.9991335393945,272483.0954158786,425,399424,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,135,26,26,26,19,30,1106,436,1106,436,nivel_conv,1106,569.8429525404056,670,133.8429525404056,-536.1570474595944,536.1570474595944,287464.3795405898,436,448900,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,144,34,35,35,24,37,1145,449,1145,449,nivel_conv,1145,628.569046160736,696,179.569046160736,-516.430953839264,516.430953839264,266700.9300833321,449,484416,2,Validacao
3,2,Validacao,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,164,53,54,55,28,47,1179,464,1179,464,nivel_conv,1179,720.9847983169827,715,256.9847983169827,-458.0152016830173,458.0152016830173,209777.924972735,464,511225,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,179,67,68,69,35,59,1206,484,1206,484,nivel_conv,1206,802.4933511960717,722,318.4933511960717,-403.5066488039283,403.5066488039283,162817.6156289768,484,521284,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,184,71,72,73,55,83,1226,519,1226,519,nivel_conv,1226,856.7633967924553,707,337.7633967924553,-369.2366032075447,369.2366032075447,136335.6691482458,519,499849,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,200,82,84,87,81,136,1247,600,1247,600,nivel_conv,1247,954.4686861919315,647,354.4686861919315,-292.5313138080685,292.5313138080685,85574.56955827464,600,418609,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,206,86,88,90,102,168,1250,652,1250,652,nivel_conv,1250,1014.019640029899,598,362.0196400298989,-235.9803599701011,235.9803599701011,55686.73029161848,652,357604,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,209,86,89,91,152,233,1249,752,1249,752,nivel_conv,1249,1117.853593517473,497,365.8535935174725,-131.1464064825275,131.1464064825275,17199.37993328032,752,247009,2,Validacao
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,213,84,90,93,210.6144999999999,312.6144999999999,1245,862.6144999999999,1245,862.6144999999999,nivel_conv,1245,1191.44749123391,382.3855000000001,328.8329912339102,-53.55250876608989,53.55250876608989,2867.871195142134,862.6144999999999,146218.6706102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,214,79,85,91,230,382,1239,982,1239,982,nivel_conv,1239,1227.819087157701,257,245.819087157701,-11.18091284229899,11.18091284229899,125.0128119870866,982,66049,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,214,70,79,85,194.3855000000001,405,1230,1057,1230,1057,nivel_conv,1230,1208.601817246665,173,151.601817246665,-21.39818275333505,21.39818275333505,457.8822251451256,1057,29929,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,216,52,72,81,124,354,1223,1106,1223,1106,nivel_conv,1223,1167.85859035545,117,61.85859035545036,-55.14140964454964,55.14140964454964,3040.575057588032,1106,13689,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,215,36,51,71,88,282.3855000000001,1211,1145,1211,1145,nivel_conv,1211,1121.676663039215,66,-23.3233369607849,-89.3233369607849,89.3233369607849,7978.658525809922,1145,4356,2,Validacao
3,2,Validacao,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,218,34,39,54,73,197,1198,1179,1198,1179,nivel_conv,1198,1085.92723271029,19,-93.07276728970965,-112.0727672897096,112.0727672897096,12560.30516797341,1179,361,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,218,28,34,39,61,149,1180,1206,1180,1206,nivel_conv,1180,1049.188213823481,-26,-156.811786176519,-130.811786176519,130.811786176519,17111.72340269134,1206,676,2,Validacao
3,2,Validacao,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,219,19,29,35,47,120,1163,1226,1163,1226,nivel_conv,1163,1022.993117289999,-63,-203.0068827100015,-140.0068827100015,140.0068827100015,19601.92720617211,1226,3969,2,Validacao
3,2,Validacao,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,223,14,17,23,21,68,1117,1247,1117,1247,nivel_conv,1117,977.2200750041304,-130,-269.7799249958696,-139.7799249958696,139.7799249958696,19538.42743185092,1247,16900,2,Validacao
3,2,Validacao,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,227,14,18,21,10,44,1093,1250,1093,1250,nivel_conv,1093,959.9004455922175,-157,-290.0995544077825,-133.0995544077825,133.0995544077825,17715.49138355026,1250,24649,2,Validacao
3,2,Validacao,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,228,14,15,19,2,23,1068,1249,1068,1249,nivel_conv,1068,933.2603180875747,-181,-315.7396819124253,-134.7396819124253,134.7396819124253,18154.78188186156,1249,32761,2,Validacao
3,2,Validacao,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,228,14,14,15,-5,5,1047.6176,1245,1047.6176,1245,nivel_conv,1047.6176,900.0448723261648,-197.3824,-344.9551276738352,-147.5727276738353,147.5727276738353,21777.70995309595,1245,38959.81182975999,2,Validacao
3,2,Validacao,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,226,10,12,12,-10,-8,1031,1239,1031,1239,nivel_conv,1031,867.2261958689116,-208,-371.7738041310884,-163.7738041310884,163.7738041310884,26821.85891956809,1239,43264,2,Validacao
3,2,Validacao,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,226,11,10,12,-15,-20,1020,1230,1020,1230,nivel_conv,1020,841.3865718081618,-210,-388.6134281918382,-178.6134281918382,178.6134281918382,31902.75673044095,1230,44100,2,Validacao
3,2,Validacao,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,225,7,10,9,-16,-26,1005,1223,1005,1223,nivel_conv,1005,822.6981958308709,-218,-400.3018041691291,-182.3018041691291,182.3018041691291,33233.9478033195,1223,47524,2,Validacao
3,2,Validacao,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,223,5,5,8,-19,-34,989,1211,989,1211,nivel_conv,989,800.2410664561694,-222,-410.7589335438306,-188.7589335438306,188.7589335438306,35629.93499260426,1211,49284,2,Validacao
3,2,Validacao,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,221,2,3,3,-25,-41,968,1198,968,1198,nivel_conv,968,777.5233886981666,-230,-420.4766113018334,-190.4766113018334,190.4766113018334,36281.33945302972,1198,52900,2,Validacao
3,2,Validacao,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,217,-5,-2,-1,-31,-50,948,1180,948,1180,nivel_conv,948,742.9506146537844,-232,-437.0493853462156,-205.0493853462156,205.0493853462156,42045.2504308608,1180,53824,2,Validacao
3,2,Validacao,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,123,-5,-5,-5,-1,18,454,515,454,515,nivel_conv,454,418.146106073695,-61,-96.85389392630498,-35.85389392630498,35.85389392630498,1285.501709678729,515,3721,2,Validacao
3,2,Validacao,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,123,-3,-5,-5,-8,1,451,510,451,510,nivel_conv,451,408.4571456306886,-59,-101.5428543693114,-42.54285436931144,42.54285436931144,1809.894457888442,510,3481,2,Validacao
3,2,Validacao,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,122,-4,-4,-6,-11,-12,448,504,448,504,nivel_conv,448,400.6978025835874,-56,-103.3021974164126,-47.30219741641258,47.30219741641258,2237.497880421269,504,3136,2,Validacao
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,93,4,4,4,25,39,447,306,447,306,nivel_conv,447,435.5895094327535,141,129.5895094327535,-11.41049056724654,11.41049056724654,130.1992949852223,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,94,5,5,5,26,48,450,320,450,320,nivel_conv,450,452.7581346567313,130,132.7581346567313,2.758134656731329,2.758134656731329,7.607306784662446,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,98,9,9,9,32,57,458,338,458,338,nivel_conv,458,475.6060412236856,120,137.6060412236856,17.60604122368557,17.60604122368557,309.9726875701155,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,109,20,20,20,37,63,476,357,476,357,nivel_conv,476,516.3307725636284,119,159.3307725636284,40.33077256362844,40.33077256362844,1626.571215579125,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,114,25,25,25,45,77,501,383,501,383,nivel_conv,501,550.3242877193095,118,167.3242877193095,49.3242877193095,49.3242877193095,2432.885359017226,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,118,29,29,29,53,90,540,410,540,410,nivel_conv,540,582.1170243072038,130,172.1170243072038,42.11702430720379,42.11702430720379,1773.843736493595,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,120,31,31,31,43,88,574,426,574,426,nivel_conv,574,591.933452354564,148,165.933452354564,17.933452354564,17.933452354564,321.608713353417,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,121,32,32,32,22,75,605,432,605,432,nivel_conv,605,593.3265819469184,173,161.3265819469184,-11.6734180530816,11.6734180530816,136.2686890420115,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,123,33,34,34,8,51,636,434,636,434,nivel_conv,636,597.3977940849354,202,163.3977940849354,-38.60220591506459,38.60220591506459,1490.130301509048,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,125,34,35,36,9,31,678,441,678,441,nivel_conv,678,612.4591533189234,237,171.4591533189234,-65.54084668107657,65.54084668107657,4295.602583672386,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,130,37,39,40,16,24,756,450,756,450,nivel_conv,756,639.682281759335,306,189.682281759335,-116.317718240665,116.317718240665,13529.81157671474,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,137,43,44,46,5,14,919,446,919,446,nivel_conv,919,645.7255864186504,473,199.7255864186504,-273.2744135813496,273.2744135813496,74678.9051182305,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,146,48,52,53,-3,13,1133,447,1133,447,nivel_conv,1133,666.1041032423782,686,219.1041032423782,-466.8958967576218,466.8958967576218,217991.7784091038,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,164,55,66,70,4,9,1326,450,1326,450,nivel_conv,1326,714.4019621900973,876,264.4019621900973,-611.5980378099027,611.5980378099027,374052.1598529232,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,190,76,81,92,11,8,1547,458,1547,458,nivel_conv,1547,790.8483173153427,1089,332.8483173153427,-756.1516826846573,756.1516826846573,571765.3672268387,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,221,103,107,112,26,30,1748,476,1748,476,nivel_conv,1748,892.7351113023453,1272,416.7351113023453,-855.2648886976547,855.2648886976547,731478.0298390116,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,246,126,128,132,43,54,1905,501,1905,501,nivel_conv,1905,992.0761747404558,1404,491.0761747404558,-912.9238252595442,912.9238252595442,833429.9107265187,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,279,158,159,161,64,90,2033,540,2033,540,nivel_conv,2033,1118.586533409988,1493,578.5865334099881,-914.4134665900119,914.4134665900119,836151.9878811629,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,304,181,183,184,73,116,2135,574,2135,574,nivel_conv,2135,1203.016545471053,1561,629.0165454710527,-931.9834545289473,931.9834545289473,868593.1595157103,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,313,188,190,192,65,129,2207,605,2207,605,nivel_conv,2207,1238.512270945646,1602,633.5122709456457,-968.4877290543543,968.4877290543543,937968.4813288604,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,323,193,198,200,62,135,2277,636,2277,636,nivel_conv,2277,1305.296136495404,1641,669.296136495404,-971.703863504596,971.703863504596,944208.3983497586,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,332,195,202,207,73,138,2321,678,2321,678,nivel_conv,2321,1342.212362735631,1643,664.2123627356307,-978.7876372643693,978.7876372643693,958025.2388615666,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,349,203,212,219,120,182,2357,756,2357,756,nivel_conv,2357,1392.360917420035,1601,636.3609174200346,-964.6390825799654,964.6390825799654,930528.5596407172,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,368,204,222,231,241,314,2365,919,2365,919,nivel_conv,2365,1448.744811956461,1446,529.7448119564613,-916.2551880435387,916.2551880435387,839523.5696167005,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,388,198,224,242,377,497,2357,1133,2357,1133,nivel_conv,2357,1484.864189125042,1224,351.8641891250422,-872.1358108749578,872.1358108749578,760620.8726105201,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,445,113,122,132,174,459,2124,2207,2124,2207,nivel_conv,2124,1483.028026304348,-83,-723.9719736956517,-640.9719736956517,640.9719736956517,410845.0710632993,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,435,86,103,112,142,372,2081,2277,2081,2277,nivel_conv,2081,1466.567344784024,-196,-810.432655215976,-614.432655215976,614.432655215976,377527.4877957544,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,440,72,91,108,114,288,2044,2321,2044,2321,nivel_conv,2044,1451.72829110109,-277,-869.2717088989098,-592.2717088989098,592.2717088989098,350785.7771620349,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,435,47,67,86,80,222,1999,2357,1999,2357,nivel_conv,1999,1423.258910310343,-358,-933.7410896896565,-575.7410896896565,575.7410896896565,331477.8023570331,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,433,20,45,65,44,158,1948,2365,1948,2365,nivel_conv,1948,1384.024469326834,-417,-980.9755306731663,-563.9755306731663,563.9755306731663,318068.3991980795,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,425,-1,12,37,0,80,1891,2357,1891,2357,nivel_conv,1891,1336.685251476847,-466,-1020.314748523153,-554.3147485231532,554.3147485231532,307264.8404302865,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,421,-15,-5,8,-24,20,1829,2341,1829,2341,nivel_conv,1829,1288.444173309752,-512,-1052.555826690248,-540.5558266902478,540.5558266902478,292200.6017687772,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,413,-19,-23,-13,-45,-45,1765,2312,1765,2312,nivel_conv,1765,1234.097010099423,-547,-1077.902989900577,-530.9029899005766,530.9029899005766,281857.9846853717,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,406,-28,-26,-30,-59,-83,1707,2282,1707,2282,nivel_conv,1707,1190.000497825472,-575,-1091.999502174528,-516.9995021745281,516.9995021745281,267288.4852487099,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,405,-31,-29,-27,-65.55229999999983,-110.5522999999998,1652,2246.4477,1652,2246.4477,nivel_conv,1652,1155.939592474569,-594.4477000000002,-1090.508107525431,-496.0604075254312,496.0604075254312,246075.9279142969,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,404,-41,-32,-30,-73,-132,1592,2209,1592,2209,nivel_conv,1592,1111.284484618829,-617,-1097.715515381171,-480.7155153811714,480.7155153811714,231087.4067281852,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,359,-54,-62,-66,-108,-190,1145,1891,1145,1891,nivel_conv,1145,809.4272011392447,-746,-1081.572798860755,-335.5727988607553,335.5727988607553,112609.1033352409,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,351,-55,-62,-70,-119,-215,1116,1829,1116,1829,nivel_conv,1116,764.8396648651737,-713,-1064.160335134826,-351.1603351348263,351.1603351348263,123313.5809720035,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,344,-61,-62,-69,-126,-234,1078,1765,1078,1765,nivel_conv,1078,711.2321274646774,-687,-1053.767872535323,-366.7678725353226,366.7678725353226,134518.6723240866,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,333,-71,-72,-73,-122,-241,1036,1707,1036,1707,nivel_conv,1036,660.840549900511,-671,-1046.159450099489,-375.159450099489,375.159450099489,140744.612998951,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,320,-77,-84,-85,-113,-239,1005,1652,1005,1652,nivel_conv,1005,606.0701473744823,-647,-1045.929852625518,-398.9298526255177,398.9298526255177,159145.0273158173,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,311,-79,-86,-93,-115,-237,985,1592,985,1592,nivel_conv,985,556.2089494626871,-607,-1035.791050537313,-428.7910505373129,428.7910505373129,183861.7650208924,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,300,-88,-90,-97,-114,-227,969,1538,969,1538,nivel_conv,969,521.0668953960812,-569,-1016.933104603919,-447.9331046039188,447.9331046039188,200644.0662001052,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,289,-92,-99,-101,-111,-226,960,1481,960,1481,nivel_conv,960,499.9611627448331,-521,-981.038837255167,-460.0388372551669,460.0388372551669,211635.731783086,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,281,-93,-100,-107,-97,-211,944,1441,944,1441,nivel_conv,944,495.6805550742091,-497,-945.319444925791,-448.3194449257909,448.3194449257909,200990.3246985693,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,269,-101,-105,-112,-254,-365,921,1227,921,1227,nivel_conv,921,320.3106209891807,-306,-906.6893790108193,-600.6893790108193,600.6893790108193,360827.7300564037,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,264,-95,-106,-110,-249,-346,894,1192,894,1192,nivel_conv,894,386.8312675653554,-298,-805.1687324346447,-507.1687324346446,507.1687324346446,257220.1231593641,1192,88804,1,Treino
