EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,9,20,0,202309092000,2023-09-09 20:00,649,-1,10.73214285714286,14941,-5,758,-5,4,29174,0,631,649,631,621.4755600750486,-18,-27.52443992495137,-9.524439924951366,9.524439924951366,90.7149558840076,649,324,1,Treino
4,1,Treino,2023,9,9,21,0,202309092100,2023-09-09 21:00,647,-2,10.80714285714286,14940,-5,756,-6,2,29174,-1,628,647,628,617.2598118781963,-19,-29.74018812180373,-10.74018812180373,10.74018812180373,115.3516408917339,647,361,1,Treino
4,1,Treino,2023,9,9,22,0,202309092200,2023-09-09 22:00,644,-3,11.95714285714286,14939,-5,753,-5,5,29173,-2,625,644,625,613.4314593487286,-19,-30.56854065127141,-11.56854065127141,11.56854065127141,133.831132800119,644,361,1,Treino
4,1,Treino,2023,9,9,23,0,202309092300,2023-09-09 23:00,635,-9,11.83214285714286,14937,-7,753,-3,7,29171,-3,622,635,622,590.1005815879142,-13,-44.89941841208577,-31.89941841208577,31.89941841208577,1017.572895029316,635,169,1,Treino
4,1,Treino,2023,9,10,0,0,202309100000,2023-09-10 00:00,639,4,11.84464285714286,14936,-9,748,-5,-2,29171,-3,618,639,618,617.6843853083078,-21,-21.31561469169219,-0.3156146916921898,0.3156146916921898,0.09961263361195602,639,441,1,Treino
4,1,Treino,2023,9,10,1,0,202309100100,2023-09-10 01:00,637,-2,11.84464285714286,14934,-11,748,-5,2,29170,-5,605,637,605,601.7198561807212,-32,-35.28014381927881,-3.280143819278805,3.280143819278805,10.75934347515295,637,1024,1,Treino
4,1,Treino,2023,9,10,2,0,202309100200,2023-09-10 02:00,635,-2,11.84464285714286,14932,-15,744,-4,-3,29169,-7,580,635,580,597.8372480820167,-55,-37.16275191798331,17.83724808201669,17.83724808201669,318.1674191394079,635,3025,1,Treino
4,1,Treino,2023,9,10,3,0,202309100300,2023-09-10 03:00,634,-1,11.84464285714286,14930,-17,742,-6,0,29168,-9,562,634,562,597.1039846110123,-72,-36.89601538898773,35.10398461101227,35.10398461101227,1232.289735570186,634,5184,1,Treino
4,1,Treino,2023,9,10,4,0,202309100400,2023-09-10 04:00,631,-3,11.86964285714286,14928,-19,737,-7,-2,29167,-10,550,631,550,589.6186756534152,-81,-41.38132434658485,39.61867565341515,39.61867565341515,1569.639460530511,631,6561,1,Treino
4,1,Treino,2023,9,10,5,0,202309100500,2023-09-10 05:00,628,-3,11.86964285714286,14926,-21,734,-8,-2,29166,-10,544,628,544,585.3472182207482,-84,-42.65278177925177,41.34721822074823,41.34721822074823,1709.592454594175,628,7056,1,Treino
4,1,Treino,2023,9,10,6,0,202309100600,2023-09-10 06:00,625,-3,11.86964285714286,14923,-22,729,-8,-4,29165,-11,542,625,542,581.4624038798652,-83,-43.53759612013482,39.46240387986518,39.46240387986518,1557.281319977598,625,6889,1,Treino
4,1,Treino,2023,9,10,7,0,202309100700,2023-09-10 07:00,622,-3,11.86964285714286,14933,-12,724,-10,-3,29164,-12,545,622,545,580.5561588086165,-77,-41.44384119138351,35.55615880861649,35.55615880861649,1264.240429223556,622,5929,1,Treino
4,1,Treino,2023,9,10,8,0,202309100800,2023-09-10 08:00,618,-4,11.86964285714286,14947,3,668,-61,-55,29163,-13,552,618,552,583.2299416520865,-66,-34.7700583479135,31.2299416520865,31.2299416520865,975.3092555927269,618,4356,1,Treino
4,1,Treino,2023,9,10,9,0,202309100900,2023-09-10 09:00,605,-13,11.71964285714286,14951,8,651,-73,-16,29163,-11,562,605,562,564.6030653934756,-43,-40.39693460652438,2.603065393475617,2.603065393475617,6.77594944271037,605,1849,1,Treino
4,1,Treino,2023,9,10,10,0,202309101000,2023-09-10 10:00,580,-25,10.81964285714286,14963,22,640,-28,-7,29162,-12,577,580,577,537.6226417619242,-3,-42.37735823807577,-39.37735823807577,39.37735823807577,1550.576341809754,580,9,1,Treino
4,1,Treino,2023,9,10,11,0,202309101100,2023-09-10 11:00,562,-18,10.49464285714286,14979,39,634,-17,-4,29161,-13,604,562,604,532.620622449387,42,-29.37937755061296,-71.37937755061296,71.37937755061296,5095.015539512949,562,1764,1,Treino
4,1,Treino,2023,9,10,12,0,202309101200,2023-09-10 12:00,550,-12,10.49464285714286,14982,43,636,-4,5,29160,-13,618,550,618,530.9113034406706,68,-19.08869655932938,-87.08869655932938,87.08869655932938,7584.441068402949,550,4624,1,Treino
4,1,Treino,2023,9,10,13,0,202309101300,2023-09-10 13:00,544,-6,10.49464285714286,14978,41,640,6,4,29160,-11,623,544,623,533.3310898946874,79,-10.66891010531265,-89.66891010531265,89.66891010531265,8040.513439474641,544,6241,1,Treino
4,1,Treino,2023,9,10,14,0,202309101400,2023-09-10 14:00,542,-2,10.49464285714286,14974,38,652,16,17,29160,-11,619,542,619,536.0121601217833,77,-5.987839878216732,-82.98783987821673,82.98783987821673,6886.98156765254,542,5929,1,Treino
4,1,Treino,2023,9,10,15,0,202309101500,2023-09-10 15:00,545,3,10.46964285714286,14971,37,667,27,15,29159,-11,607,545,607,541.924167473759,62,-3.075832526241015,-65.07583252624102,65.07583252624102,4234.863978983368,545,3844,1,Treino
4,1,Treino,2023,9,10,16,0,202309101600,2023-09-10 16:00,552,7,10.46964285714286,14960,28,678,26,15,29158,-11,593,552,593,548.6096607778019,41,-3.390339222198122,-44.39033922219812,44.39033922219812,1970.502216261821,552,1681,1,Treino
4,1,Treino,2023,9,10,17,0,202309101700,2023-09-10 17:00,562,10,10.46964285714286,14936,6,732,65,56,29158,-10,579,562,579,548.3871570843355,17,-13.61284291566449,-30.61284291566449,30.61284291566449,937.1461513791494,562,289,1,Treino
4,1,Treino,2023,9,10,18,0,202309101800,2023-09-10 18:00,577,15,10.44107142857143,14936,8,745,67,18,29157,-10,568,577,568,563.6103675155256,-9,-13.38963248447442,-4.389632484474419,4.389632484474419,19.26887334875306,577,81,1,Treino
4,1,Treino,2023,9,10,19,0,202309101900,2023-09-10 19:00,604,27,5.466071428571428,14935,9,747,15,5,29156,-10,560,604,560,605.813063540581,-44,1.81306354058097,45.81306354058097,45.81306354058097,2098.836790973309,604,1936,1,Treino
4,1,Treino,2023,9,10,20,0,202309102000,2023-09-10 20:00,618,14,2.353571428571429,14934,11,740,-5,-2,29155,-10,554,618,554,582.4178629136468,-64,-35.58213708635321,28.41786291364679,28.41786291364679,807.5749325788214,618,4096,1,Treino
4,1,Treino,2023,9,10,21,0,202309102100,2023-09-10 21:00,623,5,1.766071428571429,14933,0,722,-25,-13,29155,-9,549,623,549,568.4780560226575,-74,-54.52194397734252,19.47805602265748,19.47805602265748,379.3946664217835,623,5476,1,Treino
4,1,Treino,2023,9,10,22,0,202309102200,2023-09-10 22:00,619,-4,1.691071428571429,14931,-16,700,-40,34,29153,-10,544,619,544,559.4198097000378,-75,-59.58019029996217,15.41980970003783,15.41980970003783,237.7705311853808,619,5625,1,Treino
4,1,Treino,2023,9,10,23,0,202309102300,2023-09-10 23:00,607,-12,1.666071428571429,14929,-22,682,-40,-1,29153,-10,540,607,540,533.3676703468441,-67,-73.63232965315592,-6.632329653155921,6.632329653155921,43.98779662813133,607,4489,1,Treino
4,1,Treino,2023,9,11,0,0,202309110000,2023-09-11 00:00,593,-14,1.591071428571428,14927,-36,671,-29,0,29152,-10,537,593,537,521.8709797518815,-56,-71.12902024811854,-15.12902024811854,15.12902024811854,228.8872536679806,593,3136,1,Treino
4,1,Treino,2023,9,11,1,0,202309110100,2023-09-11 01:00,579,-14,1.541071428571429,14926,-53,662,-20,-3,29152,-9,533,579,533,513.2454774426838,-46,-65.75452255731625,-19.75452255731625,19.75452255731625,390.2411614675165,579,2116,1,Treino
4,1,Treino,2023,9,11,2,0,202309110200,2023-09-11 02:00,568,-11,1.5125,14923,-59,657,-14,-7,29151,-9,529,568,529,505.6081131079121,-39,-62.39188689208788,-23.39188689208788,23.39188689208788,547.1803723722329,568,1521,1,Treino
4,1,Treino,2023,9,11,3,0,202309110300,2023-09-11 03:00,560,-8,1.5125,14921,-57,650,-12,-11,29150,-10,526,560,526,500.8503079133322,-34,-59.14969208666776,-25.14969208666776,25.14969208666776,632.5070120541988,560,1156,1,Treino
4,1,Treino,2023,9,11,4,0,202309110400,2023-09-11 04:00,554,-6,1.4875,14920,-54,645,-12,-17,29150,-10,522,554,522,497.2299353493552,-32,-56.77006465064483,-24.77006465064483,24.77006465064483,613.5561027971244,554,1024,1,Treino
4,1,Treino,2023,9,11,5,0,202309110500,2023-09-11 05:00,549,-5,1.4875,14917,-54,641,-9,-19,29149,-10,519,549,519,493.1853510242212,-30,-55.81464897577882,-25.81464897577882,25.81464897577882,666.3961017426786,549,900,1,Treino
4,1,Treino,2023,9,11,6,0,202309110600,2023-09-11 06:00,544,-5,1.4875,14916,-44,636,-9,-16,29148,-10,517,544,517,489.0267663684184,-27,-54.97323363158159,-27.97323363158159,27.97323363158159,782.5017998070475,544,729,1,Treino
4,1,Treino,2023,9,11,7,0,202309110700,2023-09-11 07:00,540,-4,1.4875,14914,-22,633,-8,-57,29148,-10,513,540,513,479.508994827142,-27,-60.49100517285797,-33.49100517285797,33.49100517285797,1121.647427488399,540,729,1,Treino
4,1,Treino,2023,9,11,8,0,202309110800,2023-09-11 08:00,537,-3,1.4625,14912,-24,629,-7,-17,29147,-10,509,537,509,485.3707530760636,-28,-51.62924692393642,-23.62924692393642,23.62924692393642,558.3413101923588,537,784,1,Treino
4,1,Treino,2023,9,11,9,0,202309110900,2023-09-11 09:00,533,-4,1.3125,14910,-25,624,-9,-7,29147,-9,507,533,507,483.0755499616245,-26,-49.92445003837554,-23.92445003837554,23.92445003837554,572.3793096387274,533,676,1,Treino
4,1,Treino,2023,9,11,10,0,202309111000,2023-09-11 10:00,529,-4,0.0875,14908,-26,620,-9,3,29146,-9,504,529,504,479.6642337467782,-25,-49.33576625322178,-24.33576625322178,24.33576625322178,592.2295191314479,529,625,1,Treino
4,1,Treino,2023,9,11,11,0,202309111100,2023-09-11 11:00,526,-3,0.0875,14906,-27,617,-7,15,29145,-10,501,526,501,480.9414926556855,-25,-45.05850734431453,-20.05850734431453,20.05850734431453,402.3437168819201,526,625,1,Treino
4,1,Treino,2023,9,11,12,0,202309111200,2023-09-11 12:00,522,-4,0.05,14905,-26,616,-4,21,29145,-8,498,522,498,477.6596586913982,-24,-44.34034130860175,-20.34034130860175,20.34034130860175,413.7294845504108,522,576,1,Treino
4,1,Treino,2023,9,11,13,0,202309111300,2023-09-11 13:00,519,-3,0.05,14903,-26,610,-7,12,29145,-8,495,519,495,475.3287448289266,-24,-43.67125517107343,-19.67125517107343,19.67125517107343,386.958280005483,519,576,1,Treino
4,1,Treino,2023,9,11,14,0,202309111400,2023-09-11 14:00,517,-2,0.05,14901,-26,608,-8,9,29144,-8,492,517,492,473.1743522955477,-25,-43.82564770445231,-18.82564770445231,18.82564770445231,354.4050114921504,517,625,1,Treino
4,1,Treino,2023,9,11,15,0,202309111500,2023-09-11 15:00,513,-4,0.07500000000000001,14900,-26,604,-6,5,29144,-8,489,513,489,466.9999576299673,-24,-46.0000423700327,-22.0000423700327,22.0000423700327,484.0018642832341,513,576,1,Treino
4,1,Treino,2023,9,11,16,0,202309111600,2023-09-11 16:00,509,-4,0.05,14899,-24,601,-7,2,29144,-7,486,509,486,463.0600183633453,-23,-45.93998163665469,-22.93998163665469,22.93998163665469,526.2427574900545,509,529,1,Treino
4,1,Treino,2023,9,11,17,0,202309111700,2023-09-11 17:00,507,-2,0.05,14896,-25,598,-6,4,29143,-7,483,507,483,464.0851322461822,-24,-42.91486775381782,-18.91486775381782,18.91486775381782,357.772222144417,507,576,1,Treino
4,1,Treino,2023,9,11,18,0,202309111800,2023-09-11 18:00,504,-3,0.05,14894,-26,594,-7,1,29142,-8,481,504,481,458.9176913161124,-23,-45.08230868388762,-22.08230868388762,22.08230868388762,487.6283568104985,504,529,1,Treino
4,1,Treino,2023,9,11,19,0,202309111900,2023-09-11 19:00,501,-3,0.05,14893,-24,591,-7,1,29142,-7,478,501,478,456.8704158004422,-23,-44.12958419955783,-21.12958419955783,21.12958419955783,446.4593284462037,501,529,1,Treino
5,1,Treino,2023,11,15,23,0,202311152300,2023-11-15 23:00,593,-11,11.33269230769231,14939,-19,684,-21,-9,29171,19,601,593,601,566.3942889929345,8,-26.60571100706545,-34.60571100706545,34.60571100706545,1197.555234304531,593,64,1,Treino
5,1,Treino,2023,11,16,0,0,202311160000,2023-11-16 00:00,584,-9,10.95192307692308,14948,-6,679,-13,-5,29171,19,627,584,627,564.0906909631366,43,-19.90930903686342,-62.90930903686342,62.90930903686342,3957.581163495585,584,1849,1,Treino
5,1,Treino,2023,11,16,1,0,202311160100,2023-11-16 01:00,577,-7,15.03333333333333,14912,-39,677,-7,36,29171,20,648,577,648,573.456756792852,71,-3.543243207147952,-74.54324320714795,74.54324320714795,5556.69510784001,577,5041,1,Treino
5,1,Treino,2023,11,16,2,0,202311160200,2023-11-16 02:00,573,-4,15.63269230769231,14890,-57,679,0,33,29172,21,657,573,657,572.4425537046609,84,-0.5574462953391048,-84.5574462953391,84.5574462953391,7149.961723989157,573,7056,1,Treino
5,1,Treino,2023,11,16,3,0,202311160300,2023-11-16 03:00,572,-1,15.80064102564103,14884,-60,681,4,-6,29174,23,659,572,659,566.1787604083397,87,-5.821239591660287,-92.82123959166029,92.82123959166029,8615.782519332402,572,7569,1,Treino
5,1,Treino,2023,11,16,4,0,202311160400,2023-11-16 04:00,573,1,17.13397435897436,14888,-53,694,15,0,29177,27,662,573,662,575.6690110830344,89,2.669011083034434,-86.33098891696557,86.33098891696557,7453.039647381232,573,7921,1,Treino
5,1,Treino,2023,11,16,5,0,202311160500,2023-11-16 05:00,575,2,18.34423076923077,14899,-40,710,29,9,29187,37,668,575,668,598.7601165696269,93,23.76011656962692,-69.23988343037308,69.23988343037308,4794.161457451653,575,8649,1,Treino
5,1,Treino,2023,11,16,6,0,202311160600,2023-11-16 06:00,585,10,18.4775641025641,14911,-25,738,44,26,29193,43,679,585,679,632.9218639633524,94,47.92186396335239,-46.07813603664761,46.07813603664761,2123.194620611803,585,8836,1,Treino
5,1,Treino,2023,11,16,7,0,202311160700,2023-11-16 07:00,601,16,18.72371794871795,14926,-9,763,53,26,29195,45,690,601,690,663.0091735915031,89,62.0091735915031,-26.9908264084969,26.9908264084969,728.5047102136137,601,7921,1,Treino
5,1,Treino,2023,11,16,8,0,202311160800,2023-11-16 08:00,627,26,18.98525641025641,14938,4,773,35,-36,29198,48,693,627,693,717.2240188023916,66,90.22401880239158,24.22401880239158,24.22401880239158,586.8030869386209,627,4356,1,Treino
5,1,Treino,2023,11,16,9,0,202311160900,2023-11-16 09:00,648,21,21.44679487179487,14916,-17,776,13,1,29198,47,693,648,693,733.2669336342612,45,85.26693363426125,40.26693363426125,40.26693363426125,1621.425944306,648,2025,1,Treino
5,1,Treino,2023,11,16,10,0,202311161000,2023-11-16 10:00,657,9,22.63910256410256,14885,-48,776,3,17,29196,41,700,657,700,704.6707525574001,43,47.67075255740008,4.670752557400078,4.670752557400078,21.81592945245937,657,1849,1,Treino
5,1,Treino,2023,11,16,11,0,202311161100,2023-11-16 11:00,659,2,23.79294871794871,14878,-56,790,14,31,29197,32,713,659,713,690.8885477591846,54,31.88854775918458,-22.11145224081542,22.11145224081542,488.9163201978615,659,2916,1,Treino
5,1,Treino,2023,11,16,12,0,202311161200,2023-11-16 12:00,662,3,26.11602564102564,14853,-82,803,27,26,29199,29,731,662,731,692.4932527264036,69,30.49325272640363,-38.50674727359637,38.50674727359637,1482.769585592622,662,4761,1,Treino
5,1,Treino,2023,11,16,13,0,202311161300,2023-11-16 13:00,668,6,26.94679487179487,14888,-51,820,30,25,29202,31,746,668,746,710.7331389844971,78,42.73313898449715,-35.26686101550285,35.26686101550285,1243.751485886795,668,6084,1,Treino
5,1,Treino,2023,11,16,14,0,202311161400,2023-11-16 14:00,679,11,26.97628205128205,14882,-66,829,26,14,29206,35,764,679,764,735.8348070290726,85,56.83480702907264,-28.16519297092736,28.16519297092736,793.2780950895763,679,7225,1,Treino
5,1,Treino,2023,11,16,15,0,202311161500,2023-11-16 15:00,690,11,26.97628205128205,14889,-23,820,0,-7,29213,42,793,690,793,769.9140000164197,103,79.91400001641966,-23.08599998358034,23.08599998358034,532.9633952418712,690,10609,1,Treino
5,1,Treino,2023,11,16,16,0,202311161600,2023-11-16 16:00,693,3,27.07628205128205,14898,8,828,-1,6,29219,47,817,693,817,772.116273857007,124,79.11627385700695,-44.88372614299305,44.88372614299305,2014.548872479198,693,15376,1,Treino
5,1,Treino,2023,11,16,17,0,202311161700,2023-11-16 17:00,693,0,27.09294871794872,14910,26,843,23,13,29224,50,831,693,831,777.5659251876938,138,84.56592518769378,-53.43407481230622,53.43407481230622,2855.200351047138,693,19044,1,Treino
5,1,Treino,2023,11,16,18,0,202311161800,2023-11-16 18:00,700,7,27.07628205128205,14910,22,867,39,11,29226,49,841,700,841,796.1570970126015,141,96.15709701260153,-44.84290298739847,44.84290298739847,2010.885948337231,700,19881,1,Treino
5,1,Treino,2023,11,16,19,0,202311161900,2023-11-16 19:00,713,13,27.09294871794872,14901,2,890,47,7,29227,40,856,713,856,813.6342247582068,143,100.6342247582068,-42.36577524179324,42.36577524179324,1794.858911838141,713,20449,1,Treino
5,1,Treino,2023,11,16,20,0,202311162000,2023-11-16 20:00,731,18,26.91217948717949,14905,-6,900,33,-18,29227,34,868,731,868,839.4962467783732,137,108.4962467783732,-28.50375322162677,28.50375322162677,812.4639477193982,731,18769,1,Treino
5,1,Treino,2023,11,16,21,0,202311162100,2023-11-16 21:00,746,15,26.91474358974359,14918,-8,940,50,15,29226,31,876,746,876,836.5222563502216,130,90.5222563502216,-39.4777436497784,39.4777436497784,1558.492243677619,746,16900,1,Treino
5,1,Treino,2023,11,16,22,0,202311162200,2023-11-16 22:00,764,18,26.93141025641026,14918,-20,974,74,24,29226,28,879,764,879,852.5435955275454,115,88.54359552754545,-26.45640447245455,26.45640447245455,699.9413376101131,764,13225,1,Treino
5,1,Treino,2023,11,16,23,0,202311162300,2023-11-16 23:00,793,29,26.51602564102564,14902,-14,984,44,7,29225,27,880,793,880,912.2536128796745,87,119.2536128796745,32.25361287967451,32.25361287967451,1040.295543791905,793,7569,1,Treino
5,1,Treino,2023,11,17,0,0,202311170000,2023-11-17 00:00,817,24,25.41602564102564,14905,20,994,20,10,29225,29,883,817,883,932.1594277337178,66,115.1594277337178,49.15942773371785,49.15942773371785,2416.649335106627,817,4356,1,Treino
5,1,Treino,2023,11,17,1,0,202311170100,2023-11-17 01:00,831,14,22.76217948717949,14910,32,1009,25,1,29226,29,888,831,888,913.6206293254838,57,82.62062932548383,25.62062932548383,25.62062932548383,656.4166470338422,831,3249,1,Treino
5,1,Treino,2023,11,17,2,0,202311170200,2023-11-17 02:00,841,10,21.92884615384616,14917,64,1029,35,7,29225,26,886,841,886,909.9448320955555,45,68.94483209555551,23.94483209555551,23.94483209555551,573.3549840843453,841,2025,1,Treino
5,1,Treino,2023,11,17,3,0,202311170300,2023-11-17 03:00,856,15,19.075,14920,32,1042,33,-4,29225,23,879,856,879,927.3564153358941,23,71.3564153358941,48.3564153358941,48.3564153358941,2338.342904137494,856,529,1,Treino
5,1,Treino,2023,11,17,4,0,202311170400,2023-11-17 04:00,868,12,18.10576923076923,14922,40,1044,15,-7,29222,16,874,868,874,922.2048665666825,6,54.20486656668254,48.20486656668254,48.20486656668254,2323.709160711668,868,36,1,Treino
5,1,Treino,2023,11,17,5,0,202311170500,2023-11-17 05:00,876,8,17.0474358974359,14920,31,1044,2,9,29224,11,866,876,866,919.9022067097243,-10,43.90220670972428,53.90220670972428,53.90220670972428,2905.447888177845,876,100,1,Treino
5,1,Treino,2023,11,17,6,0,202311170600,2023-11-17 06:00,879,3,17.0474358974359,14918,20,1048,4,-4,29224,5,858,879,858,901.1879013262711,-21,22.18790132627112,43.18790132627112,43.18790132627112,1865.19482096773,879,441,1,Treino
5,1,Treino,2023,11,17,7,0,202311170700,2023-11-17 07:00,880,1,17.21410256410257,14911,1,1060,16,-3,29222,-2,858,880,858,880.1946698041064,-22,0.194669804106411,22.19466980410641,22.19466980410641,492.6033677133129,880,484,1,Treino
5,1,Treino,2023,11,17,8,0,202311170800,2023-11-17 08:00,883,3,17.5474358974359,14904,-6,1057,9,-27,29222,-4,861,883,861,883.2384687437661,-22,0.2384687437661341,22.23846874376613,22.23846874376613,494.5494920674633,883,484,1,Treino
5,1,Treino,2023,11,17,9,0,202311170900,2023-11-17 09:00,888,5,20.48076923076923,14900,-1,1049,-11,-31,29222,-5,866,888,866,898.0872642882529,-22,10.08726428825287,32.08726428825287,32.08726428825287,1029.592529504188,888,484,1,Treino
5,1,Treino,2023,11,17,10,0,202311171000,2023-11-17 10:00,886,-2,25.9474358974359,14893,-12,1040,-17,-19,29223,-4,873,886,873,886.6786267669913,-13,0.6786267669913286,13.67862676699133,13.67862676699133,187.1048302306517,886,169,1,Treino
5,1,Treino,2023,11,17,11,0,202311171100,2023-11-17 11:00,879,-7,31.03076923076923,14886,-32,1030,-19,-50,29227,1,881,879,881,881.3217238498272,2,2.321723849827208,0.3217238498272081,0.3217238498272081,0.10350623554764,879,4,1,Treino
5,1,Treino,2023,11,17,12,0,202311171200,2023-11-17 12:00,874,-5,32.75576923076923,14887,-31,1023,-17,-41,29231,5,894,874,894,898.3661739101025,20,24.36617391010248,4.366173910102475,4.366173910102475,19.06347461325954,874,400,1,Treino
5,1,Treino,2023,11,17,13,0,202311171300,2023-11-17 13:00,866,-8,29.80576923076924,14890,-12,1014,-16,-19,29241,16,927,866,927,924.181489937125,61,58.18148993712498,-2.818510062875021,2.818510062875021,7.943998974527752,866,3721,1,Treino
5,1,Treino,2023,11,17,14,0,202311171400,2023-11-17 14:00,858,-8,31.86410256410257,14897,-8,1020,-3,-4,29248,23,967,858,967,941.7536813810702,109,83.75368138107024,-25.24631861892976,25.24631861892976,637.3766038085196,858,11881,1,Treino
5,1,Treino,2023,11,17,15,0,202311171500,2023-11-17 15:00,858,0,35.08910256410257,14917,7,1024,10,-11,29257,31,1012,858,1012,994.57251286293,154,136.57251286293,-17.42748713706999,17.42748713706999,303.7173079127399,858,23716,1,Treino
5,1,Treino,2023,11,17,16,0,202311171600,2023-11-17 16:00,861,3,37.78910256410257,14940,23,1032,12,-12,29265,40,1071,861,1071,1037.798397378279,210,176.7983973782789,-33.20160262172112,33.20160262172112,1102.346416650679,861,44100,1,Treino
5,1,Treino,2023,11,17,20,0,202311172000,2023-11-17 20:00,894,13,48.52188644688646,15088,170,1108,59,38,29306,82,1433,894,1433,1296.556122130593,539,402.5561221305927,-136.4438778694073,136.4438778694073,18616.93180804173,894,290521,1,Treino
5,1,Treino,2023,11,17,21,0,202311172100,2023-11-17 21:00,927,33,46.06034798534799,15146,235,1153,87,33,29305,83,1511,927,1511,1425.677394365939,584,498.6773943659389,-85.32260563406112,85.32260563406112,7279.947032185518,927,341056,1,Treino
5,1,Treino,2023,11,17,22,0,202311172200,2023-11-17 22:00,967,40,45.21932234432235,15200,296,1213,105,63,29300,78,1566,967,1566,1492.342232707707,599,525.3422327077071,-73.65776729229287,73.65776729229287,5425.46668248557,967,358801,1,Treino
5,1,Treino,2023,11,17,23,0,202311172300,2023-11-17 23:00,1012,45,62.89047619047619,15240,340,1283,130,78,29294,72,1616,1012,1616,1562.711121503557,604,550.7111215035573,-53.28887849644275,53.28887849644275,2839.704571408638,1012,364816,1,Treino
5,1,Treino,2023,11,18,2,0,202311180200,2023-11-18 02:00,1229,87,71.71017316017316,15324,437,1599,241,124,29282,51,1747,1229,1747,1757.281820367702,518,528.2818203677025,10.28182036770249,10.28182036770249,105.7158300737019,1229,268324,1,Treino
5,1,Treino,2023,11,18,3,0,202311180300,2023-11-18 03:00,1326,97,72.56017316017315,15329,439,1734,252,144,29283,42,1763,1326,1763,1810.650523867655,437,484.6505238676548,47.65052386765478,47.65052386765478,2270.572424861938,1326,190969,1,Treino
5,1,Treino,2023,11,18,4,0,202311180400,2023-11-18 04:00,1433,107,72.99863469863469,15326,429,1796,197,56,29289,41,1794,1433,1794,1855.969466647291,361,422.969466647291,61.96946664729103,61.96946664729103,3840.214796549715,1433,130321,1,Treino
5,1,Treino,2023,11,18,5,0,202311180500,2023-11-18 05:00,1511,78,81.33581418581417,15323,406,1830,96,30,29300,43,1848,1511,1848,1903.852402382559,337,392.8524023825587,55.85240238255869,55.85240238255869,3119.490851903248,1511,113569,1,Treino
5,1,Treino,2023,11,18,6,0,202311180600,2023-11-18 06:00,1566,55,88.6588911088911,15322,382,1890,94,52,29312,47,1919,1566,1919,1932.548071581147,353,366.5480715811475,13.5480715811475,13.5480715811475,183.5502435678964,1566,124609,1,Treino
8,1,Treino,2024,4,28,21,0,202404282100,2024-04-28 21:00,374,-2,57.61758241758241,14700,-61,454,6,35,29071,98,415,374,415,383.0051281890113,41,9.005128189011316,-31.99487181098868,31.99487181098868,1023.671822201598,374,1681,1,Treino
8,1,Treino,2024,4,28,22,0,202404282200,2024-04-28 22:00,368,-6,57.38186813186814,14700,-88,455,4,33,29076,92,437,368,437,377.2742812039244,69,9.274281203924374,-59.72571879607563,59.72571879607563,3567.161485707901,368,4761,1,Treino
8,1,Treino,2024,4,28,23,0,202404282300,2024-04-28 23:00,358,-10,57.23901098901099,14700,-115,455,1,45,29078,84,438,358,438,372.5510301980864,80,14.55103019808644,-65.44896980191356,65.44896980191356,4283.567648131793,358,6400,1,Treino
8,1,Treino,2024,4,29,0,0,202404290000,2024-04-29 00:00,351,-7,57.2401098901099,14700,-130,455,0,33,29081,79,465,351,465,371.9329770227481,114,20.9329770227481,-93.0670229772519,93.0670229772519,8661.470765848333,351,12996,1,Treino
8,1,Treino,2024,4,29,1,0,202404290100,2024-04-29 01:00,347,-4,57.21153846153847,14700,-141,454,-1,15,29088,83,507,347,507,374.2751462767316,160,27.27514627673156,-132.7248537232684,132.7248537232684,17615.886795863,347,25600,1,Treino
8,1,Treino,2024,4,29,2,0,202404290200,2024-04-29 02:00,345,-2,57.65439560439561,14700,-148,454,-1,5,29101,93,516,345,516,383.7114502025636,171,38.71145020256358,-132.2885497974364,132.2885497974364,17500.26040750881,345,29241,1,Treino
8,1,Treino,2024,4,29,3,0,202404290300,2024-04-29 03:00,349,4,58.96868131868133,14700,-132,454,0,0,29115,100,527,349,527,404.4924627387942,178,55.49246273879419,-122.5075372612058,122.5075372612058,15008.09668580573,349,31684,1,Treino
8,1,Treino,2024,4,29,4,0,202404290400,2024-04-29 04:00,370,21,59.95439560439561,14708,-109,453,-1,-40,29124,101,534,370,534,452.0321940415057,164,82.0321940415057,-81.9678059584943,81.9678059584943,6718.721213649373,370,26896,1,Treino
