EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,1,Treino,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,14849,-6,-9,491,-1,-1,-4,2,-1,-4,1,2,145,405,550,405,delta_alt,550,418.6093166194605,145,13.60931661946051,-131.3906833805395,131.3906833805395,17263.51167920517,405,21025,1,Treino
3,1,Treino,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,491,0,-1,-3,3,0,-3,0,1,195,405,600,405,delta_alt,600,424.6491165916253,195,19.64911659162533,-175.3508834083747,175.3508834083747,30747.93231209741,405,38025,1,Treino
3,1,Treino,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,492,1,1,0,3,0,-1,0,0,247,405,652,405,delta_alt,652,435.9392384888562,247,30.93923848885618,-216.0607615111438,216.0607615111438,46682.25266477537,405,61009,1,Treino
3,1,Treino,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,513,10,16,21,13,13,20,3,2,632,425,1057,425,delta_alt,1057,541.293856938542,632,116.293856938542,-515.706143061458,515.706143061458,265952.825991325,425,399424,1,Treino
3,1,Treino,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,528,15,25,35,15,19,30,3,6,670,436,1106,436,delta_alt,1106,570.8477385733783,670,134.8477385733783,-535.1522614266217,535.1522614266217,286387.9429100273,436,448900,1,Treino
3,1,Treino,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,550,22,37,53,25,24,37,2,5,696,449,1145,449,delta_alt,1145,616.5037107185769,696,167.5037107185769,-528.4962892814231,528.4962892814231,279308.3277842336,449,484416,1,Treino
3,1,Treino,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,28,47,2,4,715,464,1179,464,delta_alt,1179,665.8402232533881,715,201.8402232533881,-513.1597767466119,513.1597767466119,263332.9564706326,464,511225,1,Treino
3,1,Treino,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,151,149,621,38,71,108,40,35,59,5,7,722,484,1206,484,delta_alt,1206,716.4044350233817,722,232.4044350233817,-489.5955649766183,489.5955649766183,239703.8172447741,484,521284,1,Treino
3,1,Treino,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,147,148,663,42,80,135,42,55,83,15,20,707,519,1226,519,delta_alt,1226,780.8159598022582,707,261.8159598022582,-445.1840401977418,445.1840401977418,198188.8296467846,519,499849,1,Treino
3,1,Treino,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,148,151,809,86,146,226,86,81,136,19,15,647,600,1247,600,delta_alt,1247,907.5140806628517,647,307.5140806628517,-339.4859193371483,339.4859193371483,115250.6894281888,600,418609,1,Treino
3,1,Treino,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,183,188,923,114,200,302,113,102,168,2,21,598,652,1250,652,delta_alt,1250,981.492762832881,598,329.492762832881,-268.507237167119,268.507237167119,72096.13641111949,652,357604,1,Treino
3,1,Treino,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,234,240,1115,192,306,452,191,152,233,48,50,497,752,1249,752,delta_alt,1249,1201.428427977967,497,449.4284279779667,-47.57157202203325,47.57157202203325,2263.054464647497,752,247009,1,Treino
3,1,Treino,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,277,285,1216,101,293,493,97,210.6144999999999,312.6144999999999,10.61449999999991,58.61449999999991,382.3855000000001,862.6144999999999,1245,862.6144999999999,delta_alt,1245,1238.728348555316,382.3855000000001,376.1138485553163,-6.271651444683812,6.271651444683812,39.33361184360454,862.6144999999999,146218.6706102501,1,Treino
3,1,Treino,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,286,303,1279,63,164,470,57,230,382,8.771000000000186,19.38550000000009,257,982,1239,982,delta_alt,1239,1290.256181151714,257,308.2561811517139,51.25618115171392,51.25618115171392,2627.196106257313,982,66049,1,Treino
3,1,Treino,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,280,306,1325,46,109,402,36,194.3855000000001,405,-44.38550000000009,-35.61449999999991,173,1057,1230,1057,delta_alt,1230,1220.135139072712,173,163.1351390727125,-9.86486092728751,9.86486092728751,97.31548111472378,1057,29929,1,Treino
3,1,Treino,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,15168,267,294,1369,44,90,254,29,124,354,-26,-70.38550000000009,117,1106,1223,1106,delta_alt,1223,1242.725003668276,117,136.7250036682756,19.72500366827558,19.72500366827558,389.0757697134849,1106,13689,1,Treino
3,1,Treino,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,15168,238,280,1408,39,83,192,17,88,282.3855000000001,-10,-36,66,1145,1211,1145,delta_alt,1211,1285.300306168989,66,140.3003061689888,74.30030616898875,74.30030616898875,5520.535496805468,1145,4356,1,Treino
3,1,Treino,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,15166,201,265,1434,26,65,155,-7,73,197,-5,-15,19,1179,1198,1179,delta_alt,1198,1291.435144284319,19,112.4351442843185,93.43514428431854,93.43514428431854,8730.126187431424,1179,361,1,Treino
3,1,Treino,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,15165,168,235,1452,18,44,127,-20,61,149,-7,-12,-26,1206,1180,1206,delta_alt,1180,1272.220585173449,-26,66.22058517344931,92.22058517344931,92.22058517344931,8504.63632973342,1206,676,1,Treino
3,1,Treino,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,15163,168,198,1460,8,26,91,-34,47,120,-7,-14,-63,1226,1163,1226,delta_alt,1163,1264.056539985153,-63,38.05653998515345,101.0565399851534,101.0565399851534,10212.42427377092,1226,3969,1,Treino
3,1,Treino,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,15155,156,160,1457,-2,-3,23,-88,21,68,-7,-13,-130,1247,1117,1247,delta_alt,1117,1239.496351115861,-130,-7.503648884138784,122.4963511158612,122.4963511158612,15005.35603670035,1247,16900,1,Treino
3,1,Treino,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,15151,114,153,1449,-8,-10,-3,-122,10,44,-4,-11,-157,1250,1093,1250,delta_alt,1093,1205.432610026885,-157,-44.56738997311481,112.4326100268852,112.4326100268852,12641.09179745764,1250,24649,1,Treino
3,1,Treino,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,15144,53,145,1450,1,-7,-10,-191,2,23,-4,-8,-181,1249,1068,1249,delta_alt,1068,1157.758537586979,-181,-91.24146241302128,89.75853758697872,89.75853758697872,8056.595069753072,1249,32761,1,Treino
3,1,Treino,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,15137,-2,100,1446,-4,-3,-13,-105,-5,5,-3,-7,-197.3824,1245,1047.6176,1245,delta_alt,1047.6176,1132.178595475743,-197.3824,-112.8214045242569,84.56099547574308,84.56099547574308,7150.561955848642,1245,38959.81182975999,1,Treino
3,1,Treino,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,15132,-28,41,1432,-14,-18,-25,-77,-10,-8,-2,-5,-208,1239,1031,1239,delta_alt,1031,1099.02120962533,-208,-139.9787903746703,68.02120962532967,68.02120962532967,4626.884958893042,1239,43264,1,Treino
3,1,Treino,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,15124,-44,-15,1427,-5,-19,-22,-51,-15,-20,-3,-5,-210,1230,1020,1230,delta_alt,1020,1086.00462967627,-210,-143.99537032373,66.00462967627004,66.00462967627004,4356.611138701548,1230,44100,1,Treino
3,1,Treino,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,15114,-54,-46,1409,-18,-23,-41,-62,-16,-26,2,-1,-218,1223,1005,1223,delta_alt,1005,1066.538200437399,-218,-156.4617995626006,61.53820043739938,61.53820043739938,3786.950113073542,1223,47524,1,Treino
3,1,Treino,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,15107,-61,-61,1388,-21,-39,-58,-60,-19,-34,-5,-3,-222,1211,989,1211,delta_alt,989,1033.833765760021,-222,-177.1662342399786,44.83376576002138,44.83376576002138,2010.066552224465,1211,49284,1,Treino
3,1,Treino,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,15097,-69,-71,1366,-22,-43,-66,-48,-25,-41,-1,-6,-230,1198,968,1198,delta_alt,968,1021.694946155012,-230,-176.3050538449879,53.69494615501208,53.69494615501208,2883.147242589646,1198,52900,1,Treino
3,1,Treino,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,15090,-75,-78,1341,-25,-47,-86,-43,-31,-50,-5,-6,-232,1180,948,1180,delta_alt,948,989.9423263362249,-232,-190.0576736637751,41.94232633622494,41.94232633622494,1759.158738494388,1180,53824,1,Treino
3,1,Treino,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,14900,-46,-27,603,-9,-16,-21,17,-1,18,-5,-10,-61,515,454,515,delta_alt,454,429.9984405031715,-61,-85.00155949682846,-24.00155949682846,24.00155949682846,576.0748582797966,515,3721,1,Treino
3,1,Treino,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-54,-45,596,-7,-16,-27,5,-8,1,-2,-7,-59,510,451,510,delta_alt,451,421.9432149087861,-59,-88.0567850912139,-29.0567850912139,29.0567850912139,844.2967598369902,510,3481,1,Treino
3,1,Treino,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-60,-52,590,-6,-13,-29,1,-11,-12,-1,-3,-56,504,448,504,delta_alt,448,416.4384446216576,-56,-87.5615553783424,-31.5615553783424,31.5615553783424,996.1317779001744,504,3136,1,Treino
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,20,17,410,16,29,46,27,25,39,-1,3,141,306,447,306,delta_alt,447,453.1078271950984,141,147.1078271950984,6.107827195098366,6.107827195098366,37.30555304518317,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,42,47,425,15,31,51,30,26,48,2,1,130,320,450,320,delta_alt,450,476.4961592618879,130,156.4961592618879,26.4961592618879,26.4961592618879,702.0464556313277,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,55,59,464,39,54,83,47,32,57,4,6,120,338,458,338,delta_alt,458,526.328410897866,120,188.328410897866,68.32841089786598,68.32841089786598,4668.77173582761,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,71,74,487,23,62,93,24,37,63,1,5,119,357,476,357,delta_alt,476,527.6296586951023,119,170.6296586951023,51.62965869510231,51.62965869510231,2665.621656972753,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,82,85,496,9,32,86,9,45,77,7,8,118,383,501,383,delta_alt,501,547.303070417787,118,164.303070417787,46.30307041778701,46.30307041778701,2143.974330114543,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,97,99,499,3,12,74,-2,53,90,1,8,130,410,540,410,delta_alt,540,565.5460571542388,130,155.5460571542388,25.54605715423884,25.54605715423884,652.6010361276374,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,115,114,497,-2,1,33,-6,43,88,-11,-10,148,426,574,426,delta_alt,574,560.3151384357155,148,134.3151384357155,-13.68486156428446,13.68486156428446,187.2754360336301,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,141,130,507,10,8,20,-1,22,75,-10,-21,173,432,605,432,delta_alt,605,581.8788418305151,173,149.8788418305151,-23.12115816948494,23.12115816948494,534.5879550983403,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,160,143,507,0,10,11,-15,8,51,-4,-14,202,434,636,434,delta_alt,636,590.1180864091123,202,156.1180864091123,-45.88191359088773,45.88191359088773,2105.149994761689,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,164,157,509,2,2,10,-8,9,31,5,1,237,441,678,441,delta_alt,678,626.2660651330925,237,185.2660651330925,-51.73393486690748,51.73393486690748,2676.400016813425,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,167,511,2,4,14,-5,16,24,2,7,306,450,756,450,delta_alt,756,647.467167305125,306,197.467167305125,-108.532832694875,108.532832694875,11779.37577277372,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,167,515,4,6,8,-9,5,14,-13,-11,473,446,919,446,delta_alt,919,618.298716926434,473,172.2987169264341,-300.7012830735659,300.7012830735659,90421.26164208884,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,137,168,523,8,12,16,-8,-3,13,5,-8,686,447,1133,447,delta_alt,1133,632.7189064542215,686,185.7189064542215,-500.2810935457785,500.2810935457785,250281.17255936,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,118,173,540,17,25,31,2,4,9,2,7,876,450,1326,450,delta_alt,1326,648.2658376146076,876,198.2658376146076,-677.7341623853924,677.7341623853924,459323.5948642295,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,111,150,562,22,39,51,-17,11,8,5,7,1089,458,1547,458,delta_alt,1547,667.1280084311402,1089,209.1280084311402,-879.8719915688598,879.8719915688598,774174.7215473517,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,106,138,592,30,52,77,7,26,30,10,15,1272,476,1748,476,delta_alt,1748,710.1313325806461,1272,234.1313325806461,-1037.868667419354,1037.868667419354,1077171.370810825,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,118,148,626,34,64,103,25,43,54,7,17,1404,501,1905,501,delta_alt,1905,754.946061912126,1404,253.946061912126,-1150.053938087874,1150.053938087874,1322624.060511428,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,143,171,660,34,68,120,31,64,90,14,21,1493,540,2033,540,delta_alt,2033,826.6625632471262,1493,286.6625632471262,-1206.337436752874,1206.337436752874,1455250.011311494,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,175,207,691,31,65,129,33,73,116,-5,9,1561,574,2135,574,delta_alt,2135,859.121370806196,1561,285.121370806196,-1275.878629193804,1275.878629193804,1627866.27643346,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,200,233,732,41,72,140,31,65,129,-3,-8,1602,605,2207,605,delta_alt,2207,904.2683536875816,1602,299.2683536875816,-1302.731646312418,1302.731646312418,1697109.742303864,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,328,356,804,72,113,178,72,62,135,0,-3,1641,636,2277,636,delta_alt,2277,1025.044286456899,1641,389.0442864568988,-1251.955713543101,1251.955713543101,1567393.108673216,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,392,408,941,137,209,281,135,73,138,11,11,1643,678,2321,678,delta_alt,2321,1143.444929316739,1643,465.4449293167393,-1177.555070683261,1177.555070683261,1386635.944491859,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,445,452,1224,283,420,533,281,120,182,36,47,1601,756,2357,756,delta_alt,2357,1320.34289195897,1601,564.3428919589701,-1036.65710804103,1036.65710804103,1074657.959651991,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,494,497,1462,238,521,730,234,241,314,85,121,1446,919,2365,919,delta_alt,2365,1508.49844215284,1446,589.4984421528395,-856.5015578471605,856.5015578471605,733594.9185946127,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,545,546,1708,246,484,904,238,377,497,51,136,1224,1133,2357,1133,delta_alt,2357,1722.475749442749,1224,589.475749442749,-634.524250557251,634.524250557251,402621.024545241,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,554,644,2704,59,146,371,18,174,459,-30,-56,-83,2207,2124,2207,delta_alt,2124,2388.413335795812,-83,181.4133357958117,264.4133357958117,264.4133357958117,69914.41214666868,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,407,588,2736,32,91,280,-40,142,372,-2,-32,-196,2277,2081,2277,delta_alt,2081,2373.095330117793,-196,96.09533011779286,292.0953301177929,292.0953301177929,85319.68187662239,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,322,530,2761,25,57,203,-112,114,288,-26,-28,-277,2321,2044,2321,delta_alt,2044,2283.544968763526,-277,-37.4550312364745,239.5449687635255,239.5449687635255,57381.79205991841,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,243,367,2754,-7,18,109,-290,80,222,-8,-34,-358,2357,1999,2357,delta_alt,1999,2174.721075707812,-358,-182.2789242921881,175.7210757078119,175.7210757078119,30877.89644791056,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,159,264,2735,-19,-26,31,-257,44,158,-28,-36,-417,2365,1948,2365,delta_alt,1948,2058.340077130845,-417,-306.6599228691553,110.3400771308447,110.3400771308447,12174.93262124077,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,96,197,2696,-39,-58,-40,-285,0,80,-16,-44,-466,2357,1891,2357,delta_alt,1891,1977.366895549011,-466,-379.6331044509891,86.3668955490109,86.3668955490109,7459.24064677376,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,33,119,2642,-54,-93,-119,-337,-24,20,-8,-24,-512,2341,1829,2341,delta_alt,1829,1912.974682837498,-512,-428.025317162502,83.974682837498,83.974682837498,7051.74735765838,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,-30,47,2586,-56,-110,-168,-251,-45,-45,-13,-21,-547,2312,1765,2312,delta_alt,1765,1857.442391779221,-547,-454.5576082207785,92.44239177922145,92.44239177922145,8545.59579786307,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-87,-8,2531,-55,-111,-204,-202,-59,-83,-1,-14,-575,2282,1707,2282,delta_alt,1707,1832.631027926011,-575,-449.368972073989,125.631027926011,125.631027926011,15783.15517774616,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-138,-71,2489,-42,-97,-207,-165,-65.55229999999983,-110.5522999999998,-5.552299999999832,-6.552299999999832,-594.4477000000002,2246.4477,1652,2246.4477,delta_alt,1652,1789.615462096815,-594.4477000000002,-456.8322379031847,137.6154620968155,137.6154620968155,18938.01540812005,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-197,-136,2428,-61,-103,-214,-163,-73,-132,-1.895400000000336,-7.447700000000168,-617,2209,1592,2209,delta_alt,1592,1705.525930683407,-617,-503.4740693165934,113.5259306834066,113.5259306834066,12888.13693753364,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-302,-348,2008,-72,-132,-242,-33,-108,-190,-6,-12,-746,1891,1145,1891,delta_alt,1145,1345.348623128378,-746,-545.6513768716218,200.3486231283782,200.3486231283782,40139.57078943693,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-295,-335,1949,-59,-131,-254,-5,-119,-215,-5,-11,-713,1829,1116,1829,delta_alt,1116,1311.02858943559,-713,-517.97141056441,195.02858943559,195.02858943559,38036.15069723593,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-295,-344,1895,-54,-113,-245,2,-126,-234,-2,-7,-687,1765,1078,1765,delta_alt,1078,1255.430713941185,-687,-509.5692860588154,177.4307139411846,177.4307139411846,31481.6582496785,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-300,-341,1858,-37,-91,-222,18,-122,-241,6,4,-671,1707,1036,1707,delta_alt,1036,1237.590175492099,-671,-469.4098245079008,201.5901754920992,201.5901754920992,40638.59885493536,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-301,-342,1774,-84,-121,-234,-42,-113,-239,3,9,-647,1652,1005,1652,delta_alt,1005,1124.148283342793,-647,-527.8517166572071,119.1482833427929,119.1482833427929,14196.31342353445,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-300,-349,1727,-47,-131,-222,14,-115,-237,-5,-2,-607,1592,985,1592,delta_alt,985,1089.995097273309,-607,-502.0049027266907,104.9950972733093,104.9950972733093,11023.97045143168,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-282,-339,1659,-68,-115,-236,-27,-114,-227,6,1,-569,1538,969,1538,delta_alt,969,1036.995694895983,-569,-501.0043051040175,67.99569489598252,67.99569489598252,4623.414524387544,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-239,-299,1619,-40,-108,-239,32,-111,-226,-3,3,-521,1481,960,1481,delta_alt,960,1043.365212474683,-521,-437.6347875253173,83.36521247468272,83.36521247468272,6949.758650948996,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-224,-279,1579,-40,-80,-195,25,-97,-211,17,14,-497,1441,944,1441,delta_alt,944,1055.291368907859,-497,-385.7086310921413,111.2913689078587,111.2913689078587,12385.76879338509,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-150,-223,1515,-64,-104,-212,-17,-254,-365,-174,-157,-306,1227,921,1227,delta_alt,921,517.6683778192977,-306,-709.3316221807023,-403.3316221807023,403.3316221807023,162676.3974509168,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-159,-209,1442,-73,-137,-217,-10,-249,-346,179,5,-298,1192,894,1192,delta_alt,894,992.0884512747091,-298,-199.9115487252909,98.08845127470909,98.08845127470909,9621.344273470979,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-151,-184,1397,-45,-118,-222,15,-60,-314,10,189,-297,1167,870,1167,delta_alt,870,974.6703079012817,-297,-192.3296920987183,104.6703079012817,104.6703079012817,10955.87335614912,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-167,-217,1377,-20,-65,-202,52,-47,-296,3,13,-293,1145,852,1145,delta_alt,852,885.4065023790771,-293,-259.5934976209229,33.4065023790771,33.4065023790771,1115.994401203284,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-150,-189,1363,-14,-34,-152,45,-51,-111,-7,-4,-294,1116,822,1116,delta_alt,822,832.7769853507433,-294,-283.2230146492567,10.7769853507433,10.7769853507433,116.1434132501358,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-146,-188,1334,-29,-43,-108,25,-67,-114,-9,-16,-292,1078,786,1078,delta_alt,786,744.6445754334745,-292,-333.3554245665255,-41.35542456652547,41.35542456652547,1710.271141077578,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-138,-184,1291,-43,-72,-106,-6,-80,-131,-4,-13,-271,1036,765,1036,delta_alt,765,685.8290205378006,-271,-350.1709794621994,-79.1709794621994,79.1709794621994,6268.043989003999,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-134,-181,1239,-52,-95,-138,32,-73,-140,11,7,-254,1005,751,1005,delta_alt,751,696.1289040317092,-254,-308.8710959682908,-54.87109596829077,54.87109596829077,3010.837172761376,1005,64516,1,Treino
