EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
3,2,Validacao,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,492,0,-2,-6,1,111,2,2,2,-3,-6,114,405,519,405,delta_alt,519,454.1925634810262,114,49.19256348102624,-64.80743651897376,64.80743651897376,4200.003828160814,405,12996,2,Validacao
3,2,Validacao,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,491,-1,-1,-4,2,112,3,3,3,-1,-4,145,405,550,405,delta_alt,550,461.3601466472651,145,56.36014664726508,-88.63985335273492,88.63985335273492,7857.023602394352,405,21025,2,Validacao
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,491,0,-1,-3,3,113,4,4,4,0,-3,195,405,600,405,delta_alt,600,468.2944882482045,195,63.29448824820452,-131.7055117517955,131.7055117517955,17346.34182580234,405,38025,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,492,1,1,0,3,116,7,7,7,0,-1,247,405,652,405,delta_alt,652,487.1266309417133,247,82.1266309417133,-164.8733690582867,164.8733690582867,27183.22782463001,405,61009,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,513,10,16,21,13,129,20,20,20,13,20,632,425,1057,425,delta_alt,1057,589.0773202647017,632,164.0773202647017,-467.9226797352983,467.9226797352983,218951.6342106625,425,399424,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,528,15,25,35,15,135,26,26,26,19,30,670,436,1106,436,delta_alt,1106,635.9029607796417,670,199.9029607796417,-470.0970392203583,470.0970392203583,220991.2262837471,436,448900,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,550,22,37,53,25,144,34,35,35,24,37,696,449,1145,449,delta_alt,1145,686.6013119844856,696,237.6013119844856,-458.3986880155144,458.3986880155144,210129.3571743449,449,484416,2,Validacao
3,2,Validacao,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,583,33,55,80,34,164,53,54,55,28,47,715,464,1179,464,delta_alt,1179,798.0144758203201,715,334.0144758203201,-380.9855241796799,380.9855241796799,145149.9696344655,464,511225,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,621,38,71,108,40,179,67,68,69,35,59,722,484,1206,484,delta_alt,1206,890.9359385024839,722,406.9359385024839,-315.0640614975161,315.0640614975161,99265.36284731064,484,521284,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,663,42,80,135,42,184,71,72,73,55,83,707,519,1226,519,delta_alt,1226,979.2652975201963,707,460.2652975201963,-246.7347024798037,246.7347024798037,60878.01340779724,519,499849,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,809,86,146,226,86,200,82,84,87,81,136,647,600,1247,600,delta_alt,1247,1130.234557185789,647,530.2345571857888,-116.7654428142112,116.7654428142112,13634.16863559881,600,418609,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,923,114,200,302,113,206,86,88,90,102,168,598,652,1250,652,delta_alt,1250,1162.659785423876,598,510.6597854238762,-87.3402145761238,87.3402145761238,7628.313082203348,652,357604,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,1115,192,306,452,191,209,86,89,91,152,233,497,752,1249,752,delta_alt,1249,1350.938116474846,497,598.9381164748459,101.9381164748459,101.9381164748459,10391.37959043924,752,247009,2,Validacao
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,1216,101,293,493,97,213,84,90,93,210.6144999999999,312.6144999999999,382.3855000000001,862.6144999999999,1245,862.6144999999999,delta_alt,1245,1390.341555489883,382.3855000000001,527.7270554898832,145.3415554898831,145.3415554898831,21124.16775221878,862.6144999999999,146218.6706102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,1279,63,164,470,57,214,79,85,91,230,382,257,982,1239,982,delta_alt,1239,1477.293267189597,257,495.2932671895967,238.2932671895967,238.2932671895967,56783.68118789252,982,66049,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,1325,46,109,402,36,214,70,79,85,194.3855000000001,405,173,1057,1230,1057,delta_alt,1230,1336.703579063786,173,279.7035790637865,106.7035790637865,106.7035790637865,11385.65378502174,1057,29929,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,1369,44,90,254,29,216,52,72,81,124,354,117,1106,1223,1106,delta_alt,1223,1210.809892346748,117,104.8098923467483,-12.19010765325174,12.19010765325174,148.5987245978667,1106,13689,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,1408,39,83,192,17,215,36,51,71,88,282.3855000000001,66,1145,1211,1145,delta_alt,1211,1135.729029587213,66,-9.270970412787392,-75.27097041278739,75.27097041278739,5665.718986882715,1145,4356,2,Validacao
3,2,Validacao,2023,7,13,4,0,202307130400,2023-07-13 04:00,1179,34,93.83141025641025,1434,26,65,155,-7,218,34,39,54,73,197,19,1179,1198,1179,delta_alt,1198,1217.827626364046,19,38.82762636404595,19.82762636404595,19.82762636404595,393.1347672322102,1179,361,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,1452,18,44,127,-20,218,28,34,39,61,149,-26,1206,1180,1206,delta_alt,1180,1208.83701343235,-26,2.837013432350432,28.83701343235043,28.83701343235043,831.5733436975593,1206,676,2,Validacao
3,2,Validacao,2023,7,13,6,0,202307130600,2023-07-13 06:00,1226,20,90.75166666666667,1460,8,26,91,-34,219,19,29,35,47,120,-63,1226,1163,1226,delta_alt,1163,1128.373665190815,-63,-97.62633480918521,-34.62633480918521,34.62633480918521,1198.983062317791,1226,3969,2,Validacao
3,2,Validacao,2023,7,13,8,0,202307130800,2023-07-13 08:00,1247,7,90.69409090909092,1457,-2,-3,23,-88,223,14,17,23,21,68,-130,1247,1117,1247,delta_alt,1117,1061.54032215658,-130,-185.4596778434204,-55.45967784342042,55.45967784342042,3075.775866495978,1247,16900,2,Validacao
3,2,Validacao,2023,7,13,9,0,202307130900,2023-07-13 09:00,1250,3,90.99257575757575,1449,-8,-10,-3,-122,227,14,18,21,10,44,-157,1250,1093,1250,delta_alt,1093,1059.925815287639,-157,-190.0741847123606,-33.07418471236065,33.07418471236065,1093.901694387351,1250,24649,2,Validacao
3,2,Validacao,2023,7,13,10,0,202307131000,2023-07-13 10:00,1249,-1,91.08744755244756,1450,1,-7,-10,-191,228,14,15,19,2,23,-181,1249,1068,1249,delta_alt,1068,1081.567911097681,-181,-167.4320889023188,13.56791109768119,13.56791109768119,184.0882115545804,1249,32761,2,Validacao
3,2,Validacao,2023,7,13,11,0,202307131100,2023-07-13 11:00,1245,-4,91.32462703962703,1446,-4,-3,-13,-105,228,14,14,15,-5,5,-197.3824,1245,1047.6176,1245,delta_alt,1047.6176,1052.400924534715,-197.3824,-192.5990754652853,4.783324534714666,4.783324534714666,22.88019360440327,1245,38959.81182975999,2,Validacao
3,2,Validacao,2023,7,13,12,0,202307131200,2023-07-13 12:00,1239,-6,91.598986013986,1432,-14,-18,-25,-77,226,10,12,12,-10,-8,-208,1239,1031,1239,delta_alt,1031,1037.339779776059,-208,-201.6602202239415,6.339779776058549,6.339779776058549,40.19280760892099,1239,43264,2,Validacao
3,2,Validacao,2023,7,13,13,0,202307131300,2023-07-13 13:00,1230,-9,91.76052447552446,1427,-5,-19,-22,-51,226,11,10,12,-15,-20,-210,1230,1020,1230,delta_alt,1020,1047.734504875609,-210,-182.2654951243908,27.73450487560922,27.73450487560922,769.2027606951915,1230,44100,2,Validacao
3,2,Validacao,2023,7,13,14,0,202307131400,2023-07-13 14:00,1223,-7,91.97590909090908,1409,-18,-23,-41,-62,225,7,10,9,-16,-26,-218,1223,1005,1223,delta_alt,1005,1031.297652939987,-218,-191.7023470600129,26.29765293998707,26.29765293998707,691.5665501520108,1223,47524,2,Validacao
3,2,Validacao,2023,7,13,15,0,202307131500,2023-07-13 15:00,1211,-12,92.09770396270396,1388,-21,-39,-58,-60,223,5,5,8,-19,-34,-222,1211,989,1211,delta_alt,989,997.1476677120842,-222,-213.8523322879158,8.147667712084171,8.147667712084171,66.38448914653891,1211,49284,2,Validacao
3,2,Validacao,2023,7,13,16,0,202307131600,2023-07-13 16:00,1198,-13,91.85988344988345,1366,-22,-43,-66,-48,221,2,3,3,-25,-41,-230,1198,968,1198,delta_alt,968,994.7200167150102,-230,-203.2799832849898,26.72001671501016,26.72001671501016,713.9592932504223,1198,52900,2,Validacao
3,2,Validacao,2023,7,13,17,0,202307131700,2023-07-13 17:00,1180,-18,88.698344988345,1341,-25,-47,-86,-43,217,-5,-2,-1,-31,-50,-232,1180,948,1180,delta_alt,948,930.305153050127,-232,-249.694846949873,-17.69484694987295,17.69484694987295,313.1076085794282,1180,53824,2,Validacao
3,2,Validacao,2023,7,17,0,0,202307170000,2023-07-17 00:00,515,-3,0.1276923076923077,603,-9,-16,-21,17,123,-5,-5,-5,-1,18,-61,515,454,515,delta_alt,454,462.2158855475955,-61,-52.78411445240454,8.215885547595462,8.215885547595462,67.500775331188,515,3721,2,Validacao
3,2,Validacao,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,596,-7,-16,-27,5,123,-3,-5,-5,-8,1,-59,510,451,510,delta_alt,451,475.9412209442266,-59,-34.05877905577336,24.94122094422664,24.94122094422664,622.0645021887298,510,3481,2,Validacao
3,2,Validacao,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,590,-6,-13,-29,1,122,-4,-4,-6,-11,-12,-56,504,448,504,delta_alt,448,471.3545572765547,-56,-32.64544272344529,23.35455727655471,23.35455727655471,545.4353455838748,504,3136,2,Validacao
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,410,16,29,46,27,93,4,4,4,25,39,141,306,447,306,delta_alt,447,345.0368245305391,141,39.03682453053909,-101.9631754694609,101.9631754694609,10396.48915181607,306,19881,1,Treino
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,425,15,31,51,30,94,5,5,5,26,48,130,320,450,320,delta_alt,450,374.2390184186088,130,54.23901841860879,-75.7609815813912,75.7609815813912,5739.726330175898,320,16900,1,Treino
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,464,39,54,83,47,98,9,9,9,32,57,120,338,458,338,delta_alt,458,436.231486126116,120,98.23148612611601,-21.76851387388399,21.76851387388399,473.8681962774797,338,14400,1,Treino
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,487,23,62,93,24,109,20,20,20,37,63,119,357,476,357,delta_alt,476,509.9269137925785,119,152.9269137925785,33.92691379257849,33.92691379257849,1151.035479489052,357,14161,1,Treino
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,496,9,32,86,9,114,25,25,25,45,77,118,383,501,383,delta_alt,501,580.1816963849476,118,197.1816963849476,79.1816963849476,79.1816963849476,6269.741042398024,383,13924,1,Treino
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,499,3,12,74,-2,118,29,29,29,53,90,130,410,540,410,delta_alt,540,623.429080642384,130,213.429080642384,83.42908064238395,83.42908064238395,6960.411496833404,410,16900,1,Treino
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,497,-2,1,33,-6,120,31,31,31,43,88,148,426,574,426,delta_alt,574,616.5745364892966,148,190.5745364892966,42.57453648929663,42.57453648929663,1812.591157278451,426,21904,1,Treino
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,507,10,8,20,-1,121,32,32,32,22,75,173,432,605,432,delta_alt,605,614.6661966631971,173,182.6661966631971,9.66619666319707,9.66619666319707,93.43535793160217,432,29929,1,Treino
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,507,0,10,11,-15,123,33,34,34,8,51,202,434,636,434,delta_alt,636,616.3823989729085,202,182.3823989729085,-19.6176010270915,19.6176010270915,384.8502700581413,434,40804,1,Treino
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,509,2,2,10,-8,125,34,35,36,9,31,237,441,678,441,delta_alt,678,660.6895752839944,237,219.6895752839944,-17.31042471600563,17.31042471600563,299.6508038484985,441,56169,1,Treino
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,511,2,4,14,-5,130,37,39,40,16,24,306,450,756,450,delta_alt,756,683.9852451307772,306,233.9852451307772,-72.01475486922277,72.01475486922277,5186.124918874245,450,93636,1,Treino
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,515,4,6,8,-9,137,43,44,46,5,14,473,446,919,446,delta_alt,919,652.7234750456507,473,206.7234750456507,-266.2765249543493,266.2765249543493,70903.1877417642,446,223729,1,Treino
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,523,8,12,16,-8,146,48,52,53,-3,13,686,447,1133,447,delta_alt,1133,717.2519442090495,686,270.2519442090495,-415.7480557909505,415.7480557909505,172846.4458939553,447,470596,1,Treino
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,540,17,25,31,2,164,55,66,70,4,9,876,450,1326,450,delta_alt,1326,757.6821823180915,876,307.6821823180915,-568.3178176819085,568.3178176819085,322985.141894727,450,767376,1,Treino
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,562,22,39,51,-17,190,76,81,92,11,8,1089,458,1547,458,delta_alt,1547,872.6992994262205,1089,414.6992994262205,-674.3007005737795,674.3007005737795,454681.4347942899,458,1185921,1,Treino
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,592,30,52,77,7,221,103,107,112,26,30,1272,476,1748,476,delta_alt,1748,1059.057953736412,1272,583.0579537364124,-688.9420462635876,688.9420462635876,474641.1431098593,476,1617984,1,Treino
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,626,34,64,103,25,246,126,128,132,43,54,1404,501,1905,501,delta_alt,1905,1181.32937593735,1404,680.3293759373498,-723.6706240626502,723.6706240626502,523699.1721312256,501,1971216,1,Treino
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,660,34,68,120,31,279,158,159,161,64,90,1493,540,2033,540,delta_alt,2033,1349.041266749042,1493,809.0412667490423,-683.9587332509577,683.9587332509577,467799.5487902547,540,2229049,1,Treino
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,691,31,65,129,33,304,181,183,184,73,116,1561,574,2135,574,delta_alt,2135,1420.616087062065,1561,846.6160870620652,-714.3839129379348,714.3839129379348,510344.3750645149,574,2436721,1,Treino
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,732,41,72,140,31,313,188,190,192,65,129,1602,605,2207,605,delta_alt,2207,1478.292495790307,1602,873.2924957903069,-728.7075042096931,728.7075042096931,531014.6266915199,605,2566404,1,Treino
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,804,72,113,178,72,323,193,198,200,62,135,1641,636,2277,636,delta_alt,2277,1533.194053582464,1641,897.194053582464,-743.805946417536,743.805946417536,553247.2859260865,636,2692881,1,Treino
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,941,137,209,281,135,332,195,202,207,73,138,1643,678,2321,678,delta_alt,2321,1609.906871184661,1643,931.9068711846608,-711.0931288153392,711.0931288153392,505653.4378483886,678,2699449,1,Treino
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,1224,283,420,533,281,349,203,212,219,120,182,1601,756,2357,756,delta_alt,2357,1733.447250209445,1601,977.4472502094445,-623.5527497905555,623.5527497905555,388818.0317713631,756,2563201,1,Treino
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,1462,238,521,730,234,368,204,222,231,241,314,1446,919,2365,919,delta_alt,2365,1951.294297065947,1446,1032.294297065947,-413.7057029340526,413.7057029340526,171152.4086401586,919,2090916,1,Treino
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,1708,246,484,904,238,388,198,224,242,377,497,1224,1133,2357,1133,delta_alt,2357,2099.267605133085,1224,966.2676051330845,-257.7323948669155,257.7323948669155,66425.98736383562,1133,1498176,1,Treino
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,2704,59,146,371,18,445,113,122,132,174,459,-83,2207,2124,2207,delta_alt,2124,2195.458067608949,-83,-11.54193239105098,71.45806760894902,71.45806760894902,5106.25542640513,2207,6889,1,Treino
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,2736,32,91,280,-40,435,86,103,112,142,372,-196,2277,2081,2277,delta_alt,2081,2130.753402280339,-196,-146.2465977196607,49.75340228033929,49.75340228033929,2475.401038469271,2277,38416,1,Treino
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,2761,25,57,203,-112,440,72,91,108,114,288,-277,2321,2044,2321,delta_alt,2044,2033.609688894149,-277,-287.3903111058512,-10.3903111058512,10.3903111058512,107.9585648763747,2321,76729,1,Treino
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,2754,-7,18,109,-290,435,47,67,86,80,222,-358,2357,1999,2357,delta_alt,1999,2012.831588235194,-358,-344.1684117648065,13.83158823519352,13.83158823519352,191.3128331079438,2357,128164,1,Treino
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,2735,-19,-26,31,-257,433,20,45,65,44,158,-417,2365,1948,2365,delta_alt,1948,1847.269343031665,-417,-517.7306569683346,-100.7306569683346,100.7306569683346,10146.6652532723,2365,173889,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,2696,-39,-58,-40,-285,425,-1,12,37,0,80,-466,2357,1891,2357,delta_alt,1891,1801.113577448852,-466,-555.8864225511477,-89.88642255114769,89.88642255114769,8079.568959043472,2357,217156,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,2642,-54,-93,-119,-337,421,-15,-5,8,-24,20,-512,2341,1829,2341,delta_alt,1829,1801.998920035819,-512,-539.0010799641814,-27.00107996418137,27.00107996418137,729.0583192321167,2341,262144,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,2586,-56,-110,-168,-251,413,-19,-23,-13,-45,-45,-547,2312,1765,2312,delta_alt,1765,1780.498870510623,-547,-531.501129489377,15.49887051062296,15.49887051062296,240.2149871050582,2312,299209,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,2531,-55,-111,-204,-202,406,-28,-26,-30,-59,-83,-575,2282,1707,2282,delta_alt,1707,1761.036827242492,-575,-520.9631727575079,54.03682724249211,54.03682724249211,2919.978698434938,2282,330625,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,2489,-42,-97,-207,-165,405,-31,-29,-27,-65.55229999999983,-110.5522999999998,-594.4477000000002,2246.4477,1652,2246.4477,delta_alt,1652,1711.703343585831,-594.4477000000002,-534.744356414169,59.70334358583113,59.70334358583113,3564.489235327804,2246.4477,353368.0680352902,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,2428,-61,-103,-214,-163,404,-41,-32,-30,-73,-132,-617,2209,1592,2209,delta_alt,1592,1639.294782851905,-617,-569.7052171480946,47.29478285190544,47.29478285190544,2236.796485008889,2209,380689,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,2008,-72,-132,-242,-33,359,-54,-62,-66,-108,-190,-746,1891,1145,1891,delta_alt,1145,1310.752870093518,-746,-580.2471299064821,165.7528700935179,165.7528700935179,27474.01394423862,1891,556516,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,1949,-59,-131,-254,-5,351,-55,-62,-70,-119,-215,-713,1829,1116,1829,delta_alt,1116,1265.532953026189,-713,-563.4670469738107,149.5329530261893,149.5329530261893,22360.10404073252,1829,508369,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,1895,-54,-113,-245,2,344,-61,-62,-69,-126,-234,-687,1765,1078,1765,delta_alt,1078,1190.556846410853,-687,-574.4431535891465,112.5568464108535,112.5568464108535,12669.04367395646,1765,471969,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,1858,-37,-91,-222,18,333,-71,-72,-73,-122,-241,-671,1707,1036,1707,delta_alt,1036,1143.446644853916,-671,-563.5533551460842,107.4466448539158,107.4466448539158,11544.78149036351,1707,450241,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,1774,-84,-121,-234,-42,320,-77,-84,-85,-113,-239,-647,1652,1005,1652,delta_alt,1005,1080.329921386169,-647,-571.6700786138315,75.32992138616851,75.32992138616851,5674.597056046327,1652,418609,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,1727,-47,-131,-222,14,311,-79,-86,-93,-115,-237,-607,1592,985,1592,delta_alt,985,1052.381267655259,-607,-539.6187323447414,67.38126765525863,67.38126765525863,4540.235230829602,1592,368449,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,1659,-68,-115,-236,-27,300,-88,-90,-97,-114,-227,-569,1538,969,1538,delta_alt,969,966.5480983645898,-569,-571.4519016354102,-2.451901635410195,2.451901635410195,6.011821629727189,1538,323761,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,1619,-40,-108,-239,32,289,-92,-99,-101,-111,-226,-521,1481,960,1481,delta_alt,960,930.4237923599943,-521,-550.5762076400057,-29.57620764000569,29.57620764000569,874.752058364731,1481,271441,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,1579,-40,-80,-195,25,281,-93,-100,-107,-97,-211,-497,1441,944,1441,delta_alt,944,965.7143826141694,-497,-475.2856173858306,21.71438261416938,21.71438261416938,471.5144123145415,1441,247009,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,1515,-64,-104,-212,-17,269,-101,-105,-112,-254,-365,-306,1227,921,1227,delta_alt,921,393.1188470568383,-306,-833.8811529431617,-527.8811529431617,527.8811529431617,278658.5116326017,1227,93636,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,1442,-73,-137,-217,-10,264,-95,-106,-110,-249,-346,-298,1192,894,1192,delta_alt,894,899.9962748405492,-298,-292.0037251594508,5.996274840549177,5.996274840549177,35.95531196340306,1192,88804,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,1397,-45,-118,-222,15,254,-97,-105,-116,-60,-314,-297,1167,870,1167,delta_alt,870,765.9953360466543,-297,-401.0046639533457,-104.0046639533457,104.0046639533457,10816.97012404837,1167,88209,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,1377,-20,-65,-202,52,247,-97,-104,-112,-47,-296,-293,1145,852,1145,delta_alt,852,734.9402488269379,-293,-410.0597511730621,-117.0597511730621,117.0597511730621,13702.98534469921,1145,85849,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,1363,-14,-34,-152,45,241,-92,-103,-110,-51,-111,-294,1116,822,1116,delta_alt,822,711.7057384811899,-294,-404.2942615188101,-110.2942615188101,110.2942615188101,12164.82412397968,1116,86436,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,1334,-29,-43,-108,25,236,-84,-97,-108,-67,-114,-292,1078,786,1078,delta_alt,786,674.6128346783187,-292,-403.3871653216813,-111.3871653216813,111.3871653216813,12407.10059839957,1078,85264,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,1291,-43,-72,-106,-6,230,-81,-90,-103,-80,-131,-271,1036,765,1036,delta_alt,765,632.2253391394347,-271,-403.7746608605653,-132.7746608605653,132.7746608605653,17629.11056663813,1036,73441,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,1239,-52,-95,-138,32,228,-72,-83,-92,-73,-140,-254,1005,751,1005,delta_alt,751,677.5323117008902,-254,-327.4676882991098,-73.4676882991098,73.4676882991098,5397.501224015155,1005,64516,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,1193,-46,-98,-170,1,226,-63,-74,-85,-51,-131,-238.11356675,985,746.88643325,985,delta_alt,746.88643325,741.9045888824146,-238.11356675,-243.0954111175854,-4.981844367585381,4.981844367585381,24.81877330284219,985,56698.07067040671,1,Treino
