EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,RNA_CM,ERRO_CM,ERRO_ABS_CM,E2_RNA,E2_PERS,PERS_BASE_NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,14718,-56,474,3,1,28999,-24,503,611,558.3126206611855,55.31262066118552,55.31262066118552,3059.486004408207,11664,611,503
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,14721,-65,475,2,0,29002,-18,506,605,555.6358688521264,49.63586885212635,49.63586885212635,2463.719476705487,9801,605,506
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,14718,-69,476,2,-4,29008,-8,521,596,542.3945804847572,21.39458048475717,21.39458048475717,457.7280741187524,5625,596,521
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,14712,-74,476,1,-31,29013,1,550,587,560.4448675591049,10.44486755910486,10.44486755910486,109.0952583272412,1369,587,550
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,14706,-72,476,0,-34,29019,12,566,572,530.5917821503093,-35.40821784969069,35.40821784969069,1253.741891291154,36,572,566
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,14701,-88,476,0,-26,29026,22,571,538,459.3576966963137,-111.6423033036863,111.6423033036863,12464.00388695228,1089,538,571
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,14707,-80,476,0,-39,29032,32,569,517,471.6663156350553,-97.3336843649447,97.3336843649447,9473.84611205468,2704,517,569
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,14724,-51,456,-20,-54,29038,41,563,506,484.3923226723867,-78.60767732761326,78.60767732761326,6179.166934842164,3249,506,563
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,14739,-26,423,-53,-51,29043,49,547,503,490.6950809255895,-56.30491907441046,56.30491907441046,3170.243911975911,1936,503,547
20,1,Treino,2025,9,5,12,0,202509051200,2025-09-05 12:00,506,3,41.91454545454546,14753,-4,407,-49,-21,29049,57,534,506,493.4176245776104,-40.58237542238965,40.58237542238965,1646.929194923775,784,506,534
20,1,Treino,2025,9,5,13,0,202509051300,2025-09-05 13:00,521,15,41.9509090909091,14765,20,402,-21,-8,29056,66,521,521,545.4772178737634,24.47721787376338,24.47721787376338,599.1341948396814,0,521,521
20,1,Treino,2025,9,5,14,0,202509051400,2025-09-05 14:00,550,29,41.9509090909091,14758,28,404,-3,0,29066,76,511,550,633.1396365936686,122.1396365936686,122.1396365936686,14918.09082723342,1521,550,511
20,1,Treino,2025,9,5,15,0,202509051500,2025-09-05 15:00,566,16,41.96909090909092,14749,24,439,37,33,29076,84,503,566,600.8325929585355,97.83259295853554,97.83259295853554,9571.216244990499,3969,566,503
20,1,Treino,2025,9,5,16,0,202509051600,2025-09-05 16:00,571,5,42.00545454545455,14734,14,469,65,28,29086,88,496,571,585.5354833932925,89.53548339329245,89.53548339329245,8016.602786470548,5625,571,496
20,1,Treino,2025,9,5,17,0,202509051700,2025-09-05 17:00,569,-2,42.02545454545456,14722,4,480,41,10,29096,97,490,569,569.6694748313097,79.66947483130969,79.66947483130969,6347.225219896687,6241,569,490
20,1,Treino,2025,9,5,18,0,202509051800,2025-09-05 18:00,563,-6,41.68000000000001,14711,-10,484,15,3,29103,101,484,563,556.5122736282317,72.5122736282317,72.5122736282317,5258.029826735546,6241,563,484
20,1,Treino,2025,9,5,19,0,202509051900,2025-09-05 19:00,547,-16,41.60727272727274,14700,-18,486,6,1,29106,98,479,547,510.7138417282516,31.71384172825162,31.71384172825162,1005.767757164594,4624,547,479
20,1,Treino,2025,9,5,20,0,202509052000,2025-09-05 20:00,534,-13,40.32545454545456,14700,-12,487,3,1,29109,96,474,534,508.608883934912,34.608883934912,34.608883934912,1197.77484722021,3600,534,474
20,1,Treino,2025,9,5,21,0,202509052100,2025-09-05 21:00,521,-13,35.95272727272728,14700,-6,487,1,0,29110,91,467,521,492.1017497763773,25.10174977637735,25.10174977637735,630.0978418358602,2916,521,467
20,1,Treino,2025,9,5,22,0,202509052200,2025-09-05 22:00,511,-10,28.47272727272727,14707,6,487,0,0,29110,84,461,511,480.0715049809018,19.07150498090175,19.07150498090175,363.7223022365603,2500,511,461
20,1,Treino,2025,9,5,23,0,202509052300,2025-09-05 23:00,503,-8,25.93818181818181,14718,11,486,-1,-1,29112,80,458,503,473.5851288689586,15.58512886895858,15.58512886895858,242.8962418620461,2025,503,458
