EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_4a_nivel_86298000,inp05_input_4b_nivel_D-10H_86298000,inp06_input_5a_nivel_86306000,inp07_input_5b_nivel_D-12H_86306000,inp08_input_7a_nivel_86472000,inp09_input_7b_nivel_D-2h_86472000,inp10_input_7c_nivel_A-14h_86472000,inp11_input_8a_nivel_86125130,inp12_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,106,33,137,5,277,-3,27,90,0,100,530,630,634.1355646092112,100,104.1355646092112,4.135564609211201,4.135564609211201,17.10289463696019,530,10000,1,Treino
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,103,31,134,2,312,34,47,90,0,65,564,629,618.8672535732919,65,54.86725357329192,-10.13274642670808,10.13274642670808,102.6725501479654,564,4225,1,Treino
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,98,23,134,2,370,93,59,90,0,48,579,627,596.6301833530263,48,17.63018335302627,-30.36981664697373,30.36981664697373,922.3257631708028,579,2304,1,Treino
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,94,7,133,1,401,89,34,90,0,32,594,626,603.354525248697,32,9.354525248696973,-22.64547475130303,22.64547475130303,512.8175267119029,594,1024,1,Treino
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,89,-20,133,1,411,41,13,89,-1,24,602,626,587.0541208576052,24,-14.9458791423948,-38.9458791423948,38.9458791423948,1516.781502174023,602,576,1,Treino
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,84,-36,132,0,414,13,9,88,-2,13,612,625,592.2210224244872,13,-19.77897757551284,-32.77897757551284,32.77897757551284,1074.461370895974,612,169,1,Treino
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,80,-40,132,0,414,3,21,88,-2,0,625,625,606.7756668847952,0,-18.22433311520479,-18.22433311520479,18.22433311520479,332.1263174939498,625,0,1,Treino
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,77,-40,132,0,414,0,18,88,-2,-20,630,610,597.9361168987748,-20,-32.0638831012252,-12.0638831012252,12.0638831012252,145.537275480027,630,400,1,Treino
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,73,-40,132,0,414,0,13,88,-2,-40,630,590,589.9810170785136,-40,-40.01898292148644,-0.01898292148644032,0.01898292148644032,0.0003603513081603575,630,1600,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,70,-39,131,-2,387,-27,-16,88,-2,-40,629,589,589.0348002706085,-40,-39.96519972939154,0.03480027060845714,0.03480027060845714,0.001211058834421846,629,1600,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,69,-37,132,-3,358,-56,-21,88,-3,-26,627,601,586.3932449816122,-26,-40.60675501838784,-14.60675501838784,14.60675501838784,213.3572921671985,627,676,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,67,-36,131,-6,341,-46,-12,88,-2,-24,626,602,589.1062615103313,-24,-36.89373848966875,-12.89373848966875,12.89373848966875,166.2484922399653,626,576,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,64,-34,132,-5,332,-26,-6,87,-3,-28,626,598,592.2587409925063,-28,-33.74125900749368,-5.741259007493682,5.741259007493682,32.96205499112733,626,784,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,62,-32,132,-2,328,-13,-2,88,-2,-31,625,594,592.3461517234556,-31,-32.65384827654441,-1.653848276544409,1.653848276544409,2.735214121828911,625,961,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,59,-30,131,-3,325,-7,-2,87,-3,-35,625,590,594.2624158693591,-35,-30.73758413064093,4.262415869359074,4.262415869359074,18.16818904336407,625,1225,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,58,-26,131,-2,324,-4,-36,87,-2,-9,610,601,559.5088593739559,-9,-50.49114062604406,-41.49114062604406,41.49114062604406,1721.514750450164,610,81,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,64,-16,131,-2,326,1,-56,87,-1,26,590,616,537.3600694352674,26,-52.63993056473259,-78.6399305647326,78.6399305647326,6184.238679225964,590,676,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,84,7,131,-1,335,11,-22,86,-2,29,589,618,571.3107559155268,29,-17.68924408447322,-46.68924408447322,46.68924408447322,2179.885513179517,589,841,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,98,25,131,-1,346,20,1,86,-2,13,601,614,607.4642549623682,13,6.464254962368159,-6.535745037631841,6.535745037631841,42.71596319692924,601,169,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,100,30,131,-1,351,16,2,86,-2,7,602,609,590.4296314576966,7,-11.57036854230341,-18.57036854230341,18.57036854230341,344.8585877969722,602,49,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,100,31,131,-1,332,-14,-19,86,-2,5,598,603,579.1115006564744,5,-18.88849934352561,-23.88849934352561,23.88849934352561,570.6604008856235,598,25,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,100,33,131,0,313,-38,-19,86,-2,4,594,598,576.2731247501067,4,-17.72687524989328,-21.72687524989328,21.72687524989328,472.0571081244253,594,16,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,100,36,131,-1,303,-29,-10,86,-2,1,590,591,574.3754270606211,1,-15.62457293937894,-16.62457293937894,16.62457293937894,276.3764254167304,590,1,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,99,37,131,0,325,12,49,86,-1,-19,601,582,609.3130324135349,-19,8.31303241353487,27.31303241353487,27.31303241353487,746.0017396228064,601,361,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,99,40,131,-1,352,49,56,86,-2,-44,616,572,629.8457878265335,-44,13.84578782653352,57.84578782653352,57.84578782653352,3346.135169272334,616,1936,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,99,41,131,-1,366,41,31,86,-1,-55,618,563,609.4410992648089,-55,-8.55890073519106,46.44109926480894,46.44109926480894,2156.775700923838,618,3025,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,97,33,131,0,371,19,14,86,-1,-60,614,554,592.4757714334504,-60,-21.5242285665496,38.4757714334504,38.4757714334504,1480.384987399118,614,3600,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,94,10,132,1,373,7,6,86,-1,-63,609,546,579.6437848927442,-63,-29.35621510725582,33.64378489274418,33.64378489274418,1131.904261909242,609,3969,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,90,-8,131,0,373,2,3,86,0,-64,603,539,568.0758833179149,-64,-34.92411668208513,29.07588331791487,29.07588331791487,845.4069907170003,603,4096,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,86,-14,132,1,373,0,1,86,0,-67,598,531,563.8930152157413,-67,-34.10698478425866,32.89301521574134,32.89301521574134,1081.950449982992,598,4489,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,81,-19,131,0,373,0,-2,85,-1,-67,591,524,552.4084305137185,-67,-38.59156948628151,28.40843051371849,28.40843051371849,807.0389242527715,591,4489,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,78,-22,131,0,373,0,-9,85,-1,-79,582,503,540.6834295287333,-79,-41.31657047126669,37.68342952873331,37.68342952873331,1420.04086104701,582,6241,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,73,-27,131,0,372,-1,-12,85,-1,-102,572,470,529.1609530424436,-102,-42.83904695755643,59.16095304244357,59.16095304244357,3500.018364890213,572,10404,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,72,-27,131,0,370,-3,-7,85,-1,-113,563,450,522.7289358799405,-113,-40.27106412005946,72.72893587994054,72.72893587994054,5289.498114228502,563,12769,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,69,-30,131,0,369,-3,18,85,-1,-110,554,444,513.3801721944601,-110,-40.6198278055399,69.3801721944601,69.3801721944601,4813.608293732935,554,12100,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,67,-32,131,0,367,-3,17,85,-1,-101,546,445,507.6557728261746,-101,-38.3442271738254,62.6557728261746,62.6557728261746,3925.745868445199,546,10201,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,64,-33,131,0,367,-2,10,85,-1,-94,539,445,503.2199181404845,-94,-35.78008185951546,58.21991814048454,58.21991814048454,3389.558868284721,539,8836,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,61,-33,132,1,367,0,-22,85,-1,-87,531,444,495.8143509024572,-87,-35.18564909754275,51.81435090245725,51.81435090245725,2684.726959442972,531,7569,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,59,-31,132,1,367,0,-27,85,-1,-83,524,441,492.0606049038191,-83,-31.93939509618087,51.06060490381913,51.06060490381913,2607.185373143918,524,6889,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,80,-6,132,0,368,1,-13,85,-1,-51,503,452,456.6287168776244,-51,-46.37128312237564,4.628716877624356,4.628716877624356,21.42501993320457,503,2601,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,51,-7,130,-1,266,0,21,73,-10,102,303,405,389.6240941361059,102,86.6240941361059,-15.3759058638941,15.3759058638941,236.4184811353331,303,10404,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,51,-5,130,0,277,11,21,73,-9,58,351,409,432.2608145172431,58,81.26081451724315,23.26081451724315,23.26081451724315,541.0654920055896,351,3364,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,50,-5,130,0,299,33,27,73,-9,53,365,418,388.8545130882292,53,23.85451308822917,-29.14548691177083,29.14548691177083,849.4594073242048,365,2809,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,50,-5,130,0,315,38,19,80,-3,63,373,436,391.2782603071687,63,18.27826030716869,-44.72173969283131,44.72173969283131,2000.034001153363,373,3969,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,50,-3,130,0,325,26,7,82,0,72,384,456,407.6427082144564,72,23.64270821445643,-48.35729178554357,48.35729178554357,2338.427668832199,384,5184,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,50,-1,130,0,339,14,3,83,0,132,400,532,411.3233856403245,132,11.32338564032455,-120.6766143596755,120.6766143596755,14562.84525331383,400,17424,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,50,-1,130,0,344,12,23,82,1,162,402,564,407.3116177626935,162,5.311617762693459,-156.6883822373065,156.6883822373065,24551.24912814428,402,26244,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,50,0,130,0,346,7,26,83,5,197,405,602,413.7431337269963,197,8.743133726996348,-188.2568662730037,188.2568662730037,35440.64769893158,405,38809,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,50,-1,130,0,347,3,20,83,8,227,409,636,420.0306131360278,227,11.0306131360278,-215.9693868639722,215.9693868639722,46642.77606240009,409,51529,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,50,-1,130,0,347,1,13,83,10,250,418,668,437.3946159031811,250,19.39461590318115,-230.6053840968189,230.6053840968189,53178.84317444135,418,62500,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,50,-1,130,0,346,-1,8,83,10,258,436,694,468.4987186050281,258,32.4987186050281,-225.5012813949719,225.5012813949719,50850.8279107743,436,66564,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,50,0,130,0,346,-1,2,83,10,273,456,729,490.1926073770743,273,34.1926073770743,-238.8073926229257,238.8073926229257,57028.97077136019,456,74529,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,50,0,130,0,347,1,1,83,10,269,488,757,539.2479456621318,269,51.24794566213177,-217.7520543378682,217.7520543378682,47415.95716836192,488,72361,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,51,1,130,0,351,5,4,83,3,240,532,772,595.738442772677,240,63.73844277267699,-176.261557227323,176.261557227323,31068.13655620087,532,57600,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,51,1,130,0,352,5,-10,83,1,220,564,784,603.3117499724827,220,39.31174997248274,-180.6882500275173,180.6882500275173,32648.24369800659,564,48400,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,52,2,130,0,350,-1,-24,83,1,191,602,793,648.2126603844002,191,46.21266038440024,-144.7873396155998,144.7873396155998,20963.37371296302,602,36481,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,51,1,130,0,328,-24,-38,83,0,163,636,799,671.5991983968577,163,35.59919839685767,-127.4008016031423,127.4008016031423,16230.96424912323,636,26569,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,51,1,130,0,304,-46,-34,83,1,133,668,801,697.5213374307567,133,29.52133743075672,-103.4786625692433,103.4786625692433,10707.83360711931,668,17689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,51,1,130,0,287,-41,-24,83,0,107,694,801,710.8888362064536,107,16.88883620645356,-90.11116379354644,90.11116379354644,8120.021840227355,694,11449,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,51,1,130,0,274,-30,-20,82,-1,68,729,797,757.9129048558316,68,28.91290485583158,-39.08709514416842,39.08709514416842,1527.801006809274,729,4624,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,52,2,130,0,266,-21,-13,83,0,34,757,791,772.7054541342594,34,15.70545413425941,-18.29454586574059,18.29454586574059,334.6904084336861,757,1156,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,53,3,130,0,266,-8,-2,83,0,13,772,785,764.3546637800064,13,-7.645336219993624,-20.64533621999362,20.64533621999362,426.2299076365806,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,53,3,130,0,266,0,-1,83,0,-4,784,780,770.3088832447407,-4,-13.69111675525926,-9.691116755259259,9.691116755259259,93.91774396406674,784,16,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,53,2,130,0,266,0,0,83,0,-15,793,778,772.8784621900274,-15,-20.12153780997255,-5.121537809972551,5.121537809972551,26.23014953897844,793,225,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,53,2,130,0,271,5,6,83,0,-15,799,784,772.8312987664865,-15,-26.1687012335135,-11.1687012335135,11.1687012335135,124.739887243486,799,225,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,53,1,130,0,292,26,21,83,0,-16,801,785,766.7748674343592,-16,-34.22513256564082,-18.22513256564082,18.22513256564082,332.1554570351815,801,256,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,53,2,130,0,304,33,11,83,0,-18,801,783,763.5332935658422,-18,-37.4667064341578,-19.4667064341578,19.4667064341578,378.9526593936807,801,324,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,54,3,129,-1,321,29,13,80,-3,-18,797,779,749.3595641245613,-18,-47.6404358754387,-29.6404358754387,29.6404358754387,878.5554388859933,797,324,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,55,4,129,-1,329,25,7,76,-7,-17,791,774,737.0560431904732,-17,-53.94395680952675,-36.94395680952675,36.94395680952675,1364.855944744178,791,289,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,55,4,129,-1,332,11,5,75,-8,-14,785,771,730.045804541702,-14,-54.95419545829805,-40.95419545829805,40.95419545829805,1677.24612563648,785,196,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,54,2,129,-1,334,5,24,73,-9,-15,780,765,724.4785345153172,-15,-55.52146548468284,-40.52146548468284,40.52146548468284,1641.989165026342,780,225,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,54,1,129,-1,333,1,23,73,-10,-21,778,757,726.7770239330011,-21,-51.22297606699885,-30.22297606699885,30.22297606699885,913.4282823463855,778,441,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,55,2,129,-1,321,-13,5,73,-10,-37,784,747,746.2324912260019,-37,-37.76750877399809,-0.7675087739980881,0.7675087739980881,0.5890697181640483,784,1369,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,55,2,129,-1,306,-27,-2,73,-10,-49,785,736,739.3764599022251,-49,-45.62354009777494,3.376459902225065,3.376459902225065,11.40048147133369,785,2401,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,56,3,129,-1,295,-26,-3,80,-3,-57,783,726,739.5273503881753,-57,-43.47264961182475,13.52735038817525,13.52735038817525,182.9892085244651,783,3249,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,56,3,129,-1,288,-18,-7,83,0,-60,779,719,736.333406772076,-60,-42.66659322792395,17.33340677207605,17.33340677207605,300.4469903262518,779,3600,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,56,3,129,-1,283,-12,-5,83,0,-56,774,718,730.8982010794538,-56,-43.10179892054623,12.89820107945377,12.89820107945377,166.3635910860224,774,3136,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,68,14,129,-1,279,-9,-4,83,0,-50,771,721,734.9419860742458,-50,-36.05801392575415,13.94198607424585,13.94198607424585,194.3789756944651,771,2500,1,Treino
20,1,Treino,2025,9,4,9,0,202509040900,2025-09-04 09:00,765,-6,10.13106060606061,98,43,129,-1,276,-7,-8,83,3,-44,765,721,734.7028378619855,-44,-30.29716213801453,13.70283786198547,13.70283786198547,187.7677654718626,765,1936,1,Treino
20,1,Treino,2025,9,4,10,0,202509041000,2025-09-04 10:00,757,-8,17.63106060606061,109,54,131,2,274,-5,-23,83,7,-41,757,716,732.0940358499988,-41,-24.90596415000118,16.09403584999882,16.09403584999882,259.0179899410472,757,1681,1,Treino
20,1,Treino,2025,9,4,11,0,202509041100,2025-09-04 11:00,747,-10,20.18560606060606,111,57,131,2,272,-4,-14,82,7,-48,747,699,720.754328581882,-48,-26.24567141811804,21.75432858188196,21.75432858188196,473.2508120484865,747,2304,1,Treino
20,1,Treino,2025,9,4,12,0,202509041200,2025-09-04 12:00,736,-11,23.34924242424243,111,57,133,4,271,-3,-18,82,9,-57,736,679,711.6978709926101,-57,-24.30212900738991,32.69787099261009,32.69787099261009,1069.150767449373,736,3249,1,Treino
20,1,Treino,2025,9,4,13,0,202509041300,2025-09-04 13:00,726,-10,27.31287878787879,111,56,134,5,271,-1,-8,82,9,-62,726,664,705.2468737251245,-62,-20.75312627487551,41.24687372512449,41.24687372512449,1701.304592096365,726,3844,1,Treino
20,1,Treino,2025,9,4,14,0,202509041400,2025-09-04 14:00,719,-7,30.44924242424243,112,57,134,5,272,1,-2,82,9,-67,719,652,705.2506137683458,-67,-13.74938623165417,53.25061376834583,53.25061376834583,2835.627866705543,719,4489,1,Treino
20,1,Treino,2025,9,4,15,0,202509041500,2025-09-04 15:00,718,-1,31.31287878787879,113,57,134,5,277,6,3,83,10,-74,718,644,715.8164101252397,-74,-2.183589874760287,71.81641012523971,71.81641012523971,5157.596763276633,718,5476,1,Treino
20,1,Treino,2025,9,4,16,0,202509041600,2025-09-04 16:00,721,3,32.56742424242425,115,59,134,5,308,36,32,83,3,-84,721,637,721.0963971950373,-84,0.09639719503729793,84.0963971950373,84.0963971950373,7072.204021185477,721,7056,1,Treino
20,1,Treino,2025,9,4,17,0,202509041700,2025-09-04 17:00,721,0,33.95833333333334,117,61,134,5,342,65,46,84,1,-92,721,629,714.7692936519743,-92,-6.230706348025706,85.7692936519743,85.7692936519743,7356.371733558598,721,8464,1,Treino
20,1,Treino,2025,9,4,18,0,202509041800,2025-09-04 18:00,716,-5,36.40681818181818,119,51,134,5,368,60,41,84,1,-98,716,618,697.0490153549409,-98,-18.95098464505907,79.04901535494093,79.04901535494093,6248.746828585688,716,9604,1,Treino
20,1,Treino,2025,9,4,19,0,202509041900,2025-09-04 19:00,699,-17,37.36666666666667,117,19,134,5,407,65,50,84,1,-88,699,611,649.4246378566958,-88,-49.57536214330423,38.42463785669577,38.42463785669577,1476.452794418218,699,7744,1,Treino
20,1,Treino,2025,9,4,20,0,202509042000,2025-09-04 20:00,679,-20,37.47272727272728,115,6,134,5,441,73,41,84,1,-74,679,605,621.3461938865606,-74,-57.65380611343937,16.34619388656063,16.34619388656063,267.198054577032,679,5476,1,Treino
20,1,Treino,2025,9,4,21,0,202509042100,2025-09-04 21:00,664,-15,37.86818181818182,113,2,134,5,459,52,23,84,1,-68,664,596,613.6441938594652,-68,-50.35580614053481,17.64419385946519,17.64419385946519,311.3175769503891,664,4624,1,Treino
20,1,Treino,2025,9,4,22,0,202509042200,2025-09-04 22:00,652,-12,39.35984848484848,113,2,134,3,464,23,9,84,2,-65,652,587,607.2869536291007,-65,-44.71304637089929,20.28695362910071,20.28695362910071,411.5604875492824,652,4225,1,Treino
20,1,Treino,2025,9,4,23,0,202509042300,2025-09-04 23:00,644,-8,40.0689393939394,111,0,134,3,467,8,6,85,3,-72,644,572,606.717243690232,-72,-37.28275630976805,34.71724369023195,34.71724369023195,1205.28700944695,644,5184,1,Treino
20,1,Treino,2025,9,5,0,0,202509050000,2025-09-05 00:00,637,-7,40.78257575757576,109,-3,134,1,469,5,4,86,4,-99,637,538,602.1055728357348,-99,-34.89442716426515,64.10557283573485,64.10557283573485,4109.524468597706,637,9801,1,Treino
20,1,Treino,2025,9,5,1,0,202509050100,2025-09-05 01:00,629,-8,40.97575757575758,109,-4,134,0,471,4,4,86,4,-112,629,517,592.7807592645307,-112,-36.21924073546927,75.78075926453073,75.78075926453073,5742.72347470876,629,12544,1,Treino
20,1,Treino,2025,9,5,2,0,202509050200,2025-09-05 02:00,618,-11,41.08484848484849,111,-4,134,0,473,4,3,86,3,-112,618,506,577.25369854148,-112,-40.74630145851995,71.25369854148005,71.25369854148005,5077.089555840116,618,12544,1,Treino
20,1,Treino,2025,9,5,3,0,202509050300,2025-09-05 03:00,611,-7,41.1939393939394,114,-3,134,0,474,3,1,87,4,-108,611,503,579.0352711512272,-108,-31.96472884877278,76.03527115122722,76.03527115122722,5781.362459040646,611,11664,1,Treino
20,1,Treino,2025,9,5,4,0,202509050400,2025-09-05 04:00,605,-6,41.39393939393941,116,-3,133,-1,475,2,0,88,4,-99,605,506,575.6299065114086,-99,-29.37009348859135,69.62990651140865,69.62990651140865,4848.323880787509,605,9801,1,Treino
20,1,Treino,2025,9,5,5,0,202509050500,2025-09-05 05:00,596,-9,41.7939393939394,118,1,133,-1,476,2,-4,88,4,-75,596,521,563.7460142431152,-75,-32.25398575688484,42.74601424311516,42.74601424311516,1827.221733672604,596,5625,1,Treino
20,1,Treino,2025,9,5,6,0,202509050600,2025-09-05 06:00,587,-9,41.9539393939394,125,10,133,-1,476,1,-31,88,4,-37,587,550,559.2370277237177,-37,-27.76297227628231,9.237027723717688,9.237027723717688,85.32268116872918,587,1369,1,Treino
20,1,Treino,2025,9,5,7,0,202509050700,2025-09-05 07:00,572,-15,41.9939393939394,136,23,133,-1,476,0,-34,89,5,-6,572,566,539.8941923307711,-6,-32.10580766922885,-26.10580766922885,26.10580766922885,681.513194062768,572,36,1,Treino
20,1,Treino,2025,9,5,8,0,202509050800,2025-09-05 08:00,538,-34,42.0539393939394,147,34,132,-2,476,0,-26,89,5,33,538,571,479.3762287985451,33,-58.62377120145493,-91.62377120145493,91.62377120145493,8394.915449176562,538,1089,1,Treino
20,1,Treino,2025,9,5,9,0,202509050900,2025-09-05 09:00,517,-21,42.0539393939394,158,47,133,-1,476,0,-39,90,6,52,517,569,488.2667094119482,52,-28.73329058805177,-80.73329058805177,80.73329058805177,6517.864209174809,517,2704,1,Treino
20,1,Treino,2025,9,5,10,0,202509051000,2025-09-05 10:00,506,-11,42.0539393939394,165,56,133,-1,456,-20,-54,90,5,57,506,563,499.2608615730157,57,-6.739138426984255,-63.73913842698425,63.73913842698425,4062.677767414261,506,3249,1,Treino
20,1,Treino,2025,9,5,11,0,202509051100,2025-09-05 11:00,503,-3,42.0539393939394,167,58,133,-1,423,-53,-51,91,5,44,503,547,512.5008699372307,44,9.500869937230732,-34.49913006276927,34.49913006276927,1190.18997508787,503,1936,1,Treino
