EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
2,3,Teste,2023,6,15,18,0,202306151800,2023-06-15 18:00,336,33,69.44935897435897,14716,11,8,452,7,19,90,6,496,336,496,336,nivel_conv,496,447.8440984654052,160,111.8440984654052,-48.15590153459482,48.15590153459482,2318.990852609591,336,25600,3,Teste
2,3,Teste,2023,6,15,19,0,202306151900,2023-06-15 19:00,367,31,71.64807692307691,14715,9,8,461,9,16,61,7,509,367,509,367,nivel_conv,509,458.0040215643728,142,91.0040215643728,-50.99597843562719,50.99597843562719,2600.589816606954,367,20164,3,Teste
2,3,Teste,2023,6,15,20,0,202306152000,2023-06-15 20:00,387,20,73.36474358974358,14729,22,24,475,14,23,42,13,545,387,545,387,nivel_conv,545,474.2019633494966,158,87.20196334949657,-70.79803665050343,70.79803665050343,5012.361993566027,387,24964,3,Teste
2,3,Teste,2023,6,15,21,0,202306152100,2023-06-15 21:00,400,13,74.41089743589744,14753,44,47,493,18,32,48,18,625,400,625,400,nivel_conv,625,504.8895056475385,225,104.8895056475385,-120.1104943524615,120.1104943524615,14426.53085359269,400,50625,3,Teste
2,3,Teste,2023,6,15,22,0,202306152200,2023-06-15 22:00,426,26,75.90128205128205,14789,78,82,511,18,36,59,19,699,426,699,426,nivel_conv,699,580.8738836028406,273,154.8738836028406,-118.1261163971594,118.1261163971594,13953.77937507526,426,74529,3,Teste
2,3,Teste,2023,6,15,23,0,202306152300,2023-06-15 23:00,446.6,20.60000000000002,76.57179487179486,14823,109,114,525,14,32,64,14,770,446.6,770,446.6,nivel_conv,770,622.4220070616473,323.4,175.8220070616472,-147.5779929383527,147.5779929383527,21779.26399971249,446.6,104587.56,3,Teste
2,3,Teste,2023,6,16,0,0,202306160000,2023-06-16 00:00,465,18.39999999999998,77.50192307692308,14866,148,155,532,7,21,57,5,834,465,834,465,nivel_conv,834,673.2144904051527,369,208.2144904051527,-160.7855095948473,160.7855095948473,25851.98009567474,465,136161,3,Teste
2,3,Teste,2023,6,16,1,0,202306160100,2023-06-16 01:00,483,18,78.50384615384615,14915,193,201,529,-3,4,36,-7,867,483,867,483,nivel_conv,867,727.2077270592608,384,244.2077270592608,-139.7922729407392,139.7922729407392,19541.87957393812,483,147456,3,Teste
2,3,Teste,2023,6,16,2,0,202306160200,2023-06-16 02:00,491,8,80.2051282051282,14978,255,260,522,-7,-10,11,-14,880,491,880,491,nivel_conv,880,786.8897627610679,389,295.8897627610679,-93.11023723893209,93.11023723893209,8669.516278690215,491,151321,3,Teste
2,3,Teste,2023,6,16,3,0,202306160300,2023-06-16 03:00,489,-2,82.22331002331002,14996,276,274,520,-2,-9,-5,-40,886,489,886,489,nivel_conv,886,802.7991074838574,397,313.7991074838574,-83.20089251614263,83.20089251614263,6922.388515482719,489,157609,3,Teste
2,3,Teste,2023,6,16,4,0,202306160400,2023-06-16 04:00,486,-3,85.91369463869464,14998,280,275,525,5,3,-7,-28,888,486,888,486,nivel_conv,888,819.9503005877937,402,333.9503005877937,-68.04969941220634,68.04969941220634,4630.761590091635,486,161604,3,Teste
2,3,Teste,2023,6,16,5,0,202306160500,2023-06-16 05:00,489,3,89.1207459207459,15008,290,288,545,20,25,16,8,888,489,888,489,nivel_conv,888,875.3938009642852,399,386.3938009642852,-12.60619903571478,12.60619903571478,158.9162541280563,489,159201,3,Teste
2,3,Teste,2023,6,16,6,0,202306160600,2023-06-16 06:00,496,7,89.50766899766899,15002,286,284,604,59,79,82,52,883,496,883,496,nivel_conv,883,947.4829705609804,387,451.4829705609804,64.48297056098045,64.48297056098045,4158.053492368271,496,149769,3,Teste
2,3,Teste,2023,6,16,7,0,202306160700,2023-06-16 07:00,509,13,87.73202797202796,15002,287,284,709,105,164,189,96,881,509,881,509,nivel_conv,881,1057.840551545952,372,548.8405515459522,176.8405515459522,176.8405515459522,31272.58067107656,509,138384,3,Teste
2,3,Teste,2023,6,16,8,0,202306160800,2023-06-16 08:00,545,36,85.6679254079254,14999,270,283,800,91,196,275,77,877,545,877,545,nivel_conv,877,1129.311904922259,332,584.3119049222594,252.3119049222594,252.3119049222594,63661.29736549925,545,110224,3,Teste
2,3,Teste,2023,6,16,9,0,202306160900,2023-06-16 09:00,625,80,84.86664335664337,15007,254,292,875,75,166,330,57,874,625,874,625,nivel_conv,874,1225.958480904484,249,600.9584809044836,351.9584809044836,351.9584809044836,123874.7722805918,625,62001,3,Teste
2,3,Teste,2023,6,16,10,0,202306161000,2023-06-16 10:00,699,74,83.69741258741259,14993,204,264,978,103,178,374,85,881,699,881,699,nivel_conv,881,1256.314548403563,182,557.3145484035629,375.3145484035629,375.3145484035629,140861.0102433703,699,33124,3,Teste
2,3,Teste,2023,6,16,11,0,202306161100,2023-06-16 11:00,770,71,82.76664335664336,14989,166,236,1017,39,142,308,25,888,770,888,770,nivel_conv,888,1208.88076007748,118,438.8807600774796,320.8807600774796,320.8807600774796,102964.4621879011,770,13924,3,Teste
2,3,Teste,2023,6,16,12,0,202306161200,2023-06-16 12:00,834,64,80.45125874125874,14992,126,203,1027,10,49,227,3,893,834,893,834,nivel_conv,893,1142.324310567941,59,308.3243105679414,249.3243105679414,249.3243105679414,62162.61184017931,834,3481,3,Teste
2,3,Teste,2023,6,16,13,0,202306161300,2023-06-16 13:00,867,33,78.80510489510489,14994,79,171,1031,4,14,156,7,881,867,881,867,nivel_conv,881,1053.678323349076,14,186.678323349076,172.678323349076,172.678323349076,29817.80335464804,867,196,3,Teste
2,3,Teste,2023,6,16,14,0,202306161400,2023-06-16 14:00,880,13,77.96151515151516,14995,17,129,1036,5,9,58,12,868,880,868,880,nivel_conv,868,969.9841797861823,-12,89.98417978618227,101.9841797861823,101.9841797861823,10400.77292666035,880,144,3,Teste
2,3,Teste,2023,6,16,15,0,202306161500,2023-06-16 15:00,886,6,77.16151515151516,14996,0,81,1036,0,5,19,2,856,886,856,886,nivel_conv,856,923.5639445356999,-30,37.56394453569987,67.56394453569987,67.56394453569987,4564.886601223129,886,900,3,Teste
2,3,Teste,2023,6,16,16,0,202306161600,2023-06-16 16:00,888,2,76.22305361305362,14999,1,21,1037,1,1,10,-4,843,888,843,888,nivel_conv,843,892.0386436192634,-45,4.038643619263439,49.03864361926344,49.03864361926344,2404.788568017127,888,2025,3,Teste
2,3,Teste,2023,6,16,17,0,202306161700,2023-06-16 17:00,888,0,75.46920745920747,15008,0,12,1029,-8,-7,-2,-28,822,888,822,888,nivel_conv,822,876.5251983713804,-66,-11.47480162861962,54.52519837138038,54.52519837138038,2972.997257438382,888,4356,3,Teste
2,3,Teste,2023,6,16,18,0,202306161800,2023-06-16 18:00,883,-5,75.207668997669,14988,-14,-10,1027,-2,-10,-9,-61,801,883,801,883,nivel_conv,801,847.8217300759916,-82,-35.17826992400842,46.82173007599158,46.82173007599158,2192.274407309015,883,6724,3,Teste
2,3,Teste,2023,6,16,19,0,202306161900,2023-06-16 19:00,881,-2,74.45382284382285,14986,-16,-22,1023,-4,-6,-13,-109,787,881,787,881,nivel_conv,787,847.4049762586003,-94,-33.5950237413997,60.4049762586003,60.4049762586003,3648.761156802066,881,8836,3,Teste
2,3,Teste,2023,6,16,20,0,202306162000,2023-06-16 20:00,877,-4,72.73587412587413,14981,-18,-21,1026,3,-1,-11,-88,771,877,771,877,nivel_conv,771,841.5690649384101,-106,-35.43093506158993,70.56906493841007,70.56906493841007,4979.992926281537,877,11236,3,Teste
2,3,Teste,2023,6,16,21,0,202306162100,2023-06-16 21:00,874,-3,71.02602564102564,14976,-31,-26,1054,28,31,25,-47,754,874,754,874,nivel_conv,754,865.6342534983478,-120,-8.365746501652211,111.6342534983478,111.6342534983478,12462.20655413338,874,14400,3,Teste
2,3,Teste,2023,6,16,22,0,202306162200,2023-06-16 22:00,881,7,68.46448717948718,14968,-25,-31,1057,3,31,30,-100,742,881,742,881,nivel_conv,742,864.6221833479456,-139,-16.37781665205443,122.6221833479456,122.6221833479456,15036.19984901718,881,19321,3,Teste
2,3,Teste,2023,6,16,23,0,202306162300,2023-06-16 23:00,888,7,64.91483682983682,14973,-16,-34,1047,-10,-7,24,-49,735,888,735,888,nivel_conv,735,832.136497998684,-153,-55.86350200131596,97.13649799868404,97.13649799868404,9435.499243448348,888,23409,3,Teste
2,3,Teste,2023,6,17,0,0,202306170000,2023-06-17 00:00,893,5,60.5882634032634,14985,-7,-8,1020,-27,-37,-6,-37,728,893,728,893,nivel_conv,728,805.9373531592742,-165,-87.06264684072585,77.93735315927415,77.93735315927415,6074.231017473421,893,27225,3,Teste
2,3,Teste,2023,6,17,1,0,202306170100,2023-06-17 01:00,881,-12,56.44886946386946,14991,-3,2,1012,-8,-35,-42,-12,721,881,721,881,nivel_conv,721,778.6659341443237,-160,-102.3340658556763,57.66593414432373,57.66593414432373,3325.359960737481,881,25600,3,Teste
2,3,Teste,2023,6,17,2,0,202306170200,2023-06-17 02:00,868,-13,53.13278554778555,14984,-11,-8,996,-16,-24,-61,-21,711,868,711,868,nivel_conv,711,744.889135636116,-157,-123.110864363884,33.88913563611595,33.88913563611595,1148.473514163064,868,24649,3,Teste
2,3,Teste,2023,6,17,3,0,202306170300,2023-06-17 03:00,856,-12,48.35020979020979,14998,2,4,975,-21,-37,-72,-21,696,856,696,856,nivel_conv,696,732.4253458899902,-160,-123.5746541100098,36.42534588999024,36.42534588999024,1326.805823205429,856,25600,3,Teste
2,3,Teste,2023,6,17,4,0,202306170400,2023-06-17 04:00,843,-13,42.78237762237762,15002,3,7,940,-35,-56,-80,-36,681,843,681,843,nivel_conv,681,691.680578329431,-162,-151.319421670569,10.680578329431,10.680578329431,114.0747534511111,843,26244,3,Teste
2,3,Teste,2023,6,17,8,0,202306170800,2023-06-17 08:00,771,-16,28.30067599067599,14990,9,2,877,-14,-39,-63,-17,641,771,641,771,nivel_conv,641,626.6249782095626,-130,-144.3750217904374,-14.37502179043736,14.37502179043736,206.6412514755489,771,16900,3,Teste
2,3,Teste,2023,6,17,9,0,202306170900,2023-06-17 09:00,754,-17,27.16734265734265,14981,5,-5,869,-8,-22,-61,-36,638,754,638,754,nivel_conv,638,617.6263389896687,-116,-136.3736610103313,-20.37366101033126,20.37366101033126,415.0860629638922,754,13456,3,Teste
2,3,Teste,2023,6,17,10,0,202306171000,2023-06-17 10:00,742,-12,25.55900932400932,14986,18,5,867,-2,-10,-49,-5,632,742,632,742,nivel_conv,632,633.2234669688762,-110,-108.7765330311238,1.22346696887621,1.22346696887621,1.49687142393114,742,12100,3,Teste
2,3,Teste,2023,6,17,11,0,202306171100,2023-06-17 11:00,735,-7,24.90900932400932,14986,13,10,858,-9,-11,-33,1,624,735,624,735,nivel_conv,624,629.8204400099505,-111,-105.1795599900495,5.820440009950516,5.820440009950516,33.87752190943277,735,12321,3,Teste
2,3,Teste,2023,6,17,12,0,202306171200,2023-06-17 12:00,728,-7,23.76734265734265,14981,-4,13,850,-8,-17,-27,19,620,728,620,728,nivel_conv,620,612.232817284038,-108,-115.767182715962,-7.767182715962008,7.767182715962008,60.32912734313896,728,11664,3,Teste
2,3,Teste,2023,6,17,13,0,202306171300,2023-06-17 13:00,721,-7,22.49234265734265,14981,-10,8,826,-24,-32,-43,-16,613,721,613,721,nivel_conv,613,582.8965894399694,-108,-138.1034105600306,-30.10341056003062,30.10341056003062,906.2153273457633,721,11664,3,Teste
2,3,Teste,2023,6,17,14,0,202306171400,2023-06-17 14:00,711,-10,20.64234265734265,14985,1,0,809,-17,-41,-58,-1,606,711,606,711,nivel_conv,606,568.7155252197194,-105,-142.2844747802806,-37.28447478028056,37.28447478028056,1390.132059641377,711,11025,3,Teste
2,3,Teste,2023,6,17,20,0,202306172000,2023-06-17 20:00,641,-5,6.572342657342655,14987,-3,-11,753,-5,-10,-22,9,568,641,568,641,nivel_conv,568,524.0263745646168,-73,-116.9736254353832,-43.97362543538316,43.97362543538316,1933.679733931376,641,5329,3,Teste
2,3,Teste,2023,6,17,21,0,202306172100,2023-06-17 21:00,638,-3,6.205675990675988,14987,6,-8,745,-8,-13,-21,0,564,638,564,638,nivel_conv,564,525.7496286123469,-74,-112.2503713876531,-38.2503713876531,38.2503713876531,1463.090911293391,638,5476,3,Teste
2,3,Teste,2023,6,17,22,0,202306172200,2023-06-17 22:00,632,-6,5.577470862470862,14984,-2,-6,740,-5,-13,-23,-3,559,632,559,632,nivel_conv,559,515.9542257730394,-73,-116.0457742269606,-43.04577422696059,43.04577422696059,1852.938678798464,632,5329,3,Teste
2,3,Teste,2023,6,17,23,0,202306172300,2023-06-17 23:00,624,-8,5.171060606060604,14980,-6,-1,732,-8,-13,-26,1,549,624,549,624,nivel_conv,549,504.0078782115762,-75,-119.9921217884238,-44.99212178842379,44.99212178842379,2024.291023024359,624,5625,3,Teste
2,3,Teste,2023,6,18,0,0,202306180000,2023-06-18 00:00,620,-4,4.927470862470861,14976,-5,-10,722,-10,-18,-31,-2,533,620,533,620,nivel_conv,533,497.9949446276784,-87,-122.0050553723216,-35.00505537232164,35.00505537232164,1225.353901619304,620,7569,3,Teste
2,3,Teste,2023,6,18,1,0,202306180100,2023-06-18 01:00,613,-7,4.760804195804194,14973,-8,-13,715,-7,-17,-30,17,519,613,519,613,nivel_conv,519,487.1153852788518,-94,-125.8846147211482,-31.88461472114818,31.88461472114818,1016.628655916059,613,8836,3,Teste
2,3,Teste,2023,6,18,7,0,202306180700,2023-06-18 07:00,574,-7,3.007424242424241,14971,-11,-18,674,-5,-13,-29,0,509,574,509,574,nivel_conv,509,462.3534235782303,-65,-111.6465764217697,-46.64657642176968,46.64657642176968,2175.903091871999,574,4225,3,Teste
2,3,Teste,2023,6,18,8,0,202306180800,2023-06-18 08:00,568,-6,2.840757575757575,14989,2,3,670,-4,-9,-24,1,513,568,513,568,nivel_conv,513,479.7955798522112,-55,-88.20442014778882,-33.20442014778882,33.20442014778882,1102.533517350884,568,3025,3,Teste
2,3,Teste,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,14991,4,9,654,-16,-20,-33,-8,521,564,521,564,nivel_conv,521,470.2802536588753,-43,-93.71974634112473,-50.71974634112473,50.71974634112473,2572.492668908036,564,1849,3,Teste
2,3,Teste,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,14989,5,2,629,-25,-41,-50,-20,530,559,530,559,nivel_conv,530,448.3295581367801,-29,-110.6704418632199,-81.67044186321993,81.67044186321993,6670.061074133588,559,841,3,Teste
2,3,Teste,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,14987,7,0,611,-18,-43,-63,-10,526,549,526,549,nivel_conv,526,436.2321806161368,-23,-112.7678193838632,-89.76781938386324,89.76781938386324,8058.261396933893,549,529,3,Teste
3,2,Validacao,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,14860,-21,-27,519,-1,-5,-11,3,408,433,408,433,nivel_conv,408,358.7732865795526,-25,-74.22671342044742,-49.22671342044742,49.22671342044742,2423.269314178859,433,625,2,Validacao
3,2,Validacao,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,14858,-21,-26,515,-4,-5,-12,0,406,431,406,431,nivel_conv,406,360.1899120290383,-25,-70.81008797096172,-45.81008797096172,45.81008797096172,2098.564159907251,431,625,2,Validacao
3,2,Validacao,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,14857,-21,-24,514,-1,-5,-10,3,405,428,405,428,nivel_conv,405,360.7609485673373,-23,-67.23905143266268,-44.23905143266268,44.23905143266268,1957.093671661774,428,529,2,Validacao
3,2,Validacao,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,14848,-17,-20,498,-3,-5,-8,0,425,413,425,413,nivel_conv,425,354.8744053178258,12,-58.12559468217421,-70.12559468217421,70.12559468217421,4917.59902952858,413,144,2,Validacao
3,2,Validacao,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,14848,-15,-19,498,0,-3,-7,3,436,411,436,411,nivel_conv,436,356.7281290715222,25,-54.27187092847782,-79.27187092847782,79.27187092847782,6284.029520501248,411,625,2,Validacao
3,2,Validacao,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,14848,-14,-17,495,-3,-3,-8,1,449,409,449,409,nivel_conv,449,355.1397499863932,40,-53.86025001360684,-93.86025001360684,93.86025001360684,8809.746532616784,409,1600,2,Validacao
3,2,Validacao,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,14847,-13,-16,494,-1,-4,-7,0,464,408,464,408,nivel_conv,464,356.8016023817233,56,-51.19839761827666,-107.1983976182767,107.1983976182767,11491.49645192614,408,3136,2,Validacao
3,2,Validacao,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,14846,-12,-16,492,-2,-3,-6,2,484,406,484,406,nivel_conv,484,358.7725237583086,78,-47.22747624169136,-125.2274762416914,125.2274762416914,15681.92080586337,406,6084,2,Validacao
3,2,Validacao,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,14848,-9,-12,492,0,-2,-6,1,519,405,519,405,nivel_conv,519,372.4052835344253,114,-32.59471646557466,-146.5947164655747,146.5947164655747,21490.01089562223,405,12996,2,Validacao
3,2,Validacao,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,14849,-6,-9,491,-1,-1,-4,2,550,405,550,405,nivel_conv,550,377.1384719518751,145,-27.86152804812491,-172.8615280481249,172.8615280481249,29881.10787913268,405,21025,2,Validacao
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-3,-6,491,0,-1,-3,3,600,405,600,405,nivel_conv,600,384.0372751498515,195,-20.9627248501485,-215.9627248501485,215.9627248501485,46639.89852470095,405,38025,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,0,-1,492,1,1,0,3,652,405,652,405,nivel_conv,652,397.5000184120398,247,-7.499981587960178,-254.4999815879602,254.4999815879602,64770.24062827207,405,61009,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,40,37,513,10,16,21,13,1057,425,1057,425,nivel_conv,1057,512.9387062372723,632,87.9387062372723,-544.0612937627277,544.0612937627277,296002.6913707731,425,399424,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,53,51,528,15,25,35,15,1106,436,1106,436,nivel_conv,1106,550.6498301129832,670,114.6498301129832,-555.3501698870168,555.3501698870168,308413.8111935384,436,448900,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,82,550,22,37,53,25,1145,449,1145,449,nivel_conv,1145,621.0239666891885,696,172.0239666891885,-523.9760333108115,523.9760333108115,274550.8834841327,449,484416,2,Validacao
3,2,Validacao,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,118,117,583,33,55,80,34,1179,464,1179,464,nivel_conv,1179,706.1549571735093,715,242.1549571735093,-472.8450428264907,472.8450428264907,223582.4345255858,464,511225,2,Validacao
