EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
12,2,Validacao,2024,10,8,4,0,202410080400,2024-10-08 04:00,369,3,13.10689976689977,14835,-4,-5,478,1,6,32,1,384,369,384,369,nivel_conv,384,350.6547724181158,15,-18.34522758188416,-33.34522758188416,33.34522758188416,1111.904202487648,369,225,2,Validacao
12,2,Validacao,2024,10,8,5,0,202410080500,2024-10-08 05:00,370,1,14.78382284382284,14835,-3,-5,477,-1,0,19,-1,402,370,402,370,nivel_conv,402,355.0439849965333,32,-14.95601500346675,-46.95601500346675,46.95601500346675,2204.867345005794,370,1024,2,Validacao
12,2,Validacao,2024,10,8,6,0,202410080600,2024-10-08 06:00,370,0,15.64536130536131,14835,-3,-4,469,-8,-9,-3,-1,410,370,410,370,nivel_conv,410,356.2349718386534,40,-13.76502816134661,-53.76502816134661,53.76502816134661,2890.678253190394,370,1600,2,Validacao
12,2,Validacao,2024,10,8,7,0,202410080700,2024-10-08 07:00,369,-1,16.70689976689977,14835,-3,-3,461,-8,-16,-16,1,410,369,410,369,nivel_conv,410,359.773663373887,41,-9.226336626112982,-50.22633662611298,50.22633662611298,2522.684890879618,369,1681,2,Validacao
12,2,Validacao,2024,10,8,8,0,202410080800,2024-10-08 08:00,365,-4,17.38102564102564,14836,-2,-2,457,-4,-12,-21,9,409,365,409,365,nivel_conv,409,361.084392171952,44,-3.915607828047996,-47.915607828048,47.915607828048,2295.905473531294,365,1936,2,Validacao
12,2,Validacao,2024,10,8,9,0,202410080900,2024-10-08 09:00,360,-5,17.92564102564103,14836,-2,-2,461,4,0,-16,13,417,360,417,360,nivel_conv,417,365.6790190560678,57,5.67901905606783,-51.32098094393217,51.32098094393217,2633.843085047449,360,3249,2,Validacao
12,2,Validacao,2024,10,8,10,0,202410081000,2024-10-08 10:00,357,-3,18.26153846153846,14837,0,-1,473,12,16,4,16,458,357,458,357,nivel_conv,458,370.0959412960879,101,13.09594129608786,-87.90405870391214,87.90405870391214,7727.123536620832,357,10201,2,Validacao
12,2,Validacao,2024,10,8,11,0,202410081100,2024-10-08 11:00,357,0,18.98461538461539,14837,0,-1,479,6,18,18,0,491,357,491,357,nivel_conv,491,364.3118364309754,134,7.311836430975404,-126.6881635690246,126.6881635690246,16049.89078849193,357,17956,2,Validacao
12,2,Validacao,2024,10,8,12,0,202410081200,2024-10-08 12:00,359,2,19.8923076923077,14837,1,0,482,3,9,25,-7,491,359,491,359,nivel_conv,491,362.3762650218592,132,3.37626502185924,-128.6237349781408,128.6237349781408,16544.06519972699,359,17424,2,Validacao
12,2,Validacao,2024,10,8,13,0,202410081300,2024-10-08 13:00,362,3,19.92307692307693,14838,2,1,482,0,3,21,-12,479,362,479,362,nivel_conv,479,364.2810159241865,117,2.281015924186477,-114.7189840758135,114.7189840758135,13160.44530738676,362,13689,2,Validacao
12,2,Validacao,2024,10,8,14,0,202410081400,2024-10-08 14:00,368,6,20.13846153846154,14837,1,1,482,0,0,9,-14,492,368,492,368,nivel_conv,492,377.1216205729177,124,9.121620572917664,-114.8783794270823,114.8783794270823,13197.04205979269,368,15376,2,Validacao
12,2,Validacao,2024,10,8,15,0,202410081500,2024-10-08 15:00,375,7,20.29230769230769,14837,2,1,481,-1,-1,2,-6,520,375,520,375,nivel_conv,520,384.7236218932641,145,9.723621893264067,-135.2763781067359,135.2763781067359,18299.69847367658,375,21025,2,Validacao
12,2,Validacao,2024,10,8,16,0,202410081600,2024-10-08 16:00,384,9,20.23076923076923,14839,4,3,475,-6,-7,-7,-7,538,384,538,384,nivel_conv,538,391.5195152236619,154,7.519515223661926,-146.4804847763381,146.4804847763381,21456.53242031101,384,23716,2,Validacao
12,2,Validacao,2024,10,8,17,0,202410081700,2024-10-08 17:00,402,18,20.32307692307692,14839,4,4,465,-10,-16,-17,-9,580,402,580,402,nivel_conv,580,412.862927991183,178,10.86292799118297,-167.137072008817,167.137072008817,27934.80083968049,402,31684,2,Validacao
12,2,Validacao,2024,10,8,18,0,202410081800,2024-10-08 18:00,410,8,20.27692307692308,14830,-5,-5,459,-6,-16,-23,2,617,410,617,410,nivel_conv,617,407.8793597461053,207,-2.120640253894692,-209.1206402538947,209.1206402538947,43731.44218019884,410,42849,2,Validacao
12,2,Validacao,2024,10,8,19,0,202410081900,2024-10-08 19:00,410,0,20.26153846153846,14828,-7,-7,450,-9,-15,-31,-1,633,410,633,410,nivel_conv,633,398.29745775291,223,-11.70254224708998,-234.70254224709,234.70254224709,55085.28333724706,410,49729,2,Validacao
12,2,Validacao,2024,10,8,20,0,202410082000,2024-10-08 20:00,409,-1,20.26153846153846,14833,-3,-2,437,-13,-22,-38,-9,645,409,645,409,nivel_conv,645,395.9625452315816,236,-13.0374547684184,-249.0374547684184,249.0374547684184,62019.65387753204,409,55696,2,Validacao
12,2,Validacao,2024,10,8,21,0,202410082100,2024-10-08 21:00,417,8,20.29230769230769,14840,4,5,429,-8,-21,-36,-12,651,417,651,417,nivel_conv,651,420.4971524654079,234,3.497152465407851,-230.5028475345921,230.5028475345921,53131.56272155543,417,54756,2,Validacao
12,2,Validacao,2024,10,8,22,0,202410082200,2024-10-08 22:00,458,41,20.32307692307692,14843,6,7,428,-1,-9,-31,-13,662,458,662,458,nivel_conv,662,505.9463036729205,204,47.94630367292052,-156.0536963270795,156.0536963270795,24352.75613734434,458,41616,2,Validacao
12,2,Validacao,2024,10,8,23,0,202410082300,2024-10-08 23:00,491,33,20.33846153846154,14843,6,7,435,7,6,-15,1,682,491,682,491,nivel_conv,682,529.6464614882916,191,38.64646148829161,-152.3535385117084,152.3535385117084,23211.60069703861,491,36481,2,Validacao
12,2,Validacao,2024,10,9,0,0,202410090000,2024-10-09 00:00,491,0,20.33846153846154,14842,5,5,445,10,17,8,7,706,491,706,491,nivel_conv,706,476.7023413114645,215,-14.29765868853548,-229.2976586885355,229.2976586885355,52577.41628004411,491,46225,2,Validacao
12,2,Validacao,2024,10,9,1,0,202410090100,2024-10-09 01:00,479,-12,20.81538461538462,14842,4,5,451,6,16,22,6,725,479,725,479,nivel_conv,725,437.6601469414522,246,-41.33985305854776,-287.3398530585478,287.3398530585478,82564.19115570781,479,60516,2,Validacao
12,2,Validacao,2024,10,9,2,0,202410090200,2024-10-09 02:00,492,13,20.76923076923077,14842,5,5,453,2,8,25,2,739,492,739,492,nivel_conv,739,471.8620142880526,247,-20.13798571194735,-267.1379857119474,267.1379857119474,71362.70341023659,492,61009,2,Validacao
12,2,Validacao,2024,10,9,3,0,202410090300,2024-10-09 03:00,520,28,20.6,14842,5,4,458,5,7,23,6,746,520,746,520,nivel_conv,746,520.8343758808003,226,0.8343758808002804,-225.1656241191997,225.1656241191997,50699.55828498874,520,51076,2,Validacao
12,2,Validacao,2024,10,9,4,0,202410090400,2024-10-09 04:00,538,18,20.63846153846154,14842,3,5,469,11,16,24,17,749,538,749,538,nivel_conv,749,533.8571406310447,211,-4.142859368955328,-215.1428593689553,215.1428593689553,46286.44993745009,538,44521,2,Validacao
12,2,Validacao,2024,10,9,5,0,202410090500,2024-10-09 05:00,580,42,20.45384615384615,14841,2,4,475,6,17,24,16,749,580,749,580,nivel_conv,749,599.6746284084254,169,19.67462840842541,-149.3253715915746,149.3253715915746,22298.06660096183,580,28561,2,Validacao
12,2,Validacao,2024,10,9,6,0,202410090600,2024-10-09 06:00,617,37,19.62222222222222,14840,10,1,477,2,8,24,8,747,617,747,617,nivel_conv,747,623.1772561500716,130,6.177256150071571,-123.8227438499284,123.8227438499284,15332.07189452499,617,16900,2,Validacao
12,2,Validacao,2024,10,9,7,0,202410090700,2024-10-09 07:00,633,16,18.608547008547,14840,12,1,478,1,3,20,10,740,633,740,633,nivel_conv,740,607.244265500293,107,-25.75573449970705,-132.755734499707,132.755734499707,17624.08504255671,633,11449,2,Validacao
12,2,Validacao,2024,10,9,8,0,202410090800,2024-10-09 08:00,645,12,18.45470085470085,14840,7,10,477,-1,0,8,12,727,645,727,645,nivel_conv,727,615.0788430893452,82,-29.92115691065476,-111.9211569106548,111.9211569106548,12526.3453642194,645,6724,2,Validacao
12,2,Validacao,2024,10,9,9,0,202410090900,2024-10-09 09:00,651,6,17.13162393162393,14841,1,13,477,0,-1,2,8,725,651,725,651,nivel_conv,725,612.1026916187841,74,-38.89730838121591,-112.8973083812159,112.8973083812159,12745.80223972336,651,5476,2,Validacao
12,2,Validacao,2024,10,9,10,0,202410091000,2024-10-09 10:00,662,11,14.59316239316239,14841,-2,8,476,-1,-1,-1,0,727,662,727,662,nivel_conv,727,623.7167718606134,65,-38.28322813938655,-103.2832281393866,103.2832281393866,10667.42521489257,662,4225,2,Validacao
12,2,Validacao,2024,10,9,11,0,202410091100,2024-10-09 11:00,682,20,13.08547008547008,14842,-1,2,475,-1,-2,-3,-8,724,682,724,682,nivel_conv,724,655.5740637310614,42,-26.42593626893859,-68.42593626893859,68.42593626893859,4682.108754280845,682,1764,2,Validacao
12,2,Validacao,2024,10,9,12,0,202410091200,2024-10-09 12:00,706,24,12.54700854700854,14842,0,-1,475,0,-1,-2,-10,718,706,718,706,nivel_conv,718,687.1624737764279,12,-18.83752622357213,-30.83752622357213,30.83752622357213,950.9530235894986,706,144,2,Validacao
12,2,Validacao,2024,10,9,13,0,202410091300,2024-10-09 13:00,725,19,11.208547008547,14840,-2,-3,474,-1,-1,-3,-7,715,725,715,725,nivel_conv,715,693.8304293953483,-10,-31.16957060465165,-21.16957060465165,21.16957060465165,448.1507195853314,725,100,2,Validacao
12,2,Validacao,2024,10,9,14,0,202410091400,2024-10-09 14:00,739,14,10.9008547008547,14840,-2,-2,473,-1,-2,-3,-3,713,739,713,739,nivel_conv,713,699.7814566824014,-26,-39.21854331759857,-13.21854331759857,13.21854331759857,174.7298874392299,739,676,2,Validacao
12,2,Validacao,2024,10,9,15,0,202410091500,2024-10-09 15:00,746,7,10.96239316239316,14840,-2,-2,472,-1,-2,-3,-6,709,746,709,746,nivel_conv,709,697.0082980031236,-37,-48.99170199687637,-11.99170199687637,11.99170199687637,143.8009167818888,746,1369,2,Validacao
12,2,Validacao,2024,10,9,16,0,202410091600,2024-10-09 16:00,749,3,10.54700854700855,14840,-2,-2,472,0,-1,-3,-11,697,749,697,749,nivel_conv,697,696.5402150521409,-52,-52.45978494785913,-0.4597849478591343,0.4597849478591343,0.2114021982778268,749,2704,2,Validacao
12,2,Validacao,2024,10,9,17,0,202410091700,2024-10-09 17:00,749,0,9.331623931623932,14840,-1,-2,471,-1,-1,-3,-7,678,749,678,749,nivel_conv,678,687.9879916915776,-71,-61.01200830842242,9.987991691577577,9.987991691577577,99.7599780310227,749,5041,2,Validacao
12,2,Validacao,2024,10,9,18,0,202410091800,2024-10-09 18:00,747,-2,8.931623931623932,14840,0,-2,471,0,-1,-2,-2,664,747,664,747,nivel_conv,664,683.5411303428735,-83,-63.45886965712646,19.54113034287354,19.54113034287354,381.8557750771731,747,6889,2,Validacao
12,2,Validacao,2024,10,9,19,0,202410091900,2024-10-09 19:00,740,-7,8.377777777777778,14840,0,-1,471,0,0,-1,-1,657,740,657,740,nivel_conv,657,667.1960905496862,-83,-72.80390945031377,10.19609054968623,10.19609054968623,103.9602624974009,740,6889,2,Validacao
12,2,Validacao,2024,10,9,20,0,202410092000,2024-10-09 20:00,727,-13,7.993162393162396,14840,0,0,471,0,0,-1,1,654,727,654,727,nivel_conv,654,643.6686600844068,-73,-83.33133991559316,-10.33133991559316,10.33133991559316,106.7365844515285,727,5329,2,Validacao
12,2,Validacao,2024,10,9,21,0,202410092100,2024-10-09 21:00,725,-2,7.654700854700856,14840,-1,0,470,-1,-1,-1,-1,652,725,652,725,nivel_conv,652,654.5259934462504,-73,-70.47400655374963,2.525993446250368,2.525993446250368,6.380642890499811,725,5329,2,Validacao
12,2,Validacao,2024,10,9,22,0,202410092200,2024-10-09 22:00,727,2,7.670085470085471,14841,0,1,470,0,-1,-1,1,650,727,650,727,nivel_conv,650,665.2507881056933,-77,-61.74921189430665,15.25078810569335,15.25078810569335,232.5865378447576,727,5929,2,Validacao
12,2,Validacao,2024,10,9,23,0,202410092300,2024-10-09 23:00,724,-3,7.470085470085469,14842,0,1,469,-1,-1,-2,0,645,724,645,724,nivel_conv,645,652.7653724865145,-79,-71.23462751348552,7.76537248651448,7.76537248651448,60.30100985431607,724,6241,2,Validacao
12,2,Validacao,2024,10,10,0,0,202410100000,2024-10-10 00:00,718,-6,6.993162393162393,14842,0,1,469,0,-1,-2,0,631,718,631,718,nivel_conv,631,643.0499326656463,-87,-74.95006733435366,12.04993266564634,12.04993266564634,145.2008772466107,718,7569,2,Validacao
12,2,Validacao,2024,10,10,1,0,202410100100,2024-10-10 01:00,715,-3,7.847008547008548,14843,3,1,471,2,2,1,3,614,715,614,715,nivel_conv,614,650.9750074895477,-101,-64.02499251045231,36.97500748954769,36.97500748954769,1367.151178852108,715,10201,2,Validacao
12,2,Validacao,2024,10,10,2,0,202410100200,2024-10-10 02:00,713,-2,7.908547008547009,14843,3,1,475,4,6,5,5,594,713,594,713,nivel_conv,594,653.1627780399325,-119,-59.8372219600675,59.1627780399325,59.1627780399325,3500.23430540232,713,14161,2,Validacao
12,2,Validacao,2024,10,10,3,0,202410100300,2024-10-10 03:00,709,-4,7.831623931623932,14843,3,3,477,2,6,8,3,575,709,575,709,nivel_conv,575,640.4003395419514,-134,-68.59966045804856,65.40033954195144,65.40033954195144,4277.204412202537,709,17956,2,Validacao
12,2,Validacao,2024,10,10,4,0,202410100400,2024-10-10 04:00,697,-12,7.816239316239316,14844,4,4,477,0,2,8,0,569,697,569,697,nivel_conv,569,611.7518207912918,-128,-85.24817920870817,42.75182079129183,42.75182079129183,1827.718180970733,697,16384,2,Validacao
12,2,Validacao,2024,10,10,5,0,202410100500,2024-10-10 05:00,678,-19,7.647008547008547,14845,5,5,477,0,0,6,1,579,678,579,678,nivel_conv,579,583.4603681642125,-99,-94.53963183578753,4.460368164212468,4.460368164212468,19.89488416032011,678,9801,2,Validacao
12,2,Validacao,2024,10,10,6,0,202410100600,2024-10-10 06:00,664,-14,7.698290598290598,14845,5,5,477,0,0,2,0,586,664,586,664,nivel_conv,586,580.4140611114555,-78,-83.58593888854455,-5.585938888544547,5.585938888544547,31.20271326655429,664,6084,2,Validacao
12,2,Validacao,2024,10,10,7,0,202410100700,2024-10-10 07:00,657,-7,7.742735042735043,14846,6,6,477,0,0,0,0,567,657,567,657,nivel_conv,567,586.2147269535386,-90,-70.78527304646138,19.21472695353862,19.21472695353862,369.2057318990434,657,8100,2,Validacao
12,2,Validacao,2024,10,10,8,0,202410100800,2024-10-10 08:00,654,-3,7.711965811965812,14846,6,6,477,0,0,0,0,538,654,538,654,nivel_conv,538,589.0821371939121,-116,-64.9178628060879,51.0821371939121,51.0821371939121,2609.384740297658,654,13456,2,Validacao
12,2,Validacao,2024,10,10,9,0,202410100900,2024-10-10 09:00,652,-2,7.696581196581197,14848,8,8,478,1,1,1,2,514,652,514,652,nivel_conv,514,591.3262544906556,-138,-60.67374550934437,77.32625449065563,77.32625449065563,5979.34963355364,652,19044,2,Validacao
12,2,Validacao,2024,10,10,10,0,202410101000,2024-10-10 10:00,650,-2,7.665811965811966,14848,7,8,478,0,1,1,0,509,650,509,650,nivel_conv,509,587.0342972199003,-141,-62.96570278009972,78.03429721990028,78.03429721990028,6089.351542603737,650,19881,2,Validacao
12,2,Validacao,2024,10,10,11,0,202410101100,2024-10-10 11:00,645,-5,7.835042735042736,14849,7,9,477,-1,-1,0,0,523,645,523,645,nivel_conv,523,576.1486543412993,-122,-68.85134565870067,53.14865434129933,53.14865434129933,2824.779458290916,645,14884,2,Validacao
12,2,Validacao,2024,10,10,12,0,202410101200,2024-10-10 12:00,631,-14,7.942735042735043,14853,11,12,478,1,0,1,1,537,631,537,631,nivel_conv,537,555.6074589620498,-94,-75.3925410379502,18.6074589620498,18.6074589620498,346.2375290243676,631,8836,2,Validacao
12,2,Validacao,2024,10,10,14,0,202410101400,2024-10-10 14:00,594,-20,7.542735042735043,14851,8,9,481,2,3,3,-2,549,594,549,594,nivel_conv,549,511.7948427240014,-45,-82.2051572759986,-37.2051572759986,37.2051572759986,1384.223727931792,594,2025,2,Validacao
12,2,Validacao,2024,10,10,15,0,202410101500,2024-10-10 15:00,575,-19,7.496581196581196,14851,8,8,481,0,2,4,-2,545,575,545,575,nivel_conv,545,491.9736727972891,-30,-83.02632720271089,-53.02632720271089,53.02632720271089,2811.791376608957,575,900,2,Validacao
12,2,Validacao,2024,10,10,16,0,202410101600,2024-10-10 16:00,569,-6,7.358119658119658,14851,7,8,479,-2,-2,1,-2,533,569,533,569,nivel_conv,533,500.8701279938527,-36,-68.12987200614725,-32.12987200614725,32.12987200614725,1032.328675131405,569,1296,2,Validacao
12,2,Validacao,2024,10,10,17,0,202410101700,2024-10-10 17:00,579,10,7.373504273504273,14851,6,8,477,-2,-4,-2,-2,518,579,518,579,nivel_conv,518,532.1995490981898,-61,-46.80045090181022,14.19954909818978,14.19954909818978,201.6271945919021,579,3721,2,Validacao
12,2,Validacao,2024,10,10,18,0,202410101800,2024-10-10 18:00,586,7,7.735897435897436,14851,6,7,475,-2,-4,-6,-2,505,586,505,586,nivel_conv,505,537.4881428661477,-81,-48.51185713385235,32.48814286614765,32.48814286614765,1055.479426891221,586,6561,2,Validacao
12,2,Validacao,2024,10,10,19,0,202410101900,2024-10-10 19:00,567,-19,7.58034188034188,14851,5,6,478,3,1,-3,3,498,567,498,567,nivel_conv,498,490.4251143197403,-69,-76.57488568025968,-7.574885680259683,7.574885680259683,57.3788930690032,567,4761,2,Validacao
12,2,Validacao,2024,10,10,20,0,202410102000,2024-10-10 20:00,538,-29,7.595726495726495,14852,6,7,494,16,19,15,16,496,538,496,538,nivel_conv,496,464.9927321417533,-42,-73.00726785824668,-31.00726785824668,31.00726785824668,961.4506600330575,538,1764,2,Validacao
12,2,Validacao,2024,10,10,21,0,202410102100,2024-10-10 21:00,514,-24,8.226495726495726,14854,6,8,505,11,27,28,10,499,514,499,514,nivel_conv,499,441.9237791711481,-15,-72.07622082885194,-57.07622082885194,57.07622082885194,3257.694984103873,514,225,2,Validacao
12,2,Validacao,2024,10,10,22,0,202410102200,2024-10-10 22:00,509,-5,8.564957264957265,14855,7,9,509,4,15,34,4,502,509,502,509,nivel_conv,502,448.0514716825833,-7,-60.94852831741667,-53.94852831741667,53.94852831741667,2910.443707615109,509,49,2,Validacao
12,2,Validacao,2024,10,10,23,0,202410102300,2024-10-10 23:00,523,14,9.58034188034188,14857,8,9,510,1,5,32,2,501,523,501,523,nivel_conv,501,480.5094515996519,-22,-42.49054840034808,-20.49054840034808,20.49054840034808,419.862573747007,523,484,2,Validacao
12,2,Validacao,2024,10,11,2,0,202410110200,2024-10-11 02:00,549,1,13.72649572649573,14864,13,11,508,-1,-2,-1,-3,459,549,459,549,nivel_conv,459,512.1802376346986,-90,-36.81976236530136,53.18023763469864,53.18023763469864,2828.137674883018,549,8100,2,Validacao
12,2,Validacao,2024,10,11,3,0,202410110300,2024-10-11 03:00,545,-4,14.24957264957265,14865,14,14,500,-8,-9,-10,-8,448,545,448,545,nivel_conv,448,496.9764010543323,-97,-48.02359894566769,48.97640105433231,48.97640105433231,2398.687860234803,545,9409,2,Validacao
12,2,Validacao,2024,10,11,4,0,202410110400,2024-10-11 04:00,533,-12,13.72649572649573,14866,15,15,494,-6,-14,-16,-4,444,533,444,533,nivel_conv,444,479.9491739015616,-89,-53.05082609843845,35.94917390156155,35.94917390156155,1292.343104204714,533,7921,2,Validacao
12,2,Validacao,2024,10,11,5,0,202410110500,2024-10-11 05:00,518,-15,13.26495726495727,14867,16,16,493,-1,-7,-16,1,452,518,452,518,nivel_conv,452,471.6092911732641,-66,-46.39070882673593,19.60929117326407,19.60929117326407,384.5243003178521,518,4356,2,Validacao
12,2,Validacao,2024,10,11,6,0,202410110600,2024-10-11 06:00,505,-13,12.91111111111111,14869,18,18,493,0,-1,-15,2,461,505,461,505,nivel_conv,461,466.4526914018983,-44,-38.54730859810167,5.452691401898335,5.452691401898335,29.73184352433603,505,1936,2,Validacao
19,1,Treino,2025,8,20,14,0,202508201400,2025-08-20 14:00,269,-23,9.475000000000003,14796,59,10,284,-1,-1,-2,16,384,269,384,269,nivel_conv,384,288.4293908665601,115,19.42939086656014,-95.57060913343986,95.57060913343986,9133.741330136738,269,13225,1,Treino
19,1,Treino,2025,8,20,15,0,202508201500,2025-08-20 15:00,259,-10,9.04166666666667,14790,83,24,284,0,-1,-1,17,392,259,392,259,nivel_conv,392,305.9601657152354,133,46.96016571523541,-86.0398342847646,86.0398342847646,7402.853083749753,259,17689,1,Treino
19,1,Treino,2025,8,20,16,0,202508201600,2025-08-20 16:00,285,26,8.991666666666669,14754,53,17,283,-1,-1,-2,9,395,285,395,285,nivel_conv,395,346.8495212908024,110,61.84952129080244,-48.15047870919756,48.15047870919756,2318.468599924887,285,12100,1,Treino
19,1,Treino,2025,8,20,17,0,202508201700,2025-08-20 17:00,328,43,8.958333333333334,14782,64,75,315,32,31,30,45,398,328,398,328,nivel_conv,398,436.7992157353775,70,108.7992157353775,38.79921573537746,38.79921573537746,1505.379141680362,328,4900,1,Treino
19,1,Treino,2025,8,20,18,0,202508201800,2025-08-20 18:00,349,21,8.958333333333334,14772,45,71,381,66,98,97,84,401,349,401,349,nivel_conv,401,444.2446011060355,52,95.24460110603547,43.24460110603547,43.24460110603547,1870.095524820125,349,2704,1,Treino
19,1,Treino,2025,8,20,19,0,202508201900,2025-08-20 19:00,356,7,8.958333333333334,14785,44,67,413,32,98,129,45,402,356,402,356,nivel_conv,402,374.246173406062,46,18.24617340606204,-27.75382659393796,27.75382659393796,770.2748906063779,356,2116,1,Treino
19,1,Treino,2025,8,20,20,0,202508202000,2025-08-20 20:00,359,3,8.891666666666667,14792,38,65,436,23,55,153,30,403,359,403,359,nivel_conv,403,338.6415271144949,44,-20.35847288550514,-64.35847288550514,64.35847288550514,4142.0130321543,359,1936,1,Treino
19,1,Treino,2025,8,20,21,0,202508202100,2025-08-20 21:00,362,3,8.891666666666667,14797,31,56,447,11,34,132,15,408,362,408,362,nivel_conv,408,331.5089944397683,46,-30.49100556023166,-76.49100556023166,76.49100556023166,5850.873931615391,362,2116,1,Treino
19,1,Treino,2025,8,20,22,0,202508202200,2025-08-20 22:00,367,5,8.891666666666667,14796,18,42,453,6,17,72,7,418,367,418,367,nivel_conv,418,350.4707066775836,51,-16.52929332241644,-67.52929332241644,67.52929332241644,4560.205456624957,367,2601,1,Treino
19,1,Treino,2025,8,20,23,0,202508202300,2025-08-20 23:00,370,3,8.875000000000002,14791,1,25,453,0,6,40,1,422,370,422,370,nivel_conv,422,348.8159777147742,52,-21.18402228522581,-73.18402228522581,73.18402228522581,5355.901117844428,370,2704,1,Treino
19,1,Treino,2025,8,21,0,0,202508210000,2025-08-21 00:00,373,3,8.875000000000002,14786,-14,8,452,-1,-1,16,-1,406,373,406,373,nivel_conv,406,351.7759619896879,33,-21.22403801031214,-54.22403801031214,54.22403801031214,2940.246298143776,373,1089,1,Treino
19,1,Treino,2025,8,21,1,0,202508210100,2025-08-21 01:00,377,4,8.875000000000002,14774,-26,-16,446,-6,-7,-1,-6,396,377,396,377,nivel_conv,396,350.8210715887213,19,-26.17892841127872,-45.17892841127872,45.17892841127872,2041.135572391447,377,361,1,Treino
19,1,Treino,2025,8,21,2,0,202508210200,2025-08-21 02:00,384,7,8.875000000000002,14761,-35,-39,412,-34,-40,-41,-33,407,384,407,384,nivel_conv,407,340.3907509999275,23,-43.60924900007245,-66.60924900007245,66.60924900007245,4436.792052353653,384,529,1,Treino
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,14749,-41,-51,384,-28,-62,-69,-28,433,392,433,392,nivel_conv,433,354.0846357878574,41,-37.91536421214261,-78.9153642121426,78.9153642121426,6227.634708735118,392,1681,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,14735,-19,-61,372,-12,-40,-80,-11,471,395,471,395,nivel_conv,471,384.2004161567938,76,-10.79958384320616,-86.79958384320616,86.79958384320616,7534.167755353777,395,5776,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,14714,-68,-76,371,-1,-13,-75,-33,530,398,530,398,nivel_conv,530,381.368526703868,132,-16.63147329613196,-148.631473296132,148.631473296132,22091.31485417879,398,17424,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,14693,-79,-61,368,-3,-4,-44,-69,564,401,564,401,nivel_conv,564,371.4590143139911,163,-29.54098568600887,-192.5409856860089,192.5409856860089,37072.03116893987,401,26569,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,14700,-85,-82,365,-3,-6,-19,-35,579,402,579,402,nivel_conv,579,346.2269849663222,177,-55.77301503367784,-232.7730150336778,232.7730150336778,54183.27652786881,402,31329,1,Treino
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,14700,-92,-72,359,-6,-9,-13,-29,594,403,594,403,nivel_conv,594,337.1551794990013,191,-65.84482050099871,-256.8448205009987,256.8448205009987,65969.26181819025,403,36481,1,Treino
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,14708,-89,-77,338,-21,-27,-33,-32,602,408,602,408,nivel_conv,602,334.8672675327568,194,-73.13273246724316,-267.1327324672432,267.1327324672432,71359.89675541571,408,37636,1,Treino
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,14716,-80,-76,320,-18,-39,-48,-24,612,418,612,418,nivel_conv,612,353.5800831578074,194,-64.4199168421926,-258.4199168421926,258.4199168421926,66780.85342072575,418,37636,1,Treino
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,14728,-63,-69,307,-13,-31,-58,-13,625,422,625,422,nivel_conv,625,364.8519481631591,203,-57.14805183684086,-260.1480518368409,260.1480518368409,67677.00887450365,422,41209,1,Treino
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,14741,-45,-55,296,-11,-24,-63,-10,630,406,630,406,nivel_conv,630,343.404243295567,224,-62.59575670443297,-286.595756704433,286.595756704433,82137.12776098654,406,50176,1,Treino
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,14753,-21,-38,288,-8,-19,-50,-2,630,396,630,396,nivel_conv,630,346.8947598418829,234,-49.10524015811706,-283.1052401581171,283.1052401581171,80148.57700498513,396,54756,1,Treino
