EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_7_nivel_86472000,inp05_input_7_nivel_D_1h_86472000,inp06_input_7_nivel_D_2h_86472000,inp07_input_7_nivel_D_4h_86472000,inp08_input_7_nivel_A_12h_86472000,inp09_input_8_nivel_86125130,inp10_input_8_nivel_D_10h_86125130,inp11_input_8_nivel_D_11h_86125130,inp12_input_8_nivel_D_12h_86125130,inp13_input_12_nivel_D_2h_86472600,inp14_input_13_nivel_D_4h_86472600,saida_12h_conv_nivel_12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
19,1,Treino,2025,8,21,3,0,202508210300,2025-08-21 03:00,392,8,8.683333333333335,384,-28,-62,-69,-28,90,1,1,1,15,22,433,392,433,392,nivel_conv,433,420.5906972434645,41,28.59069724346455,-12.40930275653545,12.40930275653545,153.9907949033584,392,1681,1,Treino
19,1,Treino,2025,8,21,4,0,202508210400,2025-08-21 04:00,395,3,8.683333333333335,372,-12,-40,-80,-11,90,1,1,1,11,22,471,395,471,395,nivel_conv,471,413.0541191560292,76,18.05411915602917,-57.94588084397083,57.94588084397083,3357.725106783665,395,5776,1,Treino
19,1,Treino,2025,8,21,5,0,202508210500,2025-08-21 05:00,398,3,8.683333333333335,371,-1,-13,-75,-33,90,1,1,1,6,21,530,398,530,398,nivel_conv,530,429.6080896771066,132,31.60808967710665,-100.3919103228934,100.3919103228934,10078.53565827986,398,17424,1,Treino
19,1,Treino,2025,8,21,6,0,202508210600,2025-08-21 06:00,401,3,8.683333333333335,368,-3,-4,-44,-69,90,0,1,1,6,17,564,401,564,401,nivel_conv,564,434.702526470492,163,33.70252647049199,-129.297473529508,129.297473529508,16717.83666111383,401,26569,1,Treino
19,1,Treino,2025,8,21,7,0,202508210700,2025-08-21 07:00,402,1,8.683333333333335,365,-3,-6,-19,-35,90,0,0,1,4,10,579,402,579,402,nivel_conv,579,420.1732149287195,177,18.17321492871952,-158.8267850712805,158.8267850712805,25225.94765607873,402,31329,1,Treino
19,1,Treino,2025,8,21,8,0,202508210800,2025-08-21 08:00,403,1,8.683333333333335,359,-6,-9,-13,-29,90,0,0,0,2,8,594,403,594,403,nivel_conv,594,421.7394267295653,191,18.73942672956525,-172.2605732704347,172.2605732704347,29673.70510345882,403,36481,1,Treino
19,1,Treino,2025,8,21,9,0,202508210900,2025-08-21 09:00,408,5,8.683333333333335,338,-21,-27,-33,-32,90,0,0,0,6,10,602,408,602,408,nivel_conv,602,451.1981308768353,194,43.19813087683531,-150.8018691231647,150.8018691231647,22741.20373104009,408,37636,1,Treino
19,1,Treino,2025,8,21,10,0,202508211000,2025-08-21 10:00,418,10,8.66666666666667,320,-18,-39,-48,-24,90,0,0,0,15,17,612,418,612,418,nivel_conv,612,498.3432750082766,194,80.34327500827658,-113.6567249917234,113.6567249917234,12917.85113584425,418,37636,1,Treino
19,1,Treino,2025,8,21,11,0,202508211100,2025-08-21 11:00,422,4,8.16666666666667,307,-13,-31,-58,-13,90,0,0,0,14,20,625,422,625,422,nivel_conv,625,465.2177504878608,203,43.21775048786083,-159.7822495121392,159.7822495121392,25530.3672591595,422,41209,1,Treino
19,1,Treino,2025,8,21,12,0,202508211200,2025-08-21 12:00,406,-16,6.083333333333333,296,-11,-24,-63,-10,90,0,0,0,-12,3,630,406,630,406,nivel_conv,630,380.2019108830897,224,-25.79808911691026,-249.7980891169103,249.7980891169103,62399.08532645984,406,50176,1,Treino
19,1,Treino,2025,8,21,13,0,202508211300,2025-08-21 13:00,396,-10,3.258333333333333,288,-8,-19,-50,-2,90,0,0,0,-26,-12,630,396,630,396,nivel_conv,630,409.1949089323094,234,13.19490893230937,-220.8050910676906,220.8050910676906,48754.88824141115,396,54756,1,Treino
19,1,Treino,2025,8,21,14,0,202508211400,2025-08-21 14:00,407,11,0.866666666666667,283,-5,-13,-37,29,90,0,0,0,1,-11,629,407,629,407,nivel_conv,629,507.2008501380292,222,100.2008501380292,-121.7991498619708,121.7991498619708,14835.03290709883,407,49284,1,Treino
19,1,Treino,2025,8,21,15,0,202508211500,2025-08-21 15:00,433,26,0.08333333333333334,280,-3,-8,-27,25,90,0,0,0,37,11,627,433,627,433,nivel_conv,627,520.4237645215011,194,87.42376452150108,-106.5762354784989,106.5762354784989,11358.49396876845,433,37636,1,Treino
19,1,Treino,2025,8,21,16,0,202508211600,2025-08-21 16:00,471,38,0.03333333333333333,278,-2,-5,-18,10,91,1,1,1,64,65,626,471,626,471,nivel_conv,626,579.7226893956802,155,108.7226893956802,-46.27731060431984,46.27731060431984,2141.589476768693,471,24025,1,Treino
19,1,Treino,2025,8,21,17,0,202508211700,2025-08-21 17:00,530,59,0.01666666666666667,277,-1,-3,-11,0,90,0,0,0,97,134,626,530,626,530,nivel_conv,626,628.8972278855163,96,98.89722788551626,2.897227885516259,2.897227885516259,8.393929420613011,530,9216,1,Treino
19,1,Treino,2025,8,21,18,0,202508211800,2025-08-21 18:00,564,34,0.01666666666666667,312,35,34,29,38,90,0,0,0,93,157,625,564,625,564,nivel_conv,625,583.0283911046458,61,19.02839110464583,-41.97160889535417,41.97160889535417,1761.615953264573,564,3721,1,Treino
19,1,Treino,2025,8,21,19,0,202508211900,2025-08-21 19:00,579,15,0.01666666666666667,370,58,93,90,61,90,0,0,0,49,146,625,579,625,579,nivel_conv,625,619.646290607013,46,40.64629060701304,-5.353709392986957,5.353709392986957,28.66220426455677,579,2116,1,Treino
19,1,Treino,2025,8,21,20,0,202508212000,2025-08-21 20:00,594,15,0.01666666666666667,401,31,89,123,37,90,0,0,0,30,123,610,594,610,594,nivel_conv,610,716.8215268068989,16,122.8215268068989,106.8215268068989,106.8215268068989,11410.83858935701,594,256,1,Treino
19,1,Treino,2025,8,21,21,0,202508212100,2025-08-21 21:00,602,8,0.01666666666666667,411,10,41,134,31,89,-1,-1,-1,23,72,590,602,590,602,nivel_conv,590,567.1975286497252,-12,-34.8024713502748,-22.8024713502748,22.8024713502748,519.952699680103,602,144,1,Treino
19,1,Treino,2025,8,21,22,0,202508212200,2025-08-21 22:00,612,10,0.01666666666666667,414,3,13,102,21,88,-2,-2,-2,18,48,589,612,589,612,nivel_conv,589,593.6684075340997,-23,-18.33159246590026,4.668407534099742,4.668407534099742,21.79402890443924,612,529,1,Treino
19,1,Treino,2025,8,21,23,0,202508212300,2025-08-21 23:00,625,13,0.01666666666666667,414,0,3,44,13,88,-2,-2,-2,23,46,601,625,601,625,nivel_conv,601,665.6486838765375,-24,40.64868387653746,64.64868387653746,64.64868387653746,4179.452326968475,625,576,1,Treino
19,1,Treino,2025,8,22,0,0,202508220000,2025-08-22 00:00,630,5,0.01666666666666667,414,0,0,13,11,88,-2,-2,-2,18,36,602,630,602,630,nivel_conv,602,591.4729426261715,-28,-38.52705737382848,-10.52705737382848,10.52705737382848,110.8189369518767,630,784,1,Treino
19,1,Treino,2025,8,22,1,0,202508220100,2025-08-22 01:00,630,0,0.01666666666666667,414,0,0,3,8,88,-2,-2,-2,5,28,598,630,598,630,nivel_conv,598,570.8631890346874,-32,-59.13681096531263,-27.13681096531263,27.13681096531263,736.406509367112,630,1024,1,Treino
19,1,Treino,2025,8,22,2,0,202508220200,2025-08-22 02:00,629,-1,0,387,-27,-27,-27,-22,88,-3,-2,-2,-1,17,594,629,594,629,nivel_conv,594,620.4571530503761,-35,-8.542846949623936,26.45715305037606,26.45715305037606,699.9809475310235,629,1225,1,Treino
19,1,Treino,2025,8,22,3,0,202508220300,2025-08-22 03:00,627,-2,0.06666666666666667,358,-29,-56,-56,-26,88,-2,-3,-2,-3,2,590,627,590,627,nivel_conv,590,607.0211923347979,-37,-19.97880766520211,17.02119233479789,17.02119233479789,289.7209884981824,627,1369,1,Treino
19,1,Treino,2025,8,22,4,0,202508220400,2025-08-22 04:00,626,-1,0.15,341,-17,-46,-73,-15,88,-2,-2,-3,-3,-4,601,626,601,626,nivel_conv,601,557.5350909949311,-25,-68.46490900506888,-43.46490900506888,43.46490900506888,1889.198314818917,626,625,1,Treino
19,1,Treino,2025,8,22,5,0,202508220500,2025-08-22 05:00,626,0,0.3333333333333334,332,-9,-26,-82,-8,87,-3,-3,-3,-1,-4,616,626,616,626,nivel_conv,616,526.6053248699341,-10,-99.39467513006593,-89.39467513006593,89.39467513006593,7991.407941610029,626,100,1,Treino
19,1,Treino,2025,8,22,6,0,202508220600,2025-08-22 06:00,625,-1,0.3833333333333334,328,-4,-13,-59,-39,88,-2,-2,-2,-1,-4,618,625,618,625,nivel_conv,618,575.4990258638982,-7,-49.50097413610183,-42.50097413610183,42.50097413610183,1806.332802517597,625,49,1,Treino
19,1,Treino,2025,8,22,7,0,202508220700,2025-08-22 07:00,625,0,0.5,325,-3,-7,-33,-61,87,-2,-3,-3,-1,-2,614,625,614,625,nivel_conv,614,644.2536210031433,-11,19.25362100314328,30.25362100314328,30.25362100314328,915.2815838018322,625,121,1,Treino
19,1,Treino,2025,8,22,8,0,202508220800,2025-08-22 08:00,610,-15,0.5,324,-1,-4,-17,-32,87,-1,-2,-3,-15,-16,609,610,609,610,nivel_conv,609,597.7596788843148,-1,-12.24032111568522,-11.24032111568522,11.24032111568522,126.344818783719,610,1,1,Treino
19,1,Treino,2025,8,22,9,0,202508220900,2025-08-22 09:00,590,-20,0.5166666666666667,326,2,1,-6,-8,87,-1,-1,-2,-35,-36,603,590,603,590,nivel_conv,603,574.560461397059,13,-15.43953860294096,-28.43953860294096,28.43953860294096,808.8073559481688,590,169,1,Treino
19,1,Treino,2025,8,22,10,0,202508221000,2025-08-22 10:00,589,-1,0.5166666666666667,335,9,11,7,6,86,-2,-2,-2,-21,-36,598,589,598,589,nivel_conv,598,541.5744264452089,9,-47.42557355479107,-56.42557355479107,56.42557355479107,3183.845350987137,589,81,1,Treino
19,1,Treino,2025,8,22,11,0,202508221100,2025-08-22 11:00,601,12,0.5166666666666667,346,11,20,21,11,86,-2,-2,-2,11,-24,591,601,591,601,nivel_conv,591,599.2892274046592,-10,-1.710772595340813,8.289227404659187,8.289227404659187,68.71129096615287,601,100,1,Treino
19,1,Treino,2025,8,22,12,0,202508221200,2025-08-22 12:00,602,1,0.5166666666666667,351,5,16,27,5,86,-2,-2,-2,13,-8,582,602,582,602,nivel_conv,582,526.9318004837165,-20,-75.06819951628347,-55.06819951628347,55.06819951628347,3032.506597965203,602,400,1,Treino
19,1,Treino,2025,8,22,13,0,202508221300,2025-08-22 13:00,598,-4,0.5166666666666667,332,-19,-14,6,-19,86,-2,-2,-2,-3,8,572,598,572,598,nivel_conv,572,602.0198248281527,-26,4.01982482815265,30.01982482815265,30.01982482815265,901.1898827129703,598,676,1,Treino
19,1,Treino,2025,8,22,14,0,202508221400,2025-08-22 14:00,594,-4,0.55,313,-19,-38,-22,8,86,-2,-2,-2,-8,5,563,594,563,594,nivel_conv,563,574.6008903841341,-31,-19.39910961586588,11.60089038413412,11.60089038413412,134.5806577046955,594,961,1,Treino
19,1,Treino,2025,8,22,15,0,202508221500,2025-08-22 15:00,590,-4,0.55,303,-10,-29,-43,19,86,-1,-2,-2,-8,-11,554,590,554,590,nivel_conv,554,527.1769024519438,-36,-62.82309754805624,-26.82309754805624,26.82309754805624,719.4785620725406,590,1296,1,Treino
19,1,Treino,2025,8,22,16,0,202508221600,2025-08-22 16:00,601,11,0.55,325,22,12,-26,39,86,-2,-1,-2,7,-1,546,601,546,601,nivel_conv,546,619.0291602797056,-55,18.02916027970559,73.0291602797056,73.0291602797056,5333.258251158929,601,3025,1,Treino
19,1,Treino,2025,8,22,17,0,202508221700,2025-08-22 17:00,616,15,0.55,352,27,49,20,36,86,-1,-2,-1,26,18,539,616,539,616,nivel_conv,539,622.4177491289977,-77,6.417749128997684,83.41774912899768,83.41774912899768,6958.520869748394,616,5929,1,Treino
19,1,Treino,2025,8,22,18,0,202508221800,2025-08-22 18:00,618,2,0.55,366,14,41,53,18,86,-1,-1,-2,17,24,531,618,531,618,nivel_conv,531,549.8263222130179,-87,-68.17367778698213,18.82632221301787,18.82632221301787,354.4304080683702,618,7569,1,Treino
19,1,Treino,2025,8,22,19,0,202508221900,2025-08-22 19:00,614,-4,0.55,371,5,19,68,8,86,-1,-1,-1,-2,24,524,614,524,614,nivel_conv,524,559.986231078175,-90,-54.01376892182498,35.98623107817502,35.98623107817502,1295.00882721181,614,8100,1,Treino
19,1,Treino,2025,8,22,20,0,202508222000,2025-08-22 20:00,609,-5,0.55,373,2,7,48,3,86,0,-1,-1,-9,8,503,609,503,609,nivel_conv,503,564.8191058100983,-106,-44.18089418990166,61.81910581009834,61.81910581009834,3821.601843160134,609,11236,1,Treino
19,1,Treino,2025,8,22,21,0,202508222100,2025-08-22 21:00,603,-6,0.55,373,0,2,21,-2,86,0,0,-1,-11,-13,470,603,470,603,nivel_conv,470,543.6703094940292,-133,-59.3296905059708,73.6703094940292,73.6703094940292,5427.314500946049,603,17689,1,Treino
19,1,Treino,2025,8,22,22,0,202508222200,2025-08-22 22:00,598,-5,0.6166666666666667,373,0,0,7,-9,86,0,0,0,-11,-20,450,598,450,598,nivel_conv,450,538.0415773296533,-148,-59.95842267034675,88.04157732965325,88.04157732965325,7751.319338693314,598,21904,1,Treino
19,1,Treino,2025,8,22,23,0,202508222300,2025-08-22 23:00,591,-7,0.7833333333333333,373,0,0,2,-11,85,-1,-1,-1,-12,-23,444,591,444,591,nivel_conv,444,528.3469789011056,-147,-62.65302109889444,84.34697890110556,84.34697890110556,7114.412849743546,591,21609,1,Treino
19,1,Treino,2025,8,23,0,0,202508230000,2025-08-23 00:00,582,-9,0.7833333333333333,373,0,0,0,-5,85,-1,-1,-1,-16,-27,445,582,445,582,nivel_conv,445,512.5269387640733,-137,-69.4730612359267,67.5269387640733,67.5269387640733,4559.887458846904,582,18769,1,Treino
19,1,Treino,2025,8,23,1,0,202508230100,2025-08-23 01:00,572,-10,0.85,372,-1,-1,-1,18,85,-1,-1,-1,-19,-31,445,572,445,572,nivel_conv,445,476.4497120139516,-127,-95.55028798604843,31.44971201395157,31.44971201395157,989.0843857604897,572,16129,1,Treino
19,1,Treino,2025,8,23,2,0,202508230200,2025-08-23 02:00,563,-9,0.85,370,-2,-3,-3,17,85,-1,-1,-1,-19,-35,444,563,444,563,nivel_conv,444,471.7128885139707,-119,-91.28711148602935,27.71288851397065,27.71288851397065,768.0041897877666,563,14161,1,Treino
19,1,Treino,2025,8,23,3,0,202508230300,2025-08-23 03:00,554,-9,0.85,369,-1,-3,-4,9,85,-1,-1,-1,-18,-37,441,554,441,554,nivel_conv,441,471.5371085062631,-113,-82.46289149373689,30.53710850626311,30.53710850626311,932.5149959232867,554,12769,1,Treino
19,1,Treino,2025,8,23,4,0,202508230400,2025-08-23 04:00,546,-8,0.95,367,-2,-3,-6,-24,85,-1,-1,-1,-17,-36,452,546,452,546,nivel_conv,452,507.0187312319953,-94,-38.98126876800472,55.01873123199528,55.01873123199528,3027.060786378532,546,8836,1,Treino
19,1,Treino,2025,8,23,5,0,202508230500,2025-08-23 05:00,539,-7,1.133333333333333,367,0,-2,-5,-27,85,-1,-1,-1,-15,-33,485,539,485,539,nivel_conv,485,503.4305556662201,-54,-35.56944433377993,18.43055566622007,18.43055566622007,339.6853821656368,539,2916,1,Treino
19,1,Treino,2025,8,23,6,0,202508230600,2025-08-23 06:00,531,-8,1.15,367,0,0,-3,-14,85,-1,-1,-1,-15,-32,498,531,498,531,nivel_conv,498,478.6037449057323,-33,-52.3962550942677,-19.3962550942677,19.3962550942677,376.2147116819057,531,1089,1,Treino
19,1,Treino,2025,8,23,7,0,202508230700,2025-08-23 07:00,524,-7,1.466666666666667,367,0,0,-2,-5,85,-1,-1,-1,-15,-30,498,524,498,524,nivel_conv,498,466.3511876628704,-26,-57.64881233712958,-31.64881233712958,31.64881233712958,1001.647322350846,524,676,1,Treino
19,1,Treino,2025,8,23,8,0,202508230800,2025-08-23 08:00,503,-21,3.933333333333334,368,1,1,1,-1,85,-1,-1,-1,-28,-43,487,503,487,503,nivel_conv,487,452.0093099686846,-16,-50.99069003131541,-34.99069003131541,34.99069003131541,1224.348388867596,503,256,1,Treino
20,1,Treino,2025,9,2,18,0,202509021800,2025-09-02 18:00,303,49,0.5909090909090908,266,0,0,-11,5,73,-9,-10,-10,83,91,456,303,456,303,nivel_conv,456,372.8650192331844,153,69.8650192331844,-83.1349807668156,83.1349807668156,6911.4250270988,303,23409,1,Treino
20,1,Treino,2025,9,2,19,0,202509021900,2025-09-02 19:00,351,48,0.5909090909090908,277,11,11,9,14,73,-9,-9,-10,97,136,488,351,488,351,nivel_conv,488,403.2486041779974,137,52.24860417799744,-84.75139582200256,84.75139582200256,7182.799093777754,351,18769,1,Treino
20,1,Treino,2025,9,2,20,0,202509022000,2025-09-02 20:00,365,14,0.5909090909090908,299,22,33,33,19,73,-10,-9,-9,62,145,532,365,532,365,nivel_conv,532,398.3509328900471,167,33.35093289004715,-133.6490671099529,133.6490671099529,17862.07313936068,365,27889,1,Treino
20,1,Treino,2025,9,2,21,0,202509022100,2025-09-02 21:00,373,8,0.609090909090909,315,16,38,49,9,80,-2,-3,-2,22,119,564,373,564,373,nivel_conv,564,408.48128825999,191,35.48128825999004,-155.51871174001,155.51871174001,24186.06970127231,373,36481,1,Treino
20,1,Treino,2025,9,2,22,0,202509022200,2025-09-02 22:00,384,11,0.609090909090909,325,10,26,59,6,82,-1,0,-1,19,81,602,384,602,384,nivel_conv,602,432.0751298165586,218,48.07512981655861,-169.9248701834414,169.9248701834414,28874.46150685941,384,47524,1,Treino
20,1,Treino,2025,9,2,23,0,202509022300,2025-09-02 23:00,395,11,0.609090909090909,332,7,17,55,25,82,-1,-1,0,22,44,636,395,636,395,nivel_conv,636,428.1313039252462,241,33.13130392524624,-207.8686960747538,207.8686960747538,43209.39480781835,395,58081,1,Treino
20,1,Treino,2025,9,3,0,0,202509030000,2025-09-03 00:00,400,5,0.609090909090909,339,7,14,40,31,83,2,0,0,16,35,668,400,668,400,nivel_conv,668,404.5318362838347,268,4.531836283834707,-263.4681637161653,263.4681637161653,69415.47329196808,400,71824,1,Treino
20,1,Treino,2025,9,3,1,0,202509030100,2025-09-03 01:00,402,2,0.609090909090909,344,5,12,29,24,82,4,1,-1,7,29,694,402,694,402,nivel_conv,694,394.6561211219761,292,-7.343878878023872,-299.3438788780239,299.3438788780239,89606.75782174103,402,85264,1,Treino
20,1,Treino,2025,9,3,2,0,202509030200,2025-09-03 02:00,405,3,0.609090909090909,346,2,7,21,15,83,8,5,2,5,21,729,405,729,405,nivel_conv,729,402.3436962575398,324,-2.656303742460182,-326.6563037424602,326.6563037424602,106704.3407746864,405,104976,1,Treino
20,1,Treino,2025,9,3,3,0,202509030300,2025-09-03 03:00,409,4,0.609090909090909,347,1,3,15,10,83,10,8,5,7,14,757,409,757,409,nivel_conv,757,407.7029684441266,348,-1.297031555873389,-349.2970315558734,349.2970315558734,122008.4162537448,409,121104,1,Treino
20,1,Treino,2025,9,3,4,0,202509030400,2025-09-03 04:00,418,9,0.609090909090909,347,0,1,8,2,83,10,10,8,13,18,772,418,772,418,nivel_conv,772,438.9080067380343,354,20.90800673803432,-333.0919932619657,333.0919932619657,110950.2759752294,418,125316,1,Treino
20,1,Treino,2025,9,3,5,0,202509030500,2025-09-03 05:00,436,18,0.609090909090909,346,-1,-1,2,-1,83,10,10,10,27,34,784,436,784,436,nivel_conv,784,487.5430086381867,348,51.54300863818668,-296.4569913618133,296.4569913618133,87886.74772729827,436,121104,1,Treino
20,1,Treino,2025,9,3,6,0,202509030600,2025-09-03 06:00,456,20,0.8424242424242423,346,0,-1,0,0,83,10,10,10,38,51,793,456,793,456,nivel_conv,793,506.3470337750942,337,50.34703377509419,-286.6529662249058,286.6529662249058,82169.923045537,456,113569,1,Treino
20,1,Treino,2025,9,3,7,0,202509030700,2025-09-03 07:00,488,32,1.400757575757576,347,1,1,0,-10,83,3,10,10,52,79,799,488,799,488,nivel_conv,799,589.2669917802575,311,101.2669917802575,-209.7330082197425,209.7330082197425,43987.93473690257,488,96721,1,Treino
20,1,Treino,2025,9,3,8,0,202509030800,2025-09-03 08:00,532,44,2.767424242424243,351,4,5,4,-18,83,1,3,10,76,114,801,532,801,532,nivel_conv,801,650.7388414067441,269,118.7388414067441,-150.2611585932559,150.2611585932559,22578.4157817876,532,72361,1,Treino
20,1,Treino,2025,9,3,9,0,202509030900,2025-09-03 09:00,564,32,3.717424242424242,352,1,5,6,-15,83,1,1,3,76,128,801,564,801,564,nivel_conv,801,719.1490808453652,237,155.1490808453652,-81.85091915463477,81.85091915463477,6699.572966458557,564,56169,1,Treino
20,1,Treino,2025,9,3,10,0,202509031000,2025-09-03 10:00,602,38,4.325757575757576,350,-2,-1,4,-12,83,0,1,1,70,146,797,602,797,602,nivel_conv,797,823.2190166219334,195,221.2190166219334,26.21901662193341,26.21901662193341,687.4368326212202,602,38025,1,Treino
20,1,Treino,2025,9,3,11,0,202509031100,2025-09-03 11:00,636,34,4.325757575757576,328,-22,-24,-19,-29,83,1,0,1,72,148,791,636,791,636,nivel_conv,791,874.3053247349992,155,238.3053247349992,83.3053247349992,83.3053247349992,6939.77712920367,636,24025,1,Treino
20,1,Treino,2025,9,3,12,0,202509031200,2025-09-03 12:00,668,32,4.375757575757576,304,-24,-46,-47,-31,83,0,1,0,66,136,785,668,785,668,nivel_conv,785,863.4348773840636,117,195.4348773840636,78.43487738406361,78.43487738406361,6152.029990253093,668,13689,1,Treino
20,1,Treino,2025,9,3,13,0,202509031300,2025-09-03 13:00,694,26,4.400757575757576,287,-17,-41,-65,-22,83,0,0,1,58,130,780,694,780,694,nivel_conv,780,793.7619409850954,86,99.7619409850954,13.76194098509541,13.76194098509541,189.3910196772487,694,7396,1,Treino
20,1,Treino,2025,9,3,14,0,202509031400,2025-09-03 14:00,729,35,4.400757575757576,274,-13,-30,-76,-15,82,-1,-1,-1,61,127,778,729,778,729,nivel_conv,778,805.2972484541317,49,76.2972484541317,27.2972484541317,27.2972484541317,745.1397731665958,729,2401,1,Treino
20,1,Treino,2025,9,3,15,0,202509031500,2025-09-03 15:00,757,28,4.400757575757576,266,-8,-21,-62,-9,83,0,0,0,63,121,784,757,784,757,nivel_conv,784,814.077079749321,27,57.077079749321,30.077079749321,30.077079749321,904.6307262470154,757,729,1,Treino
20,1,Treino,2025,9,3,16,0,202509031600,2025-09-03 16:00,772,15,4.400757575757576,266,0,-8,-38,0,83,0,0,0,43,104,785,772,785,772,nivel_conv,785,777.5989606516882,13,5.59896065168823,-7.40103934831177,7.40103934831177,54.7753834352591,772,169,1,Treino
20,1,Treino,2025,9,3,17,0,202509031700,2025-09-03 17:00,784,12,4.400757575757576,266,0,0,-21,1,83,0,0,0,27,90,783,784,783,784,nivel_conv,783,791.9766660340151,-1,7.976666034015125,8.976666034015125,8.976666034015125,80.58053308624083,784,1,1,Treino
20,1,Treino,2025,9,3,18,0,202509031800,2025-09-03 18:00,793,9,4.400757575757576,266,0,0,-8,0,83,0,0,0,21,64,779,793,779,793,nivel_conv,779,785.0096302990319,-14,-7.990369700968131,6.009630299031869,6.009630299031869,36.11565633104187,793,196,1,Treino
20,1,Treino,2025,9,3,19,0,202509031900,2025-09-03 19:00,799,6,4.400757575757576,271,5,5,5,4,83,0,0,0,15,42,774,799,774,799,nivel_conv,774,767.858279587475,-25,-31.14172041252505,-6.141720412525046,6.141720412525046,37.72072962562682,799,625,1,Treino
20,1,Treino,2025,9,3,20,0,202509032000,2025-09-03 20:00,801,2,4.400757575757576,292,21,26,26,17,83,0,0,0,8,29,771,801,771,801,nivel_conv,771,732.6359935874166,-30,-68.36400641258342,-38.36400641258342,38.36400641258342,1471.796988024742,801,900,1,Treino
20,1,Treino,2025,9,3,21,0,202509032100,2025-09-03 21:00,801,0,4.400757575757576,304,12,33,38,11,83,0,0,0,2,17,765,801,765,801,nivel_conv,765,758.3336977875956,-36,-42.66630221240439,-6.666302212404389,6.666302212404389,44.43958518710765,801,1296,1,Treino
20,1,Treino,2025,9,3,22,0,202509032200,2025-09-03 22:00,797,-4,4.400757575757576,321,17,29,55,19,80,-3,-3,-3,-4,4,757,797,757,797,nivel_conv,757,763.5579291455294,-40,-33.44207085447056,6.557929145529442,6.557929145529442,43.00643467778453,797,1600,1,Treino
20,1,Treino,2025,9,3,23,0,202509032300,2025-09-03 23:00,791,-6,4.400757575757576,329,8,25,58,30,76,-7,-7,-7,-10,-8,747,791,747,791,nivel_conv,747,758.0025935064691,-44,-32.99740649353089,11.00259350646911,11.00259350646911,121.0570638685962,791,1936,1,Treino
20,1,Treino,2025,9,4,0,0,202509040000,2025-09-04 00:00,785,-6,4.667424242424243,332,3,11,40,27,75,-7,-8,-8,-12,-16,736,785,736,785,nivel_conv,736,742.5697693841219,-49,-42.43023061587814,6.569769384121855,6.569769384121855,43.16186976054486,785,2401,1,Treino
20,1,Treino,2025,9,4,1,0,202509040100,2025-09-04 01:00,780,-5,4.500757575757576,334,2,5,30,19,73,-10,-9,-10,-11,-21,726,780,726,780,nivel_conv,726,745.2846902346782,-54,-34.71530976532176,19.28469023467824,19.28469023467824,371.8992774474942,780,2916,1,Treino
20,1,Treino,2025,9,4,2,0,202509040200,2025-09-04 02:00,778,-2,4.467424242424242,333,-1,1,12,12,73,-10,-10,-9,-7,-19,719,778,719,778,nivel_conv,719,723.6829541563382,-59,-54.31704584366184,4.682954156338155,4.682954156338155,21.93005963036481,778,3481,1,Treino
20,1,Treino,2025,9,4,3,0,202509040300,2025-09-04 03:00,784,6,4.321969696969697,321,-12,-13,-8,-4,73,-10,-10,-10,4,-7,718,784,718,784,nivel_conv,718,759.9231846720606,-66,-24.07681532793936,41.92318467206064,41.92318467206064,1757.5534130477,784,4356,1,Treino
20,1,Treino,2025,9,4,4,0,202509040400,2025-09-04 04:00,785,1,4.121969696969697,306,-15,-27,-26,-15,73,-10,-10,-10,7,0,721,785,721,785,nivel_conv,721,759.1174619728893,-64,-25.88253802711074,38.11746197288926,38.11746197288926,1452.940907254659,785,4096,1,Treino
20,1,Treino,2025,9,4,5,0,202509040500,2025-09-04 05:00,783,-2,4.076515151515151,295,-11,-26,-39,-11,80,-3,-3,-3,-1,3,721,783,721,783,nivel_conv,721,691.2404178291279,-62,-91.75958217087214,-29.75958217087214,29.75958217087214,885.6327309848907,783,3844,1,Treino
20,1,Treino,2025,9,4,6,0,202509040600,2025-09-04 06:00,779,-4,4.421969696969697,288,-7,-18,-45,-7,83,0,0,0,-6,1,716,779,716,779,nivel_conv,716,649.5690193341093,-63,-129.4309806658907,-66.43098066589073,66.43098066589073,4413.075192231948,779,3969,1,Treino
20,1,Treino,2025,9,4,7,0,202509040700,2025-09-04 07:00,774,-5,4.494696969696969,283,-5,-12,-38,-10,83,0,0,0,-9,-10,699,774,699,774,nivel_conv,699,656.0052151758841,-75,-117.9947848241159,-42.99478482411587,42.99478482411587,1848.551522072024,774,5625,1,Treino
20,1,Treino,2025,9,4,8,0,202509040800,2025-09-04 08:00,771,-3,5.77651515151515,279,-4,-9,-27,-25,83,3,0,0,-8,-14,679,771,679,771,nivel_conv,679,691.4414828627062,-92,-79.55851713729385,12.44148286270615,12.44148286270615,154.7904958230109,771,8464,1,Treino
