EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_16_nivel_A-1h_86472600,inp10_input_17_nivel_A-2h_86472600,inp11_input_18_nivel_A-4h_86472600,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
8,1,Treino,2024,4,29,2,0,202404290200,2024-04-29 02:00,345,-2,57.65439560439561,14700,-148,454,-1,5,2,5,4,171,345,516,314.7934867132651,171,-30.20651328673489,-201.2065132867349,201.2065132867349,40484.06098900503,345,29241,1,Treino
8,1,Treino,2024,4,29,3,0,202404290300,2024-04-29 03:00,349,4,58.96868131868133,14700,-132,454,0,0,6,8,14,178,349,527,348.434496469172,178,-0.5655035308279821,-178.565503530828,178.565503530828,31885.63905121814,349,31684,1,Treino
8,1,Treino,2024,4,29,4,0,202404290400,2024-04-29 04:00,370,21,59.95439560439561,14708,-109,453,-1,-40,17,23,28,164,370,534,430.4682482834505,164,60.46824828345052,-103.5317517165495,103.5317517165495,10718.82361349725,370,26896,1,Treino
8,1,Treino,2024,4,29,5,0,202404290500,2024-04-29 05:00,415,45,59.139010989011,14718,-78,447,-7,-41,24,41,49,119,415,534,523.8428496761173,119,108.8428496761173,-10.15715032388266,10.15715032388266,103.1677027019496,415,14161,1,Treino
8,1,Treino,2024,4,29,6,0,202404290600,2024-04-29 06:00,437,22,59.15329670329671,14731,-42,444,-9,-52,-23,1,24,103,437,540,472.2304789986775,103,35.23047899867754,-67.76952100132246,67.76952100132246,4592.707976748686,437,10609,1,Treino
8,1,Treino,2024,4,29,7,0,202404290700,2024-04-29 07:00,438,1,60.82472527472528,14734,-12,441,-6,-33,-21,-44,-3,123,438,561,438.9958131589799,123,0.9958131589798995,-122.0041868410201,122.0041868410201,14885.02160673854,438,15129,1,Treino
8,1,Treino,2024,4,29,8,0,202404290800,2024-04-29 08:00,465,27,62.89395604395606,14737,8,423,-21,-26,26,5,6,128,465,593,589.4967626175047,128,124.4967626175047,-3.503237382495286,3.503237382495286,12.27267215811242,465,16384,1,Treino
8,1,Treino,2024,4,29,9,0,202404290900,2024-04-29 09:00,507,42,37.42967032967033,14738,27,413,-28,-13,15,41,-3,126,507,633,618.0767787943241,126,111.0767787943241,-14.92322120567587,14.92322120567587,222.702531153534,507,15876,1,Treino
8,1,Treino,2024,4,29,10,0,202404291000,2024-04-29 10:00,516,9,28.55824175824177,14738,38,411,-12,-5,-33,-18,-13,163,516,679,510.2537673174772,163,-5.746232682522759,-168.7462326825228,168.7462326825228,28475.29104454411,516,26569,1,Treino
8,1,Treino,2024,4,29,11,0,202404291100,2024-04-29 11:00,527,11,26.77967032967033,14740,40,409,-4,-5,2,-31,10,209,527,736,576.1433254283336,209,49.14332542833358,-159.8566745716664,159.8566745716664,25554.15640511166,527,43681,1,Treino
8,1,Treino,2024,4,29,12,0,202404291200,2024-04-29 12:00,534,7,25.87967032967033,14760,60,408,-3,-2,-4,-2,-20,261,534,795,576.3009765300549,261,42.30097653005487,-218.6990234699451,218.6990234699451,47829.26286670761,534,68121,1,Treino
8,1,Treino,2024,4,29,13,0,202404291300,2024-04-29 13:00,534,0,25.76538461538462,14759,59,426,17,18,-7,-11,-42,259,534,793,557.7185220103818,259,23.71852201038178,-235.2814779896182,235.2814779896182,55357.37388497921,534,67081,1,Treino
8,1,Treino,2024,4,29,14,0,202404291400,2024-04-29 14:00,540,6,27.24395604395604,14753,53,445,37,19,6,-1,-3,269,540,809,604.9510125118677,269,64.9510125118677,-204.0489874881323,204.0489874881323,41635.98929493197,540,72361,1,Treino
8,1,Treino,2024,4,29,15,0,202404291500,2024-04-29 15:00,561,21,31.07967032967033,14747,47,453,27,9,15,21,10,281,561,842,659.0379030075511,281,98.03790300755111,-182.9620969924489,182.9620969924489,33475.12893587427,561,78961,1,Treino
8,1,Treino,2024,4,29,16,0,202404291600,2024-04-29 16:00,593,32,32.04395604395604,14739,39,456,11,3,11,26,25,282,593,875,690.9653705952011,282,97.96537059520108,-184.0346294047989,184.0346294047989,33868.74482016168,593,79524,1,Treino
8,1,Treino,2024,4,29,17,0,202404291700,2024-04-29 17:00,633,40,34.01538461538462,14731,31,462,9,6,8,19,40,294,633,927,731.6673747673381,294,98.66737476733806,-195.3326252326619,195.3326252326619,38154.83448028356,633,86436,1,Treino
8,1,Treino,2024,4,29,18,0,202404291800,2024-04-29 18:00,679,46,41.42252747252748,14738,30,481,25,20,6,14,40,351,679,1030,793.3852801015579,351,114.3852801015579,-236.6147198984421,236.6147198984421,55986.52567261821,679,123201,1,Treino
8,1,Treino,2024,4,29,19,0,202404291900,2024-04-29 19:00,736,57,53.75109890109891,14743,25,493,31,18,11,17,36,400,736,1136,881.2223091469127,400,145.2223091469127,-254.7776908530873,254.7776908530873,64911.67175643131,736,160000,1,Treino
8,1,Treino,2024,4,29,20,0,202404292000,2024-04-29 20:00,795,59,60.35109890109891,14770,39,511,30,21,2,13,27,385,795,1180,944.161003531528,385,149.161003531528,-235.838996468472,235.838996468472,55620.03225525597,795,148225,1,Treino
8,1,Treino,2024,4,29,21,0,202404292100,2024-04-29 21:00,793,-2,62.08681318681319,14833,99,545,52,37,-61,-59,-42,418,793,1211,738.8439360404841,418,-54.1560639595159,-472.1560639595159,472.1560639595159,222931.3487337425,793,174724,1,Treino
8,1,Treino,2024,4,29,22,0,202404292200,2024-04-29 22:00,809,16,69.00824175824177,14894,157,565,54,38,18,-43,-30,436,809,1245,955.5674721455189,436,146.5674721455189,-289.4325278544811,289.4325278544811,83771.188180235,809,190096,1,Treino
8,1,Treino,2024,4,29,23,0,202404292300,2024-04-29 23:00,842,33,70.17967032967034,14906,168,570,25,15,17,35,-24,429,842,1271,1032.025925177376,429,190.0259251773764,-238.9740748226236,238.9740748226236,57108.6084373289,842,184041,1,Treino
8,1,Treino,2024,4,30,0,0,202404300000,2024-04-30 00:00,875,33,71.97967032967034,14901,163,582,17,14,0,17,-26,409,875,1284,1034.989017387563,409,159.9890173875631,-249.0109826124369,249.0109826124369,62006.46946161136,875,167281,1,Treino
8,1,Treino,2024,4,30,1,0,202404300100,2024-04-30 01:00,927,52,70.1510989010989,14891,151,621,51,41,19,19,54,358,927,1285,1143.10872683824,358,216.10872683824,-141.89127316176,141.89127316176,20133.13339946518,927,128164,1,Treino
8,1,Treino,2024,4,30,2,0,202404300200,2024-04-30 02:00,1030,103,71.80824175824176,14880,120,663,81,43,51,70,87,250,1030,1280,1307.124982817207,250,277.1249828172072,27.12498281720718,27.12498281720718,735.7646928337849,1030,62500,1,Treino
12,1,Treino,2024,10,6,0,0,202410060000,2024-10-06 00:00,320,-5,2.07948717948718,14860,-15,512,8,6,2,1,-5,-4,320,316,313.6859237836961,-4,-6.314076216303874,-2.314076216303874,2.314076216303874,5.354948734863256,320,16,1,Treino
12,1,Treino,2024,10,6,1,0,202410060100,2024-10-06 01:00,308,-12,2.187179487179487,14860,-15,511,1,0,-7,-5,-8,15,308,323,274.0469913241528,15,-33.95300867584717,-48.95300867584717,48.95300867584717,2396.397058417569,308,225,1,Treino
12,1,Treino,2024,10,6,2,0,202410060200,2024-10-06 02:00,299,-9,2.187179487179487,14859,-15,515,3,2,3,-4,-3,32,299,331,286.9395016466269,32,-12.06049835337308,-44.06049835337308,44.06049835337308,1941.327515147592,299,1024,1,Treino
12,1,Treino,2024,10,6,3,0,202410060300,2024-10-06 03:00,294,-5,2.27948717948718,14858,-15,523,12,9,4,7,2,41,294,335,294.9787865899336,41,0.9787865899336339,-40.02121341006637,40.02121341006637,1601.697522814076,294,1681,1,Treino
12,1,Treino,2024,10,6,4,0,202410060400,2024-10-06 04:00,294,0,2.510256410256411,14857,-14,522,7,-1,5,9,5,43,294,337,305.3056970232037,43,11.30569702320372,-31.69430297679628,31.69430297679628,1004.528841184958,294,1849,1,Treino
12,1,Treino,2024,10,6,5,0,202410060500,2024-10-06 05:00,300,6,2.617948717948718,14857,-13,515,-8,-6,6,11,18,37,300,337,317.9509325929859,37,17.95093259298585,-19.04906740701415,19.04906740701415,362.8669690769688,300,1369,1,Treino
12,1,Treino,2024,10,6,6,0,202410060600,2024-10-06 06:00,307,7,3.033333333333334,14857,-13,510,-12,-5,1,7,16,30,307,337,318.4068880773607,30,11.40688807736069,-18.59311192263931,18.59311192263931,345.703810967792,307,900,1,Treino
12,1,Treino,2024,10,6,7,0,202410060700,2024-10-06 07:00,312,5,3.048717948717949,14857,-13,508,-7,-1,-2,-1,10,24,312,336,316.8218265100954,24,4.821826510095434,-19.17817348990457,19.17817348990457,367.8023384088783,312,576,1,Treino
12,1,Treino,2024,10,6,8,0,202410060800,2024-10-06 08:00,316,4,3.048717948717949,14846,-24,508,-2,14,-1,-3,4,20,316,336,314.1658768868443,20,-1.83412311315567,-21.83412311315567,21.83412311315567,476.7289321204386,316,400,1,Treino
12,1,Treino,2024,10,6,9,0,202410060900,2024-10-06 09:00,323,7,3.033333333333333,14841,-26,507,-1,18,3,2,1,12,323,335,330.0644638380144,12,7.064463838014376,-4.935536161985624,4.935536161985624,24.35951720626778,323,144,1,Treino
12,1,Treino,2024,10,6,10,0,202410061000,2024-10-06 10:00,331,8,2.864102564102564,14841,-23,507,-1,11,1,4,1,3,331,334,338.7285861399309,3,7.72858613993094,4.72858613993094,4.72858613993094,22.35952688274698,331,9,1,Treino
12,1,Treino,2024,10,6,11,0,202410061100,2024-10-06 11:00,335,4,2.802564102564102,14836,-27,506,-1,-1,-4,-3,-1,-2,335,333,327.2992884884039,-2,-7.700711511596069,-5.700711511596069,5.700711511596069,32.49811173844393,335,4,1,Treino
12,1,Treino,2024,10,6,12,0,202410061200,2024-10-06 12:00,337,2,2.802564102564102,14836,-25,506,-1,-8,-2,-6,-2,-5,337,332,329.724716053514,-5,-7.275283946485956,-2.275283946485956,2.275283946485956,5.176917037136707,337,25,1,Treino
12,1,Treino,2024,10,6,13,0,202410061300,2024-10-06 13:00,337,0,2.648717948717949,14842,-19,501,-5,-11,-2,-4,-7,-5,337,332,327.5799903664197,-5,-9.420009633580321,-4.420009633580321,4.420009633580321,19.53648516094284,337,25,1,Treino
12,1,Treino,2024,10,6,14,0,202410061400,2024-10-06 14:00,337,0,2.417948717948718,14839,-21,491,-15,-12,0,-2,-8,-5,337,332,325.5763340942503,-5,-11.42366590574966,-6.423665905749658,6.423665905749658,41.26348366869058,337,25,1,Treino
12,1,Treino,2024,10,6,15,0,202410061500,2024-10-06 15:00,336,-1,2.341025641025641,14839,-21,480,-21,-10,-1,-1,-5,-5,336,331,319.2793971701489,-5,-16.72060282985115,-11.72060282985115,11.72060282985115,137.3725306951147,336,25,1,Treino
12,1,Treino,2024,10,6,16,0,202410061600,2024-10-06 16:00,336,0,2.223076923076923,14842,-17,470,-21,-14,1,0,-2,-5,336,331,326.3532649662455,-5,-9.646735033754453,-4.646735033754453,4.646735033754453,21.592146473921,336,25,1,Treino
12,1,Treino,2024,10,6,17,0,202410061700,2024-10-06 17:00,335,-1,2.161538461538461,14850,-8,463,-17,-15,-1,0,-1,-5,335,330,327.0383642098842,-5,-7.961635790115793,-2.961635790115793,2.961635790115793,8.771286553294795,335,25,1,Treino
12,1,Treino,2024,10,6,18,0,202410061800,2024-10-06 18:00,334,-1,2.053846153846154,14858,1,461,-9,-1,0,-1,-1,-4,334,330,333.3659987848048,-4,-0.6340012151952124,3.365998784804788,3.365998784804788,11.32994781930731,334,16,1,Treino
12,1,Treino,2024,10,6,19,0,202410061900,2024-10-06 19:00,333,-1,1.9,14858,1,461,-2,7,0,0,0,-3,333,330,334.0206155849266,-3,1.020615584926645,4.020615584926645,4.020615584926645,16.16534968175503,333,9,1,Treino
12,1,Treino,2024,10,6,20,0,202410062000,2024-10-06 20:00,332,-1,1.702797202797202,14858,1,461,0,5,0,0,-1,-2,332,330,333.7508196420825,-2,1.750819642082547,3.750819642082547,3.750819642082547,14.06864798743225,332,4,1,Treino
12,1,Treino,2024,10,7,0,0,202410070000,2024-10-07 00:00,331,0,1.46074592074592,14852,11,455,-3,-1,1,0,1,4,331,335,340.2791936006233,4,9.27919360062333,5.27919360062333,5.27919360062333,27.86988507286232,331,16,1,Treino
12,1,Treino,2024,10,7,2,0,202410070200,2024-10-07 02:00,330,0,1.383822843822843,14849,13,480,25,15,1,0,0,7,330,337,348.7732130602487,7,18.77321306024874,11.77321306024874,11.77321306024874,138.6085457620114,330,49,1,Treino
12,1,Treino,2024,10,7,3,0,202410070300,2024-10-07 03:00,330,0,1.383822843822843,14848,6,495,30,20,0,1,1,7,330,337,345.5119205943129,7,15.51192059431287,8.511920594312869,8.511920594312869,72.45279220388754,330,49,1,Treino
12,1,Treino,2024,10,7,4,0,202410070400,2024-10-07 04:00,330,0,1.537668997668997,14847,8,500,20,15,0,0,0,7,330,337,343.7615982488469,7,13.76159824884689,6.761598248846894,6.761598248846894,45.71921087880939,330,49,1,Treino
12,1,Treino,2024,10,7,5,0,202410070500,2024-10-07 05:00,330,0,1.62997668997669,14846,7,502,7,13,0,0,1,7,330,337,339.1555310011322,7,9.155531001132204,2.155531001132204,2.155531001132204,4.646313896842,330,49,1,Treino
12,1,Treino,2024,10,7,6,0,202410070600,2024-10-07 06:00,330,0,1.645361305361305,14845,3,502,2,10,0,0,0,8,330,338,335.640636094203,8,5.640636094203046,-2.359363905796954,2.359363905796954,5.566598039977458,330,64,1,Treino
12,1,Treino,2024,10,7,7,0,202410070700,2024-10-07 07:00,333,3,1.629976689976689,14845,-5,500,-2,5,3,3,3,5,333,338,342.9017579976589,5,9.901757997658933,4.901757997658933,4.901757997658933,24.02723146761331,333,25,1,Treino
12,1,Treino,2024,10,7,8,0,202410070800,2024-10-07 08:00,335,2,1.645361305361305,14843,-15,492,-10,-6,-1,2,2,3,335,338,330.6446893286707,3,-4.355310671329335,-7.355310671329335,7.355310671329335,54.10059507177119,335,9,1,Treino
12,1,Treino,2024,10,7,9,0,202410070900,2024-10-07 09:00,336,1,1.62997668997669,14843,-15,482,-18,-10,-1,-2,1,3,336,339,326.9135268525031,3,-9.086473147496918,-12.08647314749692,12.08647314749692,146.082833145164,336,9,1,Treino
12,1,Treino,2024,10,7,10,0,202410071000,2024-10-07 10:00,337,1,1.62997668997669,14842,-16,478,-14,-4,0,-1,1,2,337,339,329.4015370578569,2,-7.598462942143101,-9.598462942143101,9.598462942143101,92.13049085169439,337,4,1,Treino
12,1,Treino,2024,10,7,13,0,202410071300,2024-10-07 13:00,337,0,1.506899766899767,14841,-13,472,-4,0,0,0,-1,4,337,341,331.9051794915582,4,-5.094820508441785,-9.094820508441785,9.094820508441785,82.7157600807733,337,16,1,Treino
12,1,Treino,2024,10,7,14,0,202410071400,2024-10-07 14:00,338,1,1.614592074592074,14840,-12,472,-2,1,1,1,0,1,338,339,337.2476592768376,1,-0.7523407231624333,-1.752340723162433,1.752340723162433,3.07069801005344,338,1,1,Treino
12,1,Treino,2024,10,7,15,0,202410071500,2024-10-07 15:00,338,0,1.86074592074592,14840,-11,472,0,-10,-1,0,0,0,338,338,335.2982270982849,0,-2.701772901715117,-2.701772901715117,2.701772901715117,7.299576812442123,338,0,1,Treino
12,1,Treino,2024,10,7,16,0,202410071600,2024-10-07 16:00,338,0,1.72997668997669,14839,-10,472,0,-15,0,-1,0,1,338,339,337.4908918865306,1,-0.5091081134694377,-1.509108113469438,1.509108113469438,2.277407298139285,338,1,1,Treino
12,1,Treino,2024,10,7,17,0,202410071700,2024-10-07 17:00,339,1,1.806899766899767,14838,-10,472,0,-15,1,1,1,9,339,348,341.764639227873,9,2.764639227872976,-6.235360772127024,6.235360772127024,38.87972395858051,339,81,1,Treino
12,1,Treino,2024,10,7,18,0,202410071800,2024-10-07 18:00,339,0,2.245361305361306,14838,-9,465,-7,-12,-1,0,-1,20,339,359,335.1333397646373,20,-3.866660235362701,-23.8666602353627,23.8666602353627,569.6174707902431,339,400,1,Treino
12,1,Treino,2024,10,7,19,0,202410071900,2024-10-07 19:00,341,2,3.399207459207459,14838,-8,456,-16,-11,2,1,2,25,341,366,342.9044358551168,25,1.904435855116844,-23.09556414488316,23.09556414488316,533.4050831704124,341,625,1,Treino
12,1,Treino,2024,10,7,20,0,202410072000,2024-10-07 20:00,342,1,3.553053613053613,14838,-7,443,-22,-13,-1,1,1,27,342,369,336.464439633183,27,-5.535560366816981,-32.53556036681698,32.53556036681698,1058.562688382792,342,729,1,Treino
12,1,Treino,2024,10,7,21,0,202410072100,2024-10-07 21:00,341,-1,4.860745920745921,14838,-7,434,-22,-7,-2,-3,-2,29,341,370,330.5772002549335,29,-10.42279974506653,-39.42279974506653,39.42279974506653,1554.157139739617,341,841,1,Treino
12,1,Treino,2024,10,7,22,0,202410072200,2024-10-07 22:00,339,-2,7.42997668997669,14837,-6,430,-13,4,-1,-3,-2,31,339,370,333.0451548254764,31,-5.954845174523598,-36.9548451745236,36.9548451745236,1365.66058187301,339,961,1,Treino
12,1,Treino,2024,10,7,23,0,202410072300,2024-10-07 23:00,338,-1,8.937668997668998,14837,-6,436,2,16,1,0,-3,31,338,369,342.1929313555921,31,4.192931355592123,-26.80706864440788,26.80706864440788,718.618929305996,338,961,1,Treino
12,1,Treino,2024,10,8,0,0,202410080000,2024-10-08 00:00,339,1,9.537668997668998,14836,-6,446,16,14,2,3,0,26,339,365,354.1405850885666,26,15.14058508856658,-10.85941491143342,10.85941491143342,117.9268922186625,339,676,1,Treino
12,1,Treino,2024,10,8,1,0,202410080100,2024-10-08 01:00,348,9,11.06074592074592,14836,-6,458,22,14,8,10,10,12,348,360,387.9407411188929,12,39.9407411188929,27.9407411188929,27.9407411188929,780.6850142729926,348,144,1,Treino
12,1,Treino,2024,10,8,2,0,202410080200,2024-10-08 02:00,359,11,11.76843822843823,14836,-6,472,26,16,2,10,13,-2,359,357,395.8780156174204,-2,36.87801561742037,38.87801561742037,38.87801561742037,1511.500098348383,359,4,1,Treino
12,1,Treino,2024,10,8,3,0,202410080300,2024-10-08 03:00,366,7,12.12228438228438,14835,-6,477,19,7,-4,-2,8,-9,366,357,386.5360189762059,-9,20.53601897620592,29.53601897620592,29.53601897620592,872.3764169627964,366,81,1,Treino
12,1,Treino,2024,10,8,4,0,202410080400,2024-10-08 04:00,369,3,13.10689976689977,14835,-5,478,6,1,-4,-8,2,-10,369,359,378.9868002769034,-10,9.98680027690341,19.98680027690341,19.98680027690341,399.4721853088262,369,100,1,Treino
12,1,Treino,2024,10,8,5,0,202410080500,2024-10-08 05:00,370,1,14.78382284382284,14835,-5,477,0,-1,-2,-6,-8,-8,370,362,377.5102418415072,-8,7.510241841507195,15.5102418415072,15.5102418415072,240.5676019820405,370,64,1,Treino
12,1,Treino,2024,10,8,6,0,202410080600,2024-10-08 06:00,370,0,15.64536130536131,14835,-4,469,-9,-8,-1,-3,-11,-2,370,368,375.5978678016328,-2,5.597867801632788,7.597867801632788,7.597867801632788,57.72759513108825,370,4,1,Treino
12,1,Treino,2024,10,8,7,0,202410080700,2024-10-08 07:00,369,-1,16.70689976689977,14835,-3,461,-16,-8,-1,-2,-8,6,369,375,372.2470366774423,6,3.247036677442338,-2.752963322557662,2.752963322557662,7.57880705534772,369,36,1,Treino
12,1,Treino,2024,10,8,8,0,202410080800,2024-10-08 08:00,365,-4,17.38102564102564,14836,-2,457,-12,3,-3,-4,-7,19,365,384,361.4864561560769,19,-3.513543843923117,-22.51354384392312,22.51354384392312,506.8596564122485,365,361,1,Treino
12,1,Treino,2024,10,8,9,0,202410080900,2024-10-08 09:00,360,-5,17.92564102564103,14836,-2,461,0,13,-1,-4,-6,42,360,402,361.6459289226123,42,1.645928922612256,-40.35407107738774,40.35407107738774,1628.451052518862,360,1764,1,Treino
12,1,Treino,2024,10,8,10,0,202410081000,2024-10-08 10:00,357,-3,18.26153846153846,14837,-1,473,16,25,2,1,-3,53,357,410,372.9743951180128,53,15.97439511801281,-37.02560488198719,37.02560488198719,1370.895416877034,357,2809,1,Treino
12,1,Treino,2024,10,8,11,0,202410081100,2024-10-08 11:00,357,0,18.98461538461539,14837,-1,479,18,15,3,5,1,53,357,410,382.8884545586881,53,25.88845455868807,-27.11154544131193,27.11154544131193,735.0358962163218,357,2809,1,Treino
12,1,Treino,2024,10,8,12,0,202410081200,2024-10-08 12:00,359,2,19.8923076923077,14837,0,482,9,7,2,5,6,50,359,409,386.4491911214377,50,27.44919112143771,-22.55080887856229,22.55080887856229,508.538981077444,359,2500,1,Treino
12,1,Treino,2024,10,8,13,0,202410081300,2024-10-08 13:00,362,3,19.92307692307693,14838,1,482,3,-6,1,3,8,55,362,417,389.4744901658336,55,27.47449016583357,-27.52550983416643,27.52550983416643,757.6536916307928,362,3025,1,Treino
12,1,Treino,2024,10,8,14,0,202410081400,2024-10-08 14:00,368,6,20.13846153846154,14837,1,482,0,-10,3,4,9,90,368,458,402.5785015503984,90,34.57850155039841,-55.42149844960159,55.42149844960159,3071.542490399191,368,8100,1,Treino
12,1,Treino,2024,10,8,15,0,202410081500,2024-10-08 15:00,375,7,20.29230769230769,14837,1,481,-1,-13,1,4,7,116,375,491,408.1009099681023,116,33.10090996810231,-82.89909003189769,82.89909003189769,6872.259128116678,375,13456,1,Treino
12,1,Treino,2024,10,8,16,0,202410081600,2024-10-08 16:00,384,9,20.23076923076923,14839,3,475,-7,-20,2,3,7,107,384,491,420.6719515962461,107,36.67195159624612,-70.32804840375388,70.32804840375388,4946.034392280749,384,11449,1,Treino
12,1,Treino,2024,10,8,17,0,202410081700,2024-10-08 17:00,402,18,20.32307692307692,14839,4,465,-16,-15,9,11,15,77,402,479,458.2674453397716,77,56.2674453397716,-20.7325546602284,20.7325546602284,429.8388227393584,402,5929,1,Treino
12,1,Treino,2024,10,8,18,0,202410081800,2024-10-08 18:00,410,8,20.27692307692308,14830,-5,459,-16,-7,-10,-1,2,82,410,492,417.2862091575981,82,7.286209157598137,-74.71379084240186,74.71379084240186,5582.150542042173,410,6724,1,Treino
12,1,Treino,2024,10,8,19,0,202410081900,2024-10-08 19:00,410,0,20.26153846153846,14828,-7,450,-15,-8,-8,-18,-7,110,410,520,401.1112186121578,110,-8.888781387842187,-118.8887813878422,118.8887813878422,14134.54233988613,410,12100,1,Treino
12,1,Treino,2024,10,8,20,0,202410082000,2024-10-08 20:00,409,-1,20.26153846153846,14833,-2,437,-22,-5,-1,-9,-10,129,409,538,408.579937465768,129,-0.4200625342319881,-129.420062534232,129.420062534232,16749.55258636452,409,16641,1,Treino
12,1,Treino,2024,10,8,21,0,202410082100,2024-10-08 21:00,417,8,20.29230769230769,14840,5,429,-21,0,9,8,-10,163,417,580,451.2021286143424,163,34.20212861434243,-128.7978713856576,128.7978713856576,16588.89167347639,417,26569,1,Treino
12,1,Treino,2024,10,8,22,0,202410082200,2024-10-08 22:00,458,41,20.32307692307692,14843,7,428,-9,3,33,42,33,159,458,617,565.9312986872139,159,107.9312986872139,-51.06870131278606,51.06870131278606,2608.012253774557,458,25281,1,Treino
12,1,Treino,2024,10,8,23,0,202410082300,2024-10-08 23:00,491,33,20.33846153846154,14843,7,435,6,3,-8,25,33,142,491,633,546.8066972633982,142,55.80669726339818,-86.19330273660182,86.19330273660182,7429.285436643491,491,20164,1,Treino
12,1,Treino,2024,10,9,0,0,202410090000,2024-10-09 00:00,491,0,20.33846153846154,14842,5,445,17,-2,-33,-41,1,154,491,645,453.7994127398864,154,-37.20058726011359,-191.2005872601136,191.2005872601136,36557.66456861232,491,23716,1,Treino
12,1,Treino,2024,10,9,1,0,202410090100,2024-10-09 01:00,479,-12,20.81538461538462,14842,5,451,16,0,-12,-45,-20,172,479,651,440.9035445882521,172,-38.09645541174791,-210.0964554117479,210.0964554117479,44140.52057658058,479,29584,1,Treino
12,1,Treino,2024,10,9,2,0,202410090200,2024-10-09 02:00,492,13,20.76923076923077,14842,5,453,8,-1,25,13,-28,170,492,662,559.7103678187871,170,67.71036781878706,-102.2896321812129,102.2896321812129,10463.16885176783,492,28900,1,Treino
12,1,Treino,2024,10,9,3,0,202410090300,2024-10-09 03:00,520,28,20.6,14842,4,458,7,5,15,40,-5,162,520,682,597.9714783324466,162,77.97147833244662,-84.02852166755338,84.02852166755338,7060.792453634487,520,26244,1,Treino
12,1,Treino,2024,10,9,4,0,202410090400,2024-10-09 04:00,538,18,20.63846153846154,14842,5,469,16,11,-10,5,18,168,538,706,569.5267453502292,168,31.52674535022925,-136.4732546497708,136.4732546497708,18624.94923470117,538,28224,1,Treino
12,1,Treino,2024,10,9,5,0,202410090500,2024-10-09 05:00,580,42,20.45384615384615,14841,4,475,17,7,24,14,54,145,580,725,681.6869345831742,145,101.6869345831742,-43.31306541682579,43.31306541682579,1876.021635802231,580,21025,1,Treino
12,1,Treino,2024,10,9,6,0,202410090600,2024-10-09 06:00,617,37,19.62222222222222,14840,1,477,8,8,-5,19,24,122,617,739,674.591264440109,122,57.59126444010894,-64.40873555989106,64.40873555989106,4148.485216423975,617,14884,1,Treino
12,1,Treino,2024,10,9,7,0,202410090700,2024-10-09 07:00,633,16,18.608547008547,14840,1,478,3,11,-21,-26,-12,113,633,746,623.1186557370082,113,-9.881344262991774,-122.8813442629918,122.8813442629918,15099.8247678799,633,12769,1,Treino
12,1,Treino,2024,10,9,8,0,202410090800,2024-10-09 08:00,645,12,18.45470085470085,14840,10,477,0,5,-4,-25,-6,104,645,749,655.9375787531176,104,10.93757875311758,-93.06242124688242,93.06242124688242,8660.614248332193,645,10816,1,Treino
12,1,Treino,2024,10,9,9,0,202410090900,2024-10-09 09:00,651,6,17.13162393162393,14841,13,477,-1,9,-6,-10,-36,98,651,749,641.5420052996928,98,-9.457994700307154,-107.4579947003072,107.4579947003072,11547.22062501124,651,9604,1,Treino
12,1,Treino,2024,10,9,10,0,202410091000,2024-10-09 10:00,662,11,14.59316239316239,14841,8,476,-1,12,5,-1,-26,85,662,747,676.4126863219941,85,14.4126863219941,-70.5873136780059,70.5873136780059,4982.568852277199,662,7225,1,Treino
12,1,Treino,2024,10,9,11,0,202410091100,2024-10-09 11:00,682,20,13.08547008547008,14842,2,475,-2,7,9,14,4,58,682,740,717.4054988526206,58,35.40549885262055,-22.59450114737945,22.59450114737945,510.5114820989311,682,3364,1,Treino
12,1,Treino,2024,10,9,12,0,202410091200,2024-10-09 12:00,706,24,12.54700854700854,14842,-1,475,-1,1,4,13,12,21,706,727,739.0965238625602,21,33.09652386256016,12.09652386256016,12.09652386256016,146.3258895574874,706,441,1,Treino
12,1,Treino,2024,10,9,13,0,202410091300,2024-10-09 13:00,725,19,11.208547008547,14840,-3,474,-1,-8,-5,-1,13,0,725,725,734.2282420275002,0,9.228242027500187,9.228242027500187,9.228242027500187,85.16045091812076,725,0,1,Treino
12,1,Treino,2024,10,9,14,0,202410091400,2024-10-09 14:00,739,14,10.9008547008547,14840,-2,473,-2,-11,-5,-10,3,-12,739,727,736.1362696488251,-12,-2.863730351174922,9.136269648825078,9.136269648825078,83.4714230960423,739,144,1,Treino
