EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_8a_nivel_86125130,inp10_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
1,2,Validacao,2023,5,7,9,0,202305070900,2023-05-07 09:00,562,2,2.21153846153846,14980,57,633,-45,-26,123,-10,-44,562,518,549.2240102725442,-44,-12.77598972745579,31.22401027254421,31.22401027254421,974.938817499946,562,1936,2,Validacao
1,2,Validacao,2023,5,7,13,0,202305071300,2023-05-07 13:00,510,-11,1.085897435897436,14983,19,594,-11,-1,122,-9,36,510,546,476.076432740109,36,-33.923567259891,-69.923567259891,69.923567259891,4889.305258348501,510,1296,2,Validacao
1,2,Validacao,2023,5,7,17,0,202305071700,2023-05-07 17:00,518,14,0.6243589743589744,14936,-36,659,26,0,119,-7,1,518,519,514.6650134955021,1,-3.33498650449792,-4.33498650449792,4.33498650449792,18.79210799417909,518,1,2,Validacao
1,2,Validacao,2023,5,7,20,0,202305072000,2023-05-07 20:00,544,5,4.155128205128205,14913,-48,648,-15,-18,117,-6,-42,544,502,510.0750890906544,-42,-33.92491090934561,8.075089090654387,8.075089090654387,65.2070638220055,544,1764,2,Validacao
1,2,Validacao,2023,5,7,21,0,202305072100,2023-05-07 21:00,546,2,15.73974358974359,14909,-67,639,-19,-10,116,-7,-51,546,495,503.4524191421691,-51,-42.54758085783089,8.452419142169106,8.452419142169106,71.44338935490673,546,2601,2,Validacao
1,2,Validacao,2023,5,7,22,0,202305072200,2023-05-07 22:00,540,-6,17.25897435897436,14905,-73,627,-21,7,116,-7,-53,540,487,482.6042024310934,-53,-57.39579756890657,-4.395797568906573,4.395797568906573,19.32303626680494,540,2809,2,Validacao
2,3,Teste,2023,6,15,18,0,202306151800,2023-06-15 18:00,336,33,69.44935897435897,14716,8,452,19,-3,101,17,155,336,491,453.7014021938397,155,117.7014021938397,-37.29859780616027,37.29859780616027,1391.185398305704,336,24025,3,Teste
2,3,Teste,2023,6,15,19,0,202306151900,2023-06-15 19:00,367,31,71.64807692307691,14715,8,461,16,5,106,27,122,367,489,489.9709249850152,122,122.9709249850152,0.9709249850152446,0.9709249850152446,0.942695326526853,367,14884,3,Teste
2,3,Teste,2023,6,15,20,0,202306152000,2023-06-15 20:00,387,20,73.36474358974358,14729,24,475,23,13,114,35,99,387,486,507.4268744624858,99,120.4268744624858,21.42687446248578,21.42687446248578,459.1109492311255,387,9801,3,Teste
2,3,Teste,2023,6,15,21,0,202306152100,2023-06-15 21:00,400,13,74.41089743589744,14753,47,493,32,16,119,40,89,400,489,523.0016491480437,89,123.0016491480437,34.00164914804373,34.00164914804373,1156.112144786663,400,7921,3,Teste
2,3,Teste,2023,6,15,22,0,202306152200,2023-06-15 22:00,426,26,75.90128205128205,14789,82,511,36,17,121,41,70,426,496,581.5575076351299,70,155.5575076351299,85.55750763512992,85.55750763512992,7320.087112735315,426,4900,3,Teste
2,3,Teste,2023,6,15,23,0,202306152300,2023-06-15 23:00,446.6,20.60000000000002,76.57179487179486,14823,114,525,32,14,123,35,62.39999999999998,446.6,509,596.1060824904131,62.39999999999998,149.5060824904131,87.10608249041309,87.10608249041309,7587.469606826649,446.6,3893.759999999997,3,Teste
2,3,Teste,2023,6,16,0,0,202306160000,2023-06-16 00:00,465,18.39999999999998,77.50192307692308,14866,155,532,21,8,126,37,80,465,545,623.0904340674582,80,158.0904340674582,78.0904340674582,78.0904340674582,6098.115892844037,465,6400,3,Teste
2,3,Teste,2023,6,16,1,0,202306160100,2023-06-16 01:00,483,18,78.50384615384615,14915,201,529,4,-3,128,38,142,483,625,651.7164919509099,142,168.7164919509099,26.71649195090993,26.71649195090993,713.7709421630349,483,20164,3,Teste
2,3,Teste,2023,6,16,2,0,202306160200,2023-06-16 02:00,491,8,80.2051282051282,14978,260,522,-10,-9,132,40,208,491,699,661.0588792314943,208,170.0588792314943,-37.9411207685057,37.9411207685057,1439.528645170334,491,43264,3,Teste
2,3,Teste,2023,6,16,3,0,202306160300,2023-06-16 03:00,489,-2,82.22331002331002,14996,274,520,-9,-6,138,44,281,489,770,653.0905007515104,281,164.0905007515104,-116.9094992484896,116.9094992484896,13667.8310145326,489,78961,3,Teste
2,3,Teste,2023,6,16,4,0,202306160400,2023-06-16 04:00,486,-3,85.91369463869464,14998,275,525,3,-2,142,46,348,486,834,655.8662072039081,348,169.8662072039081,-178.1337927960919,178.1337927960919,31731.64813592102,486,121104,3,Teste
2,3,Teste,2023,6,16,5,0,202306160500,2023-06-16 05:00,489,3,89.1207459207459,15008,288,545,25,-18,146,45,378,489,867,675.8202871050083,378,186.8202871050083,-191.1797128949917,191.1797128949917,36549.68262261144,489,142884,3,Teste
2,3,Teste,2023,6,16,6,0,202306160600,2023-06-16 06:00,496,7,89.50766899766899,15002,284,604,79,26,150,44,384,496,880,698.042127732619,384,202.042127732619,-181.957872267381,181.957872267381,33108.66728007256,496,147456,3,Teste
2,3,Teste,2023,6,16,7,0,202306160700,2023-06-16 07:00,509,13,87.73202797202796,15002,284,709,164,93,153,39,377,509,886,726.5030855864267,377,217.5030855864267,-159.4969144135733,159.4969144135733,25439.26570745074,509,142129,3,Teste
2,3,Teste,2023,6,16,8,0,202306160800,2023-06-16 08:00,545,36,85.6679254079254,14999,283,800,196,84,156,37,343,545,888,791.9765736946634,343,246.9765736946634,-96.02342630533656,96.02342630533656,9220.498399416401,545,117649,3,Teste
2,3,Teste,2023,6,16,9,0,202306160900,2023-06-16 09:00,625,80,84.86664335664337,15007,292,875,166,66,158,37,263,625,888,920.8784649516242,263,295.8784649516242,32.87846495162421,32.87846495162421,1080.993457575182,625,69169,3,Teste
2,3,Teste,2023,6,16,10,0,202306161000,2023-06-16 10:00,699,74,83.69741258741259,14993,264,978,178,89,161,38,184,699,883,972.8432714451851,184,273.8432714451851,89.84327144518511,89.84327144518511,8071.813423973214,699,33856,3,Teste
2,3,Teste,2023,6,16,11,0,202306161100,2023-06-16 11:00,770,71,82.76664335664336,14989,236,1017,142,21,164,38,111,770,881,1018.598890254974,111,248.5988902549738,137.5988902549738,137.5988902549738,18933.45459940031,770,12321,3,Teste
2,3,Teste,2023,6,16,12,0,202306161200,2023-06-16 12:00,834,64,80.45125874125874,14992,203,1027,49,-8,167,39,43,834,877,1039.123086323847,43,205.1230863238475,162.1230863238475,162.1230863238475,26283.8951191697,834,1849,3,Teste
2,3,Teste,2023,6,16,13,0,202306161300,2023-06-16 13:00,867,33,78.80510489510489,14994,171,1031,14,-10,168,36,7,867,874,992.6045899924226,7,125.6045899924226,118.6045899924226,118.6045899924226,14067.04876727067,867,49,3,Teste
2,3,Teste,2023,6,16,14,0,202306161400,2023-06-16 14:00,880,13,77.96151515151516,14995,129,1036,9,-2,168,30,1,880,881,944.8042442351181,1,64.80424423511806,63.80424423511806,63.80424423511806,4070.981582414597,880,1,3,Teste
2,3,Teste,2023,6,16,15,0,202306161500,2023-06-16 15:00,886,6,77.16151515151516,14996,81,1036,5,3,169,27,2,886,888,917.0955902944968,2,31.09559029449679,29.09559029449679,29.09559029449679,846.5533745852157,886,4,3,Teste
2,3,Teste,2023,6,16,16,0,202306161600,2023-06-16 16:00,888,2,76.22305361305362,14999,21,1037,1,8,169,23,5,888,893,886.0466847038416,5,-1.953315296158394,-6.953315296158394,6.953315296158394,48.34859360779029,888,25,3,Teste
2,3,Teste,2023,6,16,17,0,202306161700,2023-06-16 17:00,888,0,75.46920745920747,15008,12,1029,-7,-6,169,19,-7,888,881,871.0642160408352,-7,-16.93578395916484,-9.935783959164837,9.935783959164837,98.71980288319729,888,49,3,Teste
2,3,Teste,2023,6,16,18,0,202306161800,2023-06-16 18:00,883,-5,75.207668997669,14988,-10,1027,-10,-7,168,15,-15,883,868,844.0309619627355,-15,-38.96903803726445,-23.96903803726445,23.96903803726445,574.5147844318302,883,225,3,Teste
2,3,Teste,2023,6,16,19,0,202306161900,2023-06-16 19:00,881,-2,74.45382284382285,14986,-22,1023,-6,-24,167,11,-25,881,856,838.4106339996093,-25,-42.58936600039067,-17.58936600039067,17.58936600039067,309.3857962956992,881,625,3,Teste
2,3,Teste,2023,6,16,20,0,202306162000,2023-06-16 20:00,877,-4,72.73587412587413,14981,-21,1026,-1,-56,167,9,-34,877,843,823.9359865138393,-34,-53.06401348616066,-19.06401348616066,19.06401348616066,363.4366102005156,877,1156,3,Teste
2,3,Teste,2023,6,16,21,0,202306162100,2023-06-16 21:00,874,-3,71.02602564102564,14976,-26,1054,31,-77,165,4,-52,874,822,816.6352384416432,-52,-57.3647615583568,-5.364761558356804,5.364761558356804,28.78066657802292,874,2704,3,Teste
2,3,Teste,2023,6,16,22,0,202306162200,2023-06-16 22:00,881,7,68.46448717948718,14968,-31,1057,31,-88,163,-1,-80,881,801,833.7589284913264,-80,-47.2410715086736,32.7589284913264,32.7589284913264,1073.147395899837,881,6400,3,Teste
2,3,Teste,2023,6,16,23,0,202306162300,2023-06-16 23:00,888,7,64.91483682983682,14973,-34,1047,-7,-85,163,-4,-101,888,787,827.4821253346986,-101,-60.51787466530141,40.48212533469859,40.48212533469859,1638.802471614246,888,10201,3,Teste
2,3,Teste,2023,6,17,0,0,202306170000,2023-06-17 00:00,893,5,60.5882634032634,14985,-8,1020,-37,-130,162,-6,-122,893,771,819.2619765842459,-122,-73.73802341575413,48.26197658424587,48.26197658424587,2329.218383818297,893,14884,3,Teste
2,3,Teste,2023,6,17,1,0,202306170100,2023-06-17 01:00,881,-12,56.44886946386946,14991,2,1012,-35,-47,160,-8,-127,881,754,788.2266554016095,-127,-92.77334459839051,34.22665540160949,34.22665540160949,1171.463939980524,881,16129,3,Teste
2,3,Teste,2023,6,17,2,0,202306170200,2023-06-17 02:00,868,-13,53.13278554778555,14984,-8,996,-24,-26,158,-11,-126,868,742,774.0174115307401,-126,-93.9825884692599,32.01741153074011,32.01741153074011,1025.11464112877,868,15876,3,Teste
2,3,Teste,2023,6,17,3,0,202306170300,2023-06-17 03:00,856,-12,48.35020979020979,14998,4,975,-37,-25,156,-13,-121,856,735,764.1057103627123,-121,-91.89428963728767,29.10571036271233,29.10571036271233,847.1423757180999,856,14641,3,Teste
2,3,Teste,2023,6,17,4,0,202306170400,2023-06-17 04:00,843,-13,42.78237762237762,15002,7,940,-56,-40,156,-13,-115,843,728,746.2064882222572,-115,-96.79351177774276,18.20648822225724,18.20648822225724,331.4762133871914,843,13225,3,Teste
2,3,Teste,2023,6,17,8,0,202306170800,2023-06-17 08:00,771,-16,28.30067599067599,14990,2,877,-39,-12,148,-17,-90,771,681,676.2023865691865,-90,-94.7976134308135,-4.797613430813499,4.797613430813499,23.01709463152207,771,8100,3,Teste
2,3,Teste,2023,6,17,9,0,202306170900,2023-06-17 09:00,754,-17,27.16734265734265,14981,-5,869,-22,-4,146,-17,-88,754,666,660.9725205015532,-88,-93.02747949844684,-5.027479498446837,5.027479498446837,25.27555010730326,754,7744,3,Teste
2,3,Teste,2023,6,17,10,0,202306171000,2023-06-17 10:00,742,-12,25.55900932400932,14986,5,867,-10,-5,144,-19,-88,742,654,663.2396819363524,-88,-78.76031806364756,9.23968193635244,9.23968193635244,85.37172228495757,742,7744,3,Teste
2,3,Teste,2023,6,17,11,0,202306171100,2023-06-17 11:00,735,-7,24.90900932400932,14986,10,858,-11,-37,142,-20,-89,735,646,663.506490125966,-89,-71.49350987403398,17.50649012596602,17.50649012596602,306.4771965305459,735,7921,3,Teste
2,3,Teste,2023,6,17,12,0,202306171200,2023-06-17 12:00,728,-7,23.76734265734265,14981,13,850,-17,-11,141,-19,-87,728,641,661.1019159600315,-87,-66.89808403996847,20.10191596003153,20.10191596003153,404.0870252641705,728,7569,3,Teste
2,3,Teste,2023,6,17,13,0,202306171300,2023-06-17 13:00,721,-7,22.49234265734265,14981,8,826,-32,-14,139,-19,-83,721,638,650.151748599755,-83,-70.84825140024498,12.15174859975502,12.15174859975502,147.6649940316482,721,6889,3,Teste
2,3,Teste,2023,6,17,14,0,202306171400,2023-06-17 14:00,711,-10,20.64234265734265,14985,0,809,-41,10,138,-18,-79,711,632,634.3545700390926,-79,-76.64542996090745,2.35457003909255,2.35457003909255,5.544000068992294,711,6241,3,Teste
2,3,Teste,2023,6,17,20,0,202306172000,2023-06-17 20:00,641,-5,6.572342657342655,14987,-11,753,-10,9,131,-15,-47,641,594,583.458504439758,-47,-57.54149556024197,-10.54149556024197,10.54149556024197,111.1231286466012,641,2209,3,Teste
2,3,Teste,2023,6,17,21,0,202306172100,2023-06-17 21:00,638,-3,6.205675990675988,14987,-8,745,-13,17,130,-14,-50,638,588,586.7706280880001,-50,-51.22937191199992,-1.22937191199992,1.22937191199992,1.511355298014338,638,2500,3,Teste
2,3,Teste,2023,6,17,22,0,202306172200,2023-06-17 22:00,632,-6,5.577470862470862,14984,-6,740,-13,9,129,-13,-51,632,581,576.2361265925482,-51,-55.7638734074518,-4.763873407451797,4.763873407451797,22.6944898422264,632,2601,3,Teste
2,3,Teste,2023,6,17,23,0,202306172300,2023-06-17 23:00,624,-8,5.171060606060604,14980,-1,732,-13,0,128,-13,-50,624,574,566.1490277204224,-50,-57.8509722795776,-7.850972279577604,7.850972279577604,61.63776573469596,624,2500,3,Teste
2,3,Teste,2023,6,18,0,0,202306180000,2023-06-18 00:00,620,-4,4.927470862470861,14976,-10,722,-18,-8,126,-13,-52,620,568,565.4423357375505,-52,-54.55766426244952,-2.557664262449521,2.557664262449521,6.541646479411451,620,2704,3,Teste
2,3,Teste,2023,6,18,1,0,202306180100,2023-06-18 01:00,613,-7,4.760804195804194,14973,-13,715,-17,2,125,-13,-49,613,564,553.2382555466326,-49,-59.76174445336744,-10.76174445336744,10.76174445336744,115.8151436795849,613,2401,3,Teste
2,3,Teste,2023,6,18,7,0,202306180700,2023-06-18 07:00,574,-7,3.007424242424241,14971,-18,674,-13,4,121,-10,-65,574,509,521.2912260032797,-65,-52.70877399672031,12.29122600327969,12.29122600327969,151.0742366636988,574,4225,3,Teste
2,3,Teste,2023,6,18,8,0,202306180800,2023-06-18 08:00,568,-6,2.840757575757575,14989,3,670,-9,-1,121,-9,-58,568,510,526.9670319835564,-58,-41.03296801644365,16.96703198355635,16.96703198355635,287.8801743310243,568,3364,3,Teste
2,3,Teste,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,14991,9,654,-20,-11,120,-9,-53,564,511,527.0767065846798,-53,-36.92329341532025,16.07670658467975,16.07670658467975,258.4604946098854,564,2809,3,Teste
2,3,Teste,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,14989,2,629,-41,-20,119,-9,-49,559,510,514.5636180945213,-49,-44.4363819054787,4.563618094521303,4.563618094521303,20.82661011264225,559,2401,3,Teste
2,3,Teste,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,14987,0,611,-43,-10,119,-7,-40,549,509,498.7822283182408,-40,-50.21777168175925,-10.21777168175925,10.21777168175925,104.4028581405612,549,1600,3,Teste
3,2,Validacao,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,14860,-27,519,-5,3,109,-1,-18,433,415,414.0947970648737,-18,-18.90520293512634,-0.90520293512634,0.90520293512634,0.8193923537613409,433,324,2,Validacao
3,2,Validacao,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,14858,-26,515,-5,0,109,0,-18,431,413,416.8630545935855,-18,-14.1369454064145,3.863054593585503,3.863054593585503,14.92319079302205,431,324,2,Validacao
3,2,Validacao,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,14857,-24,514,-5,3,109,0,-17,428,411,413.4847100170542,-17,-14.51528998294577,2.484710017054226,2.484710017054226,6.173783868849613,428,289,2,Validacao
3,2,Validacao,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,14848,-20,498,-5,-1,109,0,-8,413,405,404.3575638254616,-8,-8.642436174538375,-0.6424361745383749,0.6424361745383749,0.4127242383555013,413,64,2,Validacao
3,2,Validacao,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,14848,-19,498,-3,3,109,0,-5,411,406,403.3507617112871,-5,-7.649238288712922,-2.649238288712922,2.649238288712922,7.018463510382574,411,25,2,Validacao
3,2,Validacao,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,14848,-17,495,-3,0,109,0,3,409,412,402.3778319035971,3,-6.622168096402902,-9.622168096402902,9.622168096402902,92.58611887543384,409,9,2,Validacao
3,2,Validacao,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,14847,-16,494,-4,2,109,0,9,408,417,403.5744389829239,9,-4.42556101707612,-13.42556101707612,13.42556101707612,180.245688623234,408,81,2,Validacao
3,2,Validacao,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,14846,-16,492,-3,2,110,1,19,406,425,403.2690591197091,19,-2.730940880290859,-21.73094088029086,21.73094088029086,472.2337915426965,406,361,2,Validacao
3,2,Validacao,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,14848,-12,492,-2,1,111,2,31,405,436,410.6976047935689,31,5.697604793568871,-25.30239520643113,25.30239520643113,640.211203182429,405,961,2,Validacao
3,2,Validacao,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,14849,-9,491,-1,3,112,3,44,405,449,416.1072160675168,44,11.10721606751679,-32.89278393248321,32.89278393248321,1081.935234829026,405,1936,2,Validacao
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,14851,-6,491,-1,1,113,4,59,405,464,420.041011771535,59,15.04101177153495,-43.95898822846505,43.95898822846505,1932.392646070329,405,3481,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,14854,-1,492,1,4,116,7,79,405,484,429.5681038191266,79,24.56810381912658,-54.43189618087342,54.43189618087342,2962.831321845383,405,6241,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,14888,37,513,16,12,129,20,227,425,652,509.168400187686,227,84.16840018768596,-142.831599812314,142.831599812314,20400.86590494503,425,51529,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,14901,51,528,25,17,135,26,316,436,752,539.2341283027256,316,103.2341283027256,-212.7658716972744,212.7658716972744,45269.31615910104,436,99856,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,14930,82,550,37,25,144,35,413.6144999999999,449,862.6144999999999,580.6969826202273,413.6144999999999,131.6969826202273,-281.9175173797726,281.9175173797726,79477.48660557436,449,171076.9546102499,2,Validacao
3,2,Validacao,2023,7,12,16,0,202307121600,2023-07-12 16:00,464,15,68.6846153846154,14965,117,583,55,33,164,54,518,464,982,636.8587308233435,518,172.8587308233435,-345.1412691766565,345.1412691766565,119122.4956888732,464,268324,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,14997,149,621,71,41,179,68,573,484,1057,692.7950260531786,573,208.7950260531786,-364.2049739468214,364.2049739468214,132645.2630476049,484,328329,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,14995,148,663,80,43,184,72,587,519,1106,756.1168091642786,587,237.1168091642786,-349.8831908357214,349.8831908357214,122418.2472293858,519,344569,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,14999,151,809,146,86,200,84,579,600,1179,875.0910548723273,579,275.0910548723273,-303.9089451276727,303.9089451276727,92360.64692861479,600,335241,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,15037,188,923,200,115,206,88,554,652,1206,943.1488523191498,554,291.1488523191498,-262.8511476808502,262.8511476808502,69090.72583714013,652,306916,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,15091,240,1115,306,192,209,89,474,752,1226,1109.851182349862,474,357.8511823498618,-116.1488176501382,116.1488176501382,13490.54784152505,752,224676,2,Validacao
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,15139,285,1216,293,100,213,90,377.3855000000001,862.6144999999999,1240,1236.627623230838,377.3855000000001,374.0131232308386,-3.372376769161519,3.372376769161519,11.37292507318029,862.6144999999999,142419.8156102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,15160,303,1279,164,62,214,85,265,982,1247,1341.80895977954,265,359.8089597795404,94.80895977954037,94.80895977954037,8988.738854478504,982,70225,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,15168,306,1325,109,42,214,79,193,1057,1250,1333.140458345017,193,276.1404583450167,83.14045834501667,83.14045834501667,6912.335813819452,1057,37249,2,Validacao
