EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_5a_nivel_86306000,inp05_input_5b_nivel_D-12H_86306000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_8a_nivel_86125130,inp10_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
1,2,Validacao,2023,5,6,22,0,202305062200,2023-05-06 22:00,524,-2,19.56538461538461,540,153,615,-6,-17,133,-6,19,524,543,545.5825269292162,19,21.58252692921621,2.582526929216215,2.582526929216215,6.669445340126932,524,361,2,Validacao
1,2,Validacao,2023,5,7,2,0,202305070200,2023-05-07 02:00,517,0,17.64230769230769,534,143,626,13,-4,131,-8,35,517,552,539.6092509401759,35,22.60925094017591,-12.39074905982409,12.39074905982409,153.5306622635315,517,1225,2,Validacao
1,2,Validacao,2023,5,7,5,0,202305070500,2023-05-07 05:00,533,9,3.203846153846152,509,114,669,28,10,126,-11,-23,533,510,549.4173154515788,-23,16.41731545157882,39.41731545157882,39.41731545157882,1553.724757409274,533,529,2,Validacao
1,2,Validacao,2023,5,7,7,0,202305070700,2023-05-07 07:00,553,10,2.273076923076922,497,44,678,9,0,125,-9,-56,553,497,552.0859242220839,-56,-0.9140757779160822,55.08592422208392,55.08592422208392,3034.459047401172,553,3136,2,Validacao
1,2,Validacao,2023,5,7,8,0,202305070800,2023-05-07 08:00,560,7,2.273076923076922,506,12,659,-18,-18,123,-10,-56,560,504,544.7996856482747,-56,-15.2003143517253,40.7996856482747,40.7996856482747,1664.614348998033,560,3136,2,Validacao
1,2,Validacao,2023,5,7,13,0,202305071300,2023-05-07 13:00,510,-11,1.085897435897436,501,-40,594,-11,-1,122,-9,36,510,546,470.036542985643,36,-39.963457014357,-75.963457014357,75.963457014357,5770.446801572064,510,1296,2,Validacao
1,2,Validacao,2023,5,7,17,0,202305071700,2023-05-07 17:00,518,14,0.6243589743589744,423,-86,659,26,0,119,-7,1,518,519,502.8717059108411,1,-15.12829408915889,-16.12829408915889,16.12829408915889,260.1218702263974,518,1,2,Validacao
1,2,Validacao,2023,5,7,20,0,202305072000,2023-05-07 20:00,544,5,4.155128205128205,387,-119,648,-15,-18,117,-6,-42,544,502,498.2766277354469,-42,-45.72337226455306,-3.723372264553063,3.723372264553063,13.86350102044301,544,1764,2,Validacao
1,2,Validacao,2023,5,7,21,0,202305072100,2023-05-07 21:00,546,2,15.73974358974359,377,-136,639,-19,-10,116,-7,-51,546,495,495.5049246469493,-51,-50.49507535305065,0.5049246469493482,0.5049246469493482,0.254948899096924,546,2601,2,Validacao
1,2,Validacao,2023,5,7,22,0,202305072200,2023-05-07 22:00,540,-6,17.25897435897436,373,-142,627,-21,7,116,-7,-53,540,487,477.9313480664659,-53,-62.06865193353406,-9.068651933534056,9.068651933534056,82.24044789159097,540,2809,2,Validacao
2,3,Teste,2023,6,15,18,0,202306151800,2023-06-15 18:00,336,33,69.44935897435897,149,14,452,19,-3,101,17,155,336,491,437.2920680026286,155,101.2920680026286,-53.70793199737136,53.70793199737136,2884.541959434267,336,24025,3,Teste
2,3,Teste,2023,6,15,19,0,202306151900,2023-06-15 19:00,367,31,71.64807692307691,152,18,461,16,5,106,27,122,367,489,474.522352290456,122,107.522352290456,-14.47764770954404,14.47764770954404,209.6022832016659,367,14884,3,Teste
2,3,Teste,2023,6,15,20,0,202306152000,2023-06-15 20:00,387,20,73.36474358974358,155,21,475,23,13,114,35,99,387,486,483.1830279887727,99,96.18302798877266,-2.816972011227335,2.816972011227335,7.935331312038179,387,9801,3,Teste
2,3,Teste,2023,6,15,21,0,202306152100,2023-06-15 21:00,400,13,74.41089743589744,222,88,493,32,16,119,40,89,400,489,508.4713767564238,89,108.4713767564238,19.47137675642375,19.47137675642375,379.1345127905991,400,7921,3,Teste
2,3,Teste,2023,6,15,22,0,202306152200,2023-06-15 22:00,426,26,75.90128205128205,347,213,511,36,17,121,41,70,426,496,603.6635746565074,70,177.6635746565074,107.6635746565074,107.6635746565074,11591.44530781735,426,4900,3,Teste
2,3,Teste,2023,6,15,23,0,202306152300,2023-06-15 23:00,446.6,20.60000000000002,76.57179487179486,442,307,525,32,14,123,35,62.39999999999998,446.6,509,635.7452011885179,62.39999999999998,189.1452011885178,126.7452011885179,126.7452011885179,16064.34602431787,446.6,3893.759999999997,3,Teste
2,3,Teste,2023,6,16,0,0,202306160000,2023-06-16 00:00,465,18.39999999999998,77.50192307692308,509,373,532,21,8,126,37,80,465,545,672.7098153392359,80,207.7098153392359,127.7098153392359,127.7098153392359,16309.79693398173,465,6400,3,Teste
2,3,Teste,2023,6,16,1,0,202306160100,2023-06-16 01:00,483,18,78.50384615384615,558,422,529,4,-3,128,38,142,483,625,705.7780368245717,142,222.7780368245717,80.7780368245717,80.7780368245717,6525.091233231861,483,20164,3,Teste
2,3,Teste,2023,6,16,2,0,202306160200,2023-06-16 02:00,491,8,80.2051282051282,591,452,522,-10,-9,132,40,208,491,699,705.6807755855323,208,214.6807755855323,6.680775585532274,6.680775585532274,44.6327624242441,491,43264,3,Teste
2,3,Teste,2023,6,16,3,0,202306160300,2023-06-16 03:00,489,-2,82.22331002331002,611,472,520,-9,-6,138,44,281,489,770,698.6540093555645,281,209.6540093555645,-71.34599064443546,71.34599064443546,5090.250381035872,489,78961,3,Teste
2,3,Teste,2023,6,16,4,0,202306160400,2023-06-16 04:00,486,-3,85.91369463869464,623,482,525,3,-2,142,46,348,486,834,707.0312020191874,348,221.0312020191874,-126.9687979808126,126.9687979808126,16121.0756606924,486,121104,3,Teste
2,3,Teste,2023,6,16,5,0,202306160500,2023-06-16 05:00,489,3,89.1207459207459,635,490,545,25,-18,146,45,378,489,867,728.9068946308639,378,239.9068946308639,-138.0931053691361,138.0931053691361,19069.70575049132,489,142884,3,Teste
2,3,Teste,2023,6,16,6,0,202306160600,2023-06-16 06:00,496,7,89.50766899766899,649,500,604,79,26,150,44,384,496,880,755.8094402672025,384,259.8094402672025,-124.1905597327975,124.1905597327975,15423.29512674555,496,147456,3,Teste
2,3,Teste,2023,6,16,7,0,202306160700,2023-06-16 07:00,509,13,87.73202797202796,669,517,709,164,93,153,39,377,509,886,788.4923658357746,377,279.4923658357746,-97.50763416422535,97.50763416422535,9507.738720304407,509,142129,3,Teste
2,3,Teste,2023,6,16,8,0,202306160800,2023-06-16 08:00,545,36,85.6679254079254,683,528,800,196,84,156,37,343,545,888,865.6097753997796,343,320.6097753997796,-22.39022460022045,22.39022460022045,501.322157648317,545,117649,3,Teste
2,3,Teste,2023,6,16,9,0,202306160900,2023-06-16 09:00,625,80,84.86664335664337,698,476,875,166,66,158,37,263,625,888,1011.748866426303,263,386.7488664263035,123.7488664263035,123.7488664263035,15313.7819417951,625,69169,3,Teste
2,3,Teste,2023,6,16,10,0,202306161000,2023-06-16 10:00,699,74,83.69741258741259,710,363,978,178,89,161,38,184,699,883,1026.924783183891,184,327.9247831838911,143.9247831838911,143.9247831838911,20714.34321453007,699,33856,3,Teste
2,3,Teste,2023,6,16,11,0,202306161100,2023-06-16 11:00,770,71,82.76664335664336,721,279,1017,142,21,164,38,111,770,881,1039.991821429564,111,269.9918214295644,158.9918214295644,158.9918214295644,25278.3992814905,770,12321,3,Teste
2,3,Teste,2023,6,16,12,0,202306161200,2023-06-16 12:00,834,64,80.45125874125874,730,221,1027,49,-8,167,39,43,834,877,1045.232221925051,43,211.2322219250509,168.2322219250509,168.2322219250509,28302.08049383958,834,1849,3,Teste
2,3,Teste,2023,6,16,13,0,202306161300,2023-06-16 13:00,867,33,78.80510489510489,738,180,1031,14,-10,168,36,7,867,874,977.0243844472725,7,110.0243844472725,103.0243844472725,103.0243844472725,10614.0237907394,867,49,3,Teste
2,3,Teste,2023,6,16,14,0,202306161400,2023-06-16 14:00,880,13,77.96151515151516,752,161,1036,9,-2,168,30,1,880,881,929.2517239047817,1,49.25172390478167,48.25172390478167,48.25172390478167,2328.228859783279,880,1,3,Teste
2,3,Teste,2023,6,16,15,0,202306161500,2023-06-16 15:00,886,6,77.16151515151516,767,156,1036,5,3,169,27,2,886,888,915.4781864009092,2,29.47818640090918,27.47818640090918,27.47818640090918,755.0507278831102,886,4,3,Teste
2,3,Teste,2023,6,16,16,0,202306161600,2023-06-16 16:00,888,2,76.22305361305362,783,160,1037,1,8,169,23,5,888,893,905.9790460925932,5,17.97904609259319,12.97904609259319,12.97904609259319,168.4556374736586,888,25,3,Teste
2,3,Teste,2023,6,16,17,0,202306161700,2023-06-16 17:00,888,0,75.46920745920747,790,155,1029,-7,-6,169,19,-7,888,881,895.3386524608592,-7,7.33865246085918,14.33865246085918,14.33865246085918,205.596954393303,888,49,3,Teste
2,3,Teste,2023,6,16,18,0,202306161800,2023-06-16 18:00,883,-5,75.207668997669,788,139,1027,-10,-7,168,15,-15,883,868,871.1141358709384,-15,-11.88586412906159,3.114135870938412,3.114135870938412,9.697842222665344,883,225,3,Teste
2,3,Teste,2023,6,16,19,0,202306161900,2023-06-16 19:00,881,-2,74.45382284382285,783,114,1023,-6,-24,167,11,-25,881,856,865.3640495969751,-25,-15.63595040302494,9.364049596975065,9.364049596975065,87.68542485460887,881,625,3,Teste
2,3,Teste,2023,6,16,20,0,202306162000,2023-06-16 20:00,877,-4,72.73587412587413,770,87,1026,-1,-56,167,9,-34,877,843,844.2793052370722,-34,-32.72069476292779,1.279305237072208,1.279305237072208,1.636621889600378,877,1156,3,Teste
2,3,Teste,2023,6,16,21,0,202306162100,2023-06-16 21:00,874,-3,71.02602564102564,760,62,1054,31,-77,165,4,-52,874,822,829.3801273753387,-52,-44.6198726246613,7.380127375338702,7.380127375338702,54.46628007622372,874,2704,3,Teste
2,3,Teste,2023,6,16,22,0,202306162200,2023-06-16 22:00,881,7,68.46448717948718,744,34,1057,31,-88,163,-1,-80,881,801,842.3704619389372,-80,-38.62953806106282,41.37046193893718,41.37046193893718,1711.51512104105,881,6400,3,Teste
2,3,Teste,2023,6,16,23,0,202306162300,2023-06-16 23:00,888,7,64.91483682983682,732,11,1047,-7,-85,163,-4,-101,888,787,835.4455453713701,-101,-52.55445462862986,48.44554537137014,48.44554537137014,2346.970866329483,888,10201,3,Teste
2,3,Teste,2023,6,17,0,0,202306170000,2023-06-17 00:00,893,5,60.5882634032634,717,-13,1020,-37,-130,162,-6,-122,893,771,822.0479637523355,-122,-70.95203624766452,51.04796375233548,51.04796375233548,2605.894603259757,893,14884,3,Teste
2,3,Teste,2023,6,17,1,0,202306170100,2023-06-17 01:00,881,-12,56.44886946386946,701,-37,1012,-35,-47,160,-8,-127,881,754,776.1052418425343,-127,-104.8947581574657,22.10524184253427,22.10524184253427,488.6417169169279,881,16129,3,Teste
2,3,Teste,2023,6,17,2,0,202306170200,2023-06-17 02:00,868,-13,53.13278554778555,689,-63,996,-24,-26,158,-11,-126,868,742,758.8606615579664,-126,-109.1393384420336,16.86066155796641,16.86066155796641,284.2819081722863,868,15876,3,Teste
2,3,Teste,2023,6,17,3,0,202306170300,2023-06-17 03:00,856,-12,48.35020979020979,677,-90,975,-37,-25,156,-13,-121,856,735,742.687637926659,-121,-113.312362073341,7.687637926659022,7.687637926659022,59.09977689140623,856,14641,3,Teste
2,3,Teste,2023,6,17,4,0,202306170400,2023-06-17 04:00,843,-13,42.78237762237762,664,-119,940,-56,-40,156,-13,-115,843,728,723.2924223942075,-115,-119.7075776057925,-4.707577605792494,4.707577605792494,22.16128691455899,843,13225,3,Teste
2,3,Teste,2023,6,17,8,0,202306170800,2023-06-17 08:00,771,-16,28.30067599067599,620,-150,877,-39,-12,148,-17,-90,771,681,649.9427060408595,-90,-121.0572939591405,-31.05729395914045,31.05729395914045,964.5555080644621,771,8100,3,Teste
2,3,Teste,2023,6,17,9,0,202306170900,2023-06-17 09:00,754,-17,27.16734265734265,612,-148,869,-22,-4,146,-17,-88,754,666,635.6518173431443,-88,-118.3481826568557,-30.34818265685567,30.34818265685567,921.0121905738753,754,7744,3,Teste
2,3,Teste,2023,6,17,10,0,202306171000,2023-06-17 10:00,742,-12,25.55900932400932,602,-142,867,-10,-5,144,-19,-88,742,654,633.8887690367113,-88,-108.1112309632887,-20.11123096328868,20.11123096328868,404.4616108587412,742,7744,3,Teste
2,3,Teste,2023,6,17,11,0,202306171100,2023-06-17 11:00,735,-7,24.90900932400932,594,-138,858,-11,-37,142,-20,-89,735,646,634.385335996087,-89,-100.614664003913,-11.61466400391305,11.61466400391305,134.9004199237935,735,7921,3,Teste
2,3,Teste,2023,6,17,12,0,202306171200,2023-06-17 12:00,728,-7,23.76734265734265,586,-131,850,-17,-11,141,-19,-87,728,641,631.0995886635138,-87,-96.90041133648617,-9.900411336486172,9.900411336486172,98.01814463162391,728,7569,3,Teste
2,3,Teste,2023,6,17,13,0,202306171300,2023-06-17 13:00,721,-7,22.49234265734265,578,-123,826,-32,-14,139,-19,-83,721,638,626.1289917485689,-83,-94.87100825143114,-11.87100825143114,11.87100825143114,140.9208369055461,721,6889,3,Teste
2,3,Teste,2023,6,17,14,0,202306171400,2023-06-17 14:00,711,-10,20.64234265734265,568,-121,809,-41,10,138,-18,-79,711,632,614.2826759174936,-79,-96.71732408250637,-17.71732408250637,17.71732408250637,313.90357264456,711,6241,3,Teste
2,3,Teste,2023,6,17,20,0,202306172000,2023-06-17 20:00,641,-5,6.572342657342655,525,-95,753,-10,9,131,-15,-47,641,594,569.2976608605109,-47,-71.70233913948914,-24.70233913948914,24.70233913948914,610.2055589623371,641,2209,3,Teste
2,3,Teste,2023,6,17,21,0,202306172100,2023-06-17 21:00,638,-3,6.205675990675988,519,-93,745,-13,17,130,-14,-50,638,588,571.7564816836311,-50,-66.24351831636886,-16.24351831636886,16.24351831636886,263.8518872942108,638,2500,3,Teste
2,3,Teste,2023,6,17,22,0,202306172200,2023-06-17 22:00,632,-6,5.577470862470862,512,-90,740,-13,9,129,-13,-51,632,581,561.0865392963137,-51,-70.91346070368627,-19.91346070368627,19.91346070368627,396.5459171972572,632,2601,3,Teste
2,3,Teste,2023,6,17,23,0,202306172300,2023-06-17 23:00,624,-8,5.171060606060604,505,-89,732,-13,0,128,-13,-50,624,574,549.9716202762752,-50,-74.02837972372481,-24.02837972372481,24.02837972372481,577.3630321475097,624,2500,3,Teste
2,3,Teste,2023,6,18,0,0,202306180000,2023-06-18 00:00,620,-4,4.927470862470861,499,-87,722,-18,-8,126,-13,-52,620,568,553.0347282226353,-52,-66.9652717773647,-14.96527177736471,14.96527177736471,223.9593593703886,620,2704,3,Teste
2,3,Teste,2023,6,18,1,0,202306180100,2023-06-18 01:00,613,-7,4.760804195804194,493,-85,715,-17,2,125,-13,-49,613,564,542.7871144997208,-49,-70.21288550027919,-21.21288550027919,21.21288550027919,449.9865112479549,613,2401,3,Teste
2,3,Teste,2023,6,18,7,0,202306180700,2023-06-18 07:00,574,-7,3.007424242424241,458,-74,674,-13,4,121,-10,-65,574,509,513.517760704013,-65,-60.48223929598703,4.517760704012971,4.517760704012971,20.41016177872378,574,4225,3,Teste
2,3,Teste,2023,6,18,8,0,202306180800,2023-06-18 08:00,568,-6,2.840757575757575,453,-72,670,-9,-1,121,-9,-58,568,510,511.0568866044889,-58,-56.94311339551109,1.056886604488909,1.056886604488909,1.117009294748096,568,3364,3,Teste
2,3,Teste,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,447,-72,654,-20,-11,120,-9,-53,564,511,510.4093256901284,-53,-53.59067430987159,-0.5906743098715879,0.5906743098715879,0.3488961403422766,564,2809,3,Teste
2,3,Teste,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,443,-69,629,-41,-20,119,-9,-49,559,510,504.3849946460405,-49,-54.61500535395953,-5.615005353959532,5.615005353959532,31.52828512499421,559,2401,3,Teste
2,3,Teste,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,438,-67,611,-43,-10,119,-7,-40,549,509,490.8009031134139,-40,-58.19909688658606,-18.19909688658606,18.19909688658606,331.2071274873465,549,1600,3,Teste
3,2,Validacao,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,296,-43,519,-5,3,109,-1,-18,433,415,409.8631141525077,-18,-23.13688584749229,-5.136885847492294,5.136885847492294,26.38759621016663,433,324,2,Validacao
3,2,Validacao,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,294,-42,515,-5,0,109,0,-18,431,413,411.6230486046894,-18,-19.37695139531058,-1.376951395310584,1.376951395310584,1.895995145047765,431,324,2,Validacao
3,2,Validacao,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,291,-40,514,-5,3,109,0,-17,428,411,407.8771610593499,-17,-20.12283894065013,-3.122838940650126,3.122838940650126,9.752123049240804,428,289,2,Validacao
3,2,Validacao,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,275,-31,498,-5,-1,109,0,-8,413,405,398.2334030537107,-8,-14.76659694628927,-6.766596946289269,6.766596946289269,45.78683423353126,413,64,2,Validacao
3,2,Validacao,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,273,-30,498,-3,3,109,0,-5,411,406,396.9798005451307,-5,-14.02019945486927,-9.020199454869271,9.020199454869271,81.3639982056239,411,25,2,Validacao
3,2,Validacao,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,271,-29,495,-3,0,109,0,3,409,412,395.3218068164136,3,-13.67819318358636,-16.67819318358636,16.67819318358636,278.1621278690265,409,9,2,Validacao
3,2,Validacao,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,270,-26,494,-4,2,109,0,9,408,417,396.7523652058587,9,-11.24763479414128,-20.24763479414128,20.24763479414128,409.9667147569205,408,81,2,Validacao
3,2,Validacao,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,271,-23,492,-3,2,110,1,19,406,425,396.331773403876,19,-9.668226596123986,-28.66822659612399,28.66822659612399,821.8672161667107,406,361,2,Validacao
3,2,Validacao,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,276,-15,492,-2,1,111,2,31,405,436,402.6875489817413,31,-2.312451018258685,-33.31245101825868,33.31245101825868,1109.719392843884,405,961,2,Validacao
3,2,Validacao,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,284,-5,491,-1,3,112,3,44,405,449,409.0065002877594,44,4.006500287759422,-39.99349971224058,39.99349971224058,1599.480019232987,405,1936,2,Validacao
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,290,4,491,-1,1,113,4,59,405,464,413.1892004317717,59,8.189200431771724,-50.81079956822828,50.81079956822828,2581.737352762667,405,3481,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,300,17,492,1,4,116,7,79,405,484,422.7324585798211,79,17.73245857982113,-61.26754142017887,61.26754142017887,3753.711631673334,405,6241,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,367,92,513,16,12,129,20,227,425,652,508.436238543768,227,83.43623854376801,-143.563761456232,143.563761456232,20610.55360346188,425,51529,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,410,137,528,25,17,135,26,316,436,752,548.3337560794017,316,112.3337560794017,-203.6662439205983,203.6662439205983,41479.93891272463,436,99856,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,461,190,550,37,25,144,35,413.6144999999999,449,862.6144999999999,599.4954024928301,413.6144999999999,150.4954024928301,-263.1190975071698,263.1190975071698,69231.65947298755,449,171076.9546102499,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,555,284,621,71,41,179,68,573,484,1057,741.1048051800761,573,257.1048051800761,-315.8951948199239,315.8951948199239,99789.77411031765,484,328329,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,611,335,663,80,43,184,72,587,519,1106,842.6273941118327,587,323.6273941118327,-263.3726058881673,263.3726058881673,69365.1295323239,519,344569,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,732,442,809,146,86,200,84,579,600,1179,1026.582448153395,579,426.5824481533955,-152.4175518466045,152.4175518466045,23231.11011091237,600,335241,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,787,487,923,200,115,206,88,554,652,1206,1100.020488377512,554,448.0204883775118,-105.9795116224882,105.9795116224882,11231.65688374111,652,306916,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,831,520,1115,306,192,209,89,474,752,1226,1320.941566367291,474,568.9415663672914,94.94156636729144,94.94156636729144,9013.901024274806,752,224676,2,Validacao
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,865,541,1216,293,100,213,90,377.3855000000001,862.6144999999999,1240,1422.984330886112,377.3855000000001,560.3698308861119,182.9843308861118,182.9843308861118,33483.26534983805,862.6144999999999,142419.8156102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,893,554,1279,164,62,214,85,265,982,1247,1512.357520571553,265,530.3575205715531,265.3575205715531,265.3575205715531,70414.61372388223,982,70225,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,910,543,1325,109,42,214,79,193,1057,1250,1431.529821910573,193,374.5298219105728,181.5298219105728,181.5298219105728,32953.07624288426,1057,37249,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,928,518,1369,90,38,216,72,143,1106,1249,1375.66273844628,143,269.6627384462799,126.6627384462799,126.6627384462799,16043.44931071072,1106,20449,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,942,481,1408,83,29,215,51,100,1145,1245,1334.488910613259,100,189.4889106132593,89.48891061325935,89.48891061325935,8008.265122747922,1145,10000,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,958,403,1452,44,-4,218,34,24,1206,1230,1294.027672301532,24,88.02767230153222,64.02767230153222,64.02767230153222,4099.542820352396,1206,576,2,Validacao
