EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6a_nivel_86448000,inp05_input_6b_nivel_D-14H_86448000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_10a_nivel_86430900,inp10_input_10b_nivel_D-14h_86430900,saida_8h_conv_nivel_8h_86472600,NIVEL_ATUAL_CM,RNA_CM,ERRO_CM,ERRO_ABS_CM,E2_RNA,E2_PERS,PERS_BASE_NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA
3,3,Validacao,2023,7,17,1,0,202307170100,2023-07-17 01:00,510,-5,0.1123076923076923,14897,-45,596,-16,33,29139,-6,464,510,460.1538011440197,-3.846198855980333,3.846198855980333,14.79324563974442,2116,510,464
3,3,Validacao,2023,7,17,2,0,202307170200,2023-07-17 02:00,504,-6,0.1123076923076923,14894,-52,590,-13,20,29139,-5,460,504,454.3994682189232,-5.600531781076825,5.600531781076825,31.36595623085155,1936,504,460
4,1,Treino,2023,9,3,13,0,202309031300,2023-09-03 13:00,306,12,69.86923076923078,14731,17,410,29,11,29103,57,434,306,368.9453838659213,-65.05461613407874,65.05461613407874,4232.103080352338,16384,306,434
4,1,Treino,2023,9,3,14,0,202309031400,2023-09-03 14:00,320,14,65.06153846153846,14755,47,425,31,13,29114,63,441,320,380.0535551368785,-60.94644486312154,60.94644486312154,3714.469141453514,14641,320,441
4,1,Treino,2023,9,3,15,0,202309031500,2023-09-03 15:00,338,18,61.88461538461538,14770,59,464,54,50,29124,68,450,338,408.9499317698893,-41.0500682301107,41.0500682301107,1685.108101696743,12544,338,450
4,1,Treino,2023,9,3,16,0,202309031600,2023-09-03 16:00,357,19,59.23076923076923,14787,74,487,62,38,29130,69,446,357,428.4180362327638,-17.58196376723618,17.58196376723618,309.1254499124057,7921,357,446
4,1,Treino,2023,9,3,17,0,202309031700,2023-09-03 17:00,383,26,58.0076923076923,14800,85,496,32,17,29135,71,447,383,446.7880572150538,-0.2119427849462454,0.2119427849462454,0.04491974409077043,4096,383,447
4,1,Treino,2023,9,3,18,0,202309031800,2023-09-03 18:00,410,27,57.67692307692307,14815,99,499,12,4,29138,71,450,410,469.1483208796917,19.14832087969171,19.14832087969171,366.6581925116375,1600,410,450
4,1,Treino,2023,9,3,19,0,202309031900,2023-09-03 19:00,426,16,57.69230769230769,14832,114,497,1,-2,29140,71,458,426,477.4146088144133,19.41460881441333,19.41460881441333,376.9270354166957,1024,426,458
4,1,Treino,2023,9,3,20,0,202309032000,2023-09-03 20:00,432,6,57.80769230769231,14848,130,507,8,5,29140,70,476,432,482.1531992032366,6.153199203236568,6.153199203236568,37.86186043471113,1936,432,476
4,1,Treino,2023,9,3,21,0,202309032100,2023-09-03 21:00,434,2,58.46923076923077,14860,143,507,10,-4,29142,70,501,434,492.6249219167427,-8.375078083257335,8.375078083257335,70.14193290065737,4489,434,501
4,1,Treino,2023,9,3,22,0,202309032200,2023-09-03 22:00,441,7,62.48461538461538,14864,157,509,2,-9,29144,71,540,441,511.754958580742,-28.24504141925797,28.24504141925797,797.7823647755985,9801,441,540
4,1,Treino,2023,9,3,23,0,202309032300,2023-09-03 23:00,450,9,69.33846153846154,14867,167,511,4,-13,29150,76,574,450,557.0183698752048,-16.98163012479517,16.98163012479517,288.3757616953509,15376,450,574
4,1,Treino,2023,9,4,0,0,202309040000,2023-09-04 00:00,446,-4,73.1923076923077,14867,167,515,6,-6,29159,81,605,446,584.8989270655882,-20.10107293441183,20.10107293441183,404.0531331145439,25281,446,605
4,1,Treino,2023,9,4,1,0,202309040100,2023-09-04 01:00,447,1,77.3923076923077,14868,168,523,12,1,29162,78,636,447,611.1068722645023,-24.89312773549773,24.89312773549773,619.6678084558063,35721,447,636
4,1,Treino,2023,9,4,2,0,202309040200,2023-09-04 02:00,450,3,82.62307692307692,14873,173,540,25,4,29168,77,678,450,653.2208764800916,-24.77912351990835,24.77912351990835,614.0049624148753,51984,450,678
4,1,Treino,2023,9,4,3,0,202309040300,2023-09-04 03:00,458,8,92.6923076923077,14881,150,562,39,6,29175,72,756,458,693.240594972282,-62.759405027718,62.759405027718,3938.742919433156,88804,458,756
4,1,Treino,2023,9,4,4,0,202309040400,2023-09-04 04:00,476,18,99.16730769230769,14893,138,592,52,15,29192,78,919,476,794.1742897226773,-124.8257102773227,124.8257102773227,15581.45794623812,196249,476,919
4,1,Treino,2023,9,4,5,0,202309040500,2023-09-04 05:00,501,25,107.2621794871795,14918,148,626,64,-5,29229,105,1133,501,1000.22687454604,-132.7731254539596,132.7731254539596,17628.70284281288,399424,501,1133
4,1,Treino,2023,9,4,6,0,202309040600,2023-09-04 06:00,540,39,115.8871794871795,14958,171,660,68,11,29286,156,1326,540,1312.0411895793,-13.95881042069959,13.95881042069959,194.8483883610315,617796,540,1326
4,1,Treino,2023,9,4,7,0,202309040700,2023-09-04 07:00,574,34,128.0955128205128,15007,207,691,65,22,29348,213,1547,574,1611.245471988925,64.24547198892537,64.24547198892537,4127.480671079795,946729,574,1547
4,1,Treino,2023,9,4,8,0,202309040800,2023-09-04 08:00,605,31,136.2538461538462,15048,233,732,72,38,29385,247,1748,605,1765.050186085614,17.05018608561386,17.05018608561386,290.7088455540605,1306449,605,1748
4,1,Treino,2023,9,4,9,0,202309040900,2023-09-04 09:00,636,31,142.6705128205128,15188,356,804,113,74,29415,275,1905,636,1917.702252789518,12.70225278951762,12.70225278951762,161.347225928808,1610361,636,1905
4,1,Treino,2023,9,4,10,0,202309041000,2023-09-04 10:00,678,42,147.6455128205128,15256,408,941,209,127,29439,299,2033,678,1989.746721527026,-43.25327847297353,43.25327847297353,1870.846098660596,1836025,678,2033
4,1,Treino,2023,9,4,11,0,202309041100,2023-09-04 11:00,756,78,155.7091491841492,15312,452,1224,420,283,29440,298,2135,756,2086.714275167459,-48.28572483254084,48.28572483254084,2331.511222603851,1901641,756,2135
4,1,Treino,2023,9,4,12,0,202309041200,2023-09-04 12:00,919,163,161.9091491841492,15361,497,1462,521,236,29435,291,2207,919,2115.277675999636,-91.7223240003641,91.7223240003641,8412.984720027767,1658944,919,2207
4,1,Treino,2023,9,4,13,0,202309041300,2023-09-04 13:00,1133,214,169.9000582750583,15413,546,1708,484,244,29435,285,2277,1133,2102.781619198333,-174.2183808016666,174.2183808016666,30352.04420915452,1308736,1133,2277
4,1,Treino,2023,9,4,20,0,202309042000,2023-09-04 20:00,2207,72,168.7014502164502,15602,644,2704,146,25,29416,130,2282,2207,2216.592694861713,-65.40730513828703,65.40730513828703,4278.115565452988,5625,2207,2282
4,1,Treino,2023,9,4,21,0,202309042100,2023-09-04 21:00,2277,70,164.9822194472194,15595,588,2736,91,1,29409,61,2246.4477,2277,2199.842399826497,-46.60530017350357,46.60530017350357,2172.054004262372,933.4430352899898,2277,2246.4477
4,1,Treino,2023,9,4,22,0,202309042200,2023-09-04 22:00,2321,44,164.0860656010656,15578,530,2761,57,-16,29404,19,2209,2321,2183.167731513108,-25.83226848689173,25.83226848689173,667.3060951788598,12544,2321,2209
4,1,Treino,2023,9,4,23,0,202309042300,2023-09-04 23:00,2357,36,160.2072194472194,15555,367,2754,18,-79,29401,-14,2167,2357,2134.109266298544,-32.8907337014557,32.8907337014557,1081.800363420074,36100,2357,2167
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,15520,264,2735,-26,-156,29394,-45,2124,2365,2076.977701335881,-47.02229866411881,47.02229866411881,2211.096571657589,58081,2365,2124
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,15509,197,2696,-58,-322,29390,-50,2081,2357,2032.061649720668,-48.93835027933233,48.93835027933233,2394.962128062627,76176,2357,2081
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,15480,119,2642,-93,-292,29386,-49,2044,2341,2000.529106191079,-43.47089380892135,43.47089380892135,1889.718608546516,88209,2341,2044
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,15460,47,2586,-110,-302,29385,-50,1999,2312,1965.568595214554,-33.43140478544615,33.43140478544615,1117.658825928352,97969,2312,1999
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,15439,-8,2531,-111,-338,29381,-57,1948,2282,1947.738574555192,-0.2614254448083102,0.2614254448083102,0.06834326319322284,111556,2282,1948
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,15419,-71,2489,-97,-237,29374,-63,1891,2246.4477,1842.726454890643,-48.27354510935675,48.27354510935675,2330.335157425101,126343.0674352901,2246.4477,1891
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,15390,-136,2428,-103,-208,29367,-66,1829,2209,1761.292111612348,-67.70788838765202,67.70788838765202,4584.358149914743,144400,2209,1829
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,15207,-348,2008,-132,-65,29328,-73,1441,1891,1310.859629243476,-130.1403707565237,130.1403707565237,16936.51610064544,202500,1891,1441
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,15185,-335,1949,-131,-40,29321,-73,1227,1829,1229.095564329731,2.095564329730905,2.095564329730905,4.391389860040538,362404,1829,1227
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,15165,-344,1895,-113,-15,29316,-74,1192,1765,1166.886768597981,-25.11323140201921,25.11323140201921,630.6743914513637,328329,1765,1192
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,15139,-341,1858,-91,17,29310,-76,1167,1707,1092.313687691804,-74.68631230819597,74.68631230819597,5578.045246197385,291600,1707,1167
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,15118,-342,1774,-121,-28,29304,-81,1145,1652,1157.553508909042,12.55350890904174,12.55350890904174,157.5905859293903,257049,1652,1145
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,15090,-349,1727,-131,8,29298,-83,1116,1592,1066.687348219683,-49.31265178031731,49.31265178031731,2431.737625606832,226576,1592,1116
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,15080,-339,1659,-115,-26,29292,-82,1078,1538,1119.921396390803,41.92139639080347,41.92139639080347,1757.40347535487,211600,1538,1078
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,15091,-299,1619,-108,21,29285,-82,1036,1481,1034.476554013076,-1.523445986923889,1.523445986923889,2.320887675074502,198025,1481,1036
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,15083,-279,1579,-80,1,29278,-85,1005,1441,1071.236821274459,66.23682127445863,66.23682127445863,4387.316492544576,190096,1441,1005
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,15107,-223,1515,-104,8,29272,-84,985,1227,981.7883504957015,-3.211649504298521,3.211649504298521,10.31469253846093,58564,1227,985
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,15098,-209,1442,-137,-8,29264,-86,969,1192,954.8473208702051,-14.15267912979493,14.15267912979493,200.2983265509331,49729,1192,969
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,15073,-184,1397,-118,2,29259,-84,960,1167,945.3809036269706,-14.61909637302938,14.61909637302938,213.7179787639207,42849,1167,960
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,15040,-217,1377,-65,43,29252,-87,944,1145,876.8439123222169,-67.15608767778315,67.15608767778315,4509.940112186097,40401,1145,944
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,15035,-189,1363,-34,46,29247,-86,921,1116,844.5303791173518,-76.4696208826482,76.4696208826482,5847.602917935946,38025,1116,921
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,15019,-188,1334,-43,43,29242,-86,894,1078,808.4907229241712,-85.50927707582878,85.50927707582878,7311.836466030857,33856,1078,894
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,15001,-184,1291,-72,16,29238,-83,870,1036,798.5111685885697,-71.48883141143028,71.48883141143028,5110.653016571901,27556,1036,870
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,14984,-181,1239,-95,2,29234,-82,852,1005,804.7023722645957,-47.29762773540426,47.29762773540426,2237.065589396882,23409,1005,852
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,14962,-177,1193,-98,-9,29228,-82,822,985,817.2706640242977,-4.72933597570227,4.72933597570227,22.36661877107174,26569,985,822
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,14958,-160,1170,-69,61,29224,-80,786,969,763.4992394730517,-22.50076052694828,22.50076052694828,506.284224291074,33489,969,786
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,14970,-120,1155,-38,32,29220,-78,765,960,805.7093447042699,40.70934470426994,40.70934470426994,1657.250746251071,38025,960,765
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,14962,-118,1151,-19,64,29218,-74,751,944,761.2736664373547,10.27366643735468,10.27366643735468,105.5482220660279,37249,944,751
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,14948,-143,1134,-21,23,29214,-71,746.88643325,921,748.671344359737,1.784911109736981,1.784911109736981,3.185907669662503,30315.53412640671,921,746.88643325
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,14967,-116,1108,-43,14,29211,-67,743.47807689,894,738.8299250337465,-4.648151856253548,4.648151856253548,21.60531567879331,22656.84933673275,894,743.47807689
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,14963,-144,1075,-59,31,29208,-64,740.59238581,870,714.8182263318192,-25.77415947818076,25.77415947818076,664.3072968066953,16746.33061034789,870,740.59238581
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,14953,-145,1036,-72,34,29204,-60,737,852,705.1808564472782,-31.81914355272181,31.81914355272181,1012.457896428718,13225,852,737
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,14960,-113,1019,-56,28,29202,-57,730,822,681.729510894838,-48.27048910516203,48.27048910516203,2330.040118451566,8464,822,730
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,15025,-15,991,-45,-8,29198,-54,723,786,684.4228345910045,-38.57716540899548,38.57716540899548,1488.197690992998,3969,786,723
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,15030,-5,932,-87,-45,29197,-50,712,765,659.8195151895414,-52.18048481045855,52.18048481045855,2722.802995054496,2809,765,712
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,15025,6,907,-84,4,29194,-48,703,751,664.0940409124815,-38.90595908751845,38.90595908751845,1513.67365251966,2304,751,703
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,15016,15,897,-35,33,29190,-48,696,746.88643325,689.554742233238,-6.445257766761983,6.445257766761983,41.54134768000567,2589.429088906704,746.88643325,696
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,15008,24,894,-13,49,29189,-45,686,743.47807689,699.2802507780443,13.28025077804432,13.28025077804432,176.3650607277467,3303.729322972753,743.47807689,686
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,15002,40,895,-2,47,29186,-42,678,740.59238581,697.3957184923194,19.39571849231936,19.39571849231936,376.1938958332992,3917.806761387889,740.59238581,678
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,14995,37,890,-4,18,29184,-40,669,737,679.1384087091244,10.13840870912441,10.13840870912441,102.7873311532496,4624,737,669
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,14989,19,883,-12,8,29181,-39,657,730,654.4887156872535,-2.511284312746511,2.511284312746511,6.306548899446717,5329,730,657
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,14982,20,874,-16,-5,29180,-38,646,723,640.5559174330836,-5.44408256691645,5.44408256691645,29.6380349954036,5929,723,646
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,14977,29,864,-19,7,29178,-36,638,712,628.1978010102509,-9.802198989749058,9.802198989749058,96.08310503463746,5476,712,638
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,14970,3,854,-20,16,29175,-36,632,703,616.1928660710457,-15.80713392895427,15.80713392895427,249.8654830478973,5041,703,632
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,14966,3,844,-20,23,29173,-35,627,696,611.018197148605,-15.98180285139495,15.98180285139495,255.4180223808556,4761,696,627
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,14960,7,834,-20,29,29171,-33,622,686,599.5143623217873,-22.4856376782127,22.4856376782127,505.6039017958585,4096,686,622
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,14992,32,819,-25,2,29169,-33,617,678,599.2481962920851,-17.75180370791486,17.75180370791486,315.1265348843398,3721,678,617
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,14997,-28,811,-23,20,29168,-30,611,669,599.202042405377,-11.79795759462297,11.79795759462297,139.1918034045219,3364,669,611
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,14996,-34,800,-19,48,29167,-30,606,657,595.079627359109,-10.92037264089095,10.92037264089095,119.2545386159195,2601,657,606
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,14992,-33,785,-26,10,29166,-28,600,646,577.4897963522342,-22.51020364776582,22.51020364776582,506.7092682638897,2116,646,600
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,14989,-27,770,-30,-5,29164,-26,595,638,566.6138849855246,-28.38611501447542,28.38611501447542,805.771525615027,1849,638,595
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,14985,-23,760,-25,-7,29163,-26,590,632,563.0249702467278,-26.97502975327222,26.97502975327222,727.6522301899217,1764,632,590
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,14981,-21,756,-14,-5,29162,-24,585,627,560.1917102026632,-24.80828979733678,24.80828979733678,615.4512426686443,1764,627,585
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,14978,-17,748,-12,-3,29161,-23,579,622,556.7422049449222,-22.25779505507785,22.25779505507785,495.409440713848,1849,622,579
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,14974,-15,744,-12,3,29160,-21,575,617,551.1024547924793,-23.89754520752069,23.89754520752069,571.0926669454952,1764,617,575
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,14971,-11,736,-12,1,29159,-21,570,611,544.9860612623703,-25.0139387376297,25.0139387376297,625.6971311698918,1681,611,570
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,14968,-9,730,-14,4,29159,-19,566,606,540.8677693471232,-25.13223065287684,25.13223065287684,631.6290175894023,1600,606,566
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,14965,-5,724,-12,4,29158,-17,562,600,534.6193557267943,-27.38064427320569,27.38064427320569,749.6996808158315,1444,600,562
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,14962,-4,718,-12,4,29157,-16,560,595,529.9705323638032,-30.02946763619684,30.02946763619684,901.7689265133935,1225,595,560
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,14959,-1,709,-15,1,29156,-15,557,590,524.5280821503932,-32.47191784960683,32.47191784960683,1054.425448831614,1089,590,557
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,14956,-36,705,-13,11,29155,-14,555,585,524.1032625576072,-30.8967374423928,30.8967374423928,954.6083845841575,900,585,555
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,14953,-44,699,-10,2,29154,-14,555,579,517.9804879783917,-37.01951202160831,37.01951202160831,1370.444270318002,576,579,555
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,14951,-45,693,-12,5,29153,-14,557,575,515.7705554036839,-41.22944459631606,41.22944459631606,1699.867101720695,324,575,557
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,14948,-44,687,-12,9,29152,-14,564,570,511.4135910372599,-52.58640896274005,52.58640896274005,2765.330407596547,36,570,564
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,14945,-44,681,-12,9,29152,-12,572,566,508.573171428936,-63.42682857106399,63.42682857106399,4022.962582583139,36,566,572
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,14944,-41,676,-11,5,29151,-12,581,562,504.6642820045286,-76.33571799547144,76.33571799547144,5827.141841884142,361,562,581
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,14942,-39,672,-9,0,29151,-11,594,560,504.8170263214178,-89.18297367858224,89.18297367858224,7953.602794154694,1156,560,594
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,14939,-39,666,-10,2,29151,-10,609,557,503.7191280989121,-105.2808719010879,105.2808719010879,11084.06198825329,2704,557,609
4,1,Treino,2023,9,8,2,0,202309080200,2023-09-08 02:00,555,-2,18.81607142857143,14938,-36,664,-8,2,29151,-9,626,555,504.833192304561,-121.166807695439,121.166807695439,14681.39528710351,5041,555,626
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,14939,-32,662,-4,6,29152,-7,641,555,511.5832764162742,-129.4167235837258,129.4167235837258,16748.68834314649,7396,555,641
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,14940,-28,657,-7,1,29154,-5,656,557,520.3387473780309,-135.6612526219691,135.6612526219691,18403.97546296171,9801,557,656
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,14946,-19,656,-6,5,29159,1,666,564,543.4802570460649,-122.5197429539351,122.5197429539351,15011.08741349832,10404,564,666
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,14960,-2,663,6,13,29164,7,676,572,570.4999499899552,-105.5000500100448,105.5000500100448,11130.26055212195,10816,572,676
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,14971,12,673,17,19,29169,13,686,581,599.3676181374012,-86.63238186259878,86.63238186259878,7505.169587187133,11025,581,686
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,14982,26,682,19,13,29173,18,696,594,628.6082088266259,-67.39179117337414,67.39179117337414,4541.653517555669,10404,594,696
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,14969,16,694,21,18,29174,20,705.539,609,643.3442311640171,-62.19476883598293,62.19476883598293,3868.189270561353,9319.778520999998,609,705.539
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,14962,11,714,32,26,29176,23,712.6342,626,667.1289119831392,-45.50528801686073,45.50528801686073,2070.731237497449,7505.484609639994,626,712.6342
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,14963,15,732,38,24,29178,26,717.6686,641,684.1002095876817,-33.56839041231831,33.56839041231831,1126.836834873824,5878.074225959996,641,717.6686
4,1,Treino,2023,9,8,12,0,202309081200,2023-09-08 12:00,656,15,34.97857142857143,14965,20,754,40,28,29179,27,720.6422,656,696.0268953381764,-24.61530466182364,24.61530466182364,605.9132235943968,4178.61402084,656,720.6422
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,14967,23,771,39,22,29180,29,721,666,693.7695259703403,-27.23047402965972,27.23047402965972,741.4987158799723,3025,666,721
4,1,Treino,2023,9,8,14,0,202309081400,2023-09-08 14:00,676,10,34.97857142857143,14969,27,784,30,17,29180,29,721,676,691.1582771048278,-29.84172289517221,29.84172289517221,890.5284253522453,2025,676,721
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,14970,31,795,24,17,29180,29,717,686,694.1143169967431,-22.88568300325687,22.88568300325687,523.7544865255605,961,686,717
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,14970,32,805,21,12,29180,29,712,696,697.6582645504079,-14.34173544959208,14.34173544959208,205.6853757060861,256,696,712
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,14970,31,814,19,11,29179,27,706,705.539,699.7722000196536,-6.22779998034639,6.22779998034639,38.78549259520249,0.2125210000000117,705.539,706
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,14968,28,825,20,16,29180,26,701,712.6342,702.9595478621878,1.959547862187833,1.959547862187833,3.839827824204906,135.3546096399992,712.6342,701
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,14971,25,837,23,13,29179,20,693,717.6686,697.8941699522936,4.894169952293623,4.894169952293623,23.95289952193377,608.5398259599984,717.6686,693
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,14969,9,839,14,-5,29179,15,688,720.6422,684.5217039769683,-3.478296023031703,3.478296023031703,12.09854322383816,1065.51322084,720.6422,688
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,14967,-4,844,7,-5,29179,10,681,721,672.0295205820436,-8.970479417956426,8.970479417956426,80.46950098797986,1600,721,681
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,14965,-17,844,5,-9,29178,5,693,721,666.5477480598728,-26.45225194012721,26.45225194012721,699.7216327039639,784,721,693
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,14963,-6,843,-1,-13,29178,4,688,717,655.1480704779991,-32.85192952200089,32.85192952200089,1079.249273318513,841,717,688
