EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_5a_nivel_86306000,inp05_input_5b_nivel_D-12H_86306000,inp06_input_7a_nivel_86472000,inp07_input_7b_nivel_D-2h_86472000,inp08_input_7c_nivel_A-14h_86472000,inp09_input_8a_nivel_86125130,inp10_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
1,2,Validacao,2023,5,6,14,0,202305061400,2023-05-06 14:00,505,13,21.51179487179487,391,120,614,18,7,137,-14,19,505,524,554.5680139579158,19,49.56801395791581,30.56801395791581,30.56801395791581,934.4034773313357,505,361,2,Validacao
1,2,Validacao,2023,5,6,16,0,202305061600,2023-05-06 16:00,520,6,20.44384615384615,390,71,622,8,4,136,-15,-1,520,519,538.4450076677674,-1,18.44500766776741,19.44500766776741,19.44500766776741,378.1083231995335,520,1,2,Validacao
1,2,Validacao,2023,5,6,17,0,202305061700,2023-05-06 17:00,524,4,19.73615384615384,395,49,623,5,2,138,-10,-7,524,517,536.75715896683,-7,12.75715896683005,19.75715896683005,19.75715896683005,390.3453304405929,524,49,2,Validacao
1,2,Validacao,2023,5,6,18,0,202305061800,2023-05-06 18:00,526,2,19.61153846153846,415,51,622,0,0,137,-8,-9,526,517,537.8438358368561,-9,11.8438358368561,20.8438358368561,20.8438358368561,434.4654923938067,526,81,2,Validacao
1,2,Validacao,2023,5,6,20,0,202305062000,2023-05-06 20:00,527,0,19.58076923076923,494,114,621,-1,-3,134,-7,-3,527,524,558.5246950004534,-3,31.52469500045345,34.52469500045345,34.52469500045345,1191.954564874335,527,9,2,Validacao
1,2,Validacao,2023,5,6,22,0,202305062200,2023-05-06 22:00,524,-2,19.56538461538461,540,153,615,-6,-17,133,-6,19,524,543,566.3388386477856,19,42.33883864778556,23.33883864778556,23.33883864778556,544.7013894273691,524,361,2,Validacao
1,2,Validacao,2023,5,7,2,0,202305070200,2023-05-07 02:00,517,0,17.64230769230769,534,143,626,13,-4,131,-8,35,517,552,559.3731544814405,35,42.37315448144045,7.373154481440451,7.373154481440451,54.36340700718542,517,1225,2,Validacao
1,2,Validacao,2023,5,7,5,0,202305070500,2023-05-07 05:00,533,9,3.203846153846152,509,114,669,28,10,126,-11,-23,533,510,567.3729771335692,-23,34.37297713356918,57.37297713356918,57.37297713356918,3291.658505169052,533,529,2,Validacao
1,2,Validacao,2023,5,7,7,0,202305070700,2023-05-07 07:00,553,10,2.273076923076922,497,44,678,9,0,125,-9,-56,553,497,564.6450019153251,-56,11.64500191532511,67.64500191532511,67.64500191532511,4575.846284124338,553,3136,2,Validacao
1,2,Validacao,2023,5,7,8,0,202305070800,2023-05-07 08:00,560,7,2.273076923076922,506,12,659,-18,-18,123,-10,-56,560,504,554.4231933849717,-56,-5.576806615028318,50.42319338497168,50.42319338497168,2542.498431138252,560,3136,2,Validacao
1,2,Validacao,2023,5,7,13,0,202305071300,2023-05-07 13:00,510,-11,1.085897435897436,501,-40,594,-11,-1,122,-9,36,510,546,471.9658608717282,36,-38.03413912827182,-74.03413912827182,74.03413912827182,5481.053756464308,510,1296,2,Validacao
1,2,Validacao,2023,5,7,17,0,202305071700,2023-05-07 17:00,518,14,0.6243589743589744,423,-86,659,26,0,119,-7,1,518,519,502.9938035082828,1,-15.00619649171722,-16.00619649171722,16.00619649171722,256.1983261314606,518,1,2,Validacao
1,2,Validacao,2023,5,7,20,0,202305072000,2023-05-07 20:00,544,5,4.155128205128205,387,-119,648,-15,-18,117,-6,-42,544,502,494.0204766806214,-42,-49.97952331937859,-7.979523319378586,7.979523319378586,63.67279240450665,544,1764,2,Validacao
1,2,Validacao,2023,5,7,21,0,202305072100,2023-05-07 21:00,546,2,15.73974358974359,377,-136,639,-19,-10,116,-7,-51,546,495,489.800895947516,-51,-56.19910405248402,-5.199104052484017,5.199104052484017,27.03068294855573,546,2601,2,Validacao
1,2,Validacao,2023,5,7,22,0,202305072200,2023-05-07 22:00,540,-6,17.25897435897436,373,-142,627,-21,7,116,-7,-53,540,487,470.2359865504246,-53,-69.76401344957537,-16.76401344957537,16.76401344957537,281.032146937544,540,2809,2,Validacao
2,3,Teste,2023,6,15,18,0,202306151800,2023-06-15 18:00,336,33,69.44935897435897,149,14,452,19,-3,101,17,155,336,491,438.750198296248,155,102.750198296248,-52.24980170375204,52.24980170375204,2730.04177808141,336,24025,3,Teste
2,3,Teste,2023,6,15,19,0,202306151900,2023-06-15 19:00,367,31,71.64807692307691,152,18,461,16,5,106,27,122,367,489,473.4346894626855,122,106.4346894626855,-15.56531053731453,15.56531053731453,242.2788921230348,367,14884,3,Teste
2,3,Teste,2023,6,15,20,0,202306152000,2023-06-15 20:00,387,20,73.36474358974358,155,21,475,23,13,114,35,99,387,486,482.3232147930295,99,95.32321479302948,-3.676785206970521,3.676785206970521,13.51874945819726,387,9801,3,Teste
2,3,Teste,2023,6,15,21,0,202306152100,2023-06-15 21:00,400,13,74.41089743589744,222,88,493,32,16,119,40,89,400,489,509.7723811152287,89,109.7723811152287,20.77238111522865,20.77238111522865,431.491817196308,400,7921,3,Teste
2,3,Teste,2023,6,15,22,0,202306152200,2023-06-15 22:00,426,26,75.90128205128205,347,213,511,36,17,121,41,70,426,496,597.3186840693162,70,171.3186840693162,101.3186840693162,101.3186840693162,10265.47574153791,426,4900,3,Teste
2,3,Teste,2023,6,15,23,0,202306152300,2023-06-15 23:00,446.6,20.60000000000002,76.57179487179486,442,307,525,32,14,123,35,62.39999999999998,446.6,509,632.0597091260778,62.39999999999998,185.4597091260778,123.0597091260778,123.0597091260778,15143.69201019487,446.6,3893.759999999997,3,Teste
2,3,Teste,2023,6,16,0,0,202306160000,2023-06-16 00:00,465,18.39999999999998,77.50192307692308,509,373,532,21,8,126,37,80,465,545,666.4570504957018,80,201.4570504957018,121.4570504957018,121.4570504957018,14751.81511511545,465,6400,3,Teste
2,3,Teste,2023,6,16,1,0,202306160100,2023-06-16 01:00,483,18,78.50384615384615,558,422,529,4,-3,128,38,142,483,625,696.9069597324988,142,213.9069597324988,71.90695973249876,71.90695973249876,5170.610857971198,483,20164,3,Teste
2,3,Teste,2023,6,16,2,0,202306160200,2023-06-16 02:00,491,8,80.2051282051282,591,452,522,-10,-9,132,40,208,491,699,699.5219724898433,208,208.5219724898433,0.5219724898432787,0.5219724898432787,0.2724552801531917,491,43264,3,Teste
2,3,Teste,2023,6,16,3,0,202306160300,2023-06-16 03:00,489,-2,82.22331002331002,611,472,520,-9,-6,138,44,281,489,770,693.197779271359,281,204.197779271359,-76.80222072864103,76.80222072864103,5898.581108850898,489,78961,3,Teste
2,3,Teste,2023,6,16,4,0,202306160400,2023-06-16 04:00,486,-3,85.91369463869464,623,482,525,3,-2,142,46,348,486,834,697.0434688857376,348,211.0434688857376,-136.9565311142624,136.9565311142624,18757.09141485192,486,121104,3,Teste
2,3,Teste,2023,6,16,5,0,202306160500,2023-06-16 05:00,489,3,89.1207459207459,635,490,545,25,-18,146,45,378,489,867,713.4543656597396,378,224.4543656597396,-153.5456343402604,153.5456343402604,23576.26182495297,489,142884,3,Teste
2,3,Teste,2023,6,16,6,0,202306160600,2023-06-16 06:00,496,7,89.50766899766899,649,500,604,79,26,150,44,384,496,880,731.9008276692924,384,235.9008276692924,-148.0991723307076,148.0991723307076,21933.36484504062,496,147456,3,Teste
2,3,Teste,2023,6,16,7,0,202306160700,2023-06-16 07:00,509,13,87.73202797202796,669,517,709,164,93,153,39,377,509,886,756.414772786117,377,247.4147727861171,-129.5852272138829,129.5852272138829,16792.33111207367,509,142129,3,Teste
2,3,Teste,2023,6,16,8,0,202306160800,2023-06-16 08:00,545,36,85.6679254079254,683,528,800,196,84,156,37,343,545,888,819.8971244206579,343,274.8971244206579,-68.10287557934214,68.10287557934214,4638.001662175356,545,117649,3,Teste
2,3,Teste,2023,6,16,9,0,202306160900,2023-06-16 09:00,625,80,84.86664335664337,698,476,875,166,66,158,37,263,625,888,936.0361727471374,263,311.0361727471374,48.03617274713736,48.03617274713736,2307.473892192822,625,69169,3,Teste
2,3,Teste,2023,6,16,10,0,202306161000,2023-06-16 10:00,699,74,83.69741258741259,710,363,978,178,89,161,38,184,699,883,966.7365841062855,184,267.7365841062855,83.73658410628548,83.73658410628548,7011.815517789021,699,33856,3,Teste
2,3,Teste,2023,6,16,11,0,202306161100,2023-06-16 11:00,770,71,82.76664335664336,721,279,1017,142,21,164,38,111,770,881,999.7976411991065,111,229.7976411991065,118.7976411991065,118.7976411991065,14112.87955447164,770,12321,3,Teste
2,3,Teste,2023,6,16,12,0,202306161200,2023-06-16 12:00,834,64,80.45125874125874,730,221,1027,49,-8,167,39,43,834,877,1022.053515657661,43,188.0535156576613,145.0535156576613,145.0535156576613,21040.52240464738,834,1849,3,Teste
2,3,Teste,2023,6,16,13,0,202306161300,2023-06-16 13:00,867,33,78.80510489510489,738,180,1031,14,-10,168,36,7,867,874,981.0704769012362,7,114.0704769012362,107.0704769012362,107.0704769012362,11464.08702385816,867,49,3,Teste
2,3,Teste,2023,6,16,14,0,202306161400,2023-06-16 14:00,880,13,77.96151515151516,752,161,1036,9,-2,168,30,1,880,881,946.4232407636254,1,66.42324076362536,65.42324076362536,65.42324076362536,4280.200432015291,880,1,3,Teste
2,3,Teste,2023,6,16,15,0,202306161500,2023-06-16 15:00,886,6,77.16151515151516,767,156,1036,5,3,169,27,2,886,888,936.0665017993512,2,50.06650179935116,48.06650179935116,48.06650179935116,2310.388595227028,886,4,3,Teste
2,3,Teste,2023,6,16,16,0,202306161600,2023-06-16 16:00,888,2,76.22305361305362,783,160,1037,1,8,169,23,5,888,893,928.8684409986762,5,40.86844099867619,35.86844099867619,35.86844099867619,1286.545059675515,888,25,3,Teste
2,3,Teste,2023,6,16,17,0,202306161700,2023-06-16 17:00,888,0,75.46920745920747,790,155,1029,-7,-6,169,19,-7,888,881,920.0312943927836,-7,32.03129439278359,39.03129439278359,39.03129439278359,1523.44194197614,888,49,3,Teste
2,3,Teste,2023,6,16,18,0,202306161800,2023-06-16 18:00,883,-5,75.207668997669,788,139,1027,-10,-7,168,15,-15,883,868,897.9391503710103,-15,14.93915037101033,29.93915037101033,29.93915037101033,896.3527249379679,883,225,3,Teste
2,3,Teste,2023,6,16,19,0,202306161900,2023-06-16 19:00,881,-2,74.45382284382285,783,114,1023,-6,-24,167,11,-25,881,856,891.3852223114119,-25,10.38522231141189,35.38522231141189,35.38522231141189,1252.113958028042,881,625,3,Teste
2,3,Teste,2023,6,16,20,0,202306162000,2023-06-16 20:00,877,-4,72.73587412587413,770,87,1026,-1,-56,167,9,-34,877,843,871.659445141112,-34,-5.340554858888027,28.65944514111197,28.65944514111197,821.3637957964067,877,1156,3,Teste
2,3,Teste,2023,6,16,21,0,202306162100,2023-06-16 21:00,874,-3,71.02602564102564,760,62,1054,31,-77,165,4,-52,874,822,857.5792920645619,-52,-16.42070793543814,35.57929206456186,35.57929206456186,1265.886023815394,874,2704,3,Teste
2,3,Teste,2023,6,16,22,0,202306162200,2023-06-16 22:00,881,7,68.46448717948718,744,34,1057,31,-88,163,-1,-80,881,801,867.85062115338,-80,-13.14937884662004,66.85062115337996,66.85062115337996,4469.005548592732,881,6400,3,Teste
2,3,Teste,2023,6,16,23,0,202306162300,2023-06-16 23:00,888,7,64.91483682983682,732,11,1047,-7,-85,163,-4,-101,888,787,859.4991011732824,-101,-28.50089882671762,72.49910117328238,72.49910117328238,5256.119670933835,888,10201,3,Teste
2,3,Teste,2023,6,17,0,0,202306170000,2023-06-17 00:00,893,5,60.5882634032634,717,-13,1020,-37,-130,162,-6,-122,893,771,844.9667981410397,-122,-48.0332018589603,73.9667981410397,73.9667981410397,5471.087227237314,893,14884,3,Teste
2,3,Teste,2023,6,17,1,0,202306170100,2023-06-17 01:00,881,-12,56.44886946386946,701,-37,1012,-35,-47,160,-8,-127,881,754,796.3215760136943,-127,-84.67842398630569,42.32157601369431,42.32157601369431,1791.115796282906,881,16129,3,Teste
2,3,Teste,2023,6,17,2,0,202306170200,2023-06-17 02:00,868,-13,53.13278554778555,689,-63,996,-24,-26,158,-11,-126,868,742,775.6582328918139,-126,-92.3417671081861,33.6582328918139,33.6582328918139,1132.876641399583,868,15876,3,Teste
2,3,Teste,2023,6,17,3,0,202306170300,2023-06-17 03:00,856,-12,48.35020979020979,677,-90,975,-37,-25,156,-13,-121,856,735,755.7276546652671,-121,-100.2723453347329,20.7276546652671,20.7276546652671,429.6356679225688,856,14641,3,Teste
2,3,Teste,2023,6,17,4,0,202306170400,2023-06-17 04:00,843,-13,42.78237762237762,664,-119,940,-56,-40,156,-13,-115,843,728,732.2754694754788,-115,-110.7245305245212,4.275469475478758,4.275469475478758,18.2796392357506,843,13225,3,Teste
2,3,Teste,2023,6,17,8,0,202306170800,2023-06-17 08:00,771,-16,28.30067599067599,620,-150,877,-39,-12,148,-17,-90,771,681,650.8050749779911,-90,-120.1949250220089,-30.19492502200887,30.19492502200887,911.7334970847376,771,8100,3,Teste
2,3,Teste,2023,6,17,9,0,202306170900,2023-06-17 09:00,754,-17,27.16734265734265,612,-148,869,-22,-4,146,-17,-88,754,666,636.1733833988131,-88,-117.8266166011869,-29.82661660118686,29.82661660118686,889.6270578741954,754,7744,3,Teste
2,3,Teste,2023,6,17,10,0,202306171000,2023-06-17 10:00,742,-12,25.55900932400932,602,-142,867,-10,-5,144,-19,-88,742,654,634.5992789544327,-88,-107.4007210455673,-19.40072104556725,19.40072104556725,376.3879770879161,742,7744,3,Teste
2,3,Teste,2023,6,17,11,0,202306171100,2023-06-17 11:00,735,-7,24.90900932400932,594,-138,858,-11,-37,142,-20,-89,735,646,635.6120709064409,-89,-99.38792909355914,-10.38792909355914,10.38792909355914,107.9090708528123,735,7921,3,Teste
2,3,Teste,2023,6,17,12,0,202306171200,2023-06-17 12:00,728,-7,23.76734265734265,586,-131,850,-17,-11,141,-19,-87,728,641,632.2210312316312,-87,-95.77896876836883,-8.778968768368827,8.778968768368827,77.07029263599529,728,7569,3,Teste
2,3,Teste,2023,6,17,13,0,202306171300,2023-06-17 13:00,721,-7,22.49234265734265,578,-123,826,-32,-14,139,-19,-83,721,638,627.0023464526568,-83,-93.99765354734325,-10.99765354734325,10.99765354734325,120.9483835473915,721,6889,3,Teste
2,3,Teste,2023,6,17,14,0,202306171400,2023-06-17 14:00,711,-10,20.64234265734265,568,-121,809,-41,10,138,-18,-79,711,632,613.9976995547958,-79,-97.00230044520424,-18.00230044520424,18.00230044520424,324.0828213194008,711,6241,3,Teste
2,3,Teste,2023,6,17,20,0,202306172000,2023-06-17 20:00,641,-5,6.572342657342655,525,-95,753,-10,9,131,-15,-47,641,594,568.9638561567829,-47,-72.03614384321713,-25.03614384321713,25.03614384321713,626.8084985382592,641,2209,3,Teste
2,3,Teste,2023,6,17,21,0,202306172100,2023-06-17 21:00,638,-3,6.205675990675988,519,-93,745,-13,17,130,-14,-50,638,588,571.4077957492083,-50,-66.59220425079172,-16.59220425079172,16.59220425079172,275.3012418999909,638,2500,3,Teste
2,3,Teste,2023,6,17,22,0,202306172200,2023-06-17 22:00,632,-6,5.577470862470862,512,-90,740,-13,9,129,-13,-51,632,581,560.7816993086568,-51,-71.21830069134319,-20.21830069134319,20.21830069134319,408.7796828455685,632,2601,3,Teste
2,3,Teste,2023,6,17,23,0,202306172300,2023-06-17 23:00,624,-8,5.171060606060604,505,-89,732,-13,0,128,-13,-50,624,574,549.4077617159774,-50,-74.59223828402264,-24.59223828402264,24.59223828402264,604.7781838181489,624,2500,3,Teste
2,3,Teste,2023,6,18,0,0,202306180000,2023-06-18 00:00,620,-4,4.927470862470861,499,-87,722,-18,-8,126,-13,-52,620,568,552.791881797128,-52,-67.20811820287201,-15.20811820287201,15.20811820287201,231.2868592725271,620,2704,3,Teste
2,3,Teste,2023,6,18,1,0,202306180100,2023-06-18 01:00,613,-7,4.760804195804194,493,-85,715,-17,2,125,-13,-49,613,564,541.9474024803321,-49,-71.05259751966787,-22.05259751966787,22.05259751966787,486.3170573644615,613,2401,3,Teste
2,3,Teste,2023,6,18,7,0,202306180700,2023-06-18 07:00,574,-7,3.007424242424241,458,-74,674,-13,4,121,-10,-65,574,509,512.7478484560801,-65,-61.25215154391992,3.747848456080078,3.747848456080078,14.04636804974182,574,4225,3,Teste
2,3,Teste,2023,6,18,8,0,202306180800,2023-06-18 08:00,568,-6,2.840757575757575,453,-72,670,-9,-1,121,-9,-58,568,510,510.7971760303919,-58,-57.20282396960806,0.7971760303919382,0.7971760303919382,0.6354896234314483,568,3364,3,Teste
2,3,Teste,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,447,-72,654,-20,-11,120,-9,-53,564,511,510.0730339551699,-53,-53.92696604483012,-0.9269660448301238,0.9269660448301238,0.8592660482680031,564,2809,3,Teste
2,3,Teste,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,443,-69,629,-41,-20,119,-9,-49,559,510,503.6815792552704,-49,-55.31842074472956,-6.318420744729565,6.318420744729565,39.92244070742891,559,2401,3,Teste
2,3,Teste,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,438,-67,611,-43,-10,119,-7,-40,549,509,489.4278592452912,-40,-59.57214075470881,-19.57214075470881,19.57214075470881,383.0686937221336,549,1600,3,Teste
3,2,Validacao,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,296,-43,519,-5,3,109,-1,-18,433,415,409.4609926387823,-18,-23.53900736121773,-5.539007361217728,5.539007361217728,30.68060254762417,433,324,2,Validacao
3,2,Validacao,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,294,-42,515,-5,0,109,0,-18,431,413,411.835099343112,-18,-19.16490065688799,-1.164900656887994,1.164900656887994,1.35699354041808,431,324,2,Validacao
3,2,Validacao,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,291,-40,514,-5,3,109,0,-17,428,411,408.117412726562,-17,-19.88258727343805,-2.882587273438048,2.882587273438048,8.309309388987002,428,289,2,Validacao
3,2,Validacao,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,275,-31,498,-5,-1,109,0,-8,413,405,399.3851703419626,-8,-13.61482965803737,-5.614829658037365,5.614829658037365,31.526312088776,413,64,2,Validacao
3,2,Validacao,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,273,-30,498,-3,3,109,0,-5,411,406,398.0985488917156,-5,-12.90145110828439,-7.901451108284391,7.901451108284391,62.43292961660863,411,25,2,Validacao
3,2,Validacao,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,271,-29,495,-3,0,109,0,3,409,412,396.5976779566786,3,-12.40232204332142,-15.40232204332142,15.40232204332142,237.2315243261849,409,9,2,Validacao
3,2,Validacao,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,270,-26,494,-4,2,109,0,9,408,417,398.3485219120531,9,-9.651478087946884,-18.65147808794688,18.65147808794688,347.8776348651627,408,81,2,Validacao
3,2,Validacao,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,271,-23,492,-3,2,110,1,19,406,425,398.5210774397216,19,-7.47892256027842,-26.47892256027842,26.47892256027842,701.1333399532215,406,361,2,Validacao
3,2,Validacao,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,276,-15,492,-2,1,111,2,31,405,436,406.4315072798356,31,1.431507279835614,-29.56849272016439,29.56849272016439,874.2957617424142,405,961,2,Validacao
3,2,Validacao,2023,7,12,7,0,202307120700,2023-07-12 07:00,405,0,17.38141025641026,284,-5,491,-1,3,112,3,44,405,449,413.8604464293419,44,8.860446429341891,-35.13955357065811,35.13955357065811,1234.788225145151,405,1936,2,Validacao
3,2,Validacao,2023,7,12,8,0,202307120800,2023-07-12 08:00,405,0,20.40064102564103,290,4,491,-1,1,113,4,59,405,464,419.1669385923283,59,14.16693859232828,-44.83306140767172,44.83306140767172,2010.003395184063,405,3481,2,Validacao
3,2,Validacao,2023,7,12,9,0,202307120900,2023-07-12 09:00,405,0,26.71794871794872,300,17,492,1,4,116,7,79,405,484,429.9649688653199,79,24.96496886531986,-54.03503113468014,54.03503113468014,2919.784589725852,405,6241,2,Validacao
3,2,Validacao,2023,7,12,13,0,202307121300,2023-07-12 13:00,425,8,56.69294871794872,367,92,513,16,12,129,20,227,425,652,514.9534549102403,227,89.95345491024034,-137.0465450897597,137.0465450897597,18781.75552103953,425,51529,2,Validacao
3,2,Validacao,2023,7,12,14,0,202307121400,2023-07-12 14:00,436,11,58.95128205128206,410,137,528,25,17,135,26,316,436,752,552.2258109399833,316,116.2258109399833,-199.7741890600167,199.7741890600167,39909.72661458731,436,99856,2,Validacao
3,2,Validacao,2023,7,12,15,0,202307121500,2023-07-12 15:00,449,13,65.44294871794872,461,190,550,37,25,144,35,413.6144999999999,449,862.6144999999999,596.2897290928909,413.6144999999999,147.2897290928909,-266.324770907109,266.324770907109,70928.88359872412,449,171076.9546102499,2,Validacao
3,2,Validacao,2023,7,12,17,0,202307121700,2023-07-12 17:00,484,20,72.0096153846154,555,284,621,71,41,179,68,573,484,1057,702.3627674566361,573,218.3627674566361,-354.6372325433639,354.6372325433639,125767.566706016,484,328329,2,Validacao
3,2,Validacao,2023,7,12,18,0,202307121800,2023-07-12 18:00,519,35,83.1596153846154,611,335,663,80,43,184,72,587,519,1106,777.9573449247082,587,258.9573449247082,-328.0426550752918,328.0426550752918,107611.9835488469,519,344569,2,Validacao
3,2,Validacao,2023,7,12,20,0,202307122000,2023-07-12 20:00,600,50,93.64294871794874,732,442,809,146,86,200,84,579,600,1179,914.0899244921585,579,314.0899244921585,-264.9100755078415,264.9100755078415,70177.34810557029,600,335241,2,Validacao
3,2,Validacao,2023,7,12,21,0,202307122100,2023-07-12 21:00,652,52,93.6596153846154,787,487,923,200,115,206,88,554,652,1206,976.7872891703357,554,324.7872891703357,-229.2127108296643,229.2127108296643,52538.4668058833,652,306916,2,Validacao
3,2,Validacao,2023,7,12,22,0,202307122200,2023-07-12 22:00,752,100,93.67628205128207,831,520,1115,306,192,209,89,474,752,1226,1135.449453152675,474,383.4494531526746,-90.55054684732545,90.55054684732545,8199.401534349681,752,224676,2,Validacao
3,2,Validacao,2023,7,12,23,0,202307122300,2023-07-12 23:00,862.6144999999999,110.6144999999999,93.94294871794874,865,541,1216,293,100,213,90,377.3855000000001,862.6144999999999,1240,1246.773631233016,377.3855000000001,384.1591312330161,6.773631233015976,6.773631233015976,45.88208008088954,862.6144999999999,142419.8156102501,2,Validacao
3,2,Validacao,2023,7,13,0,0,202307130000,2023-07-13 00:00,982,119.3855000000001,94.09935897435898,893,554,1279,164,62,214,85,265,982,1247,1353.197097522034,265,371.1970975220345,106.1970975220345,106.1970975220345,11277.8235221045,982,70225,2,Validacao
3,2,Validacao,2023,7,13,1,0,202307130100,2023-07-13 01:00,1057,75,94.14935897435898,910,543,1325,109,42,214,79,193,1057,1250,1346.124502649812,193,289.1245026498116,96.12450264981157,96.12450264981157,9239.920009673633,1057,37249,2,Validacao
3,2,Validacao,2023,7,13,2,0,202307130200,2023-07-13 02:00,1106,49,94.09166666666667,928,518,1369,90,38,216,72,143,1106,1249,1334.121150122931,143,228.1211501229309,85.12115012293089,85.12115012293089,7245.610198250537,1106,20449,2,Validacao
3,2,Validacao,2023,7,13,3,0,202307130300,2023-07-13 03:00,1145,39,94.07628205128205,942,481,1408,83,29,215,51,100,1145,1245,1324.112661803299,100,179.1126618032988,79.1126618032988,79.1126618032988,6258.813257603134,1145,10000,2,Validacao
3,2,Validacao,2023,7,13,5,0,202307130500,2023-07-13 05:00,1206,27,91.36833333333335,958,403,1452,44,-4,218,34,24,1206,1230,1314.072320407598,24,108.072320407598,84.072320407598,84.072320407598,7068.155058717819,1206,576,2,Validacao
