EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D-1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_4a_nivel_86298000,inp05_input_4b_nivel_D-10H_86298000,inp06_input_5a_nivel_86306000,inp07_input_5b_nivel_D-12H_86306000,inp08_input_7a_nivel_86472000,inp09_input_7b_nivel_D-2h_86472000,inp10_input_7c_nivel_A-14h_86472000,inp11_input_8a_nivel_86125130,inp12_input_8b_nivel_D-11h_86125130,saida_8h_alt_nivel_D8h_86472600,NIVEL_ATUAL_CM,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
4,1,Treino,2023,9,5,0,0,202309050000,2023-09-05 00:00,2365,8,155.845680985681,1376,17,1544,222,2735,-26,-156,433,45,-241,2365,2124,2187.760327804475,-241,-177.2396721955247,63.76032780447531,63.76032780447531,4065.379401734147,2365,58081,1,Treino
4,1,Treino,2023,9,5,1,0,202309050100,2023-09-05 01:00,2357,-8,153.8390875790876,1334,-134,1519,122,2696,-58,-322,425,12,-276,2357,2081,2112.146784987769,-276,-244.8532150122314,31.14678498776857,31.14678498776857,970.1222150742856,2357,76176,1,Treino
4,1,Treino,2023,9,5,2,0,202309050200,2023-09-05 02:00,2341,-16,152.0640875790876,1283,-261,1494,24,2642,-93,-292,421,-5,-297,2341,2044,2034.059770635264,-297,-306.9402293647356,-9.940229364735615,9.940229364735615,98.8081598235522,2341,88209,1,Treino
4,1,Treino,2023,9,5,3,0,202309050300,2023-09-05 03:00,2312,-29,150.7140875790876,1227,-343,1474,-51,2586,-110,-302,413,-23,-313,2312,1999,1960.374238448762,-313,-351.6257615512382,-38.62576155123816,38.62576155123816,1491.949455413108,2312,97969,1,Treino
4,1,Treino,2023,9,5,4,0,202309050400,2023-09-05 04:00,2282,-30,150.6275491175491,1190,-391,1429,-172,2531,-111,-338,406,-26,-334,2282,1948,1914.155869526938,-334,-367.8441304730623,-33.84413047306225,33.84413047306225,1145.425167477661,2282,111556,1,Treino
4,1,Treino,2023,9,5,5,0,202309050500,2023-09-05 05:00,2246.4477,-35.55229999999983,150.7217798867799,1132,-436,1401,-246,2489,-97,-237,405,-29,-355.4477000000002,2246.4477,1891,1846.349047640597,-355.4477000000002,-400.0986523594031,-44.65095235940294,44.65095235940294,1993.707546601671,2246.4477,126343.0674352901,1,Treino
4,1,Treino,2023,9,5,6,0,202309050600,2023-09-05 06:00,2209,-37.44770000000017,150.7160106560107,1088,-446,1375,-272,2428,-103,-208,404,-32,-380,2209,1829,1802.715363641291,-380,-406.2846363587091,-26.28463635870912,26.28463635870912,690.8821085095735,2209,144400,1,Treino
4,1,Treino,2023,9,5,13,0,202309051300,2023-09-05 13:00,1891,-57,131.0256260406261,803,-424,1153,-366,2008,-132,-65,359,-62,-450,1891,1441,1459.071720559824,-450,-431.9282794401756,18.07172055982437,18.07172055982437,326.5870839923789,1891,202500,1,Treino
4,1,Treino,2023,9,5,14,0,202309051400,2023-09-05 14:00,1829,-62,125.7948568098568,767,-423,1123,-371,1949,-131,-40,351,-62,-602,1829,1227,1391.56115774148,-602,-437.4388422585205,164.5611577414795,164.5611577414795,27080.3746372161,1829,362404,1,Treino
4,1,Treino,2023,9,5,15,0,202309051500,2023-09-05 15:00,1765,-64,114.0871645021645,739,-393,1087,-387,1895,-113,-15,344,-62,-573,1765,1192,1332.237708713279,-573,-432.7622912867207,140.2377087132793,140.2377087132793,19666.61494515057,1765,328329,1,Treino
4,1,Treino,2023,9,5,16,0,202309051600,2023-09-05 16:00,1707,-58,107.6371645021645,709,-379,1051,-378,1858,-91,17,333,-72,-540,1707,1167,1280.765750607135,-540,-426.2342493928654,113.7657506071346,113.7657506071346,12942.64601120474,1707,291600,1,Treino
4,1,Treino,2023,9,5,17,0,202309051700,2023-09-05 17:00,1652,-55,97.90383116883119,680,-365,1025,-376,1774,-121,-28,320,-84,-507,1652,1145,1236.976855354456,-507,-415.0231446455441,91.97685535445589,91.97685535445589,8459.741920894501,1652,257049,1,Treino
4,1,Treino,2023,9,5,18,0,202309051800,2023-09-05 18:00,1592,-60,89.27883116883119,651,-351,997,-378,1727,-131,8,311,-86,-476,1592,1116,1172.385477675092,-476,-419.6145223249077,56.38547767509226,56.38547767509226,3179.322092648328,1592,226576,1,Treino
4,1,Treino,2023,9,5,19,0,202309051900,2023-09-05 19:00,1538,-54,77.07049783549786,627,-328,970,-375,1659,-115,-26,300,-90,-460,1538,1078,1137.31728179059,-460,-400.6827182094103,59.31728179058973,59.31728179058973,3518.539919024228,1538,211600,1,Treino
4,1,Treino,2023,9,5,20,0,202309052000,2023-09-05 20:00,1481,-57,68.91216450216452,604,-310,945,-369,1619,-108,21,289,-99,-445,1481,1036,1078.274672059503,-445,-402.7253279404972,42.27467205950279,42.27467205950279,1787.147897738506,1481,198025,1,Treino
4,1,Treino,2023,9,5,21,0,202309052100,2023-09-05 21:00,1441,-40,62.49549783549784,584,-294,921,-361,1579,-80,1,281,-100,-436,1441,1005,1069.59144445833,-436,-371.4085555416702,64.59144445832976,64.59144445832976,4172.054697213498,1441,190096,1,Treino
4,1,Treino,2023,9,5,22,0,202309052200,2023-09-05 22:00,1227,-214,57.52049783549783,561,-277,895,-354,1515,-104,8,269,-105,-242,1227,985,695.9920715937933,-242,-531.0079284062067,-289.0079284062067,289.0079284062067,83525.5826816471,1227,58564,1,Treino
4,1,Treino,2023,9,5,23,0,202309052300,2023-09-05 23:00,1192,-35,49.45686147186147,543,-260,873,-342,1442,-137,-8,264,-106,-223,1192,969,859.317273153543,-223,-332.6827268464569,-109.6827268464569,109.6827268464569,12030.30056847449,1192,49729,1,Treino
4,1,Treino,2023,9,6,0,0,202309060000,2023-09-06 00:00,1167,-25,43.25686147186146,525,-242,854,-332,1397,-118,2,254,-105,-207,1167,960,859.2915185802631,-207,-307.7084814197369,-100.7084814197369,100.7084814197369,10142.1982298695,1167,42849,1,Treino
4,1,Treino,2023,9,6,1,0,202309060100,2023-09-06 01:00,1145,-22,35.26595238095237,509,-230,834,-319,1377,-65,43,247,-104,-201,1145,944,849.6460972646369,-201,-295.3539027353631,-94.35390273536314,94.35390273536314,8902.658961394367,1145,40401,1,Treino
4,1,Treino,2023,9,6,2,0,202309060200,2023-09-06 02:00,1116,-29,33.05595238095238,493,-216,815,-308,1363,-34,46,241,-103,-195,1116,921,819.1319481975008,-195,-296.8680518024992,-101.8680518024992,101.8680518024992,10377.09997803665,1116,38025,1,Treino
4,1,Treino,2023,9,6,3,0,202309060300,2023-09-06 03:00,1078,-38,28.8781746031746,479,-201,799,-288,1334,-43,43,236,-97,-184,1078,894,778.0913314988268,-184,-299.9086685011732,-115.9086685011732,115.9086685011732,13434.81943371487,1078,33856,1,Treino
4,1,Treino,2023,9,6,4,0,202309060400,2023-09-06 04:00,1036,-42,26.50039682539682,466,-185,783,-268,1291,-72,16,230,-90,-166,1036,870,743.1269742805661,-166,-292.8730257194339,-126.8730257194339,126.8730257194339,16096.76465520415,1036,27556,1,Treino
4,1,Treino,2023,9,6,5,0,202309060500,2023-09-06 05:00,1005,-31,18.38928571428571,453,-174,767,-258,1239,-95,2,228,-83,-153,1005,852,741.5201300739582,-153,-263.4798699260418,-110.4798699260418,110.4798699260418,12205.80165887512,1005,23409,1,Treino
4,1,Treino,2023,9,6,6,0,202309060600,2023-09-06 06:00,985,-20,7.439285714285716,442,-162,750,-247,1193,-98,-9,226,-74,-163,985,822,752.3625991472277,-163,-232.6374008527723,-69.63740085277232,69.63740085277232,4849.367597529695,985,26569,1,Treino
4,1,Treino,2023,9,6,7,0,202309060700,2023-09-06 07:00,969,-16,7.410714285714287,431,-153,737,-233,1170,-69,61,223,-66,-183,969,786,756.2654833856357,-183,-212.7345166143643,-29.73451661436434,29.73451661436434,884.1414782899088,969,33489,1,Treino
4,1,Treino,2023,9,6,8,0,202309060800,2023-09-06 08:00,960,-9,7.410714285714287,422,-139,724,-221,1155,-38,32,219,-62,-195,960,765,772.8168858608325,-195,-187.1831141391675,7.816885860832485,7.816885860832485,61.10370456128283,960,38025,1,Treino
4,1,Treino,2023,9,6,9,0,202309060900,2023-09-06 09:00,944,-16,7.260714285714287,411,-132,709,-212,1151,-19,64,217,-52,-193,944,751,752.539960079685,-193,-191.460039920315,1.539960079684988,1.539960079684988,2.371477047023395,944,37249,1,Treino
4,1,Treino,2023,9,6,10,0,202309061000,2023-09-06 10:00,921,-23,2.710714285714285,402,-123,697,-198,1134,-21,23,214,-50,-174.11356675,921,746.88643325,724.0677041797211,-174.11356675,-196.9322958202789,-22.81872907027889,22.81872907027889,520.694396382791,921,30315.53412640671,1,Treino
4,1,Treino,2023,9,6,11,0,202309061100,2023-09-06 11:00,894,-27,0.7357142857142859,394,-115,686,-187,1108,-43,14,214,-40,-150.52192311,894,743.47807689,700.3390508219888,-150.52192311,-193.6609491780112,-43.13902606801116,43.13902606801116,1860.975570096547,894,22656.84933673275,1,Treino
4,1,Treino,2023,9,6,12,0,202309061200,2023-09-06 12:00,870,-24,0.6357142857142859,387,-106,673,-181,1075,-59,31,211,-36,-129.40761419,870,740.59238581,691.4194663943524,-129.40761419,-178.5805336056476,-49.17291941564758,49.17291941564758,2417.976003857771,870,16746.33061034789,1,Treino
4,1,Treino,2023,9,6,13,0,202309061300,2023-09-06 13:00,852,-18,0.55,378,-101,665,-169,1036,-72,34,209,-32,-115,852,737,694.0918430194334,-115,-157.9081569805666,-42.90815698056656,42.90815698056656,1841.109935468943,852,13225,1,Treino
4,1,Treino,2023,9,6,14,0,202309061400,2023-09-06 14:00,822,-30,0.4250000000000001,371,-95,654,-161,1019,-56,28,208,-28,-92,822,730,652.5457090425352,-92,-169.4542909574648,-77.45429095746476,77.45429095746476,5999.167187723608,822,8464,1,Treino
4,1,Treino,2023,9,6,15,0,202309061500,2023-09-06 15:00,786,-36,0.3750000000000001,362,-91,647,-152,991,-45,-8,206,-24,-63,786,723,617.3042215381168,-63,-168.6957784618832,-105.6957784618832,105.6957784618832,11171.59758466348,786,3969,1,Treino
4,1,Treino,2023,9,6,16,0,202309061600,2023-09-06 16:00,765,-21,0.3,358,-84,637,-146,932,-87,-45,204,-24,-53,765,712,633.8856412395244,-53,-131.1143587604756,-78.11435876047562,78.11435876047562,6101.853044560295,765,2809,1,Treino
4,1,Treino,2023,9,6,17,0,202309061700,2023-09-06 17:00,751,-14,0.175,353,-78,628,-139,907,-84,4,202,-24,-48,751,703,640.889504763297,-48,-110.1104952367029,-62.11049523670295,62.11049523670295,3857.713618548499,751,2304,1,Treino
4,1,Treino,2023,9,6,18,0,202309061800,2023-09-06 18:00,746.88643325,-4.113566750000018,0.15,346,-76,619,-131,897,-35,33,201,-22,-50.88643324999998,746.88643325,696,662.9124402116305,-50.88643324999998,-83.97399303836949,-33.0875597883695,33.0875597883695,1094.786612748926,746.88643325,2589.429088906704,1,Treino
4,1,Treino,2023,9,6,19,0,202309061900,2023-09-06 19:00,743.47807689,-3.408356359999971,0.1,342,-69,610,-127,894,-13,49,199,-20,-57.47807689000001,743.47807689,686,666.0043417749308,-57.47807689000001,-77.47373511506919,-19.99565822506918,19.99565822506918,399.8263478537767,743.47807689,3303.729322972753,1,Treino
4,1,Treino,2023,9,6,20,0,202309062000,2023-09-06 20:00,740.59238581,-2.885691080000015,0.07500000000000001,336,-66,600,-124,895,-2,47,198,-19,-62.59238581,740.59238581,678,665.7917060802193,-62.59238581,-74.80067972978065,-12.20829391978066,12.20829391978066,149.0424404317534,740.59238581,3917.806761387889,1,Treino
4,1,Treino,2023,9,6,21,0,202309062100,2023-09-06 21:00,737,-3.592385809999996,0.07500000000000001,331,-63,594,-115,890,-4,18,196,-18,-68,737,669,663.6545564181143,-68,-73.34544358188566,-5.345443581885661,5.345443581885661,28.5737670871226,737,4624,1,Treino
4,1,Treino,2023,9,6,22,0,202309062200,2023-09-06 22:00,730,-7,0.05,327,-60,588,-109,883,-12,8,194,-20,-73,730,657,651.4245123739676,-73,-78.57548762603244,-5.575487626032441,5.575487626032441,31.08606226804086,730,5329,1,Treino
4,1,Treino,2023,9,6,23,0,202309062300,2023-09-06 23:00,723,-7,0.05,325,-53,580,-106,874,-16,-5,194,-17,-77,723,646,650.4543568933741,-77,-72.5456431066259,4.454356893374097,4.454356893374097,19.84129533354934,723,5929,1,Treino
4,1,Treino,2023,9,7,0,0,202309070000,2023-09-07 00:00,712,-11,0.05,320,-51,575,-98,864,-19,7,193,-16,-74,712,638,635.0168238238379,-74,-76.98317617616215,-2.983176176162146,2.983176176162146,8.899340098021407,712,5476,1,Treino
4,1,Treino,2023,9,7,1,0,202309070100,2023-09-07 01:00,703,-9,0.025,314,-48,569,-96,854,-20,16,193,-15,-71,703,632,633.2926679539925,-71,-69.70733204600754,1.292667953992463,1.292667953992463,1.670990439279062,703,5041,1,Treino
4,1,Treino,2023,9,7,2,0,202309070200,2023-09-07 02:00,696,-7,0.025,309,-49,562,-92,844,-20,23,191,-15,-69,696,627,630.2829086945515,-69,-65.71709130544855,3.282908694551452,3.282908694551452,10.77748949676152,696,4761,1,Treino
4,1,Treino,2023,9,7,3,0,202309070300,2023-09-07 03:00,686,-10,0.025,304,-49,554,-93,834,-20,29,189,-15,-64,686,622,615.2857518617811,-64,-70.71424813821886,-6.714248138218863,6.714248138218863,45.08112806157548,686,4096,1,Treino
4,1,Treino,2023,9,7,4,0,202309070400,2023-09-07 04:00,678,-8,0,300,-46,545,-92,819,-25,2,189,-13,-61,678,617,615.8091392615991,-61,-62.19086073840094,-1.190860738400943,1.190860738400943,1.418149298264839,678,3721,1,Treino
4,1,Treino,2023,9,7,5,0,202309070500,2023-09-07 05:00,669,-9,0,296,-46,538,-90,811,-23,20,188,-13,-58,669,611,605.7799238148453,-58,-63.22007618515465,-5.220076185154653,5.220076185154653,27.24919537881875,669,3364,1,Treino
4,1,Treino,2023,9,7,6,0,202309070600,2023-09-07 06:00,657,-12,0,292,-44,531,-88,800,-19,48,187,-12,-51,657,606,590.7532794800957,-51,-66.24672051990433,-15.24672051990433,15.24672051990433,232.4624866120717,657,2601,1,Treino
4,1,Treino,2023,9,7,7,0,202309070700,2023-09-07 07:00,646,-11,0,289,-42,525,-85,785,-26,10,186,-12,-46,646,600,586.1169204501948,-46,-59.88307954980519,-13.88307954980519,13.88307954980519,192.739897786219,646,2116,1,Treino
4,1,Treino,2023,9,7,8,0,202309070800,2023-09-07 08:00,638,-8,0,286,-41,519,-81,770,-30,-5,184,-12,-43,638,595,586.3382692089222,-43,-51.66173079107784,-8.661730791077844,8.661730791077844,75.025580297106,638,1849,1,Treino
4,1,Treino,2023,9,7,9,0,202309070900,2023-09-07 09:00,632,-6,0,283,-42,512,-82,760,-25,-7,184,-10,-42,632,590,586.0341171312378,-42,-45.96588286876215,-3.965882868762151,3.965882868762151,15.72822692874111,632,1764,1,Treino
4,1,Treino,2023,9,7,10,0,202309071000,2023-09-07 10:00,627,-5,0,279,-41,505,-83,756,-14,-5,183,-11,-42,627,585,583.9463791030984,-42,-43.05362089690163,-1.053620896901634,1.053620896901634,1.110116994387804,627,1764,1,Treino
4,1,Treino,2023,9,7,11,0,202309071100,2023-09-07 11:00,622,-5,0,276,-38,503,-77,748,-12,-3,183,-10,-43,622,579,582.8268248434952,-43,-39.17317515650484,3.82682484349516,3.82682484349516,14.64458838279176,622,1849,1,Treino
4,1,Treino,2023,9,7,12,0,202309071200,2023-09-07 12:00,617,-5,0,273,-36,498,-77,744,-12,3,182,-11,-42,617,575,578.5408717464916,-42,-38.45912825350842,3.540871746491575,3.540871746491575,12.5377727251023,617,1764,1,Treino
4,1,Treino,2023,9,7,13,0,202309071300,2023-09-07 13:00,611,-6,0.025,270,-34,496,-73,736,-12,1,181,-10,-41,611,570,573.5494203032091,-41,-37.4505796967909,3.549420303209104,3.549420303209104,12.59838448883301,611,1681,1,Treino
4,1,Treino,2023,9,7,14,0,202309071400,2023-09-07 14:00,606,-5,0.75,267,-33,484,-78,730,-14,4,180,-9,-40,606,566,570.6102735763058,-40,-35.38972642369424,4.610273576305758,4.610273576305758,21.25462244838308,606,1600,1,Treino
4,1,Treino,2023,9,7,15,0,202309071500,2023-09-07 15:00,600,-6,1.275,263,-33,482,-72,724,-12,4,179,-10,-38,600,562,564.0717733682386,-38,-35.92822663176139,2.07177336823861,2.07177336823861,4.292244889342753,600,1444,1,Treino
4,1,Treino,2023,9,7,16,0,202309071600,2023-09-07 16:00,595,-5,2.125,261,-31,475,-70,718,-12,4,179,-9,-35,595,560,563.4222672607791,-35,-31.57773273922089,3.422267260779108,3.422267260779108,11.71191320420054,595,1225,1,Treino
4,1,Treino,2023,9,7,17,0,202309071700,2023-09-07 17:00,590,-5,2.725,259,-30,470,-68,709,-15,1,178,-9,-33,590,557,560.1326035101513,-33,-29.86739648984872,3.132603510151284,3.132603510151284,9.813204751812147,590,1089,1,Treino
4,1,Treino,2023,9,7,18,0,202309071800,2023-09-07 18:00,585,-5,3.7,257,-29,466,-65,705,-13,11,178,-8,-30,585,555,556.9338593896941,-30,-28.06614061030587,1.933859389694135,1.933859389694135,3.739812139108171,585,900,1,Treino
4,1,Treino,2023,9,7,19,0,202309071900,2023-09-07 19:00,579,-6,4.725,255,-28,462,-63,699,-10,2,177,-7,-24,579,555,551.7402416758524,-24,-27.25975832414758,-3.259758324147583,3.259758324147583,10.62602433184946,579,576,1,Treino
4,1,Treino,2023,9,7,20,0,202309072000,2023-09-07 20:00,575,-4,5.149999999999999,252,-27,456,-63,693,-12,5,176,-8,-18,575,557,551.7665836129024,-18,-23.23341638709758,-5.233416387097577,5.233416387097577,27.38864708074146,575,324,1,Treino
4,1,Treino,2023,9,7,21,0,202309072100,2023-09-07 21:00,570,-5,5.225,249,-27,452,-60,687,-12,9,176,-7,-6,570,564,546.2004472471964,-6,-23.79955275280361,-17.79955275280361,17.79955275280361,316.8240781998384,570,36,1,Treino
4,1,Treino,2023,9,7,22,0,202309072200,2023-09-07 22:00,566,-4,5.25,245,-28,446,-59,681,-12,9,175,-8,6,566,572,543.4903153302471,6,-22.50968466975291,-28.50968466975291,28.50968466975291,812.8021199687444,566,36,1,Treino
4,1,Treino,2023,9,7,23,0,202309072300,2023-09-07 23:00,562,-4,6.05,243,-27,440,-63,676,-11,5,175,-7,19,562,581,541.0836105270251,19,-20.91638947297486,-39.91638947297486,39.91638947297486,1593.318148558218,562,361,1,Treino
4,1,Treino,2023,9,8,0,0,202309080000,2023-09-08 00:00,560,-2,9.7,242,-25,436,-62,672,-9,0,174,-7,34,560,594,545.5837218334142,34,-14.41627816658581,-48.41627816658581,48.41627816658581,2344.135991504214,560,1156,1,Treino
4,1,Treino,2023,9,8,1,0,202309080100,2023-09-08 01:00,557,-3,12.8875,240,-23,434,-62,666,-10,2,174,-6,52,557,609,544.0127166248037,52,-12.98728337519628,-64.98728337519628,64.98728337519628,4223.347000488064,557,2704,1,Treino
4,1,Treino,2023,9,8,3,0,202309080300,2023-09-08 03:00,555,0,24.24107142857143,238,-21,431,-51,662,-4,6,173,-6,86,555,641,553.8029965129183,86,-1.197003487081702,-87.1970034870817,87.1970034870817,7603.317417126138,555,7396,1,Treino
4,1,Treino,2023,9,8,4,0,202309080400,2023-09-08 04:00,557,2,29.24107142857143,241,-16,435,-40,657,-7,1,174,-4,99,557,656,566.6489524565819,99,9.648952456581924,-89.35104754341808,89.35104754341808,7983.609697106157,557,9801,1,Treino
4,1,Treino,2023,9,8,5,0,202309080500,2023-09-08 05:00,564,7,32.21607142857142,247,-8,445,-25,656,-6,5,176,-2,102,564,666,590.95663520334,102,26.95663520334006,-75.04336479665994,75.04336479665994,5631.506600004581,564,10404,1,Treino
4,1,Treino,2023,9,8,6,0,202309080600,2023-09-08 06:00,572,8,34.02857142857142,255,3,456,-10,663,6,13,178,1,104,572,676,609.9700602570974,104,37.97006025709743,-66.02993974290257,66.02993974290257,4359.952942451344,572,10816,1,Treino
4,1,Treino,2023,9,8,7,0,202309080700,2023-09-08 07:00,581,9,34.42857142857142,261,12,470,8,673,17,19,179,3,105,581,686,627.5595721945764,105,46.55957219457639,-58.44042780542361,58.44042780542361,3415.283602080929,581,11025,1,Treino
4,1,Treino,2023,9,8,8,0,202309080800,2023-09-08 08:00,594,13,34.65357142857142,267,22,479,23,682,19,13,181,5,102,594,696,654.210020142271,102,60.21002014227099,-41.78997985772901,41.78997985772901,1746.402416509396,594,10404,1,Treino
4,1,Treino,2023,9,8,9,0,202309080900,2023-09-08 09:00,609,15,34.72857142857143,271,28,486,34,694,21,18,183,8,96.53899999999999,609,705.539,675.661627272365,96.53899999999999,66.66162727236497,-29.87737272763502,29.87737272763502,892.6574011060288,609,9319.778520999998,1,Treino
4,1,Treino,2023,9,8,10,0,202309081000,2023-09-08 10:00,626,17,34.82857142857143,274,32,493,47,714,32,26,186,11,86.63419999999996,626,712.6342,697.719544681143,86.63419999999996,71.71954468114302,-14.91465531885694,14.91465531885694,222.4469432803077,626,7505.484609639994,1,Treino
4,1,Treino,2023,9,8,11,0,202309081100,2023-09-08 11:00,641,15,34.95357142857143,277,37,498,58,732,38,24,187,13,76.66859999999997,641,717.6686,710.4624043715027,76.66859999999997,69.46240437150266,-7.206195628497312,7.206195628497312,51.92925543617377,641,5878.074225959996,1,Treino
4,1,Treino,2023,9,8,13,0,202309081300,2023-09-08 13:00,666,10,34.97857142857143,278,40,506,72,771,39,22,189,15,55,666,721,722.9109603678684,55,56.91096036786837,1.91096036786837,1.91096036786837,3.651769527563615,666,3025,1,Treino
4,1,Treino,2023,9,8,15,0,202309081500,2023-09-08 15:00,686,10,34.97857142857143,281,34,510,79,795,24,17,190,16,31,686,717,734.6025125866494,31,48.60251258664937,17.60251258664937,17.60251258664937,309.8484493631494,686,961,1,Treino
4,1,Treino,2023,9,8,16,0,202309081600,2023-09-08 16:00,696,10,34.97857142857143,281,26,512,77,805,21,12,191,15,16,696,712,737.9117273920696,16,41.91172739206957,25.91172739206957,25.91172739206957,671.4176164409282,696,256,1,Treino
4,1,Treino,2023,9,8,17,0,202309081700,2023-09-08 17:00,705.539,9.538999999999987,34.97857142857143,281,20,512,67,814,19,11,191,13,0.4610000000000127,705.539,706,739.6569308953449,0.4610000000000127,34.1179308953449,33.65693089534489,33.65693089534489,1132.788997294021,705.539,0.2125210000000117,1,Treino
4,1,Treino,2023,9,8,18,0,202309081800,2023-09-08 18:00,712.6342,7.095199999999977,34.97857142857143,280,13,512,56,825,20,16,191,12,-11.63419999999996,712.6342,701,734.9813679259298,-11.63419999999996,22.34716792592985,33.98136792592982,33.98136792592982,1154.733366117412,712.6342,135.3546096399992,1,Treino
4,1,Treino,2023,9,8,19,0,202309081900,2023-09-08 19:00,717.6686,5.034400000000005,34.97857142857143,278,7,512,42,837,23,13,191,10,-24.66859999999997,717.6686,693,729.3682772459074,-24.66859999999997,11.69967724590742,36.36827724590739,36.36827724590739,1322.651589835185,717.6686,608.5398259599984,1,Treino
4,1,Treino,2023,9,8,20,0,202309082000,2023-09-08 20:00,720.6422,2.973600000000033,34.97857142857143,277,3,509,30,839,14,-5,192,9,-32.6422,720.6422,688,724.2596068583828,-32.6422,3.617406858382765,36.25960685838277,36.25960685838277,1314.759089524479,720.6422,1065.51322084,1,Treino
4,1,Treino,2023,9,8,21,0,202309082100,2023-09-08 21:00,721,0.3577999999999975,35.12857142857143,275,-2,507,21,844,7,-5,193,7,-40,721,681,714.5626565963786,-40,-6.437343403621412,33.56265659637859,33.56265659637859,1126.451917806435,721,1600,1,Treino
4,1,Treino,2023,9,8,22,0,202309082200,2023-09-08 22:00,721,0,36.02857142857142,272,-5,503,10,844,5,-9,193,6,-28,721,693,710.9277701950875,-28,-10.07222980491247,17.92777019508753,17.92777019508753,321.4049441678688,721,784,1,Treino
4,1,Treino,2023,9,8,23,0,202309082300,2023-09-08 23:00,717,-4,36.35357142857143,270,-8,500,2,843,-1,-13,193,5,-29,717,688,696.7550328736028,-29,-20.24496712639723,8.755032873602772,8.755032873602772,76.65060061786522,717,841,1,Treino
4,1,Treino,2023,9,9,0,0,202309090000,2023-09-09 00:00,712,-5,36.35357142857143,268,-12,496,-8,840,-4,-23,193,4,-47,712,665,687.16903464381,-47,-24.83096535618995,22.16903464381005,22.16903464381005,491.4660970384502,712,2209,1,Treino
4,1,Treino,2023,9,9,1,0,202309090100,2023-09-09 01:00,706,-6,36.32857142857143,264,-17,492,-14,835,-8,-23,193,3,-45,706,661,676.4887329291125,-45,-29.51126707088747,15.48873292911253,15.48873292911253,239.9008477493748,706,2025,1,Treino
4,1,Treino,2023,9,9,2,0,202309090200,2023-09-09 02:00,701,-5,35.60357142857143,261,-20,488,-19,827,-13,-30,193,3,-42,701,659,672.1472084931866,-42,-28.85279150681345,13.14720849318655,13.14720849318655,172.8490911633166,701,1764,1,Treino
4,1,Treino,2023,9,9,3,0,202309090300,2023-09-09 03:00,693,-8,35.10357142857143,260,-21,483,-27,821,-14,-23,193,2,-35,693,658,658.1609586426068,-35,-34.83904135739317,0.160958642606829,0.160958642606829,0.02590768462983291,693,1225,1,Treino
4,1,Treino,2023,9,9,4,0,202309090400,2023-09-09 04:00,688,-5,34.25357142857143,259,-21,476,-36,812,-15,-22,193,2,-32,688,656,659.1885950246987,-32,-28.81140497530134,3.188595024698657,3.188595024698657,10.16713823153303,688,1024,1,Treino
4,1,Treino,2023,9,9,5,0,202309090500,2023-09-09 05:00,681,-7,33.65357142857143,258,-20,473,-39,806,-15,-17,191,0,-26,681,655,648.4863735802165,-26,-32.51362641978346,-6.513626419783463,6.513626419783463,42.42732913650114,681,676,1,Treino
4,1,Treino,2023,9,9,7,0,202309090700,2023-09-09 07:00,688,-5,36.65714285714285,255,-20,469,-43,794,-12,-13,190,-2,-32,688,656,659.8202958193393,-32,-28.17970418066068,3.820295819339321,3.820295819339321,14.5946601472615,688,1024,1,Treino
4,1,Treino,2023,9,9,8,0,202309090800,2023-09-09 08:00,665,-23,39.34464285714284,254,-18,467,-42,786,-12,-19,190,-3,-10,665,655,608.0556317254565,-10,-56.94436827454354,-46.94436827454354,46.94436827454354,2203.77371269597,665,100,1,Treino
4,1,Treino,2023,9,9,9,0,202309090900,2023-09-09 09:00,661,-4,39.85714285714285,254,-16,467,-40,779,-15,-19,189,-4,-7,661,654,642.062048974149,-7,-18.93795102585102,-11.93795102585102,11.93795102585102,142.5146746956174,661,49,1,Treino
4,1,Treino,2023,9,9,10,0,202309091000,2023-09-09 10:00,659,-2,39.90714285714285,255,-13,465,-38,776,-10,-5,189,-4,-7,659,652,646.4066185989936,-7,-12.59338140100635,-5.593381401006354,5.593381401006354,31.28591549712381,659,49,1,Treino
4,1,Treino,2023,9,9,11,0,202309091100,2023-09-09 11:00,658,-1,39.13214285714285,255,-9,465,-35,774,-5,-7,189,-4,-8,658,650,650.2794983391473,-8,-7.720501660852733,0.279498339147267,0.279498339147267,0.07811932158608066,658,64,1,Treino
4,1,Treino,2023,9,9,12,0,202309091200,2023-09-09 12:00,656,-2,35.55714285714285,256,-5,467,-29,773,-3,-1,189,-4,-7,656,649,648.4158517872469,-7,-7.584148212753121,-0.5841482127531208,0.5841482127531208,0.3412291344626653,656,49,1,Treino
4,1,Treino,2023,9,9,13,0,202309091300,2023-09-09 13:00,655,-1,32.41964285714285,257,-3,467,-25,771,-3,-1,189,-4,-8,655,647,650.032248793344,-8,-4.967751206655976,3.032248793344024,3.032248793344024,9.194532744736291,655,64,1,Treino
