EVENTO,SERIE,CONJUNTO,ANO,MES,DIA,HORA,MINUTO,COD_SEQUENCIAL,DATA_HORA,inp01_input_1_nivel_86472600,inp02_input_2_nivel_D_1h_86472600,inp03_input_3_chuva_med_acum_36h,inp04_input_6_nivel_86448000,inp05_input_6_nivel_D_12H_86448000,inp06_input_6_nivel_D_14H_86448000,inp07_input_7_nivel_86472000,inp08_input_7_nivel_D_1h_86472000,inp09_input_7_nivel_D_2h_86472000,inp10_input_7_nivel_D_4h_86472000,inp11_input_7_nivel_A_12h_86472000,inp12_input_12_nivel_D_2h_86472600,inp13_input_13_nivel_D_4h_86472600,inp14_input_16_nivel_A_1h_86472600,inp15_input_17_nivel_A_2h_86472600,saida_12h_alt_nivel_D12h_86472600,NIVEL_ATUAL_CM,OBSERVADO_12H_CM_AUDITORIA,PERSISTENCIA_CM,TIPO_ALVO_RNA,OBSERVADO_CM_AUDITORIA,RNA_CM,ALT_OBSERVADA_CM,ALT_RNA_CM,ERRO_RNA_CM,ERRO_ABS_CM,E2_RNA,PERS_BASE_NIVEL_ATUAL_CM,E2_PERS,SERIE_AUDITORIA,CONJUNTO_AUDITORIA
1,2,Validacao,2023,5,6,20,0,202305062000,2023-05-06 20:00,527,0,19.58076923076923,14927,6,20,621,-1,-1,-1,-14,1,7,-1,-2,33,527,560,527,delta_alt,560,518.4009869863271,33,-8.599013013672902,-41.5990130136729,41.5990130136729,1730.477883711727,527,1089,2,Validacao
1,2,Validacao,2023,5,6,21,0,202305062100,2023-05-06 21:00,526,-1,19.56538461538461,14941,15,27,619,-2,-3,-4,-40,-1,2,-1,-2,36,526,562,526,delta_alt,562,518.0240147609666,36,-7.975985239033434,-43.97598523903343,43.97598523903343,1933.887277743687,526,1296,2,Validacao
1,2,Validacao,2023,5,6,22,0,202305062200,2023-05-06 22:00,524,-2,19.56538461538461,14952,25,31,615,-4,-6,-7,-36,-3,-2,-1,-2,28,524,552,524,delta_alt,552,519.5507597327037,28,-4.449240267296318,-32.44924026729632,32.44924026729632,1052.953193924725,524,784,2,Validacao
1,2,Validacao,2023,5,7,5,0,202305070500,2023-05-07 05:00,533,9,3.203846153846152,14965,40,36,669,14,28,51,13,15,16,3,8,-15,533,518,533,delta_alt,518,552.277476056874,-15,19.27747605687398,34.27747605687398,34.27747605687398,1174.945364829569,533,225,2,Validacao
1,2,Validacao,2023,5,7,7,0,202305070700,2023-05-07 07:00,553,10,2.273076923076922,14976,53,51,678,1,9,37,1,20,35,0,1,-14,553,539,553,delta_alt,539,558.7328453198752,-14,5.732845319875196,19.7328453198752,19.7328453198752,389.3851844181204,553,196,2,Validacao
1,2,Validacao,2023,5,7,8,0,202305070800,2023-05-07 08:00,560,7,2.273076923076922,14978,51,55,659,-19,-18,4,-18,17,36,-3,-3,-16,560,544,560,delta_alt,544,535.6099119414957,-16,-24.39008805850426,-8.390088058504261,8.390088058504261,70.3935776294558,560,256,2,Validacao
1,2,Validacao,2023,5,7,9,0,202305070900,2023-05-07 09:00,562,2,2.21153846153846,14980,39,57,633,-26,-45,-36,-24,9,29,-5,-8,-16,562,546,562,delta_alt,546,516.0966691049774,-16,-45.90333089502258,-29.90333089502258,29.90333089502258,894.2091986172118,562,256,2,Validacao
1,2,Validacao,2023,5,7,13,0,202305071300,2023-05-07 13:00,510,-11,1.085897435897436,14983,9,19,594,-3,-11,-39,-8,-26,-52,4,5,9,510,519,510,delta_alt,519,474.8460470449023,9,-35.15395295509768,-44.15395295509768,44.15395295509768,1949.571561560979,510,81,2,Validacao
1,2,Validacao,2023,5,7,20,0,202305072000,2023-05-07 20:00,544,5,4.155128205128205,14913,-65,-48,648,-10,-15,4,9,15,40,-5,-6,-78,544,466,544,delta_alt,466,451.4539193745004,-78,-92.5460806254996,-14.5460806254996,14.5460806254996,211.5884615635348,544,6084,2,Validacao
1,2,Validacao,2023,5,7,21,0,202305072100,2023-05-07 21:00,546,2,15.73974358974359,14909,-71,-67,639,-9,-19,-20,17,7,28,-3,-8,-85,546,461,546,delta_alt,461,468.1112604196196,-85,-77.88873958038039,7.111260419619612,7.111260419619612,50.5700247556485,546,7225,2,Validacao
1,2,Validacao,2023,5,7,22,0,202305072200,2023-05-07 22:00,540,-6,17.25897435897436,14905,-78,-73,627,-12,-21,-36,3,-4,11,-8,-11,-79,540,461,540,delta_alt,461,439.7703174747614,-79,-100.2296825252386,-21.22968252523856,21.22968252523856,450.6994201224194,540,6241,2,Validacao
2,2,Validacao,2023,6,15,18,0,202306151800,2023-06-15 18:00,336,33,69.44935897435897,14716,11,8,452,7,19,90,6,51,65,15,25,160,336,496,336,delta_alt,496,494.5489826560531,160,158.5489826560531,-1.451017343946887,1.451017343946887,2.105451332434679,336,25600,2,Validacao
2,2,Validacao,2023,6,15,19,0,202306151900,2023-06-15 19:00,367,31,71.64807692307691,14715,9,8,461,9,16,61,7,64,90,-2,13,142,367,509,367,delta_alt,509,511.5650954322997,142,144.5650954322997,2.565095432299699,2.565095432299699,6.579714576804783,367,20164,2,Validacao
2,2,Validacao,2023,6,15,20,0,202306152000,2023-06-15 20:00,387,20,73.36474358974358,14729,22,24,475,14,23,42,13,51,102,-11,-13,158,387,545,387,delta_alt,545,519.6110723178155,158,132.6110723178155,-25.38892768218454,25.38892768218454,644.5976488511967,387,24964,2,Validacao
2,2,Validacao,2023,6,15,21,0,202306152100,2023-06-15 21:00,400,13,74.41089743589744,14753,44,47,493,18,32,48,18,33,97,-7,-18,225,400,625,400,delta_alt,625,541.0003839211839,225,141.0003839211839,-83.99961607881608,83.99961607881608,7055.935501388496,400,50625,2,Validacao
2,2,Validacao,2023,6,15,22,0,202306152200,2023-06-15 22:00,426,26,75.90128205128205,14789,78,82,511,18,36,59,19,39,90,13,6,273,426,699,426,delta_alt,699,621.3044148686386,273,195.3044148686386,-77.69558513136144,77.69558513136144,6036.603948904632,426,74529,2,Validacao
2,2,Validacao,2023,6,15,23,0,202306152300,2023-06-15 23:00,446.6,20.60000000000002,76.57179487179486,14823,109,114,525,14,32,64,14,46.60000000000002,79.60000000000002,-5.399999999999977,7.600000000000023,323.4,446.6,770,446.6,delta_alt,770,630.2636929605293,323.4,183.6636929605293,-139.7363070394707,139.7363070394707,19526.23550502923,446.6,104587.56,2,Validacao
2,2,Validacao,2023,6,16,0,0,202306160000,2023-06-16 00:00,465,18.39999999999998,77.50192307692308,14866,148,155,532,7,21,57,5,39,78,-2.200000000000045,-7.600000000000023,369,465,834,465,delta_alt,834,657.4059669040739,369,192.4059669040739,-176.5940330959261,176.5940330959261,31185.45252508503,465,136161,2,Validacao
2,2,Validacao,2023,6,16,1,0,202306160100,2023-06-16 01:00,483,18,78.50384615384615,14915,193,201,529,-3,4,36,-7,36.39999999999998,83,-0.3999999999999773,-2.600000000000023,384,483,867,483,delta_alt,867,693.1569263832798,384,210.1569263832798,-173.8430736167202,173.8430736167202,30221.41424450839,483,147456,2,Validacao
2,2,Validacao,2023,6,16,2,0,202306160200,2023-06-16 02:00,491,8,80.2051282051282,14978,255,260,522,-7,-10,11,-14,26,65,-10,-10.39999999999998,389,491,880,491,delta_alt,880,710.7096581174437,389,219.7096581174437,-169.2903418825563,169.2903418825563,28659.21985471279,491,151321,2,Validacao
2,2,Validacao,2023,6,16,3,0,202306160300,2023-06-16 03:00,489,-2,82.22331002331002,14996,276,274,520,-2,-9,-5,-40,6,42.39999999999998,-10,-20,397,489,886,489,delta_alt,886,710.344245053795,397,221.344245053795,-175.655754946205,175.655754946205,30854.94424572121,489,157609,2,Validacao
2,2,Validacao,2023,6,16,4,0,202306160400,2023-06-16 04:00,486,-3,85.91369463869464,14998,280,275,525,5,3,-7,-28,-5,21,-1,-11,402,486,888,486,delta_alt,888,730.2605642078181,402,244.2605642078181,-157.7394357921819,157.7394357921819,24881.72960403587,486,161604,2,Validacao
2,2,Validacao,2023,6,16,5,0,202306160500,2023-06-16 05:00,489,3,89.1207459207459,15008,290,288,545,20,25,16,8,0,6,6,5,399,489,888,489,delta_alt,888,769.405687261099,399,280.405687261099,-118.594312738901,118.594312738901,14064.61101401225,489,159201,2,Validacao
2,2,Validacao,2023,6,16,6,0,202306160600,2023-06-16 06:00,496,7,89.50766899766899,15002,286,284,604,59,79,82,52,10,5,4,10,387,496,883,496,delta_alt,883,802.2970746142385,387,306.2970746142385,-80.70292538576155,80.70292538576155,6512.962165819796,496,149769,2,Validacao
2,2,Validacao,2023,6,16,7,0,202306160700,2023-06-16 07:00,509,13,87.73202797202796,15002,287,284,709,105,164,189,96,20,20,6,10,372,509,881,509,delta_alt,881,842.9668747441681,372,333.9668747441681,-38.03312525583192,38.03312525583192,1446.5186167258,509,138384,2,Validacao
2,2,Validacao,2023,6,16,8,0,202306160800,2023-06-16 08:00,545,36,85.6679254079254,14999,270,283,800,91,196,275,77,49,59,23,29,332,545,877,545,delta_alt,877,882.1473851713695,332,337.1473851713695,5.147385171369478,5.147385171369478,26.4955741024344,545,110224,2,Validacao
2,2,Validacao,2023,6,16,9,0,202306160900,2023-06-16 09:00,625,80,84.86664335664337,15007,254,292,875,75,166,330,57,116,136,44,67,249,625,874,625,delta_alt,874,984.3913570813884,249,359.3913570813884,110.3913570813884,110.3913570813884,12186.2517182706,625,62001,2,Validacao
2,2,Validacao,2023,6,16,10,0,202306161000,2023-06-16 10:00,699,74,83.69741258741259,14993,204,264,978,103,178,374,85,154,203,-6,38,182,699,881,699,delta_alt,881,1003.156827298717,182,304.1568272987165,122.1568272987165,122.1568272987165,14922.29045568845,699,33124,2,Validacao
2,2,Validacao,2023,6,16,11,0,202306161100,2023-06-16 11:00,770,71,82.76664335664336,14989,166,236,1017,39,142,308,25,145,261,-3,-9,118,770,888,770,delta_alt,888,988.7958765088085,118,218.7958765088085,100.7958765088085,100.7958765088085,10159.80872117898,770,13924,2,Validacao
2,2,Validacao,2023,6,16,12,0,202306161200,2023-06-16 12:00,834,64,80.45125874125874,14992,126,203,1027,10,49,227,3,135,289,-7,-10,59,834,893,834,delta_alt,893,981.2310866156386,59,147.2310866156386,88.23108661563856,88.23108661563856,7784.724645376314,834,3481,2,Validacao
2,2,Validacao,2023,6,16,13,0,202306161300,2023-06-16 13:00,867,33,78.80510489510489,14994,79,171,1031,4,14,156,7,97,242,-31,-38,14,867,881,867,delta_alt,881,902.1004694484255,14,35.10046944842554,21.10046944842554,21.10046944842554,445.2298109439397,867,196,2,Validacao
2,2,Validacao,2023,6,16,14,0,202306161400,2023-06-16 14:00,880,13,77.96151515151516,14995,17,129,1036,5,9,58,12,46,181,-20,-51,-12,880,868,880,delta_alt,868,871.467225782963,-12,-8.532774217036945,3.467225782963055,3.467225782963055,12.02165463004377,880,144,2,Validacao
2,2,Validacao,2023,6,16,15,0,202306161500,2023-06-16 15:00,886,6,77.16151515151516,14996,0,81,1036,0,5,19,2,19,116,-7,-27,-30,886,856,886,delta_alt,856,873.9736914383263,-30,-12.02630856167366,17.97369143832634,17.97369143832634,323.0535839201656,886,900,2,Validacao
2,2,Validacao,2023,6,16,16,0,202306161600,2023-06-16 16:00,888,2,76.22305361305362,14999,1,21,1037,1,1,10,-4,8,54,-4,-11,-45,888,843,888,delta_alt,843,871.3221086008796,-45,-16.67789139912043,28.32210860087957,28.32210860087957,802.1418356000167,888,2025,2,Validacao
2,2,Validacao,2023,6,16,17,0,202306161700,2023-06-16 17:00,888,0,75.46920745920747,15008,0,12,1029,-8,-7,-2,-28,2,21,-2,-6,-66,888,822,888,delta_alt,822,857.1210146720074,-66,-30.87898532799261,35.12101467200739,35.12101467200739,1233.485671591358,888,4356,2,Validacao
2,2,Validacao,2023,6,16,18,0,202306161800,2023-06-16 18:00,883,-5,75.207668997669,14988,-14,-10,1027,-2,-10,-9,-61,-5,3,-5,-7,-82,883,801,883,delta_alt,801,832.583892341251,-82,-50.41610765874896,31.58389234125104,31.58389234125104,997.5422554237364,883,6724,2,Validacao
2,2,Validacao,2023,6,16,19,0,202306161900,2023-06-16 19:00,881,-2,74.45382284382285,14986,-16,-22,1023,-4,-6,-13,-109,-7,-5,3,-2,-94,881,787,881,delta_alt,787,835.1930235299739,-94,-45.80697647002614,48.19302352997386,48.19302352997386,2322.567516960614,881,8836,2,Validacao
2,2,Validacao,2023,6,16,20,0,202306162000,2023-06-16 20:00,877,-4,72.73587412587413,14981,-18,-21,1026,3,-1,-11,-88,-6,-11,-2,1,-106,877,771,877,delta_alt,771,832.2441908774834,-106,-44.75580912251655,61.24419087748345,61.24419087748345,3750.850916237627,877,11236,2,Validacao
2,2,Validacao,2023,6,16,21,0,202306162100,2023-06-16 21:00,874,-3,71.02602564102564,14976,-31,-26,1054,28,31,25,-47,-7,-14,1,-1,-120,874,754,874,delta_alt,754,852.0779962992123,-120,-21.92200370078774,98.07799629921226,98.07799629921226,9619.293358068293,874,14400,2,Validacao
2,2,Validacao,2023,6,16,22,0,202306162200,2023-06-16 22:00,881,7,68.46448717948718,14968,-25,-31,1057,3,31,30,-100,4,-2,10,11,-139,881,742,881,delta_alt,742,852.3804441128166,-139,-28.61955588718342,110.3804441128166,110.3804441128166,12183.84244254262,881,19321,2,Validacao
2,2,Validacao,2023,6,16,23,0,202306162300,2023-06-16 23:00,888,7,64.91483682983682,14973,-16,-34,1047,-10,-7,24,-49,14,7,0,10,-153,888,735,888,delta_alt,735,835.1828069399861,-153,-52.81719306001389,100.1828069399861,100.1828069399861,10036.59480637453,888,23409,2,Validacao
2,2,Validacao,2023,6,17,0,0,202306170000,2023-06-17 00:00,893,5,60.5882634032634,14985,-7,-8,1020,-27,-37,-6,-37,12,16,-2,-2,-165,893,728,893,delta_alt,728,817.5312650375924,-165,-75.46873496240755,89.53126503759245,89.53126503759245,8015.847419231623,893,27225,2,Validacao
2,2,Validacao,2023,6,17,1,0,202306170100,2023-06-17 01:00,881,-12,56.44886946386946,14991,-3,2,1012,-8,-35,-42,-12,-7,7,-17,-19,-160,881,721,881,delta_alt,721,788.3113323295473,-160,-92.68866767045267,67.31133232954733,67.31133232954733,4530.815459978763,881,25600,2,Validacao
2,2,Validacao,2023,6,17,2,0,202306170200,2023-06-17 02:00,868,-13,53.13278554778555,14984,-11,-8,996,-16,-24,-61,-21,-25,-13,-1,-18,-157,868,711,868,delta_alt,711,781.2824662521914,-157,-86.7175337478086,70.2824662521914,70.2824662521914,4939.625062490422,868,24649,2,Validacao
2,2,Validacao,2023,6,17,3,0,202306170300,2023-06-17 03:00,856,-12,48.35020979020979,14998,2,4,975,-21,-37,-72,-21,-25,-32,1,0,-160,856,696,856,delta_alt,696,780.1908650199643,-160,-75.80913498003565,84.19086501996435,84.19086501996435,7088.101752809856,856,25600,2,Validacao
2,2,Validacao,2023,6,17,4,0,202306170400,2023-06-17 04:00,843,-13,42.78237762237762,15002,3,7,940,-35,-56,-80,-36,-25,-50,-1,0,-162,843,681,843,delta_alt,681,740.0087037715938,-162,-102.9912962284062,59.00870377159379,59.00870377159379,3482.027120803707,843,26244,2,Validacao
2,2,Validacao,2023,6,17,8,0,202306170800,2023-06-17 08:00,771,-16,28.30067599067599,14990,9,2,877,-14,-39,-63,-17,-30,-72,-2,5,-130,771,641,771,delta_alt,641,686.6495595493678,-130,-84.35044045063216,45.64955954936784,45.64955954936784,2083.88228705128,771,16900,2,Validacao
2,2,Validacao,2023,6,17,9,0,202306170900,2023-06-17 09:00,754,-17,27.16734265734265,14981,5,-5,869,-8,-22,-61,-36,-33,-68,-1,-3,-116,754,638,754,delta_alt,638,671.715800795059,-116,-82.28419920494105,33.71580079505895,33.71580079505895,1136.755223252098,754,13456,2,Validacao
2,2,Validacao,2023,6,17,10,0,202306171000,2023-06-17 10:00,742,-12,25.55900932400932,14986,18,5,867,-2,-10,-49,-5,-29,-59,5,4,-110,742,632,742,delta_alt,632,696.3175183444932,-110,-45.68248165550676,64.31751834449324,64.31751834449324,4136.743165994224,742,12100,2,Validacao
2,2,Validacao,2023,6,17,11,0,202306171100,2023-06-17 11:00,735,-7,24.90900932400932,14986,13,10,858,-9,-11,-33,1,-19,-52,5,10,-111,735,624,735,delta_alt,624,686.9475785594974,-111,-48.0524214405026,62.9475785594974,62.9475785594974,3962.397646504097,735,12321,2,Validacao
2,2,Validacao,2023,6,17,12,0,202306171200,2023-06-17 12:00,728,-7,23.76734265734265,14981,-4,13,850,-8,-17,-27,19,-14,-43,0,5,-108,728,620,728,delta_alt,620,663.90685403751,-108,-64.09314596248998,43.90685403751002,43.90685403751002,1927.81183147121,728,11664,2,Validacao
2,2,Validacao,2023,6,17,13,0,202306171300,2023-06-17 13:00,721,-7,22.49234265734265,14981,-10,8,826,-24,-32,-43,-16,-14,-33,0,0,-108,721,613,721,delta_alt,613,630.7294941916035,-108,-90.27050580839648,17.72949419160352,17.72949419160352,314.334964290103,721,11664,2,Validacao
2,2,Validacao,2023,6,17,14,0,202306171400,2023-06-17 14:00,711,-10,20.64234265734265,14985,1,0,809,-17,-41,-58,-1,-17,-31,-3,-3,-105,711,606,711,delta_alt,606,628.9493382914675,-105,-82.05066170853252,22.94933829146748,22.94933829146748,526.6721280162157,711,11025,2,Validacao
2,2,Validacao,2023,6,17,20,0,202306172000,2023-06-17 20:00,641,-5,6.572342657342655,14987,-3,-11,753,-5,-10,-22,9,-13,-40,3,7,-73,641,568,641,delta_alt,568,578.5638827342095,-73,-62.43611726579047,10.56388273420953,10.56388273420953,111.5956184221302,641,5329,2,Validacao
2,2,Validacao,2023,6,17,21,0,202306172100,2023-06-17 21:00,638,-3,6.205675990675988,14987,6,-8,745,-8,-13,-21,0,-8,-28,2,5,-74,638,564,638,delta_alt,564,578.3858443320875,-74,-59.61415566791254,14.38584433208746,14.38584433208746,206.9525171470528,638,5476,2,Validacao
2,2,Validacao,2023,6,17,22,0,202306172200,2023-06-17 22:00,632,-6,5.577470862470862,14984,-2,-6,740,-5,-13,-23,-3,-9,-22,-3,-1,-73,632,559,632,delta_alt,559,559.4885164346944,-73,-72.51148356530564,0.4885164346943611,0.4885164346943611,0.23864830696649,632,5329,2,Validacao
2,2,Validacao,2023,6,17,23,0,202306172300,2023-06-17 23:00,624,-8,5.171060606060604,14980,-6,-1,732,-8,-13,-26,1,-14,-22,-2,-5,-75,624,549,624,delta_alt,549,545.34179188118,-75,-78.65820811881997,-3.658208118819971,3.658208118819971,13.38248664060035,624,5625,2,Validacao
2,2,Validacao,2023,6,18,0,0,202306180000,2023-06-18 00:00,620,-4,4.927470862470861,14976,-5,-10,722,-10,-18,-31,-2,-12,-21,4,2,-87,620,533,620,delta_alt,533,554.9897228888047,-87,-65.01027711119525,21.98972288880475,21.98972288880475,483.5479127264235,620,7569,2,Validacao
2,2,Validacao,2023,6,18,1,0,202306180100,2023-06-18 01:00,613,-7,4.760804195804194,14973,-8,-13,715,-7,-17,-30,17,-11,-25,-3,1,-94,613,519,613,delta_alt,519,539.835154413136,-94,-73.16484558686398,20.83515441313602,20.83515441313602,434.1036594192216,613,8836,2,Validacao
2,2,Validacao,2023,6,18,7,0,202306180700,2023-06-18 07:00,574,-7,3.007424242424241,14971,-11,-18,674,-5,-13,-29,0,-14,-25,0,-1,-65,574,509,574,delta_alt,509,507.6870001368592,-65,-66.31299986314082,-1.312999863140817,1.312999863140817,1.723968640607804,574,4225,2,Validacao
2,2,Validacao,2023,6,18,8,0,202306180800,2023-06-18 08:00,568,-6,2.840757575757575,14989,2,3,670,-4,-9,-24,1,-13,-26,1,1,-55,568,513,568,delta_alt,513,516.8299235581213,-55,-51.17007644187868,3.829923558121322,3.829923558121322,14.66831446105269,568,3025,2,Validacao
2,2,Validacao,2023,6,18,9,0,202306180900,2023-06-18 09:00,564,-4,2.632424242424241,14991,4,9,654,-16,-20,-33,-8,-10,-24,2,3,-43,564,521,564,delta_alt,521,507.1695417838065,-43,-56.83045821619351,-13.83045821619351,13.83045821619351,191.2815744698744,564,1849,2,Validacao
2,2,Validacao,2023,6,18,10,0,202306181000,2023-06-18 10:00,559,-5,2.449090909090908,14989,5,2,629,-25,-41,-50,-20,-9,-22,-1,1,-29,559,530,559,delta_alt,530,487.2847505140002,-29,-71.71524948599983,-42.71524948599983,42.71524948599983,1824.592538651209,559,841,2,Validacao
2,2,Validacao,2023,6,18,11,0,202306181100,2023-06-18 11:00,549,-10,2.321818181818181,14987,7,0,611,-18,-43,-63,-10,-15,-25,-5,-6,-23,549,526,549,delta_alt,526,477.3969824680042,-23,-71.60301753199576,-48.60301753199576,48.60301753199576,2362.253313215487,549,529,2,Validacao
3,3,Teste,2023,7,11,16,0,202307111600,2023-07-11 16:00,433,-3,1.805128205128205,14860,-21,-27,519,-1,-5,-11,3,-5,-11,-1,0,-25,433,408,433,delta_alt,408,397.9762079210202,-25,-35.0237920789798,-10.0237920789798,10.0237920789798,100.4764076426181,433,625,3,Teste
3,3,Teste,2023,7,11,17,0,202307111700,2023-07-11 17:00,431,-2,4.278205128205128,14858,-21,-26,515,-4,-5,-12,0,-5,-10,1,0,-25,431,406,431,delta_alt,406,400.5789855890956,-25,-30.42101441090438,-5.421014410904377,5.421014410904377,29.38739724323293,431,625,3,Teste
3,3,Teste,2023,7,11,18,0,202307111800,2023-07-11 18:00,428,-3,4.978205128205128,14857,-21,-24,514,-1,-5,-10,3,-5,-10,-1,0,-23,428,405,428,delta_alt,405,398.7541075380486,-23,-29.24589246195137,-6.245892461951371,6.245892461951371,39.01117264626096,428,529,3,Teste
3,3,Teste,2023,7,12,1,0,202307120100,2023-07-12 01:00,413,-2,5.544871794871794,14848,-17,-20,498,-3,-5,-8,0,-4,-8,0,0,12,413,425,413,delta_alt,425,390.4772197338458,12,-22.5227802661542,-34.5227802661542,34.5227802661542,1191.822357305166,413,144,3,Teste
3,3,Teste,2023,7,12,2,0,202307120200,2023-07-12 02:00,411,-2,5.529487179487178,14848,-15,-19,498,0,-3,-7,3,-4,-8,0,0,25,411,436,411,delta_alt,436,393.6494243212346,25,-17.35057567876538,-42.35057567876538,42.35057567876538,1793.571260322834,411,625,3,Teste
3,3,Teste,2023,7,12,3,0,202307120300,2023-07-12 03:00,409,-2,5.53076923076923,14848,-14,-17,495,-3,-3,-8,1,-4,-8,0,0,40,409,449,409,delta_alt,449,389.8997124527341,40,-19.10028754726591,-59.10028754726591,59.10028754726591,3492.843988169514,409,1600,3,Teste
3,3,Teste,2023,7,12,4,0,202307120400,2023-07-12 04:00,408,-1,5.553205128205127,14847,-13,-16,494,-1,-4,-7,0,-3,-7,1,1,56,408,464,408,delta_alt,464,394.2927588876996,56,-13.70724111230038,-69.70724111230038,69.70724111230038,4859.09946348838,408,3136,3,Teste
3,3,Teste,2023,7,12,5,0,202307120500,2023-07-12 05:00,406,-2,8.714743589743588,14846,-12,-16,492,-2,-3,-6,2,-3,-7,-1,0,78,406,484,406,delta_alt,484,393.0029906928005,78,-12.99700930719951,-90.9970093071995,90.9970093071995,8280.455702854553,406,6084,3,Teste
3,3,Teste,2023,7,12,6,0,202307120600,2023-07-12 06:00,405,-1,15.76858974358974,14848,-9,-12,492,0,-2,-6,1,-3,-6,1,0,114,405,519,405,delta_alt,519,409.9726269937348,114,4.972626993734821,-109.0273730062652,109.0273730062652,11886.96806464728,405,12996,3,Teste
